subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
13	1	0	13	13	0	1	2	-110	4	2	124558	124673	3	4	0	1	125331	658	0	0	0
13	1	0	14	14	0	1	2	110	2	3	127690	127805	2	2	1	1	128517	712	0	0	0
13	1	0	15	15	0	1	2	-50	3	2	130823	130878	4	3	0	1	131750	872	0	0	0
13	1	0	16	16	0	1	2	50	2	3	133905	133960	2	2	1	1	134847	887	0	0	0
13	1	0	17	17	0	1	2	110	1	3	136987	137102	1	1	1	1	137791	689	0	0	0
13	1	0	18	18	0	1	2	50	2	4	140120	140175	2	2	1	1	141042	867	0	0	0
13	1	0	19	19	0	1	2	110	2	1	143202	143317	2	2	1	1	144067	750	0	0	0
13	1	0	20	20	0	1	2	-50	4	2	146334	146389	2	2	1	0	147806	1417	0	0	0
13	1	0	21	21	0	1	2	-110	3	4	149416	149531	4	3	0	1	150442	911	0	0	0
13	1	0	22	22	0	1	2	-50	1	4	152549	152604	1	1	0	1	153588	984	0	0	0
13	1	0	23	23	0	1	2	-110	1	4	155631	155746	1	1	0	1	156345	599	0	0	0
13	1	0	24	24	0	1	2	50	1	3	158763	158818	1	1	1	1	159867	1049	0	0	0
13	1	0	25	25	0	1	2	110	4	1	161846	161961	3	4	1	1	162759	798	0	0	0
13	1	0	26	26	0	1	2	-300	3	1	164978	165283	4	3	0	1	165875	592	0	0	0
13	1	0	27	27	0	1	2	50	4	1	168310	168365	4	3	2	6	169210	845	0	0	0
13	1	0	28	28	0	1	2	50	4	3	171393	171448	4	3	0	0	172332	884	0	0	0
13	1	0	29	29	0	1	2	50	2	1	174475	174530	2	2	1	1	175148	618	0	0	0
13	1	0	30	30	0	1	2	-50	1	2	177557	177612	1	1	0	1	178473	861	0	0	0
13	1	0	31	31	0	1	2	110	2	4	180640	180755	2	2	1	1	181333	578	0	0	0
13	1	0	32	32	0	1	2	300	1	3	183766	184071	1	1	1	1	185030	959	0	0	0
13	1	0	33	33	0	1	2	300	2	4	187081	187386	2	2	1	1	187899	513	0	0	0
13	1	0	34	34	0	1	2	-300	1	4	190403	190708	1	1	0	1	191154	446	0	0	0
13	1	0	35	35	0	1	2	-300	1	2	193735	194040	1	1	0	1	194479	439	0	0	0
13	1	0	36	36	0	1	2	-50	3	1	197067	197122	4	3	0	1	197828	706	0	0	0
13	1	0	1	37	1	1	2	-110	1	2	200150	200265	1	1	0	1	200835	570	0	0	0
13	1	0	8	38	1	1	2	300	4	1	203282	203587	3	4	1	1	203982	395	0	0	0
13	1	0	27	39	1	1	2	50	4	1	206614	206669	4	3	2	6	207787	1118	0	0	0
13	1	0	27	40	2	1	2	50	4	1	209680	209735	3	4	1	1	210571	836	0	0	0
13	2	0	37	1	0	1	2	-50	4	2	241519	241574	2	2	2	7	242282	708	0	0	0
13	2	0	38	2	0	1	2	-300	3	1	244602	244907	4	3	0	1	245344	437	0	0	0
13	2	0	39	3	0	1	2	110	2	4	247934	248049	2	2	1	1	248721	672	0	0	0
13	2	0	40	4	0	1	2	-300	1	4	251066	251371	1	1	0	1	251870	499	0	0	0
13	2	0	41	5	0	1	2	-110	3	1	254380	254495	4	3	0	1	255014	519	0	0	0
13	2	0	42	6	0	1	2	-50	3	4	257514	257569	4	3	0	1	258276	707	0	0	0
13	2	0	43	7	0	1	2	-300	1	2	260596	260901	1	1	0	1	261280	379	0	0	0
13	2	0	44	8	0	1	2	300	2	1	263929	264234	2	2	1	1	264657	423	0	0	0
13	2	0	45	9	0	1	2	50	4	1	267261	267316	3	4	1	1	268215	899	0	0	0
13	2	0	46	10	0	1	2	-300	3	4	270343	270648	4	3	0	1	271199	551	0	0	0
13	2	0	47	11	0	1	2	-110	4	2	273675	273790	3	4	0	1	274427	637	0	0	0
13	2	0	48	12	0	1	2	-110	1	4	276808	276923	1	1	0	1	277477	554	0	0	0
13	2	0	49	13	0	1	2	300	2	4	279940	280245	2	2	1	1	280948	703	0	0	0
13	2	0	50	14	0	1	2	-300	4	2	283272	283577	3	4	0	1	284145	568	0	0	0
13	2	0	51	15	0	1	2	-50	3	1	286605	286660	4	3	0	1	287333	673	0	0	0
13	2	0	52	16	0	1	2	110	2	1	289687	289802	2	2	1	1	290346	544	0	0	0
13	2	0	53	17	0	1	2	-50	1	2	292819	292874	1	1	0	1	293530	656	0	0	0
13	2	0	54	18	0	1	2	110	1	3	295901	296016	1	1	1	1	296625	609	0	0	0
13	2	0	55	19	0	1	2	110	2	3	299034	299149	2	2	1	1	299699	550	0	0	0
13	2	0	56	20	0	1	2	50	2	1	302166	302221	2	2	1	1	302972	751	0	0	0
13	2	0	57	21	0	1	2	-110	3	4	305248	305363	4	3	0	1	305886	523	0	0	0
13	2	0	58	22	0	1	2	50	4	3	308381	308436	3	4	1	1	309006	570	0	0	0
13	2	0	59	23	0	1	2	300	4	3	311463	311768	3	4	1	1	312116	348	0	0	0
13	2	0	60	24	0	1	2	-300	3	2	314795	315100	4	3	0	1	315555	455	0	0	0
13	2	0	61	25	0	1	2	300	1	3	318127	318432	1	1	1	1	318817	385	0	0	0
13	2	0	62	26	0	1	2	300	2	3	321460	321765	2	2	1	1	322386	621	0	0	0
13	2	0	63	27	0	1	2	-50	3	2	324792	324847	4	3	0	1	325726	879	0	0	0
13	2	0	64	28	0	1	2	-110	1	2	327874	327989	1	1	0	1	328529	540	0	0	0
13	2	0	65	29	0	1	2	110	4	3	331007	331122	4	3	0	0	331692	570	0	0	0
13	2	0	66	30	0	1	2	50	2	4	334139	334194	2	2	1	1	334772	578	0	0	0
13	2	0	67	31	0	1	2	-110	3	2	337221	337336	4	3	0	1	337979	643	0	0	0
13	2	0	68	32	0	1	2	110	4	1	340353	340468	3	4	1	1	341069	601	0	0	0
13	2	0	69	33	0	1	2	50	2	3	343486	343541	2	2	1	1	344580	1039	0	0	0
13	2	0	70	34	0	1	2	50	1	3	346568	346623	1	1	1	1	347701	1078	0	0	0
13	2	0	71	35	0	1	2	300	4	1	349650	349955	4	3	2	6	350677	722	0	0	0
13	2	0	72	36	0	1	2	-50	1	4	352983	353038	1	1	0	1	353714	676	0	0	0
13	2	0	37	37	1	1	2	-50	4	2	356065	356120	2	2	1	0	356748	628	0	0	0
13	2	0	71	38	1	1	2	300	4	1	359147	359452	4	3	2	6	360070	618	0	0	0
13	2	0	71	39	2	1	2	300	4	1	362461	362766	3	4	1	1	363175	409	0	0	0
13	3	1	999	1	0	1	1	1000	2	3	442570	443575	2	2	1	1	445703	2128	0	0	0
13	3	1	999	2	0	1	1	-1000	1	4	446582	447587	1	1	0	1	448218	631	0	0	0
13	3	1	999	3	0	1	1	1000	2	3	450600	451605	2	2	1	1	452100	495	0	0	0
13	3	1	999	4	0	1	1	-1000	3	1	454616	455621	3	3	0	1	455957	336	0	0	0
13	3	1	999	5	0	1	1	-1000	3	2	458631	459636	3	3	0	1	460131	495	0	0	0
13	3	0	73	1	0	1	1	50	2	3	485422	485477	2	2	2	7	486229	752	0	0	0
13	3	0	74	2	0	1	1	-300	3	1	488487	488792	3	3	0	1	489489	697	0	0	0
13	3	0	75	3	0	1	1	-50	3	1	491801	491856	3	3	0	1	493322	1466	0	0	0
13	3	0	76	4	0	1	1	-110	3	2	494865	494980	3	3	0	1	496728	1748	0	0	0
13	3	0	77	5	0	1	1	-110	1	2	498001	498116	1	1	0	1	498567	451	0	0	0
13	3	0	78	6	0	1	1	-110	3	4	501134	501249	3	3	0	1	501875	626	0	0	0
13	3	0	79	7	0	1	1	300	1	3	504266	504571	1	1	1	1	505080	509	0	0	0
13	3	0	80	8	0	1	1	110	1	3	507598	507713	1	1	1	1	508173	460	0	0	0
13	3	0	81	9	0	1	1	300	4	1	510730	511035	4	4	1	1	511497	462	0	0	0
13	3	0	82	10	0	1	1	110	4	1	514063	514178	4	4	1	1	514699	521	0	0	0
13	3	0	83	11	0	1	1	-50	3	4	517195	517250	3	3	0	1	518219	969	0	0	0
13	3	0	84	12	0	1	1	-300	3	2	520277	520582	3	3	0	1	521044	462	0	0	0
13	3	0	85	13	0	1	1	300	2	3	523610	523915	2	2	1	1	524393	478	0	0	0
13	3	0	86	14	0	1	1	300	2	1	526942	527247	2	2	1	1	527670	423	0	0	0
13	3	0	87	15	0	1	1	110	4	3	530274	530389	4	4	1	1	530931	542	0	0	0
13	3	0	88	16	0	1	1	-50	4	2	533400	533455	2	2	1	0	534246	791	0	0	0
13	3	0	89	17	0	1	1	110	2	1	536472	536587	2	2	1	1	537278	691	0	0	0
13	3	0	90	18	0	1	1	-300	1	4	539604	539909	1	1	0	1	540400	491	0	0	0
13	3	0	91	19	0	1	1	50	4	3	542937	542992	4	4	1	1	543959	967	0	0	0
13	3	0	92	20	0	1	1	-110	3	1	546019	546134	3	3	0	1	546672	538	0	0	0
13	3	0	93	21	0	1	1	110	2	3	549151	549266	4	4	2	6	549752	486	0	0	0
13	3	0	94	22	0	1	1	50	2	1	552283	552338	2	2	1	1	552966	628	0	0	0
13	3	0	95	23	0	1	1	-110	4	2	555366	555481	4	4	0	1	555991	510	0	0	0
13	3	0	96	24	0	1	1	-300	3	4	558498	558803	3	3	0	1	559180	377	0	0	0
13	3	0	97	25	0	1	1	110	2	4	561830	561945	2	2	1	1	562388	443	0	0	0
13	3	0	98	26	0	1	1	300	2	4	564956	565261	2	2	1	1	565700	439	0	0	0
13	3	0	99	27	0	1	1	50	2	4	568278	568333	2	2	1	1	569025	692	0	0	0
13	3	0	100	28	0	1	1	50	1	3	571360	571415	1	1	1	1	572217	802	0	0	0
13	3	0	101	29	0	1	1	-300	4	2	574443	574748	4	4	0	1	575219	471	0	0	0
13	3	0	102	30	0	1	1	50	4	1	577775	577830	4	4	1	1	578696	866	0	0	0
13	3	0	103	31	0	1	1	300	4	3	580857	581162	4	4	1	1	581740	578	0	0	0
13	3	0	104	32	0	1	1	-50	1	2	584190	584245	1	1	0	1	585037	792	0	0	0
13	3	0	105	33	0	1	1	-110	1	4	587272	587387	1	1	0	1	588509	1122	0	0	0
13	3	0	106	34	0	1	1	-50	3	2	590404	590459	3	3	0	1	591514	1055	0	0	0
13	3	0	107	35	0	1	1	-50	1	4	593486	593541	3	3	2	6	594578	1037	0	0	0
13	3	0	108	36	0	1	1	-300	1	2	596569	596874	1	1	0	1	597312	438	0	0	0
13	3	0	73	37	1	1	1	50	2	3	599901	599956	2	2	1	1	600619	663	0	0	0
13	3	0	93	38	1	1	1	110	2	3	602983	603098	2	2	1	1	603671	573	0	0	0
13	3	0	107	39	1	1	1	-50	1	4	606116	606171	1	1	0	1	606725	554	0	0	0
13	4	0	109	1	0	1	1	-50	1	2	620578	620633	1	1	2	7	621408	775	0	0	0
13	4	0	110	2	0	1	1	-110	3	2	623643	623758	3	3	0	1	624523	765	0	0	0
13	4	0	111	3	0	1	1	300	4	1	626775	627080	4	4	1	1	627482	402	0	0	0
13	4	0	112	4	0	1	1	-50	3	1	630108	630163	3	3	0	1	630747	584	0	0	0
13	4	0	113	5	0	1	1	-110	3	1	633190	633305	3	3	0	1	633845	540	0	0	0
13	4	0	114	6	0	1	1	-300	4	2	636322	636627	4	4	0	1	637057	430	0	0	0
13	4	0	115	7	0	1	1	-110	1	4	639655	639770	1	1	0	1	640294	524	0	0	0
13	4	0	116	8	0	1	1	-50	1	4	642780	642835	1	1	0	1	643392	557	0	0	0
13	4	0	117	9	0	1	1	110	2	4	645845	645960	2	2	1	1	646658	698	0	0	0
13	4	0	118	10	0	1	1	110	1	3	648985	649100	1	1	1	1	649584	484	0	0	0
13	4	0	119	11	0	1	1	-300	1	4	652117	652422	1	1	0	1	652989	567	0	0	0
13	4	0	120	12	0	1	1	50	4	1	655449	655504	4	4	1	1	656846	1342	0	0	0
13	4	0	121	13	0	1	1	-300	1	2	658532	658837	1	1	0	1	659172	335	0	0	0
13	4	0	122	14	0	1	1	110	4	3	661864	661979	4	4	1	1	662478	499	0	0	0
13	4	0	123	15	0	1	1	110	4	1	664996	665111	4	4	1	1	665561	450	0	0	0
13	4	0	124	16	0	1	1	-110	3	4	668128	668243	3	3	0	1	668692	449	0	0	0
13	4	0	125	17	0	1	1	300	2	3	671254	671559	2	2	1	1	671992	433	0	0	0
13	4	0	126	18	0	1	1	110	2	1	674576	674691	2	2	1	1	675214	523	0	0	0
13	4	0	127	19	0	1	1	-50	3	2	677709	677764	2	2	1	0	678465	701	0	0	0
13	4	0	128	20	0	1	1	50	2	1	680791	680846	2	2	1	1	681424	578	0	0	0
13	4	0	129	21	0	1	1	50	4	3	683873	683928	4	4	1	1	684604	676	0	0	0
13	4	0	130	22	0	1	1	300	1	3	686956	687261	1	1	1	1	687865	604	0	0	0
13	4	0	131	23	0	1	1	-300	3	2	690288	690593	3	3	0	1	691188	595	0	0	0
13	4	0	132	24	0	1	1	-300	3	4	693620	693925	3	3	0	1	694399	474	0	0	0
13	4	0	133	25	0	1	1	300	2	1	696952	697257	2	2	1	1	697764	507	0	0	0
13	4	0	134	26	0	1	1	50	2	4	700285	700340	2	2	1	1	701137	797	0	0	0
13	4	0	135	27	0	1	1	300	4	3	703367	703672	4	4	1	1	704165	493	0	0	0
13	4	0	136	28	0	1	1	300	2	4	706699	707004	2	2	1	1	707504	500	0	0	0
13	4	0	137	29	0	1	1	-110	1	2	710031	710146	1	1	0	1	710613	467	0	0	0
13	4	0	138	30	0	1	1	50	2	3	713164	713219	2	2	1	1	713860	641	0	0	0
13	4	0	139	31	0	1	1	-300	3	1	716246	716551	3	3	0	1	717088	537	0	0	0
13	4	0	140	32	0	1	1	50	1	3	719578	719633	1	1	1	1	720597	964	0	0	0
13	4	0	141	33	0	1	1	-110	4	2	722660	722775	4	4	0	1	723273	498	0	0	0
13	4	0	142	34	0	1	1	-50	3	4	725792	725847	3	3	0	1	726715	868	0	0	0
13	4	0	143	35	0	1	1	110	2	3	728875	728990	2	2	1	1	729923	933	0	0	0
13	4	0	144	36	0	1	1	-50	4	2	732007	732062	4	4	0	1	733144	1082	0	0	0
13	4	0	109	37	1	1	1	-50	1	2	735090	735145	1	1	0	1	735847	702	0	0	0
13	5	1	999	1	0	2	2	-1000	1	4	809548	810553	2	1	2	3	810664	111	0	0	0
13	5	1	999	2	0	2	2	1000	1	3	814561	815566	2	1	1	1	816561	995	0	0	0
13	5	1	999	3	0	2	2	1000	2	1	818579	819584	1	2	1	1	820118	534	0	0	0
13	5	1	999	4	0	2	2	1000	4	1	822591	823596	3	4	1	1	823924	328	0	0	0
13	5	1	999	5	0	2	2	1000	2	3	826604	827609	1	2	1	1	828320	711	0	0	0
13	5	0	145	1	0	2	2	-300	3	1	842288	842593	4	3	2	7	843047	454	0	0	0
13	5	0	146	2	0	2	2	50	4	1	845602	845657	3	4	1	1	846303	646	0	0	0
13	5	0	147	3	0	2	2	110	4	3	848669	848784	4	3	0	0	849607	823	0	0	0
13	5	0	148	4	0	2	2	50	4	3	851801	851856	3	4	1	1	852346	490	0	0	0
13	5	0	149	5	0	2	2	-110	3	4	854865	854980	4	3	0	1	855440	460	0	0	0
13	5	0	150	6	0	2	2	-50	3	2	857999	858054	1	2	1	0	859067	1013	0	0	0
13	5	0	151	7	0	2	2	50	2	4	861081	861136	1	2	1	1	862114	978	0	0	0
13	5	0	152	8	0	2	2	-50	1	2	864164	864219	2	1	2	5	865674	1455	2	865674	1455
13	5	0	153	9	0	2	2	-50	1	4	867246	867301	4	3	2	6	868300	999	0	0	0
13	5	0	154	10	0	2	2	300	4	3	870328	870633	4	3	0	0	871427	794	0	0	0
13	5	0	155	11	0	2	2	-300	3	2	873661	873966	4	3	0	1	874790	824	0	0	0
13	5	0	156	12	0	2	2	-110	4	2	876993	877108	4	3	2	6	878099	991	0	0	0
13	5	0	157	13	0	2	2	-110	3	1	880125	880240	4	3	0	1	880820	580	0	0	0
13	5	0	158	14	0	2	2	110	4	1	883257	883372	3	4	1	1	883992	620	0	0	0
13	5	0	159	15	0	2	2	-300	1	2	886383	886688	2	1	0	1	887239	551	0	0	0
13	5	0	160	16	0	2	2	300	4	1	889699	890004	3	4	1	1	890453	449	0	0	0
13	5	0	161	17	0	2	2	110	2	1	893021	893136	1	2	1	1	893719	583	0	0	0
13	5	0	162	18	0	2	2	-110	1	4	896153	896268	2	1	0	1	896919	651	0	0	0
13	5	0	163	19	0	2	2	-300	1	4	899285	899590	2	1	0	1	900100	510	0	0	0
13	5	0	164	20	0	2	2	50	2	1	902618	902673	2	1	0	0	903541	868	0	0	0
13	5	0	165	21	0	2	2	50	1	3	905700	905755	2	1	1	1	906296	541	0	0	0
13	5	0	166	22	0	2	2	-300	4	2	908782	909087	3	4	0	1	909468	381	0	0	0
13	5	0	167	23	0	2	2	-50	3	4	912115	912170	4	3	0	1	912673	503	0	0	0
13	5	0	168	24	0	2	2	110	2	3	915197	915312	2	1	2	6	916138	826	0	0	0
13	5	0	169	25	0	2	2	-50	4	2	918329	918384	1	2	1	0	919252	868	0	0	0
13	5	0	170	26	0	2	2	-110	1	2	921411	921526	2	1	0	1	922157	631	0	0	0
13	5	0	171	27	0	2	2	-300	3	4	924544	924849	4	3	0	1	925404	555	0	0	0
13	5	0	172	28	0	2	2	300	2	1	927876	928181	1	2	1	1	929050	869	0	0	0
13	5	0	173	29	0	2	2	300	2	4	931208	931513	1	2	1	1	931933	420	0	0	0
13	5	0	174	30	0	2	2	-110	3	2	934540	934655	4	3	0	1	935133	478	0	0	0
13	5	0	175	31	0	2	2	110	1	3	937673	937788	4	3	0	0	938552	764	0	0	0
13	5	0	176	32	0	2	2	-50	3	1	940805	940860	4	3	0	1	941632	772	0	0	0
13	5	0	177	33	0	2	2	110	2	4	943887	944002	1	2	1	1	944561	559	0	0	0
13	5	0	178	34	0	2	2	50	2	3	947013	947068	1	2	1	1	947687	619	0	0	0
13	5	0	179	35	0	2	2	300	2	3	950085	950390	1	2	1	1	950811	421	0	0	0
13	5	0	180	36	0	2	2	300	1	3	953418	953723	2	1	1	1	955315	1592	0	0	0
13	5	0	145	37	1	2	2	-300	3	1	956750	957055	4	3	0	1	957442	387	0	0	0
13	5	0	152	38	1	2	2	-50	1	2	960082	960137	4	3	2	6	961173	1036	0	0	0
13	5	0	153	39	1	2	2	-50	1	4	963164	963219	4	3	2	6	963904	685	0	0	0
13	5	0	156	40	1	2	2	-110	4	2	966247	966362	4	3	2	6	967241	879	0	0	0
13	5	0	168	41	1	2	2	110	2	3	969379	969494	1	2	1	1	969960	466	0	0	0
13	5	0	152	42	2	2	2	-50	1	2	972511	972566	1	2	1	0	973512	946	0	0	0
13	5	0	153	43	2	2	2	-50	1	4	975594	975649	2	1	0	1	976584	935	0	0	0
13	5	0	156	44	2	2	2	-110	4	2	978676	978791	4	3	2	6	979281	490	0	0	0
13	5	0	156	45	3	2	2	-110	4	2	981808	981923	4	3	2	6	982833	910	0	0	0
13	5	0	156	46	4	2	2	-110	4	2	984940	985055	3	4	2	5	986177	1122	3	986177	1122
13	5	0	156	47	5	2	2	-110	4	2	988073	988188	3	4	0	1	988732	544	0	0	0
13	6	0	181	1	0	2	2	-110	1	2	1422079	1422194	2	1	2	7	1422932	738	0	0	0
13	6	0	182	2	0	2	2	300	2	3	1425212	1425517	1	2	1	1	1426103	586	0	0	0
13	6	0	183	3	0	2	2	50	2	4	1428527	1428582	3	4	0	0	1430370	1788	0	0	0
13	6	0	184	4	0	2	2	50	1	3	1431592	1431647	2	1	1	1	1432618	971	0	0	0
13	6	0	185	5	0	2	2	-300	3	2	1434658	1434963	4	3	0	1	1435428	465	0	0	0
13	6	0	186	6	0	2	2	-300	3	4	1437991	1438296	4	3	0	1	1438646	350	0	0	0
13	6	0	187	7	0	2	2	110	2	4	1441323	1441438	1	2	1	1	1441877	439	0	0	0
13	6	0	188	8	0	2	2	-50	1	4	1444455	1444510	2	1	0	1	1445120	610	0	0	0
13	6	0	189	9	0	2	2	-110	4	2	1447538	1447653	3	4	0	1	1448154	501	0	0	0
13	6	0	190	10	0	2	2	300	1	3	1450663	1450968	2	1	1	1	1451345	377	0	0	0
13	6	0	191	11	0	2	2	50	2	3	1453985	1454040	1	2	1	1	1454629	589	0	0	0
13	6	0	192	12	0	2	2	-50	3	1	1457068	1457123	4	3	0	1	1457896	773	0	0	0
13	6	0	193	13	0	2	2	-110	3	1	1460150	1460265	4	3	0	1	1460682	417	0	0	0
13	6	0	194	14	0	2	2	-300	1	2	1463282	1463587	2	1	0	1	1464246	659	0	0	0
13	6	0	195	15	0	2	2	300	4	1	1466615	1466920	3	4	1	1	1467228	308	0	0	0
13	6	0	196	16	0	2	2	50	2	1	1469947	1470002	1	2	1	1	1470595	593	0	0	0
13	6	0	197	17	0	2	2	300	4	3	1473029	1473334	4	3	0	0	1473940	606	0	0	0
13	6	0	198	18	0	2	2	-300	3	1	1476361	1476666	4	3	0	1	1477058	392	0	0	0
13	6	0	199	19	0	2	2	-50	3	4	1479694	1479749	4	3	0	1	1480542	793	0	0	0
13	6	0	200	20	0	2	2	-300	1	4	1482776	1483081	2	1	0	1	1483489	408	0	0	0
13	6	0	201	21	0	2	2	110	1	3	1486108	1486223	2	1	1	1	1486809	586	0	0	0
13	6	0	202	22	0	2	2	300	2	1	1489240	1489545	1	2	1	1	1489919	374	0	0	0
13	6	0	203	23	0	2	2	-50	4	2	1492573	1492628	1	2	1	0	1493481	853	0	0	0
13	6	0	204	24	0	2	2	110	4	3	1495655	1495770	4	3	0	0	1496445	675	0	0	0
13	6	0	205	25	0	2	2	-50	3	2	1498787	1498842	1	2	1	0	1499597	755	0	0	0
13	6	0	206	26	0	2	2	300	2	4	1501870	1502175	1	2	1	1	1502592	417	0	0	0
13	6	0	207	27	0	2	2	50	4	3	1505202	1505257	4	3	0	0	1505937	680	0	0	0
13	6	0	208	28	0	2	2	110	2	3	1508284	1508399	1	2	1	1	1509884	1485	0	0	0
13	6	0	209	29	0	2	2	-110	3	4	1511416	1511531	3	4	1	0	1512493	962	0	0	0
13	6	0	210	30	0	2	2	-110	3	2	1514542	1514657	3	4	2	6	1515353	696	0	0	0
13	6	0	211	31	0	2	2	-110	1	4	1517681	1517796	2	1	0	1	1518376	580	0	0	0
13	6	0	212	32	0	2	2	110	4	1	1520813	1520928	4	3	2	6	1521394	466	0	0	0
13	6	0	213	33	0	2	2	-50	1	2	1523946	1524001	2	1	0	1	1524794	793	0	0	0
13	6	0	214	34	0	2	2	110	2	1	1527028	1527143	1	2	1	1	1527740	597	0	0	0
13	6	0	215	35	0	2	2	-300	4	2	1530160	1530465	3	4	0	1	1530822	357	0	0	0
13	6	0	216	36	0	2	2	50	4	1	1533492	1533547	4	3	2	6	1534325	778	0	0	0
13	6	0	181	37	1	2	2	-110	1	2	1536575	1536690	2	1	0	1	1537225	535	0	0	0
13	6	0	210	38	1	2	2	-110	3	2	1539707	1539822	4	3	0	1	1540280	458	0	0	0
13	6	0	212	39	1	2	2	110	4	1	1542833	1542948	4	3	2	6	1543527	579	0	0	0
13	6	0	216	40	1	2	2	50	4	1	1545972	1546027	2	1	0	0	1546659	632	0	0	0
13	6	0	212	41	2	2	2	110	4	1	1549054	1549169	4	3	2	6	1549650	481	0	0	0
13	6	0	212	42	3	2	2	110	4	1	1552186	1552301	4	3	2	6	1552720	419	0	0	0
13	6	0	212	43	4	2	2	110	4	1	1555319	1555434	4	3	2	6	1555821	387	0	0	0
13	6	0	212	44	5	2	2	110	4	1	1558451	1558566	4	3	2	6	1559063	497	0	0	0
13	6	0	212	45	6	2	2	110	4	1	1561583	1561698	4	3	2	6	1562572	874	0	0	0
13	6	0	212	46	7	2	2	110	4	1	1564715	1564830	3	4	1	1	1565418	588	0	0	0
13	7	1	999	1	0	2	1	1000	1	3	1645955	1646960	2	1	2	3	1647082	122	0	0	0
13	7	1	999	2	0	2	1	1000	1	3	1650967	1651972	2	1	1	1	1652826	854	0	0	0
13	7	1	999	3	0	2	1	1000	2	4	1654986	1655991	1	2	1	1	1656524	533	0	0	0
13	7	1	999	4	0	2	1	1000	4	3	1659001	1660006	4	4	1	1	1660524	518	0	0	0
13	7	1	999	5	0	2	1	1000	4	3	1663016	1664021	4	4	1	1	1664437	416	0	0	0
13	7	0	217	1	0	2	1	-300	4	2	1673763	1674068	4	4	2	7	1674596	528	0	0	0
13	7	0	218	2	0	2	1	300	4	3	1677077	1677382	4	4	1	1	1677933	551	0	0	0
13	7	0	219	3	0	2	1	-300	3	2	1680394	1680699	3	3	0	1	1681183	484	0	0	0
13	7	0	220	4	0	2	1	300	2	4	1683726	1684031	1	2	1	1	1684618	587	0	0	0
13	7	0	221	5	0	2	1	-50	3	2	1687040	1687095	3	3	0	1	1688148	1053	0	0	0
13	7	0	222	6	0	2	1	-50	1	4	1690106	1690161	2	1	0	1	1691588	1427	0	0	0
13	7	0	223	7	0	2	1	110	2	1	1693173	1693288	1	2	1	1	1694076	788	0	0	0
13	7	0	224	8	0	2	1	110	4	1	1696299	1696414	4	4	1	1	1696941	527	0	0	0
13	7	0	225	9	0	2	1	50	4	3	1699438	1699493	4	4	1	1	1700331	838	0	0	0
13	7	0	226	10	0	2	1	110	4	3	1702520	1702635	4	4	1	1	1703248	613	0	0	0
