subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
3	1	1	999	1	0	2	2	1000	1	3	294285	295290	0	0	2	2	0	0	0	0	0
3	1	1	999	2	0	2	2	1000	2	3	299316	300321	0	0	2	2	0	0	0	0	0
3	1	1	999	3	0	2	2	1000	4	1	304328	305333	3	4	1	1	307262	1929	0	0	0
3	1	1	999	4	0	2	2	1000	2	3	308347	309352	1	2	1	1	310580	1228	0	0	0
3	1	1	999	5	0	2	2	1000	2	1	312359	313364	1	2	1	1	314720	1356	0	0	0
3	1	0	1	1	0	2	2	110	2	1	373159	373274	1	2	2	7	374524	1250	0	0	0
3	1	0	2	2	0	2	2	300	2	1	376291	376596	1	2	1	1	377872	1276	0	0	0
3	1	0	3	3	0	2	2	-110	3	2	379607	379722	4	3	0	1	382396	2674	0	0	0
3	1	0	4	4	0	2	2	110	2	3	382739	382854	0	0	2	2	0	0	0	0	0
3	1	0	5	5	0	2	2	-50	1	2	385871	385926	1	2	1	0	387633	1707	0	0	0
3	1	0	6	6	0	2	2	-110	1	4	388953	389068	2	1	0	1	391512	2444	0	0	0
3	1	0	7	7	0	2	2	-300	1	2	392086	392391	2	1	0	1	394794	2403	0	0	0
3	1	0	8	8	0	2	2	50	2	4	395418	395473	1	2	1	1	397364	1891	0	0	0
3	1	0	9	9	0	2	2	110	2	4	398500	398615	1	2	1	1	400048	1433	0	0	0
3	1	0	10	10	0	2	2	110	4	1	401633	401748	3	4	1	1	403183	1435	0	0	0
3	1	0	11	11	0	2	2	-50	1	4	404765	404820	3	4	1	0	406768	1948	0	0	0
3	1	0	12	12	0	2	2	-110	4	2	407847	407962	3	4	0	1	409424	1462	0	0	0
3	1	0	13	13	0	2	2	-50	3	1	410979	411034	4	3	0	1	413570	2536	0	0	0
3	1	0	14	14	0	2	2	50	2	3	414062	414117	0	0	2	2	0	0	0	0	0
3	1	0	15	15	0	2	2	-110	3	1	417144	417259	0	0	2	2	0	0	0	0	0
3	1	0	16	16	0	2	2	50	1	3	420276	420331	0	0	2	2	0	0	0	0	0
3	1	0	17	17	0	2	2	110	4	3	423359	423474	3	4	1	1	425279	1805	0	0	0
3	1	0	18	18	0	2	2	-110	1	2	426491	426606	1	2	1	0	429168	2562	0	0	0
3	1	0	19	19	0	2	2	-300	3	2	429623	429928	4	3	0	1	432129	2201	0	0	0
3	1	0	20	20	0	2	2	300	4	3	432955	433260	3	4	1	1	435285	2025	0	0	0
3	1	0	21	21	0	2	2	50	4	3	436288	436343	3	4	1	1	438568	2225	0	0	0
3	1	0	22	22	0	2	2	300	1	3	439370	439675	2	1	1	1	441577	1902	0	0	0
3	1	0	23	23	0	2	2	300	2	3	442702	443007	1	2	1	1	444505	1498	0	0	0
3	1	0	24	24	0	2	2	-300	4	2	446034	446339	3	4	0	1	447178	839	0	0	0
3	1	0	25	25	0	2	2	110	1	3	449367	449482	2	1	1	1	450725	1243	0	0	0
3	1	0	26	26	0	2	2	-300	3	1	452499	452804	4	3	0	1	453660	856	0	0	0
3	1	0	27	27	0	2	2	-50	4	2	455831	455886	1	2	1	0	458653	2767	0	0	0
3	1	0	28	28	0	2	2	-300	1	4	458914	459219	2	1	0	1	461310	2091	0	0	0
3	1	0	29	29	0	2	2	-300	3	4	462246	462551	3	4	1	0	464431	1880	0	0	0
3	1	0	30	30	0	2	2	50	2	1	465578	465633	0	0	2	2	0	0	0	0	0
3	1	0	31	31	0	2	2	-50	3	2	468660	468715	0	0	2	2	0	0	0	0	0
3	1	0	32	32	0	2	2	300	4	1	471743	472048	4	3	2	6	473115	1067	0	0	0
3	1	0	33	33	0	2	2	50	4	1	475075	475130	3	4	1	1	477080	1950	0	0	0
3	1	0	34	34	0	2	2	300	2	4	478157	478462	0	0	2	2	0	0	0	0	0
3	1	0	35	35	0	2	2	-50	3	4	481489	481544	0	0	2	2	0	0	0	0	0
3	1	0	36	36	0	2	2	-110	3	4	484572	484687	3	4	1	0	485805	1118	0	0	0
3	1	0	1	37	1	2	2	110	2	1	487704	487819	1	2	1	1	490541	2722	0	0	0
3	1	0	4	38	1	2	2	110	2	3	490836	490951	0	0	2	2	0	0	0	0	0
3	1	0	14	39	1	2	2	50	2	3	493962	494017	0	0	2	2	0	0	0	0	0
3	1	0	15	40	1	2	2	-110	3	1	497034	497149	0	0	2	2	0	0	0	0	0
3	1	0	16	41	1	2	2	50	1	3	500166	500221	4	3	0	0	502569	2348	0	0	0
3	1	0	30	42	1	2	2	50	2	1	503249	503304	0	0	2	2	0	0	0	0	0
3	1	0	31	43	1	2	2	-50	3	2	506331	506386	1	2	2	3	506292	-94	0	0	0
3	1	0	32	44	1	2	2	300	4	1	509413	509718	3	4	2	5	511209	1491	3	511209	1491
3	1	0	34	45	1	2	2	300	2	4	512746	513051	2	1	2	6	514307	1256	0	0	0
3	1	0	35	46	1	2	2	-50	3	4	516078	516133	3	4	1	0	517464	1331	0	0	0
3	1	0	4	47	2	2	2	110	2	3	519160	519275	2	1	2	6	521136	1861	0	0	0
3	1	0	14	48	2	2	2	50	2	3	522292	522347	0	0	2	2	0	0	0	0	0
3	1	0	15	49	2	2	2	-110	3	1	525375	525490	0	0	2	2	0	0	0	0	0
3	1	0	30	50	2	2	2	50	2	1	528507	528562	4	3	2	6	530407	1845	0	0	0
3	1	0	34	51	2	2	2	300	2	4	531589	531894	1	2	1	1	533425	1531	0	0	0
3	1	0	4	52	3	2	2	110	2	3	534922	535037	1	2	1	1	537347	2310	0	0	0
3	1	0	14	53	3	2	2	50	2	3	538054	538109	0	0	2	2	0	0	0	0	0
3	1	0	15	54	3	2	2	-110	3	1	541136	541251	4	3	0	1	542339	1088	0	0	0
3	1	0	30	55	3	2	2	50	2	1	544268	544323	0	0	2	2	0	0	0	0	0
3	1	0	14	56	4	2	2	50	2	3	547351	547406	1	2	1	1	549689	2283	0	0	0
3	1	0	30	57	4	2	2	50	2	1	550433	550488	0	0	2	2	0	0	0	0	0
3	1	0	30	58	5	2	2	50	2	1	553499	553554	1	2	1	1	555397	1843	0	0	0
3	2	0	37	1	0	2	2	-110	3	4	696485	696600	4	3	2	7	697693	1093	0	0	0
3	2	0	38	2	0	2	2	300	1	3	699617	699922	2	1	1	1	700576	654	0	0	0
3	2	0	39	3	0	2	2	110	4	3	702932	703047	3	4	1	1	703663	616	0	0	0
3	2	0	40	4	0	2	2	-110	3	2	706065	706180	3	4	2	6	706755	575	0	0	0
3	2	0	41	5	0	2	2	110	2	4	709197	709312	2	1	2	6	711356	2044	0	0	0
3	2	0	42	6	0	2	2	50	2	4	712329	712384	1	2	1	1	713096	712	0	0	0
3	2	0	43	7	0	2	2	-300	4	2	715412	715717	3	4	2	5	716462	745	3	716462	745
3	2	0	44	8	0	2	2	-110	1	2	718744	718859	1	2	1	0	720200	1341	0	0	0
3	2	0	45	9	0	2	2	50	4	1	721876	721931	1	2	2	6	723427	1496	0	0	0
3	2	0	46	10	0	2	2	50	2	1	724958	725013	1	2	1	1	726799	1786	0	0	0
3	2	0	47	11	0	2	2	-50	3	4	728041	728096	3	4	1	0	729726	1630	0	0	0
3	2	0	48	12	0	2	2	-300	1	4	731123	731428	2	1	0	1	732347	919	0	0	0
3	2	0	49	13	0	2	2	50	1	3	734455	734510	2	1	1	1	735578	1068	0	0	0
3	2	0	50	14	0	2	2	-110	1	4	737538	737653	2	1	0	1	739151	1498	0	0	0
3	2	0	51	15	0	2	2	-50	4	2	740663	740718	1	2	1	0	741514	796	0	0	0
3	2	0	52	16	0	2	2	-300	3	2	743735	744040	4	3	0	1	744762	722	0	0	0
3	2	0	53	17	0	2	2	300	2	1	747068	747373	1	2	1	1	747991	618	0	0	0
3	2	0	54	18	0	2	2	110	2	3	750400	750515	1	2	1	1	751263	748	0	0	0
3	2	0	55	19	0	2	2	-50	3	1	753525	753580	4	3	0	1	754121	541	0	0	0
3	2	0	56	20	0	2	2	-110	3	1	756598	756713	4	3	0	1	757337	624	0	0	0
3	2	0	57	21	0	2	2	-300	1	2	759730	760035	2	1	0	1	760727	692	0	0	0
3	2	0	58	22	0	2	2	50	4	3	763062	763117	4	3	0	0	764265	1148	0	0	0
3	2	0	59	23	0	2	2	300	2	4	766145	766450	1	2	1	1	767057	607	0	0	0
3	2	0	60	24	0	2	2	300	4	3	769477	769782	4	3	0	0	770675	893	0	0	0
3	2	0	61	25	0	2	2	110	2	1	772809	772924	1	2	1	1	774379	1455	0	0	0
3	2	0	62	26	0	2	2	-50	1	4	775941	775996	4	3	2	6	777117	1121	0	0	0
3	2	0	63	27	0	2	2	-300	3	1	779024	779329	4	3	0	1	779885	556	0	0	0
3	2	0	64	28	0	2	2	300	4	1	782356	782661	3	4	1	1	783133	472	0	0	0
3	2	0	65	29	0	2	2	50	2	3	785688	785743	4	3	0	0	786759	1016	0	0	0
3	2	0	66	30	0	2	2	300	2	3	788771	789076	1	2	1	1	790234	1158	0	0	0
3	2	0	67	31	0	2	2	110	4	1	792103	792218	4	3	2	6	793033	815	0	0	0
3	2	0	68	32	0	2	2	-110	4	2	795235	795350	3	4	0	1	796162	812	0	0	0
3	2	0	69	33	0	2	2	-50	1	2	798360	798415	1	2	1	0	799774	1359	0	0	0
3	2	0	70	34	0	2	2	110	1	3	801433	801548	2	1	2	5	802493	945	2	802493	945
3	2	0	71	35	0	2	2	-50	3	2	804565	804620	0	0	2	2	0	0	0	0	0
3	2	0	72	36	0	2	2	-300	3	4	807648	807953	4	3	0	1	808905	952	0	0	0
3	2	0	37	37	1	2	2	-110	3	4	810980	811095	0	0	2	2	0	0	0	0	0
3	2	0	40	38	1	2	2	-110	3	2	814106	814221	4	3	0	1	814900	679	0	0	0
3	2	0	41	39	1	2	2	110	2	4	817244	817359	1	2	1	1	818457	1098	0	0	0
3	2	0	45	40	1	2	2	50	4	1	820377	820432	1	2	2	6	821669	1237	0	0	0
3	2	0	62	41	1	2	2	-50	1	4	823459	823514	1	2	2	6	825993	2479	0	0	0
3	2	0	67	42	1	2	2	110	4	1	826541	826656	3	4	1	1	828182	1526	0	0	0
3	2	0	71	43	1	2	2	-50	3	2	829667	829722	1	2	1	0	832116	2394	0	0	0
3	2	0	37	44	2	2	2	-110	3	4	832739	832854	3	4	1	0	833707	853	0	0	0
3	2	0	45	45	2	2	2	50	4	1	835872	835927	3	4	1	1	836667	740	0	0	0
3	2	0	62	46	2	2	2	-50	1	4	838954	839009	3	4	1	0	839940	931	0	0	0
3	3	1	999	1	0	2	1	1000	2	3	960363	961368	1	2	2	3	961314	-54	0	0	0
3	3	1	999	2	0	2	1	1000	2	3	965378	966383	1	2	1	1	967244	861	0	0	0
3	3	1	999	3	0	2	1	1000	1	3	969391	970396	2	1	1	1	971076	680	0	0	0
3	3	1	999	4	0	2	1	1000	2	4	973407	974412	1	2	1	1	975900	1488	0	0	0
3	3	1	999	5	0	2	1	1000	2	4	977424	978429	1	2	1	1	979173	744	0	0	0
3	3	0	73	1	0	2	1	110	2	1	986538	986653	1	2	2	7	987433	780	0	0	0
3	3	0	74	2	0	2	1	-110	1	4	989670	989785	1	2	2	6	991971	2186	0	0	0
3	3	0	75	3	0	2	1	-300	1	4	992803	993108	2	1	0	1	994120	1012	0	0	0
3	3	0	76	4	0	2	1	-300	1	2	996118	996423	2	1	0	1	997066	643	0	0	0
3	3	0	77	5	0	2	1	-110	1	2	999432	999547	2	1	0	1	1000408	861	0	0	0
3	3	0	78	6	0	2	1	-300	4	2	1002566	1002871	4	4	0	1	1003573	702	0	0	0
3	3	0	79	7	0	2	1	-110	4	2	1005898	1006013	4	4	0	1	1007138	1125	0	0	0
3	3	0	80	8	0	2	1	-110	3	4	1009031	1009146	0	0	2	2	0	0	0	0	0
3	3	0	81	9	0	2	1	110	4	3	1012156	1012271	4	4	1	1	1013028	757	0	0	0
3	3	0	82	10	0	2	1	50	2	4	1015295	1015350	4	4	0	0	1016614	1264	0	0	0
3	3	0	83	11	0	2	1	300	2	1	1018377	1018682	1	2	1	1	1019355	673	0	0	0
3	3	0	84	12	0	2	1	110	4	1	1021710	1021825	4	4	1	1	1022791	966	0	0	0
3	3	0	85	13	0	2	1	-50	4	2	1024842	1024897	4	4	0	1	1027320	2423	0	0	0
3	3	0	86	14	0	2	1	300	2	3	1027924	1028229	1	2	1	1	1028860	631	0	0	0
3	3	0	87	15	0	2	1	110	2	3	1031256	1031371	1	2	1	1	1032108	737	0	0	0
3	3	0	88	16	0	2	1	-110	3	2	1034389	1034504	3	3	0	1	1035197	693	0	0	0
3	3	0	89	17	0	2	1	-50	3	1	1037521	1037576	3	3	0	1	1038352	776	0	0	0
3	3	0	90	18	0	2	1	50	2	3	1040603	1040658	1	2	1	1	1041562	904	0	0	0
3	3	0	91	19	0	2	1	300	4	1	1043686	1043991	4	4	1	1	1044546	555	0	0	0
3	3	0	92	20	0	2	1	50	4	3	1047018	1047073	3	3	0	0	1048683	1610	0	0	0
3	3	0	93	21	0	2	1	-110	3	1	1050100	1050215	3	3	0	1	1051456	1241	0	0	0
3	3	0	94	22	0	2	1	110	2	4	1053232	1053347	4	4	2	5	1054251	904	4	1054251	904
3	3	0	95	23	0	2	1	-50	3	2	1056365	1056420	3	3	0	1	1057844	1424	0	0	0
3	3	0	96	24	0	2	1	-50	3	4	1059447	1059502	3	3	0	1	1061374	1872	0	0	0
3	3	0	97	25	0	2	1	300	2	4	1062529	1062834	4	4	0	0	1065113	2279	0	0	0
3	3	0	98	26	0	2	1	300	1	3	1065862	1066167	2	1	1	1	1066943	776	0	0	0
3	3	0	99	27	0	2	1	50	4	1	1069194	1069249	4	4	1	1	1070766	1517	0	0	0
3	3	0	100	28	0	2	1	110	1	3	1072276	1072391	2	1	1	1	1073968	1577	0	0	0
3	3	0	101	29	0	2	1	50	1	3	1075401	1075456	2	1	1	1	1077360	1904	0	0	0
3	3	0	102	30	0	2	1	300	4	3	1078474	1078779	4	4	1	1	1079303	524	0	0	0
3	3	0	103	31	0	2	1	-300	3	4	1081806	1082111	3	3	0	1	1082846	735	0	0	0
3	3	0	104	32	0	2	1	-300	3	1	1085139	1085444	3	3	0	1	1086220	776	0	0	0
3	3	0	105	33	0	2	1	50	2	1	1088471	1088526	1	2	1	1	1089529	1003	0	0	0
3	3	0	106	34	0	2	1	-50	1	4	1091553	1091608	4	4	1	0	1093234	1626	0	0	0
3	3	0	107	35	0	2	1	-300	3	2	1094635	1094940	3	3	0	1	1095703	763	0	0	0
3	3	0	108	36	0	2	1	-50	1	2	1097968	1098023	1	2	1	0	1098855	832	0	0	0
3	3	0	73	37	1	2	1	110	2	1	1101050	1101165	1	2	1	1	1102884	1719	0	0	0
3	3	0	74	38	1	2	1	-110	1	4	1104182	1104297	2	1	0	1	1106707	2410	0	0	0
3	3	0	80	39	1	2	1	-110	3	4	1107315	1107430	4	4	1	0	1108739	1309	0	0	0
3	4	0	109	1	0	2	1	50	4	1	1176575	1176630	4	4	2	7	1178119	1489	0	0	0
3	4	0	110	2	0	2	1	-110	3	4	1179639	1179754	3	3	0	1	1180534	780	0	0	0
3	4	0	111	3	0	2	1	-50	4	2	1182773	1182828	1	2	1	0	1184116	1288	0	0	0
3	4	0	112	4	0	2	1	-300	1	2	1185837	1186142	2	1	0	1	1187201	1059	0	0	0
3	4	0	113	5	0	2	1	-110	3	1	1189151	1189266	0	0	2	2	0	0	0	0	0
3	4	0	114	6	0	2	1	110	1	3	1192286	1192401	2	1	1	1	1193183	782	0	0	0
3	4	0	115	7	0	2	1	-300	3	4	1195419	1195724	0	0	2	2	0	0	0	0	0
3	4	0	116	8	0	2	1	50	2	1	1198751	1198806	1	2	1	1	1199727	921	0	0	0
3	4	0	117	9	0	2	1	110	2	1	1201833	1201948	1	2	1	1	1203457	1509	0	0	0
3	4	0	118	10	0	2	1	-110	1	2	1204965	1205080	1	2	1	0	1206627	1547	0	0	0
3	4	0	119	11	0	2	1	-50	1	4	1208098	1208153	3	3	2	6	1210226	2073	0	0	0
3	4	0	120	12	0	2	1	-50	1	2	1211180	1211235	2	1	0	1	1212623	1388	0	0	0
3	4	0	121	13	0	2	1	-50	3	2	1214262	1214317	0	0	2	2	0	0	0	0	0
3	4	0	122	14	0	2	1	-110	3	2	1217345	1217460	0	0	2	2	0	0	0	0	0
3	4	0	123	15	0	2	1	300	2	4	1220477	1220782	1	2	1	1	1221989	1207	0	0	0
3	4	0	124	16	0	2	1	110	4	3	1223809	1223924	0	0	2	2	0	0	0	0	0
3	4	0	125	17	0	2	1	110	4	1	1226935	1227050	4	4	1	1	1228079	1029	0	0	0
3	4	0	126	18	0	2	1	50	4	3	1230074	1230129	4	4	1	1	1231772	1643	0	0	0
3	4	0	127	19	0	2	1	-300	3	2	1233156	1233461	0	0	2	2	0	0	0	0	0
3	4	0	128	20	0	2	1	-110	4	2	1236488	1236603	4	4	0	1	1237885	1282	0	0	0
3	4	0	129	21	0	2	1	-300	1	4	1239620	1239925	2	1	0	1	1240734	809	0	0	0
3	4	0	130	22	0	2	1	-300	3	1	1242953	1243258	0	0	2	2	0	0	0	0	0
3	4	0	131	23	0	2	1	-110	1	4	1246285	1246400	2	1	0	1	1248352	1952	0	0	0
3	4	0	132	24	0	2	1	110	2	3	1249417	1249532	0	0	2	2	0	0	0	0	0
3	4	0	133	25	0	2	1	50	2	4	1252549	1252604	4	4	0	0	1254854	2250	0	0	0
3	4	0	134	26	0	2	1	300	4	3	1255632	1255937	4	4	1	1	1256676	739	0	0	0
3	4	0	135	27	0	2	1	50	1	3	1258964	1259019	2	1	1	1	1260683	1664	0	0	0
3	4	0	136	28	0	2	1	300	4	1	1262046	1262351	4	4	1	1	1262970	619	0	0	0
3	4	0	137	29	0	2	1	50	2	3	1265379	1265434	4	4	2	6	1267119	1685	0	0	0
3	4	0	138	30	0	2	1	300	2	1	1268461	1268766	1	2	1	1	1269617	851	0	0	0
3	4	0	139	31	0	2	1	110	2	4	1271793	1271908	1	2	1	1	1273468	1560	0	0	0
3	4	0	140	32	0	2	1	300	1	3	1274925	1275230	2	1	1	1	1275861	631	0	0	0
3	4	0	141	33	0	2	1	-50	3	4	1278258	1278313	4	4	1	0	1279312	999	0	0	0
3	4	0	142	34	0	2	1	-50	3	1	1281340	1281395	0	0	2	2	0	0	0	0	0
3	4	0	143	35	0	2	1	300	2	3	1284422	1284727	1	2	1	1	1285600	873	0	0	0
3	4	0	144	36	0	2	1	-300	4	2	1287754	1288059	4	4	0	1	1288990	931	0	0	0
3	4	0	109	37	1	2	1	50	4	1	1291087	1291142	4	4	1	1	1292009	867	0	0	0
3	4	0	113	38	1	2	1	-110	3	1	1294169	1294284	0	0	2	2	0	0	0	0	0
3	4	0	115	39	1	2	1	-300	3	4	1297301	1297606	0	0	2	2	0	0	0	0	0
3	4	0	119	40	1	2	1	-50	1	4	1300633	1300688	2	1	0	1	1301576	888	0	0	0
3	4	0	121	41	1	2	1	-50	3	2	1303716	1303771	3	3	0	1	1305053	1282	0	0	0
3	4	0	122	42	1	2	1	-110	3	2	1306798	1306913	3	3	0	1	1307669	756	0	0	0
3	4	0	124	43	1	2	1	110	4	3	1309930	1310045	4	4	1	1	1311053	1008	0	0	0
3	4	0	127	44	1	2	1	-300	3	2	1313063	1313368	3	3	0	1	1313941	573	0	0	0
3	4	0	130	45	1	2	1	-300	3	1	1316395	1316700	3	3	0	1	1317444	744	0	0	0
3	4	0	132	46	1	2	1	110	2	3	1319727	1319842	1	2	1	1	1320574	732	0	0	0
3	4	0	137	47	1	2	1	50	2	3	1322859	1322914	1	2	1	1	1324018	1104	0	0	0
3	4	0	142	48	1	2	1	-50	3	1	1325942	1325997	3	3	0	1	1326733	736	0	0	0
3	4	0	113	49	2	2	1	-110	3	1	1329024	1329139	3	3	0	1	1329991	852	0	0	0
3	4	0	115	50	2	2	1	-300	3	4	1332156	1332461	3	3	0	1	1333131	670	0	0	0
3	5	1	999	1	0	1	2	1000	2	1	1652533	1653538	2	2	1	1	1654010	472	0	0	0
3	5	1	999	2	0	1	2	-1000	4	2	1656548	1657553	3	4	0	1	1658540	987	0	0	0
3	5	1	999	3	0	1	2	1000	2	4	1660564	1661569	2	2	1	1	1662225	656	0	0	0
3	5	1	999	4	0	1	2	-1000	1	4	1664576	1665581	1	1	0	1	1666377	796	0	0	0
3	5	1	999	5	0	1	2	-1000	4	2	1668594	1669599	4	3	2	6	1670785	1186	0	0	0
3	5	0	145	1	0	1	2	-110	3	1	1678574	1678689	4	3	2	7	1679416	727	0	0	0
3	5	0	146	2	0	1	2	50	2	1	1681707	1681762	2	2	1	1	1682297	535	0	0	0
3	5	0	147	3	0	1	2	-50	1	2	1684772	1684827	1	1	0	1	1685574	747	0	0	0
3	5	0	148	4	0	1	2	-50	3	2	1687837	1687892	2	2	1	0	1688815	923	0	0	0
3	5	0	149	5	0	1	2	50	2	3	1690901	1690956	2	2	1	1	1692176	1220	0	0	0
3	5	0	150	6	0	1	2	-300	3	2	1693969	1694274	4	3	0	1	1694891	617	0	0	0
3	5	0	151	7	0	1	2	50	4	1	1697301	1697356	3	4	1	1	1698089	733	0	0	0
3	5	0	152	8	0	1	2	-50	3	4	1700384	1700439	4	3	0	1	1701736	1297	0	0	0
3	5	0	153	9	0	1	2	300	1	3	1703466	1703771	1	1	1	1	1704577	806	0	0	0
3	5	0	154	10	0	1	2	110	2	4	1706798	1706913	2	2	1	1	1708003	1090	0	0	0
3	5	0	155	11	0	1	2	-300	3	4	1709930	1710235	4	3	0	1	1711577	1342	0	0	0
3	5	0	156	12	0	1	2	-50	4	2	1713263	1713318	2	2	1	0	1715126	1808	0	0	0
3	5	0	157	13	0	1	2	50	2	4	1716345	1716400	2	2	1	1	1717669	1269	0	0	0
3	5	0	158	14	0	1	2	-300	3	1	1719427	1719732	4	3	0	1	1720366	634	0	0	0
3	5	0	159	15	0	1	2	-50	3	1	1722760	1722815	3	4	2	6	1724596	1781	0	0	0
3	5	0	160	16	0	1	2	50	4	3	1725842	1725897	3	4	1	1	1727109	1212	0	0	0
3	5	0	161	17	0	1	2	110	4	1	1728924	1729039	3	4	1	1	1730023	984	0	0	0
3	5	0	162	18	0	1	2	-300	1	4	1732056	1732361	1	1	0	1	1733087	726	0	0	0
3	5	0	163	19	0	1	2	-110	1	2	1735389	1735504	1	1	0	1	1736801	1297	0	0	0
3	5	0	164	20	0	1	2	-110	3	4	1738521	1738636	3	4	2	5	1739801	1165	3	1739801	1165
3	5	0	165	21	0	1	2	300	4	3	1741653	1741958	3	4	1	1	1742914	956	0	0	0
3	5	0	166	22	0	1	2	-50	1	4	1744985	1745040	1	1	0	1	1746535	1495	0	0	0
