subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
16	1	1	999	1	0	1	1	1000	4	1	188022	189027	4	4	1	1	189760	733	0	0	0
16	1	1	999	2	0	1	1	1000	2	1	192038	193043	2	2	1	1	193644	601	0	0	0
16	1	1	999	3	0	1	1	1000	1	3	196047	197052	1	1	1	1	197745	693	0	0	0
16	1	1	999	4	0	1	1	1000	1	3	200068	201073	1	1	1	1	201767	694	0	0	0
16	1	1	999	5	0	1	1	-1000	1	4	204101	205106	1	1	0	1	205977	871	0	0	0
16	1	0	1	1	0	1	1	300	4	3	246404	246709	4	4	2	7	247326	617	0	0	0
16	1	0	2	2	0	1	1	-50	4	2	249719	249774	2	2	1	0	251457	1683	0	0	0
16	1	0	3	3	0	1	1	300	2	3	252783	253088	2	2	1	1	254034	946	0	0	0
16	1	0	4	4	0	1	1	-110	1	4	256098	256213	1	1	0	1	256762	549	0	0	0
16	1	0	5	5	0	1	1	50	2	4	259233	259288	2	2	1	1	259909	621	0	0	0
16	1	0	6	6	0	1	1	-110	3	1	262315	262430	3	3	0	1	263157	727	0	0	0
16	1	0	7	7	0	1	1	-50	3	1	265447	265502	1	1	1	0	266406	904	0	0	0
16	1	0	8	8	0	1	1	110	2	1	268530	268645	2	2	1	1	269390	745	0	0	0
16	1	0	9	9	0	1	1	-110	3	4	271662	271777	3	3	0	1	272708	931	0	0	0
16	1	0	10	10	0	1	1	-300	3	1	274795	275100	3	3	0	1	276408	1308	0	0	0
16	1	0	11	11	0	1	1	110	4	1	278127	278242	4	4	1	1	278814	572	0	0	0
16	1	0	12	12	0	1	1	-300	4	2	281252	281557	4	4	0	1	282272	715	0	0	0
16	1	0	13	13	0	1	1	110	4	3	284575	284690	4	4	1	1	285883	1193	0	0	0
16	1	0	14	14	0	1	1	50	4	1	287707	287762	4	4	1	1	289407	1645	0	0	0
16	1	0	15	15	0	1	1	-50	1	2	290789	290844	4	4	2	6	292315	1471	0	0	0
16	1	0	16	16	0	1	1	300	2	4	293872	294177	2	2	1	1	294999	822	0	0	0
16	1	0	17	17	0	1	1	110	1	3	297204	297319	1	1	1	1	298065	746	0	0	0
16	1	0	18	18	0	1	1	50	4	3	300336	300391	3	3	0	0	301379	988	0	0	0
16	1	0	19	19	0	1	1	-300	3	4	303419	303724	3	3	0	1	304506	782	0	0	0
16	1	0	20	20	0	1	1	-50	3	4	306751	306806	3	3	0	1	307860	1054	0	0	0
16	1	0	21	21	0	1	1	110	2	4	309833	309948	2	2	1	1	310687	739	0	0	0
16	1	0	22	22	0	1	1	-110	4	2	312966	313081	4	4	0	1	314098	1017	0	0	0
16	1	0	23	23	0	1	1	300	1	3	316098	316403	1	1	1	1	317237	834	0	0	0
16	1	0	24	24	0	1	1	-300	1	4	319430	319735	1	1	0	1	320653	918	0	0	0
16	1	0	25	25	0	1	1	50	1	3	322763	322818	1	1	1	1	323608	790	0	0	0
16	1	0	26	26	0	1	1	-110	3	2	325845	325960	4	4	2	6	327043	1083	0	0	0
16	1	0	27	27	0	1	1	300	4	1	328977	329282	4	4	1	1	330338	1056	0	0	0
16	1	0	28	28	0	1	1	110	2	3	332309	332424	2	2	1	1	333290	866	0	0	0
16	1	0	29	29	0	1	1	50	2	1	335442	335497	2	2	1	1	337294	1797	0	0	0
16	1	0	30	30	0	1	1	-110	1	2	338524	338639	1	1	0	1	339413	774	0	0	0
16	1	0	31	31	0	1	1	-300	3	2	341656	341961	3	3	0	1	342510	549	0	0	0
16	1	0	32	32	0	1	1	-50	1	4	344989	345044	1	1	0	1	346234	1190	0	0	0
16	1	0	33	33	0	1	1	300	2	1	348071	348376	2	2	1	1	349173	797	0	0	0
16	1	0	34	34	0	1	1	-50	3	2	351403	351458	2	2	1	0	352835	1377	0	0	0
16	1	0	35	35	0	1	1	50	2	3	354486	354541	2	2	1	1	355738	1197	0	0	0
16	1	0	36	36	0	1	1	-300	1	2	357568	357873	1	1	0	1	358472	599	0	0	0
16	1	0	1	37	1	1	1	300	4	3	360900	361205	4	4	1	1	361925	720	0	0	0
16	1	0	15	38	1	1	1	-50	1	2	364233	364288	1	1	0	1	365657	1369	0	0	0
16	1	0	26	39	1	1	1	-110	3	2	367315	367430	3	3	0	1	368085	655	0	0	0
16	2	0	37	1	0	1	1	-50	3	4	451271	451326	3	3	2	7	452704	1378	0	0	0
16	2	0	38	2	0	1	1	-50	1	2	454336	454391	1	1	0	1	455051	660	0	0	0
16	2	0	39	3	0	1	1	-300	4	2	457403	457708	0	0	2	2	0	0	0	0	0
16	2	0	40	4	0	1	1	300	2	4	460718	461023	2	2	1	1	461716	693	0	0	0
16	2	0	41	5	0	1	1	50	4	3	464033	464088	4	4	1	1	465190	1102	0	0	0
16	2	0	42	6	0	1	1	50	1	3	467098	467153	1	1	1	1	467789	636	0	0	0
16	2	0	43	7	0	1	1	110	1	3	470182	470297	1	1	1	1	471030	733	0	0	0
16	2	0	44	8	0	1	1	300	2	1	473314	473619	2	2	1	1	474285	666	0	0	0
16	2	0	45	9	0	1	1	50	4	1	476647	476702	1	1	0	0	477529	827	0	0	0
16	2	0	46	10	0	1	1	-300	3	4	479729	480034	3	3	0	1	480489	455	0	0	0
16	2	0	47	11	0	1	1	-110	1	2	483061	483176	1	1	0	1	483702	526	0	0	0
16	2	0	48	12	0	1	1	110	2	3	486194	486309	2	2	1	1	486865	556	0	0	0
16	2	0	49	13	0	1	1	-110	4	2	489326	489441	2	2	1	0	490560	1119	0	0	0
16	2	0	50	14	0	1	1	-50	4	2	492458	492513	2	2	1	0	493807	1294	0	0	0
16	2	0	51	15	0	1	1	-110	3	1	495541	495656	3	3	0	1	496217	561	0	0	0
16	2	0	52	16	0	1	1	110	2	1	498673	498788	2	2	1	1	499769	981	0	0	0
16	2	0	53	17	0	1	1	-110	3	2	501805	501920	2	2	1	0	503724	1804	0	0	0
16	2	0	54	18	0	1	1	-110	3	4	504938	505053	3	3	0	1	505997	944	0	0	0
16	2	0	55	19	0	1	1	-50	3	1	508070	508125	1	1	1	0	509095	970	0	0	0
16	2	0	56	20	0	1	1	110	4	3	511152	511267	4	4	1	1	512329	1062	0	0	0
