subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
15	1	1	999	1	0	2	2	1000	4	3	311766	312771	3	4	1	1	313433	662	0	0	0
15	1	1	999	2	0	2	2	1000	2	3	315781	316786	1	2	1	1	317390	604	0	0	0
15	1	1	999	3	0	2	2	1000	1	3	319796	320801	2	1	1	1	321392	591	0	0	0
15	1	1	999	4	0	2	2	1000	4	1	323812	324817	3	4	1	1	325417	600	0	0	0
15	1	1	999	5	0	2	2	1000	2	3	327823	328828	1	2	1	1	329507	679	0	0	0
15	1	0	1	1	0	2	2	50	2	3	339990	340045	4	3	2	7	341440	1395	4	341440	1395
15	1	0	2	2	0	2	2	-110	3	1	343054	343169	4	3	0	1	345056	1887	0	0	0
15	1	0	3	3	0	2	2	-110	1	4	346188	346303	2	1	0	1	347218	915	0	0	0
15	1	0	4	4	0	2	2	110	4	1	349320	349435	3	4	1	1	349917	482	0	0	0
15	1	0	5	5	0	2	2	-110	4	2	352452	352567	3	4	0	1	353113	546	0	0	0
15	1	0	6	6	0	2	2	300	2	1	355578	355883	1	2	2	5	356237	354	1	356237	354
15	1	0	7	7	0	2	2	-50	1	4	358900	358955	2	1	0	1	359557	602	0	0	0
15	1	0	8	8	0	2	2	50	4	1	361983	362038	3	4	1	1	362694	656	0	0	0
15	1	0	9	9	0	2	2	-300	3	1	365065	365370	0	0	2	2	0	0	0	0	0
15	1	0	10	10	0	2	2	-300	3	2	368397	368702	4	3	0	1	369106	404	0	0	0
15	1	0	11	11	0	2	2	-110	1	2	371730	371845	2	1	0	1	372417	572	0	0	0
15	1	0	12	12	0	2	2	-50	1	2	374862	374917	2	1	0	1	375421	504	0	0	0
15	1	0	13	13	0	2	2	50	1	3	377944	377999	2	1	1	1	378422	423	0	0	0
15	1	0	14	14	0	2	2	110	4	3	381027	381142	3	4	1	1	381536	394	0	0	0
15	1	0	15	15	0	2	2	300	1	3	384159	384464	2	1	1	1	384767	303	0	0	0
15	1	0	16	16	0	2	2	300	4	3	387491	387796	3	4	1	1	388196	400	0	0	0
15	1	0	17	17	0	2	2	50	2	1	390823	390878	1	2	1	1	391851	973	0	0	0
15	1	0	18	18	0	2	2	110	2	4	393906	394021	1	2	1	1	394461	440	0	0	0
15	1	0	19	19	0	2	2	-300	1	2	397038	397343	2	1	0	1	397753	410	0	0	0
15	1	0	20	20	0	2	2	110	2	1	400370	400485	1	2	1	1	400872	387	0	0	0
15	1	0	21	21	0	2	2	300	2	3	403503	403808	1	2	2	3	403975	167	0	0	0
15	1	0	22	22	0	2	2	-50	3	2	406835	406890	1	2	1	0	407577	687	0	0	0
15	1	0	23	23	0	2	2	-50	3	4	409917	409972	4	3	0	1	410980	1008	0	0	0
