subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
19	1	0	33	33	0	2	2	-110	4	2	404723	404838	3	4	0	1	406029	1191	0	0	0
19	1	0	34	34	0	2	2	300	2	4	407855	408160	1	2	1	1	408823	663	0	0	0
19	1	0	35	35	0	2	2	-110	1	2	411187	411302	2	1	0	1	412980	1678	0	0	0
19	1	0	36	36	0	2	2	-110	3	1	414320	414435	4	3	0	1	415279	844	0	0	0
19	1	0	1	37	1	2	2	-50	3	2	417445	417500	3	4	2	6	418533	1033	0	0	0
19	1	0	26	38	1	2	2	300	4	1	420517	420822	3	4	1	1	421651	829	0	0	0
19	1	0	1	39	2	2	2	-50	3	2	423850	423905	4	3	0	1	425145	1240	0	0	0
19	2	0	37	1	0	2	2	300	2	1	526649	526954	1	2	2	7	527291	337	0	0	0
19	2	0	38	2	0	2	2	-110	4	2	529963	530078	3	4	0	1	530691	613	0	0	0
19	2	0	39	3	0	2	2	110	1	3	533097	533212	2	1	1	1	533933	721	0	0	0
19	2	0	40	4	0	2	2	-300	1	2	536229	536534	2	1	0	1	537192	658	0	0	0
19	2	0	41	5	0	2	2	-50	3	1	539543	539598	4	3	0	1	541104	1506	0	0	0
19	2	0	42	6	0	2	2	-110	1	4	542608	542723	2	1	0	1	544054	1331	0	0	0
19	2	0	43	7	0	2	2	-300	3	2	545742	546047	4	3	0	1	546841	794	0	0	0
19	2	0	44	8	0	2	2	110	2	3	549075	549190	1	2	1	1	549773	583	0	0	0
19	2	0	45	9	0	2	2	110	4	3	552207	552322	3	4	1	1	552903	581	0	0	0
19	2	0	46	10	0	2	2	-50	3	4	555332	555387	4	3	0	1	556424	1037	0	0	0
19	2	0	47	11	0	2	2	-50	3	2	558397	558452	4	3	0	1	559318	866	0	0	0
19	2	0	48	12	0	2	2	300	1	3	561470	561775	2	1	1	1	562285	510	0	0	0
19	2	0	49	13	0	2	2	110	4	1	564803	564918	2	1	0	0	566540	1622	0	0	0
19	2	0	50	14	0	2	2	-110	3	2	567935	568050	4	3	0	1	568948	898	0	0	0
19	2	0	51	15	0	2	2	-110	1	2	571060	571175	2	1	0	1	572183	1008	0	0	0
19	2	0	52	16	0	2	2	-50	4	2	574199	574254	1	2	1	0	575201	947	0	0	0
19	2	0	53	17	0	2	2	-300	4	2	577282	577587	4	3	2	6	578122	535	0	0	0
19	2	0	54	18	0	2	2	-110	3	1	580614	580729	4	3	0	1	581956	1227	0	0	0
19	2	0	55	19	0	2	2	-50	1	2	583746	583801	2	1	0	1	584782	981	0	0	0
19	2	0	56	20	0	2	2	110	2	4	586829	586944	2	1	2	6	588189	1245	0	0	0
19	2	0	57	21	0	2	2	50	2	1	589961	590016	2	1	0	0	591341	1325	0	0	0
19	2	0	58	22	0	2	2	300	4	1	593043	593348	3	4	1	1	593938	590	0	0	0
19	2	0	59	23	0	2	2	50	2	3	596375	596430	4	3	0	0	597666	1236	0	0	0
19	2	0	60	24	0	2	2	300	2	4	599458	599763	3	4	0	0	601233	1470	0	0	0
19	2	0	61	25	0	2	2	50	4	1	602790	602845	4	3	2	6	604527	1682	0	0	0
19	2	0	62	26	0	2	2	-300	1	4	605872	606177	2	1	0	1	606747	570	0	0	0
19	2	0	63	27	0	2	2	-300	3	4	609204	609509	4	3	0	1	610304	795	0	0	0
19	2	0	64	28	0	2	2	110	2	1	612537	612652	2	1	0	0	614730	2078	0	0	0
19	2	0	65	29	0	2	2	50	1	3	615663	615718	4	3	0	0	616418	700	0	0	0
19	2	0	66	30	0	2	2	-110	3	4	618735	618850	4	3	0	1	619520	670	0	0	0
19	2	0	67	31	0	2	2	-50	1	4	621867	621922	2	1	0	1	623627	1705	0	0	0
19	2	0	68	32	0	2	2	50	4	3	624949	625004	4	3	0	0	625767	763	0	0	0
19	2	0	69	33	0	2	2	50	2	4	628031	628086	3	4	0	0	628956	870	0	0	0
19	2	0	70	34	0	2	2	300	4	3	631114	631419	3	4	1	1	632125	706	0	0	0
19	2	0	71	35	0	2	2	300	2	3	634446	634751	1	2	1	1	635544	793	0	0	0
19	2	0	72	36	0	2	2	-300	3	1	637778	638083	4	3	0	1	638486	403	0	0	0
19	2	0	37	37	1	2	2	300	2	1	641110	641415	1	2	1	1	641947	532	0	0	0
19	2	0	53	38	1	2	2	-300	4	2	644443	644748	3	4	0	1	645580	832	0	0	0
19	2	0	56	39	1	2	2	110	2	4	647775	647890	3	4	0	0	648769	879	0	0	0
19	2	0	61	40	1	2	2	50	4	1	650907	650962	4	3	2	6	651970	1008	0	0	0
19	2	0	61	41	2	2	2	50	4	1	653972	654027	4	3	2	6	654840	813	0	0	0
19	2	0	61	42	3	2	2	50	4	1	657038	657093	4	3	2	6	658017	924	0	0	0
19	2	0	61	43	4	2	2	50	4	1	660102	660157	4	3	2	6	661561	1404	0	0	0
19	2	0	61	44	5	2	2	50	4	1	663166	663221	4	3	2	6	664257	1036	0	0	0
19	2	0	61	45	6	2	2	50	4	1	666235	666290	4	3	2	6	667771	1481	0	0	0
19	2	0	61	46	7	2	2	50	4	1	669301	669356	2	1	0	0	670050	694	0	0	0
19	3	1	999	1	0	2	1	1000	2	3	808754	809759	3	3	2	5	810562	803	3	810562	803
19	3	1	999	2	0	2	1	-1000	1	2	813767	814772	2	1	0	1	815657	885	0	0	0
19	3	1	999	3	0	2	1	1000	2	1	817785	818790	1	2	1	1	819536	746	0	0	0
19	3	1	999	4	0	2	1	-1000	3	2	821800	822805	3	3	0	1	823445	640	0	0	0
19	3	1	999	5	0	2	1	-1000	4	2	825815	826820	4	4	0	1	827356	536	0	0	0
19	3	0	73	1	0	2	1	300	4	3	837162	837467	4	4	2	7	837873	406	0	0	0
19	3	0	74	2	0	2	1	50	4	1	840477	840532	4	4	1	1	841157	625	0	0	0
19	3	0	75	3	0	2	1	-110	1	4	843543	843658	2	1	0	1	844169	511	0	0	0
19	3	0	76	4	0	2	1	-110	3	4	846675	846790	4	4	1	0	847532	742	0	0	0
19	3	0	77	5	0	2	1	-110	1	2	849807	849922	1	2	1	0	850590	668	0	0	0
19	3	0	78	6	0	2	1	-300	1	2	852940	853245	1	2	1	0	853987	742	0	0	0
19	3	0	79	7	0	2	1	110	4	1	856272	856387	4	4	1	1	857092	705	0	0	0
19	3	0	80	8	0	2	1	110	2	3	859404	859519	1	2	1	1	860118	599	0	0	0
19	3	0	81	9	0	2	1	-50	3	4	862536	862591	4	4	1	0	863833	1242	0	0	0
19	3	0	82	10	0	2	1	110	2	4	865619	865734	1	2	1	1	866423	689	0	0	0
19	3	0	83	11	0	2	1	-300	1	4	868751	869056	2	1	0	1	869518	462	0	0	0
19	3	0	84	12	0	2	1	50	2	3	872083	872138	4	4	2	6	873368	1230	0	0	0
19	3	0	85	13	0	2	1	110	2	1	875166	875281	1	2	1	1	877095	1814	0	0	0
19	3	0	86	14	0	2	1	-110	4	2	878291	878406	4	4	0	1	879196	790	0	0	0
19	3	0	87	15	0	2	1	-300	3	1	881430	881735	3	3	0	1	882284	549	0	0	0
19	3	0	88	16	0	2	1	-110	3	2	884762	884877	3	3	0	1	885954	1077	0	0	0
19	3	0	89	17	0	2	1	300	2	4	887895	888200	1	2	1	1	888929	729	0	0	0
19	3	0	90	18	0	2	1	300	2	3	891227	891532	1	2	1	1	892229	697	0	0	0
19	3	0	91	19	0	2	1	-110	3	1	894559	894674	1	2	2	6	895708	1034	0	0	0
19	3	0	92	20	0	2	1	-300	3	4	897691	897996	3	3	0	1	898580	584	0	0	0
19	3	0	93	21	0	2	1	300	2	1	901024	901329	1	2	1	1	902021	692	0	0	0
19	3	0	94	22	0	2	1	50	2	1	904356	904411	1	2	1	1	905162	751	0	0	0
19	3	0	95	23	0	2	1	-50	3	1	907438	907493	2	1	1	0	908134	641	0	0	0
19	3	0	96	24	0	2	1	-50	1	2	910520	910575	1	2	1	0	911275	700	0	0	0
19	3	0	97	25	0	2	1	-50	1	4	913603	913658	1	2	2	6	914760	1102	0	0	0
19	3	0	98	26	0	2	1	-50	3	2	916685	916740	1	2	1	0	918307	1567	0	0	0
19	3	0	99	27	0	2	1	-300	3	2	919767	920072	1	2	1	0	920600	528	0	0	0
19	3	0	100	28	0	2	1	110	1	3	923100	923215	2	1	1	1	923807	592	0	0	0
19	3	0	101	29	0	2	1	50	4	3	926232	926287	3	3	0	0	927710	1423	0	0	0
19	3	0	102	30	0	2	1	110	4	3	929314	929429	4	4	1	1	930634	1205	0	0	0
19	3	0	103	31	0	2	1	300	1	3	932446	932751	4	4	2	6	933601	850	0	0	0
19	3	0	104	32	0	2	1	50	1	3	935779	935834	3	3	0	0	936701	867	0	0	0
19	3	0	105	33	0	2	1	50	2	4	938861	938916	1	2	1	1	939912	996	0	0	0
19	3	0	106	34	0	2	1	-50	4	2	941943	941998	1	2	1	0	942661	663	0	0	0
19	3	0	107	35	0	2	1	300	4	1	945026	945331	4	4	1	1	945882	551	0	0	0
19	3	0	108	36	0	2	1	-300	4	2	948358	948663	4	4	0	1	949144	481	0	0	0
19	3	0	73	37	1	2	1	300	4	3	951690	951995	4	4	1	1	952495	500	0	0	0
19	3	0	84	38	1	2	1	50	2	3	955022	955077	1	2	1	1	955696	619	0	0	0
19	3	0	91	39	1	2	1	-110	3	1	958104	958219	3	3	0	1	958789	570	0	0	0
19	3	0	97	40	1	2	1	-50	1	4	961237	961292	3	3	2	6	962423	1131	0	0	0
19	3	0	103	41	1	2	1	300	1	3	964319	964624	2	1	1	1	965874	1250	0	0	0
19	3	0	97	42	2	2	1	-50	1	4	967651	967706	3	3	2	6	969146	1440	0	0	0
19	3	0	97	43	3	2	1	-50	1	4	970715	970770	1	2	2	6	972204	1434	0	0	0
19	3	0	97	44	4	2	1	-50	1	4	973783	973838	1	2	2	6	974918	1080	0	0	0
19	3	0	97	45	5	2	1	-50	1	4	976846	976901	1	2	2	6	978839	1938	0	0	0
19	3	0	97	46	6	2	1	-50	1	4	979914	979969	3	3	2	6	981600	1631	0	0	0
19	3	0	97	47	7	2	1	-50	1	4	982996	983051	4	4	1	0	984194	1143	0	0	0
19	4	0	109	1	0	2	1	-110	1	2	996025	996140	2	1	2	7	996980	840	0	0	0
19	4	0	110	2	0	2	1	300	4	1	999157	999462	4	4	1	1	1000019	557	0	0	0
19	4	0	111	3	0	2	1	-110	3	1	1002472	1002587	1	2	2	6	1003285	698	0	0	0
19	4	0	112	4	0	2	1	-50	4	2	1005605	1005660	1	2	1	0	1006605	945	0	0	0
19	4	0	113	5	0	2	1	-110	4	2	1008671	1008786	1	2	1	0	1009887	1101	0	0	0
19	4	0	114	6	0	2	1	-300	3	1	1011797	1012102	3	3	0	1	1012888	786	0	0	0
19	4	0	115	7	0	2	1	110	4	1	1015119	1015234	4	4	1	1	1016000	766	0	0	0
19	4	0	116	8	0	2	1	300	4	3	1018251	1018556	4	4	1	1	1019034	478	0	0	0
19	4	0	117	9	0	2	1	-300	1	2	1021583	1021888	1	2	1	0	1022750	862	0	0	0
19	4	0	118	10	0	2	1	110	2	3	1024916	1025031	1	2	1	1	1025755	724	0	0	0
19	4	0	119	11	0	2	1	50	2	1	1028048	1028103	1	2	1	1	1028692	589	0	0	0
19	4	0	120	12	0	2	1	-300	4	2	1031130	1031435	4	4	0	1	1032045	610	0	0	0
19	4	0	121	13	0	2	1	50	4	1	1034462	1034517	4	4	1	1	1035303	786	0	0	0
19	4	0	122	14	0	2	1	-50	3	4	1037545	1037600	3	3	0	1	1038253	653	0	0	0
19	4	0	123	15	0	2	1	50	1	3	1040627	1040682	2	1	1	1	1041891	1209	0	0	0
19	4	0	124	16	0	2	1	110	1	3	1043709	1043824	4	4	2	6	1044505	681	0	0	0
19	4	0	125	17	0	2	1	-50	1	2	1046842	1046897	2	1	0	1	1048260	1363	0	0	0
19	4	0	126	18	0	2	1	-50	3	2	1049924	1049979	4	4	2	6	1051431	1452	0	0	0
19	4	0	127	19	0	2	1	110	2	4	1053006	1053121	1	2	1	1	1054256	1135	0	0	0
19	4	0	128	20	0	2	1	110	4	3	1056138	1056253	4	4	1	1	1056983	730	0	0	0
19	4	0	129	21	0	2	1	-110	3	4	1059264	1059379	3	3	0	1	1059977	598	0	0	0
19	4	0	130	22	0	2	1	-110	1	4	1062403	1062518	1	2	2	6	1064087	1569	0	0	0
19	4	0	131	23	0	2	1	-50	3	1	1065535	1065590	4	4	2	6	1066863	1273	0	0	0
19	4	0	132	24	0	2	1	300	1	3	1068618	1068923	2	1	1	1	1069521	598	0	0	0
19	4	0	133	25	0	2	1	-300	3	4	1071950	1072255	3	3	0	1	1072728	473	0	0	0
19	4	0	134	26	0	2	1	300	2	1	1075282	1075587	1	2	1	1	1076044	457	0	0	0
19	4	0	135	27	0	2	1	-300	1	4	1078614	1078919	2	1	0	1	1079495	576	0	0	0
19	4	0	136	28	0	2	1	300	2	4	1081946	1082251	1	2	1	1	1082862	611	0	0	0
19	4	0	137	29	0	2	1	300	2	3	1085279	1085584	1	2	1	1	1086085	501	0	0	0
19	4	0	138	30	0	2	1	110	2	1	1088611	1088726	1	2	1	1	1089294	568	0	0	0
19	4	0	139	31	0	2	1	50	4	3	1091736	1091791	3	3	0	0	1093047	1256	0	0	0
19	4	0	140	32	0	2	1	50	2	4	1094809	1094864	1	2	1	1	1096154	1290	0	0	0
19	4	0	141	33	0	2	1	-300	3	2	1097891	1098196	3	3	0	1	1099105	909	0	0	0
19	4	0	142	34	0	2	1	50	2	3	1101223	1101278	1	2	1	1	1102026	748	0	0	0
19	4	0	143	35	0	2	1	-50	1	4	1104306	1104361	3	3	2	6	1106050	1689	0	0	0
19	4	0	144	36	0	2	1	-110	3	2	1107388	1107503	3	3	0	1	1109286	1783	0	0	0
19	4	0	109	37	1	2	1	-110	1	2	1110520	1110635	1	2	1	0	1112027	1392	0	0	0
19	4	0	111	38	1	2	1	-110	3	1	1113653	1113768	1	2	2	6	1114575	807	0	0	0
19	4	0	124	39	1	2	1	110	1	3	1116785	1116900	3	3	0	0	1117859	959	0	0	0
19	4	0	126	40	1	2	1	-50	3	2	1119917	1119972	3	3	2	5	1121888	1916	3	1121888	1916
19	4	0	130	41	1	2	1	-110	1	4	1122999	1123114	3	3	2	6	1123784	670	0	0	0
19	4	0	131	42	1	2	1	-50	3	1	1126132	1126187	2	1	1	0	1127690	1503	0	0	0
19	4	0	143	43	1	2	1	-50	1	4	1129214	1129269	3	3	2	6	1131042	1773	0	0	0
19	4	0	111	44	2	2	1	-110	3	1	1132296	1132411	3	3	0	1	1133152	741	0	0	0
19	4	0	130	45	2	2	1	-110	1	4	1135422	1135537	1	2	2	6	1136583	1046	0	0	0
19	4	0	143	46	2	2	1	-50	1	4	1138561	1138616	2	1	0	1	1139839	1223	0	0	0
19	4	0	130	47	3	2	1	-110	1	4	1141643	1141758	1	2	2	6	1142532	774	0	0	0
19	4	0	130	48	4	2	1	-110	1	4	1144775	1144890	1	2	2	6	1145430	540	0	0	0
19	4	0	130	49	5	2	1	-110	1	4	1147908	1148023	1	2	2	6	1148668	645	0	0	0
19	4	0	130	50	6	2	1	-110	1	4	1151040	1151155	3	3	2	6	1152598	1443	0	0	0
19	4	0	130	51	7	2	1	-110	1	4	1154172	1154287	4	4	1	0	1155616	1329	0	0	0
19	5	1	999	1	0	1	2	-1000	3	4	1791109	1792114	4	3	0	1	1793488	1374	0	0	0
19	5	1	999	2	0	1	2	1000	1	3	1795122	1796127	1	1	1	1	1797256	1129	0	0	0
19	5	1	999	3	0	1	2	1000	4	1	1799140	1800145	4	3	2	6	1800709	564	0	0	0
19	5	1	999	4	0	1	2	1000	2	4	1804155	1805160	2	2	1	1	1805946	786	0	0	0
19	5	1	999	5	0	1	2	1000	2	1	1808167	1809172	2	2	1	1	1809809	637	0	0	0
19	5	0	145	1	0	1	2	50	2	1	1819100	1819155	2	2	2	7	1820992	1837	0	0	0
19	5	0	146	2	0	1	2	50	2	3	1822182	1822237	2	2	1	1	1822996	759	0	0	0
19	5	0	147	3	0	1	2	300	1	3	1825247	1825552	1	1	1	1	1826022	470	0	0	0
19	5	0	148	4	0	1	2	-300	4	2	1828560	1828865	3	4	0	1	1829479	614	0	0	0
19	5	0	149	5	0	1	2	-110	1	2	1831879	1831994	2	2	1	0	1832742	748	0	0	0
19	5	0	150	6	0	1	2	-300	1	4	1835011	1835316	1	1	0	1	1835647	331	0	0	0
19	5	0	151	7	0	1	2	110	4	3	1838344	1838459	3	4	1	1	1839183	724	0	0	0
19	5	0	152	8	0	1	2	-110	3	2	1841476	1841591	4	3	0	1	1842723	1132	0	0	0
19	5	0	153	9	0	1	2	-110	3	1	1844608	1844723	2	2	2	6	1845508	785	0	0	0
19	5	0	154	10	0	1	2	-110	3	4	1847741	1847856	4	3	0	1	1848646	790	0	0	0
19	5	0	155	11	0	1	2	-50	1	2	1850873	1850928	1	1	0	1	1852198	1270	0	0	0
19	5	0	156	12	0	1	2	-110	4	2	1853955	1854070	3	4	0	1	1855121	1051	0	0	0
19	5	0	157	13	0	1	2	-50	3	1	1857087	1857142	3	4	2	6	1858142	1000	0	0	0
19	5	0	158	14	0	1	2	300	2	1	1860170	1860475	2	2	1	1	1860985	510	0	0	0
19	5	0	159	15	0	1	2	110	2	3	1863502	1863617	2	2	1	1	1864272	655	0	0	0
19	5	0	160	16	0	1	2	-50	1	4	1866627	1866682	1	1	0	1	1868293	1611	0	0	0
19	5	0	161	17	0	1	2	300	2	3	1869700	1870005	2	2	1	1	1870560	555	0	0	0
19	5	0	162	18	0	1	2	300	4	1	1873032	1873337	3	4	1	1	1873987	650	0	0	0
19	5	0	163	19	0	1	2	50	4	1	1876364	1876419	3	4	1	1	1877384	965	0	0	0
19	5	0	164	20	0	1	2	-50	3	4	1879447	1879502	4	3	0	1	1880509	1007	0	0	0
19	5	0	165	21	0	1	2	-50	4	2	1882529	1882584	4	3	2	6	1883956	1372	0	0	0
19	5	0	166	22	0	1	2	110	2	4	1885611	1885726	2	2	1	1	1886363	637	0	0	0
19	5	0	167	23	0	1	2	110	1	3	1888743	1888858	1	1	1	1	1889350	492	0	0	0
19	5	0	168	24	0	1	2	110	2	1	1891876	1891991	2	2	1	1	1892460	469	0	0	0
19	5	0	169	25	0	1	2	-300	3	4	1895008	1895313	4	3	0	1	1895811	498	0	0	0
19	5	0	170	26	0	1	2	50	2	4	1898340	1898395	2	2	1	1	1899096	701	0	0	0
19	5	0	171	27	0	1	2	-110	1	4	1901423	1901538	4	3	2	6	1902465	927	0	0	0
19	5	0	172	28	0	1	2	110	4	1	1904555	1904670	3	4	1	1	1906054	1384	0	0	0
19	5	0	173	29	0	1	2	50	1	3	1907687	1907742	3	4	2	6	1909064	1322	0	0	0
19	5	0	174	30	0	1	2	-300	3	1	1910769	1911074	3	4	2	6	1911951	877	0	0	0
19	5	0	175	31	0	1	2	-50	3	2	1914102	1914157	4	3	0	1	1915468	1311	0	0	0
19	5	0	176	32	0	1	2	-300	3	2	1917184	1917489	4	3	0	1	1918101	612	0	0	0
19	5	0	177	33	0	1	2	50	4	3	1920516	1920571	3	4	1	1	1921586	1015	0	0	0
19	5	0	178	34	0	1	2	300	2	4	1923598	1923903	2	2	1	1	1924377	474	0	0	0
19	5	0	179	35	0	1	2	300	4	3	1926931	1927236	3	4	1	1	1927893	657	0	0	0
19	5	0	180	36	0	1	2	-300	1	2	1930263	1930568	1	1	0	1	1931259	691	0	0	0
19	5	0	145	37	1	1	2	50	2	1	1933595	1933650	2	2	1	1	1934412	762	0	0	0
19	5	0	153	38	1	1	2	-110	3	1	1936677	1936792	4	3	0	1	1937539	747	0	0	0
19	5	0	157	39	1	1	2	-50	3	1	1939810	1939865	4	3	0	1	1940598	733	0	0	0
19	5	0	165	40	1	1	2	-50	4	2	1942892	1942947	3	4	0	1	1944123	1176	0	0	0
19	5	0	171	41	1	1	2	-110	1	4	1945974	1946089	4	3	2	6	1946912	823	0	0	0
19	5	0	173	42	1	1	2	50	1	3	1949107	1949162	4	3	0	0	1949870	708	0	0	0
19	5	0	174	43	1	1	2	-300	3	1	1952189	1952494	4	3	0	1	1953162	668	0	0	0
19	5	0	171	44	2	1	2	-110	1	4	1955521	1955636	1	1	0	1	1956589	953	0	0	0
19	6	0	181	1	0	1	2	-110	1	4	1972366	1972481	4	3	2	7	1973269	788	0	0	0
19	6	0	182	2	0	1	2	-300	3	4	1975498	1975803	4	3	0	1	1976386	583	0	0	0
19	6	0	183	3	0	1	2	-300	3	1	1978812	1979117	4	3	0	1	1979579	462	0	0	0
19	6	0	184	4	0	1	2	-300	3	2	1982126	1982431	4	3	0	1	1983081	650	0	0	0
19	6	0	185	5	0	1	2	110	2	1	1985444	1985559	2	2	1	1	1987161	1602	0	0	0
19	6	0	186	6	0	1	2	50	1	3	1988577	1988632	1	1	1	1	1989859	1227	0	0	0
19	6	0	187	7	0	1	2	-50	4	2	1991659	1991714	2	2	1	0	1992599	885	0	0	0
19	6	0	188	8	0	1	2	50	2	3	1994741	1994796	2	2	1	1	1995366	570	0	0	0
19	6	0	189	9	0	1	2	300	4	3	1997823	1998128	3	4	1	1	1998706	578	0	0	0
19	6	0	190	10	0	1	2	50	2	1	2001156	2001211	2	2	1	1	2002384	1173	0	0	0
19	6	0	191	11	0	1	2	-50	3	4	2004238	2004293	3	4	1	0	2005353	1060	0	0	0
19	6	0	192	12	0	1	2	110	4	3	2007320	2007435	3	4	1	1	2008061	626	0	0	0
19	6	0	193	13	0	1	2	-110	1	2	2010453	2010568	3	4	2	6	2011134	566	0	0	0
19	6	0	194	14	0	1	2	50	4	3	2013585	2013640	3	4	1	1	2014428	788	0	0	0
19	6	0	195	15	0	1	2	300	1	3	2016667	2016972	1	1	1	1	2017710	738	0	0	0
19	6	0	196	16	0	1	2	300	2	3	2020000	2020305	2	2	1	1	2020726	421	0	0	0
19	6	0	197	17	0	1	2	-50	1	4	2023332	2023387	4	3	2	6	2024213	826	0	0	0
19	6	0	198	18	0	1	2	50	4	1	2026414	2026469	4	3	2	6	2027756	1287	0	0	0
19	6	0	199	19	0	1	2	-110	4	2	2029496	2029611	4	3	2	6	2030968	1357	0	0	0
19	6	0	200	20	0	1	2	110	1	3	2032629	2032744	1	1	1	1	2034368	1624	0	0	0
19	6	0	201	21	0	1	2	300	2	4	2035754	2036059	2	2	1	1	2036795	736	0	0	0
19	6	0	202	22	0	1	2	-50	3	1	2039077	2039132	4	3	0	1	2041046	1914	0	0	0
19	6	0	203	23	0	1	2	50	2	4	2042159	2042214	2	2	1	1	2043915	1701	0	0	0
19	6	0	204	24	0	1	2	110	2	3	2045241	2045356	2	2	1	1	2046219	863	0	0	0
19	6	0	205	25	0	1	2	-300	1	4	2048373	2048678	1	1	0	1	2049266	588	0	0	0
19	6	0	206	26	0	1	2	110	4	1	2051706	2051821	3	4	1	1	2052763	942	0	0	0
19	6	0	207	27	0	1	2	-300	4	2	2054831	2055136	3	4	0	1	2055712	576	0	0	0
19	6	0	208	28	0	1	2	-110	3	2	2058154	2058269	2	2	1	0	2059317	1048	0	0	0
19	6	0	209	29	0	1	2	-50	1	2	2061286	2061341	2	2	1	0	2061954	613	0	0	0
19	6	0	210	30	0	1	2	-110	3	4	2064368	2064483	4	3	0	1	2065166	683	0	0	0
19	6	0	211	31	0	1	2	-110	3	1	2067494	2067609	4	3	0	1	2068208	599	0	0	0
19	6	0	212	32	0	1	2	110	2	4	2070633	2070748	2	2	1	1	2071306	558	0	0	0
19	6	0	213	33	0	1	2	300	2	1	2073765	2074070	2	2	1	1	2074396	326	0	0	0
19	6	0	214	34	0	1	2	300	4	1	2077097	2077402	4	3	2	6	2077812	410	0	0	0
19	6	0	215	35	0	1	2	-300	1	2	2080429	2080734	1	1	0	1	2081069	335	0	0	0
