subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
14	1	1	999	1	0	2	1	1000	2	1	326207	327212	1	2	2	3	326840	-372	0	0	0
14	1	1	999	2	0	2	1	-1000	3	2	331222	332227	1	2	1	0	333056	829	0	0	0
14	1	1	999	3	0	2	1	-1000	4	2	336253	337258	0	0	2	2	0	0	0	0	0
14	1	1	999	4	0	2	1	-1000	3	1	341268	342273	3	3	0	1	343403	1130	0	0	0
14	1	1	999	5	0	2	1	1000	4	3	345283	346288	4	4	1	1	346910	622	0	0	0
14	1	0	1	1	0	2	1	-300	1	4	360611	360916	2	1	2	7	362192	1276	0	0	0
14	1	0	2	2	0	2	1	110	1	3	363925	364040	3	3	0	0	365914	1874	0	0	0
14	1	0	3	3	0	2	1	50	1	3	367059	367114	2	1	1	1	367868	754	0	0	0
14	1	0	4	4	0	2	1	300	4	1	370123	370428	4	4	1	1	371273	845	0	0	0
14	1	0	5	5	0	2	1	-110	3	2	373440	373555	3	3	0	1	375564	2009	0	0	0
14	1	0	6	6	0	2	1	300	1	3	376573	376878	2	1	1	1	378047	1169	0	0	0
14	1	0	7	7	0	2	1	110	2	4	379905	380020	1	2	1	1	380849	829	0	0	0
14	1	0	8	8	0	2	1	50	4	1	383037	383092	2	1	0	0	385285	2193	0	0	0
14	1	0	9	9	0	2	1	110	2	3	386119	386234	1	2	1	1	387136	902	0	0	0
14	1	0	10	10	0	2	1	300	2	3	389252	389557	1	2	1	1	390216	659	0	0	0
14	1	0	11	11	0	2	1	-50	3	2	392584	392639	1	2	1	0	393914	1275	0	0	0
14	1	0	12	12	0	2	1	300	2	1	395666	395971	1	2	1	1	396816	845	0	0	0
14	1	0	13	13	0	2	1	-50	3	4	398998	399053	4	4	1	0	400984	1931	0	0	0
