subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
10	2	0	71	35	0	2	1	300	4	3	604583	604888	4	4	1	1	605752	864	0	0	0
10	2	0	72	36	0	2	1	110	4	1	607915	608030	2	1	0	0	610105	2075	0	0	0
10	2	0	37	37	1	2	1	110	2	1	611047	611162	2	1	0	0	612349	1187	0	0	0
10	2	0	39	38	1	2	1	-110	3	1	614180	614295	2	1	1	0	615302	1007	0	0	0
10	2	0	45	39	1	2	1	-50	1	4	617312	617367	3	3	2	6	619223	1856	0	0	0
10	2	0	51	40	1	2	1	-50	3	2	620394	620449	1	2	1	0	621968	1519	0	0	0
10	2	0	65	41	1	2	1	-50	4	2	623477	623532	1	2	1	0	624454	922	0	0	0
10	2	0	66	42	1	2	1	-110	4	2	626559	626674	4	4	0	1	628446	1772	0	0	0
10	2	0	68	43	1	2	1	300	2	3	629691	629996	1	2	1	1	630634	638	0	0	0
10	2	0	45	44	2	2	1	-50	1	4	633023	633078	4	4	1	0	635094	2016	0	0	0
10	3	1	999	1	0	2	2	-1000	1	4	817796	818801	2	1	0	1	820074	1273	0	0	0
10	3	1	999	2	0	2	2	-1000	4	2	821811	822816	4	3	2	5	823757	941	4	823757	941
10	3	1	999	3	0	2	2	-1000	3	4	826823	827828	4	3	0	1	828753	925	0	0	0
10	3	1	999	4	0	2	2	-1000	4	2	830841	831846	3	4	0	1	832448	602	0	0	0
10	3	1	999	5	0	2	2	-1000	4	2	834857	835862	3	4	0	1	836871	1009	0	0	0
10	3	0	73	1	0	2	2	110	1	3	843904	844019	4	3	2	7	845201	1182	0	0	0
10	3	0	74	2	0	2	2	50	2	4	847036	847091	3	4	0	0	848907	1816	0	0	0
10	3	0	75	3	0	2	2	-110	3	4	850102	850217	4	3	0	1	851133	916	0	0	0
10	3	0	76	4	0	2	2	50	4	3	853234	853289	4	3	0	0	854487	1198	0	0	0
10	3	0	77	5	0	2	2	300	4	3	856298	856603	4	3	0	0	857342	739	0	0	0
10	3	0	78	6	0	2	2	-50	3	4	859613	859668	4	3	0	1	860611	943	0	0	0
10	3	0	79	7	0	2	2	-300	3	1	862681	862986	4	3	0	1	863924	938	0	0	0
10	3	0	80	8	0	2	2	50	2	1	866013	866068	1	2	1	1	866986	918	0	0	0
10	3	0	81	9	0	2	2	50	2	3	869095	869150	4	3	0	0	870174	1024	0	0	0
10	3	0	82	10	0	2	2	-110	1	2	872178	872293	1	2	1	0	873809	1516	0	0	0
10	3	0	83	11	0	2	2	50	4	1	875310	875365	4	3	2	6	876207	842	0	0	0
10	3	0	84	12	0	2	2	-50	1	4	878392	878447	2	1	0	1	879381	934	0	0	0
10	3	0	85	13	0	2	2	110	2	3	881475	881590	1	2	1	1	882415	825	0	0	0
10	3	0	86	14	0	2	2	-110	3	2	884607	884722	4	3	0	1	885365	643	0	0	0
10	3	0	87	15	0	2	2	-300	4	2	887739	888044	4	3	2	6	888850	806	0	0	0
10	3	0	88	16	0	2	2	-300	1	4	891071	891376	2	1	0	1	892085	709	0	0	0
10	3	0	89	17	0	2	2	-110	3	1	894404	894519	4	3	0	1	895180	661	0	0	0
10	3	0	90	18	0	2	2	110	2	4	897536	897651	2	1	2	6	899017	1366	0	0	0
10	3	0	91	19	0	2	2	-300	3	2	900668	900973	4	3	0	1	901525	552	0	0	0
10	3	0	92	20	0	2	2	300	2	4	904001	904306	1	2	1	1	904933	627	0	0	0
10	3	0	93	21	0	2	2	300	1	3	907333	907638	2	1	1	1	908594	956	0	0	0
10	3	0	94	22	0	2	2	-50	4	2	910665	910720	4	3	2	6	912383	1663	0	0	0
10	3	0	95	23	0	2	2	110	4	3	913747	913862	4	3	0	0	914801	939	0	0	0
10	3	0	96	24	0	2	2	300	2	1	916880	917185	1	2	1	1	917937	752	0	0	0
10	3	0	97	25	0	2	2	110	4	1	920212	920327	2	1	0	0	922992	2665	0	0	0
10	3	0	98	26	0	2	2	-110	1	4	923344	923459	2	1	0	1	924608	1149	0	0	0
10	3	0	99	27	0	2	2	-110	4	2	926476	926591	2	1	2	6	928473	1882	0	0	0
10	3	0	100	28	0	2	2	-50	1	2	929602	929657	2	1	0	1	930716	1059	0	0	0
10	3	0	101	29	0	2	2	50	1	3	932674	932729	4	3	0	0	934106	1377	0	0	0
10	3	0	102	30	0	2	2	-50	3	1	935757	935812	2	1	1	0	936919	1107	0	0	0
10	3	0	103	31	0	2	2	-300	3	4	938839	939144	4	3	0	1	939812	668	0	0	0
10	3	0	104	32	0	2	2	300	2	3	942171	942476	1	2	1	1	943091	615	0	0	0
10	3	0	105	33	0	2	2	110	2	1	945503	945618	2	1	0	0	946492	874	0	0	0
10	3	0	106	34	0	2	2	-50	3	2	948629	948684	1	2	1	0	949719	1035	0	0	0
10	3	0	107	35	0	2	2	-300	1	2	951701	952006	1	2	1	0	952937	931	0	0	0
10	3	0	108	36	0	2	2	300	4	1	955034	955339	4	3	2	6	957318	1979	0	0	0
10	3	0	73	37	1	2	2	110	1	3	958366	958481	4	3	0	0	960918	2437	0	0	0
10	3	0	83	38	1	2	2	50	4	1	961491	961546	3	4	1	1	962918	1372	0	0	0
10	3	0	87	39	1	2	2	-300	4	2	964564	964869	3	4	0	1	965466	597	0	0	0
10	3	0	90	40	1	2	2	110	2	4	967896	968011	3	4	0	0	969774	1763	0	0	0
10	3	0	94	41	1	2	2	-50	4	2	971028	971083	1	2	1	0	972042	959	0	0	0
10	3	0	99	42	1	2	2	-110	4	2	974111	974226	3	4	0	1	975730	1504	0	0	0
10	3	0	108	43	1	2	2	300	4	1	977243	977548	3	4	1	1	978223	675	0	0	0
10	4	0	109	1	0	2	2	-300	1	2	990387	990692	2	1	2	7	991351	659	0	0	0
10	4	0	110	2	0	2	2	50	2	3	993702	993757	2	1	2	6	995070	1313	0	0	0
10	4	0	111	3	0	2	2	-50	4	2	996766	996821	3	4	0	1	997672	851	0	0	0
10	4	0	112	4	0	2	2	50	1	3	999836	999891	2	1	1	1	1001692	1801	0	0	0
10	4	0	113	5	0	2	2	300	2	4	1002900	1003205	1	2	1	1	1003953	748	0	0	0
10	4	0	114	6	0	2	2	-300	3	2	1006233	1006538	4	3	0	1	1007056	518	0	0	0
10	4	0	115	7	0	2	2	-300	1	4	1009566	1009871	2	1	0	1	1010564	693	0	0	0
10	4	0	116	8	0	2	2	300	2	1	1012898	1013203	1	2	1	1	1013642	439	0	0	0
10	4	0	117	9	0	2	2	110	2	3	1016230	1016345	1	2	1	1	1017370	1025	0	0	0
10	4	0	118	10	0	2	2	300	4	1	1019362	1019667	3	4	1	1	1020292	625	0	0	0
10	4	0	119	11	0	2	2	-300	4	2	1022695	1023000	3	4	0	1	1024189	1189	0	0	0
10	4	0	120	12	0	2	2	50	2	1	1026027	1026082	2	1	0	0	1027391	1309	0	0	0
10	4	0	121	13	0	2	2	110	2	1	1029109	1029224	2	1	0	0	1030223	999	0	0	0
10	4	0	122	14	0	2	2	-110	3	4	1032241	1032356	4	3	0	1	1033906	1550	0	0	0
10	4	0	123	15	0	2	2	-50	1	2	1035374	1035429	2	1	0	1	1037113	1684	0	0	0
10	4	0	124	16	0	2	2	110	4	1	1038456	1038571	2	1	0	0	1040092	1521	0	0	0
10	4	0	125	17	0	2	2	50	2	4	1041581	1041636	1	2	1	1	1042580	944	0	0	0
10	4	0	126	18	0	2	2	-110	4	2	1044654	1044769	1	2	1	0	1046023	1254	0	0	0
10	4	0	127	19	0	2	2	-50	3	4	1047786	1047841	4	3	0	1	1048434	593	0	0	0
10	4	0	128	20	0	2	2	-50	3	1	1050869	1050924	2	1	1	0	1051940	1016	0	0	0
10	4	0	129	21	0	2	2	110	4	3	1053951	1054066	4	3	0	0	1054821	755	0	0	0
10	4	0	130	22	0	2	2	-50	1	4	1057083	1057138	2	1	0	1	1057874	736	0	0	0
10	4	0	131	23	0	2	2	300	1	3	1060166	1060471	2	1	1	1	1060857	386	0	0	0
10	4	0	132	24	0	2	2	110	2	4	1063498	1063613	1	2	1	1	1065028	1415	0	0	0
10	4	0	133	25	0	2	2	50	4	1	1066623	1066678	2	1	0	0	1068363	1685	0	0	0
10	4	0	134	26	0	2	2	-110	3	2	1069696	1069811	2	1	2	6	1070924	1113	0	0	0
10	4	0	135	27	0	2	2	-300	3	1	1072828	1073133	4	3	0	1	1073527	394	0	0	0
10	4	0	136	28	0	2	2	-300	3	4	1076160	1076465	4	3	0	1	1077098	633	0	0	0
10	4	0	137	29	0	2	2	-110	1	2	1079493	1079608	2	1	0	1	1081236	1628	0	0	0
10	4	0	138	30	0	2	2	50	4	3	1082625	1082680	4	3	0	0	1083408	728	0	0	0
10	4	0	139	31	0	2	2	-110	1	4	1085707	1085822	2	1	0	1	1086521	699	0	0	0
10	4	0	140	32	0	2	2	-50	3	2	1088839	1088894	2	1	2	6	1090889	1995	0	0	0
10	4	0	141	33	0	2	2	-110	3	1	1091922	1092037	2	1	1	0	1092800	763	0	0	0
10	4	0	142	34	0	2	2	300	2	3	1095054	1095359	1	2	1	1	1095781	422	0	0	0
10	4	0	143	35	0	2	2	110	1	3	1098386	1098501	2	1	1	1	1099303	802	0	0	0
10	4	0	144	36	0	2	2	300	4	3	1101519	1101824	4	3	0	0	1102313	489	0	0	0
10	4	0	109	37	1	2	2	-300	1	2	1104851	1105156	2	1	0	1	1105734	578	0	0	0
10	4	0	110	38	1	2	2	50	2	3	1108183	1108238	1	2	1	1	1109885	1647	0	0	0
10	4	0	134	39	1	2	2	-110	3	2	1111265	1111380	4	3	0	1	1113698	2318	0	0	0
10	4	0	140	40	1	2	2	-50	3	2	1114398	1114453	1	2	1	0	1115436	983	0	0	0
10	5	1	999	1	0	1	1	-1000	1	2	1704403	1705408	1	1	2	3	1705199	-209	0	0	0
10	5	1	999	2	0	1	1	-1000	1	4	1709418	1710423	1	1	0	1	1711349	926	0	0	0
10	5	1	999	3	0	1	1	-1000	4	2	1713430	1714435	4	4	2	3	1714323	-112	0	0	0
10	5	1	999	4	0	1	1	1000	1	3	1718448	1719453	1	1	2	3	1719601	148	0	0	0
10	5	1	999	5	0	1	1	-1000	3	1	1723463	1724468	3	3	0	1	1727048	2580	0	0	0
10	5	0	145	1	0	1	1	300	2	4	1761500	1761805	2	2	2	7	1763421	1616	0	0	0
10	5	0	146	2	0	1	1	50	2	3	1764816	1764871	3	3	0	0	1767006	2135	0	0	0
10	5	0	147	3	0	1	1	300	1	3	1767882	1768187	1	1	1	1	1768617	430	0	0	0
10	5	0	148	4	0	1	1	-50	3	4	1771196	1771251	3	3	0	1	1772050	799	0	0	0
10	5	0	149	5	0	1	1	-110	1	4	1774260	1774375	1	1	0	1	1774988	613	0	0	0
10	5	0	150	6	0	1	1	-300	3	2	1777395	1777700	3	3	0	1	1778179	479	0	0	0
10	5	0	151	7	0	1	1	-50	3	2	1780727	1780782	2	2	1	0	1781524	742	0	0	0
10	5	0	152	8	0	1	1	50	4	3	1783810	1783865	3	3	0	0	1784634	769	0	0	0
10	5	0	153	9	0	1	1	-110	4	2	1786892	1787007	2	2	1	0	1789381	2374	0	0	0
10	5	0	154	10	0	1	1	-300	3	1	1790024	1790329	1	1	1	0	1791166	837	0	0	0
10	5	0	155	11	0	1	1	50	2	4	1793356	1793411	2	2	1	1	1794188	777	0	0	0
10	5	0	156	12	0	1	1	50	2	1	1796439	1796494	1	1	0	0	1797335	841	0	0	0
10	5	0	157	13	0	1	1	300	2	3	1799521	1799826	2	2	1	1	1800151	325	0	0	0
10	5	0	158	14	0	1	1	-110	3	2	1802853	1802968	3	3	0	1	1804765	1797	0	0	0
10	5	0	159	15	0	1	1	300	4	1	1805986	1806291	4	4	1	1	1807302	1011	0	0	0
10	5	0	160	16	0	1	1	110	4	3	1809318	1809433	4	4	1	1	1810845	1412	0	0	0
10	5	0	161	17	0	1	1	110	2	4	1812450	1812565	2	2	1	1	1813622	1057	0	0	0
10	5	0	162	18	0	1	1	-50	1	4	1815582	1815637	1	1	0	1	1816273	636	0	0	0
10	5	0	163	19	0	1	1	-50	4	2	1818665	1818720	2	2	1	0	1819585	865	0	0	0
10	5	0	164	20	0	1	1	110	4	1	1821747	1821862	4	4	1	1	1823630	1768	0	0	0
10	5	0	165	21	0	1	1	50	4	1	1824879	1824934	2	2	2	6	1827252	2318	0	0	0
10	5	0	166	22	0	1	1	110	2	3	1827962	1828077	4	4	2	6	1829787	1710	0	0	0
10	5	0	167	23	0	1	1	-110	3	4	1831087	1831202	3	3	0	1	1832567	1365	0	0	0
10	5	0	168	24	0	1	1	300	2	1	1834226	1834531	2	2	1	1	1835140	609	0	0	0
10	5	0	169	25	0	1	1	-50	3	1	1837559	1837614	3	3	0	1	1839300	1686	0	0	0
10	5	0	170	26	0	1	1	-50	1	2	1840641	1840696	1	1	0	1	1841548	852	0	0	0
10	5	0	171	27	0	1	1	50	1	3	1843723	1843778	3	3	0	0	1845920	2142	0	0	0
10	5	0	172	28	0	1	1	-110	1	2	1846805	1846920	1	1	0	1	1847688	768	0	0	0
10	5	0	173	29	0	1	1	-300	3	4	1849938	1850243	3	3	0	1	1850860	617	0	0	0
10	5	0	174	30	0	1	1	-300	4	2	1853270	1853575	4	4	0	1	1854143	568	0	0	0
10	5	0	175	31	0	1	1	-300	1	4	1856602	1856907	1	1	0	1	1857443	536	0	0	0
10	5	0	176	32	0	1	1	110	1	3	1859934	1860049	1	1	1	1	1861118	1069	0	0	0
10	5	0	177	33	0	1	1	-300	1	2	1863067	1863372	1	1	0	1	1863830	458	0	0	0
10	5	0	178	34	0	1	1	110	2	1	1866399	1866514	2	2	1	1	1867679	1165	0	0	0
10	5	0	179	35	0	1	1	300	4	3	1869531	1869836	4	4	1	1	1870359	523	0	0	0
10	5	0	180	36	0	1	1	-110	3	1	1872863	1872978	1	1	1	0	1873666	688	0	0	0
10	5	0	145	37	1	1	1	300	2	4	1875996	1876301	2	2	1	1	1876762	461	0	0	0
10	5	0	165	38	1	1	1	50	4	1	1879328	1879383	2	2	2	6	1880868	1485	0	0	0
10	5	0	166	39	1	1	1	110	2	3	1882410	1882525	2	2	1	1	1883335	810	0	0	0
10	5	0	165	40	2	1	1	50	4	1	1885543	1885598	4	4	1	1	1887517	1919	0	0	0
10	6	0	181	1	0	1	1	-300	1	2	1903537	1903842	1	1	2	7	1904336	494	0	0	0
10	6	0	182	2	0	1	1	-110	1	2	1906851	1906966	1	1	0	1	1907670	704	0	0	0
10	6	0	183	3	0	1	1	300	4	3	1909985	1910290	4	4	1	1	1910652	362	0	0	0
10	6	0	184	4	0	1	1	110	2	4	1913317	1913432	2	2	1	1	1913941	509	0	0	0
10	6	0	185	5	0	1	1	-50	3	1	1916449	1916504	1	1	1	0	1917202	698	0	0	0
10	6	0	186	6	0	1	1	-50	1	4	1919531	1919586	1	1	0	1	1921351	1765	0	0	0
10	6	0	187	7	0	1	1	-50	4	2	1922614	1922669	4	4	0	1	1923319	650	0	0	0
10	6	0	188	8	0	1	1	50	2	1	1925696	1925751	2	2	1	1	1927517	1766	0	0	0
10	6	0	189	9	0	1	1	110	1	3	1928778	1928893	1	1	1	1	1929688	795	0	0	0
10	6	0	190	10	0	1	1	300	2	3	1931911	1932216	2	2	1	1	1932611	395	0	0	0
10	6	0	191	11	0	1	1	-300	3	4	1935243	1935548	3	3	0	1	1936079	531	0	0	0
10	6	0	192	12	0	1	1	-110	3	1	1938575	1938690	3	3	0	1	1940235	1545	0	0	0
10	6	0	193	13	0	1	1	300	4	1	1941707	1942012	4	4	1	1	1942575	563	0	0	0
10	6	0	194	14	0	1	1	50	1	3	1945040	1945095	1	1	1	1	1945786	691	0	0	0
10	6	0	195	15	0	1	1	-50	3	4	1948122	1948177	3	3	0	1	1949665	1488	0	0	0
10	6	0	196	16	0	1	1	-300	4	2	1951204	1951509	4	4	0	1	1952431	922	0	0	0
10	6	0	197	17	0	1	1	-50	1	2	1954536	1954591	1	1	0	1	1955712	1121	0	0	0
10	6	0	198	18	0	1	1	-300	3	2	1957619	1957924	3	3	0	1	1958507	583	0	0	0
10	6	0	199	19	0	1	1	50	2	3	1960951	1961006	2	2	1	1	1961621	615	0	0	0
10	6	0	200	20	0	1	1	-300	3	1	1964033	1964338	3	3	0	1	1964854	516	0	0	0
10	6	0	201	21	0	1	1	-110	4	2	1967366	1967481	4	4	0	1	1968503	1022	0	0	0
10	6	0	202	22	0	1	1	300	1	3	1970498	1970803	1	1	1	1	1971267	464	0	0	0
10	6	0	203	23	0	1	1	50	2	4	1973830	1973885	2	2	1	1	1974421	536	0	0	0
10	6	0	204	24	0	1	1	110	2	1	1976912	1977027	2	2	1	1	1977691	664	0	0	0
10	6	0	205	25	0	1	1	-110	3	4	1980045	1980160	4	4	1	0	1980843	683	0	0	0
10	6	0	206	26	0	1	1	-110	1	4	1983177	1983292	1	1	0	1	1983720	428	0	0	0
10	6	0	207	27	0	1	1	110	4	1	1986303	1986418	2	2	2	6	1987357	939	0	0	0
10	6	0	208	28	0	1	1	300	2	1	1989442	1989747	2	2	1	1	1990198	451	0	0	0
10	6	0	209	29	0	1	1	110	2	3	1992757	1992872	2	2	1	1	1993394	522	0	0	0
10	6	0	210	30	0	1	1	-50	3	2	1995889	1995944	2	2	1	0	1996434	490	0	0	0
10	6	0	211	31	0	1	1	-110	3	2	1998953	1999068	3	3	0	1	2000597	1529	0	0	0
10	6	0	212	32	0	1	1	300	2	4	2002087	2002392	2	2	1	1	2003203	811	0	0	0
10	6	0	213	33	0	1	1	50	4	1	2005402	2005457	2	2	2	6	2007458	2001	0	0	0
10	6	0	214	34	0	1	1	110	4	3	2008469	2008584	4	4	1	1	2009323	739	0	0	0
10	6	0	215	35	0	1	1	50	4	3	2011601	2011656	3	3	0	0	2012505	849	0	0	0
10	6	0	216	36	0	1	1	-300	1	4	2014665	2014970	1	1	0	1	2015712	742	0	0	0
10	6	0	181	37	1	1	1	-300	1	2	2017979	2018284	1	1	0	1	2019045	761	0	0	0
10	6	0	207	38	1	1	1	110	4	1	2021298	2021413	2	2	2	6	2022844	1431	0	0	0
10	6	0	213	39	1	1	1	50	4	1	2024430	2024485	2	2	2	6	2026739	2254	0	0	0
10	6	0	207	40	2	1	1	110	4	1	2027496	2027611	1	1	0	0	2029764	2153	0	0	0
10	6	0	213	41	2	1	1	50	4	1	2030628	2030683	1	1	0	0	2031534	851	0	0	0
10	7	1	999	1	0	1	2	1000	2	3	2146806	2147811	2	2	1	1	2149536	1725	0	0	0
10	7	1	999	2	0	1	2	1000	1	3	2150822	2151827	1	1	1	1	2153025	1198	0	0	0
10	7	1	999	3	0	1	2	1000	2	3	2154833	2155838	2	2	1	1	2157174	1336	0	0	0
10	7	1	999	4	0	1	2	-1000	3	1	2158852	2159857	4	3	0	1	2161648	1791	0	0	0
10	7	1	999	5	0	1	2	-1000	4	2	2162868	2163873	3	4	0	1	2165303	1430	0	0	0
10	7	0	217	1	0	1	2	300	2	3	2171881	2172186	2	2	2	7	2173300	1114	0	0	0
10	7	0	218	2	0	1	2	300	4	1	2175197	2175502	3	4	1	1	2176466	964	0	0	0
10	7	0	219	3	0	1	2	-50	1	4	2178512	2178567	3	4	1	0	2180883	2316	0	0	0
10	7	0	220	4	0	1	2	300	2	1	2181575	2181880	2	2	1	1	2182453	573	0	0	0
