subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
2	1	0	18	18	0	2	1	-50	1	2	396351	396406	2	1	0	1	397319	913	0	0	0
2	2	0	38	2	0	2	1	-300	1	2	603275	603580	2	1	0	1	604134	554	0	0	0
2	2	0	42	6	0	2	1	-50	1	2	616070	616125	2	1	0	1	618593	2468	0	0	0
2	2	0	54	18	0	2	1	-110	1	2	654058	654173	2	1	0	1	655458	1285	0	0	0
2	4	0	111	3	0	2	2	-300	1	2	50449	50754	2	1	0	1	51439	685	0	0	0
2	4	0	138	30	0	2	2	-50	1	2	136337	136392	2	1	0	1	137622	1230	0	0	0
2	5	1	999	2	0	1	1	-1000	1	2	403469	404474	1	1	0	1	405319	845	0	0	0
2	5	1	999	4	0	1	1	-1000	1	2	411502	412507	1	1	0	1	413045	538	0	0	0
2	5	0	146	2	0	1	1	-300	1	2	430961	431266	1	1	0	1	432343	1077	0	0	0
2	5	0	148	4	0	1	1	-50	1	2	437342	437397	1	1	0	1	438191	794	0	0	0
2	5	0	177	33	0	1	1	-110	1	2	529246	529361	1	1	0	1	530216	855	0	0	0
2	6	0	207	27	0	1	1	-110	1	2	640792	640907	1	1	0	1	641753	846	0	0	0
2	6	0	209	29	0	1	1	-50	1	2	647057	647112	1	1	0	1	648313	1201	0	0	0
2	6	0	216	36	0	1	1	-300	1	2	669283	669588	1	1	0	1	670294	706	0	0	0
2	7	1	999	4	0	1	2	-1000	1	2	927197	928202	1	1	0	1	928741	539	0	0	0
2	7	0	229	13	0	1	2	-300	1	2	979163	979468	1	1	0	1	980105	637	0	0	0
2	7	0	231	15	0	1	2	-110	1	2	985627	985742	1	1	0	1	986863	1121	0	0	0
2	7	0	240	24	0	1	2	-50	1	2	1014501	1014556	1	1	0	1	1016013	1457	0	0	0
2	8	0	257	5	0	1	2	-110	1	2	1092175	1092290	1	1	0	1	1092774	484	0	0	0
2	8	0	271	19	0	1	2	-50	1	2	1136510	1136565	1	1	0	1	1137152	587	0	0	0
2	8	0	274	22	0	1	2	-300	1	2	1146057	1146362	1	1	0	1	1146882	520	0	0	0
2	9	0	292	4	0	2	1	-300	1	2	1622465	1622770	2	1	0	1	1623418	648	0	0	0
2	9	0	308	20	0	2	1	-110	1	2	1673664	1673779	2	1	0	1	1674974	1195	0	0	0
2	10	0	326	2	0	2	1	-50	1	2	1770199	1770254	2	1	0	1	1771029	775	0	0	0
2	10	0	342	18	0	2	1	-110	1	2	1821032	1821147	2	1	0	1	1823063	1916	0	0	0
2	10	0	345	21	0	2	1	-300	1	2	1830828	1831133	2	1	0	1	1831726	593	0	0	0
2	11	1	999	2	0	2	2	-1000	1	2	2120848	2121853	2	1	0	1	2122760	907	0	0	0
