subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
18	1	1	999	1	0	2	1	1000	4	1	287507	288512	1	2	2	6	291248	2736	0	0	0
18	1	1	999	2	0	2	1	1000	4	1	292517	293522	0	0	2	2	0	0	0	0	0
18	1	1	999	3	0	2	1	-1000	4	2	297537	298542	1	2	2	5	300047	1505	1	300047	1505
18	1	1	999	4	0	2	1	1000	1	3	302564	303569	2	1	1	1	305049	1480	0	0	0
18	1	1	999	5	0	2	1	1000	4	3	306580	307585	4	4	1	1	308703	1118	0	0	0
18	1	0	1	1	0	2	1	-110	4	2	344901	345016	4	4	2	7	346700	1684	0	0	0
18	1	0	2	2	0	2	1	-300	3	2	348033	348338	3	3	0	1	349556	1218	0	0	0
18	1	0	3	3	0	2	1	110	4	3	351348	351463	4	4	1	1	352244	781	0	0	0
18	1	0	4	4	0	2	1	50	2	4	354481	354536	1	2	1	1	356138	1602	0	0	0
18	1	0	5	5	0	2	1	-300	4	2	357545	357850	4	4	0	1	358880	1030	0	0	0
18	1	0	6	6	0	2	1	-50	1	4	360860	360915	1	2	2	6	362917	2002	0	0	0
18	1	0	7	7	0	2	1	50	4	3	363925	363980	3	3	0	0	366260	2280	0	0	0
18	1	0	8	8	0	2	1	300	1	3	366993	367298	2	1	2	5	368870	1572	2	368870	1572
18	1	0	9	9	0	2	1	300	2	1	370326	370631	1	2	1	1	371476	845	0	0	0
18	1	0	10	10	0	2	1	110	2	4	373658	373773	4	4	0	0	375050	1277	0	0	0
18	1	0	11	11	0	2	1	-50	4	2	376790	376845	4	4	0	1	378587	1742	0	0	0
18	1	0	12	12	0	2	1	-50	3	2	379873	379928	1	2	1	0	381404	1476	0	0	0
18	1	0	13	13	0	2	1	50	4	1	382955	383010	4	4	1	1	384421	1411	0	0	0
18	1	0	14	14	0	2	1	300	2	3	386037	386342	1	2	1	1	387333	991	0	0	0
18	1	0	15	15	0	2	1	-110	1	2	389370	389485	4	4	2	6	391908	2423	0	0	0
18	1	0	16	16	0	2	1	-50	3	4	392502	392557	4	4	1	0	394195	1638	0	0	0
18	1	0	17	17	0	2	1	110	1	3	395584	395699	0	0	2	2	0	0	0	0	0
18	1	0	18	18	0	2	1	-110	1	4	398717	398832	2	1	2	3	398719	-113	0	0	0
18	1	0	19	19	0	2	1	50	1	3	401849	401904	2	1	1	1	403012	1108	0	0	0
18	1	0	20	20	0	2	1	-300	3	1	404931	405236	3	3	0	1	406516	1280	0	0	0
18	1	0	21	21	0	2	1	110	2	1	408263	408378	1	2	1	1	410340	1962	0	0	0
18	1	0	22	22	0	2	1	110	2	3	411396	411511	1	2	1	1	412732	1221	0	0	0
18	1	0	23	23	0	2	1	50	2	1	414528	414583	1	2	1	1	415709	1126	0	0	0
18	1	0	24	24	0	2	1	300	2	4	417610	417915	1	2	1	1	418870	955	0	0	0
18	1	0	25	25	0	2	1	-50	1	2	420943	420998	1	2	1	0	422887	1889	0	0	0
18	1	0	26	26	0	2	1	-110	3	2	424025	424140	1	2	1	0	426136	1996	0	0	0
18	1	0	27	27	0	2	1	-50	3	1	427157	427212	3	3	0	1	428959	1747	0	0	0
18	1	0	28	28	0	2	1	-300	1	4	430240	430545	2	1	0	1	431584	1039	0	0	0
18	1	0	29	29	0	2	1	50	2	3	433572	433627	4	4	2	6	435960	2333	0	0	0
18	1	0	30	30	0	2	1	-300	1	2	436654	436959	2	1	0	1	437902	943	0	0	0
18	1	0	31	31	0	2	1	-300	3	4	439987	440292	3	3	0	1	441661	1369	0	0	0
18	1	0	32	32	0	2	1	-110	3	4	443319	443434	3	3	0	1	444657	1223	0	0	0
18	1	0	33	33	0	2	1	300	4	1	446451	446756	3	3	2	6	449207	2451	0	0	0
18	1	0	34	34	0	2	1	110	4	1	449783	449898	3	3	2	6	451795	1897	0	0	0
18	1	0	35	35	0	2	1	300	4	3	452916	453221	4	4	1	1	453786	565	0	0	0
18	1	0	36	36	0	2	1	-110	3	1	456248	456363	3	3	0	1	457474	1111	0	0	0
18	1	0	1	37	1	2	1	-110	4	2	459380	459495	4	4	0	1	460240	745	0	0	0
18	1	0	6	38	1	2	1	-50	1	4	462513	462568	2	1	0	1	463683	1115	0	0	0
18	1	0	15	39	1	2	1	-110	1	2	465595	465710	2	1	0	1	467076	1366	0	0	0
18	1	0	17	40	1	2	1	110	1	3	468727	468842	2	1	1	1	471069	2227	0	0	0
18	1	0	29	41	1	2	1	50	2	3	471860	471915	1	2	1	1	473553	1638	0	0	0
18	1	0	33	42	1	2	1	300	4	1	474942	475247	4	4	1	1	475906	659	0	0	0
18	1	0	34	43	1	2	1	110	4	1	478274	478389	4	4	1	1	480091	1702	0	0	0
18	2	0	37	1	0	2	1	110	4	1	531190	531305	4	4	2	7	531965	660	0	0	0
18	2	0	38	2	0	2	1	110	4	3	534323	534438	4	4	1	1	535139	701	0	0	0
18	2	0	39	3	0	2	1	-50	1	2	537455	537510	2	1	0	1	538578	1068	0	0	0
18	2	0	40	4	0	2	1	110	1	3	540519	540634	2	1	1	1	541517	883	0	0	0
18	2	0	41	5	0	2	1	110	2	4	543653	543768	4	4	0	0	545607	1839	0	0	0
18	2	0	42	6	0	2	1	-300	1	2	546785	547090	2	1	0	1	548217	1127	0	0	0
18	2	0	43	7	0	2	1	50	2	3	550118	550173	2	1	2	6	552397	2224	0	0	0
18	2	0	44	8	0	2	1	-110	3	2	553200	553315	3	3	0	1	554340	1025	0	0	0
18	2	0	45	9	0	2	1	50	4	3	556326	556381	3	3	0	0	557721	1340	0	0	0
18	2	0	46	10	0	2	1	-300	1	4	559398	559703	2	1	0	1	560643	940	0	0	0
18	2	0	47	11	0	2	1	-300	3	1	562730	563035	3	3	0	1	563894	859	0	0	0
18	2	0	48	12	0	2	1	-50	3	1	566063	566118	3	3	0	1	566841	723	0	0	0
18	2	0	49	13	0	2	1	50	4	1	569145	569200	2	1	0	0	570173	973	0	0	0
18	2	0	50	14	0	2	1	50	1	3	572227	572282	2	1	1	1	573358	1076	0	0	0
18	2	0	51	15	0	2	1	-110	4	2	575310	575425	4	4	0	1	576957	1532	0	0	0
18	2	0	52	16	0	2	1	110	2	1	578442	578557	0	0	2	2	0	0	0	0	0
18	2	0	53	17	0	2	1	300	1	3	581574	581879	2	1	2	3	581570	-309	0	0	0
18	2	0	54	18	0	2	1	50	2	4	584906	584961	1	2	2	5	587189	2228	1	587189	2228
18	2	0	55	19	0	2	1	300	2	4	587989	588294	2	1	2	6	589556	1262	0	0	0
18	2	0	56	20	0	2	1	-110	1	4	591321	591436	2	1	0	1	592783	1347	0	0	0
18	2	0	57	21	0	2	1	300	4	3	594453	594758	4	4	1	1	595486	728	0	0	0
18	2	0	58	22	0	2	1	-300	3	2	597786	598091	3	3	0	1	599172	1081	0	0	0
18	2	0	59	23	0	2	1	-110	1	2	601118	601233	2	1	0	1	602697	1464	0	0	0
18	2	0	60	24	0	2	1	-50	4	2	604250	604305	4	4	0	1	606796	2491	0	0	0
18	2	0	61	25	0	2	1	50	2	1	607333	607388	1	2	1	1	610009	2621	0	0	0
18	2	0	62	26	0	2	1	-50	3	4	610415	610470	4	4	1	0	612141	1671	0	0	0
18	2	0	63	27	0	2	1	-300	4	2	613497	613802	4	4	0	1	614961	1159	0	0	0
18	2	0	64	28	0	2	1	-110	3	1	616830	616945	2	1	1	0	617911	966	0	0	0
18	2	0	65	29	0	2	1	-110	3	4	619962	620077	3	3	0	1	620824	747	0	0	0
18	2	0	66	30	0	2	1	300	4	1	623094	623399	4	4	1	1	624469	1070	0	0	0
18	2	0	67	31	0	2	1	-50	1	4	626426	626481	1	2	2	6	627568	1087	0	0	0
18	2	0	68	32	0	2	1	-300	3	4	629509	629814	3	3	0	1	630565	751	0	0	0
18	2	0	69	33	0	2	1	300	2	1	632841	633146	1	2	1	1	633763	617	0	0	0
18	2	0	70	34	0	2	1	-50	3	2	636173	636228	3	3	0	1	637391	1163	0	0	0
18	2	0	71	35	0	2	1	300	2	3	639256	639561	1	2	1	1	640961	1400	0	0	0
18	2	0	72	36	0	2	1	110	2	3	642588	642703	1	2	1	1	644477	1774	0	0	0
18	2	0	37	37	1	2	1	110	4	1	645720	645835	4	4	1	1	646826	991	0	0	0
18	2	0	43	38	1	2	1	50	2	3	648853	648908	1	2	1	1	650865	1957	0	0	0
18	2	0	52	39	1	2	1	110	2	1	651935	652050	2	1	0	0	653234	1184	0	0	0
18	2	0	55	40	1	2	1	300	2	4	655067	655372	1	2	1	1	656592	1220	0	0	0
18	2	0	67	41	1	2	1	-50	1	4	658399	658454	4	4	1	0	659918	1464	0	0	0
18	3	1	999	1	0	2	2	1000	2	4	770913	771918	1	2	1	1	773016	1098	0	0	0
18	3	1	999	2	0	2	2	-1000	3	4	774929	775934	4	3	0	1	777503	1569	0	0	0
18	3	1	999	3	0	2	2	1000	2	4	778944	779949	1	2	1	1	780655	706	0	0	0
18	3	1	999	4	0	2	2	1000	2	1	782959	783964	1	2	1	1	784757	793	0	0	0
18	3	1	999	5	0	2	2	-1000	3	4	786972	787977	4	3	0	1	788881	904	0	0	0
18	3	0	73	1	0	2	2	50	4	1	797904	797959	4	3	2	7	799101	1142	0	0	0
18	3	0	74	2	0	2	2	-50	1	2	800969	801024	1	2	1	0	803058	2034	0	0	0
18	3	0	75	3	0	2	2	50	4	3	804033	804088	4	3	0	0	805311	1223	0	0	0
18	3	0	76	4	0	2	2	-300	1	4	807101	807406	2	1	0	1	808330	924	0	0	0
18	3	0	77	5	0	2	2	110	2	3	810415	810530	1	2	1	1	811992	1462	0	0	0
18	3	0	78	6	0	2	2	110	4	1	813541	813656	1	2	2	6	814459	803	0	0	0
18	3	0	79	7	0	2	2	-50	3	2	816682	816737	1	2	1	0	817660	923	0	0	0
18	3	0	80	8	0	2	2	50	2	4	819764	819819	1	2	1	1	821206	1387	0	0	0
18	3	0	81	9	0	2	2	-110	4	2	822846	822961	1	2	1	0	824579	1618	0	0	0
18	3	0	82	10	0	2	2	-50	4	2	825979	826034	4	3	2	6	827450	1416	0	0	0
18	3	0	83	11	0	2	2	-110	3	1	829061	829176	1	2	2	6	830887	1711	0	0	0
18	3	0	84	12	0	2	2	300	2	4	832193	832498	1	2	1	1	833762	1264	0	0	0
18	3	0	85	13	0	2	2	-300	1	2	835526	835831	2	1	0	1	836730	899	0	0	0
18	3	0	86	14	0	2	2	110	1	3	838858	838973	1	2	2	6	841074	2101	0	0	0
18	3	0	87	15	0	2	2	300	4	1	841990	842295	3	4	1	1	843235	940	0	0	0
18	3	0	88	16	0	2	2	-300	4	2	845322	845627	2	1	2	6	847710	2083	0	0	0
18	3	0	89	17	0	2	2	-50	3	4	848655	848710	4	3	0	1	850115	1405	0	0	0
18	3	0	90	18	0	2	2	50	1	3	851737	851792	3	4	2	6	853553	1761	0	0	0
18	3	0	91	19	0	2	2	300	2	1	854819	855124	1	2	1	1	855798	674	0	0	0
18	3	0	92	20	0	2	2	300	1	3	858152	858457	2	1	1	1	859280	823	0	0	0
18	3	0	93	21	0	2	2	50	2	1	861484	861539	1	2	1	1	863356	1817	0	0	0
18	3	0	94	22	0	2	2	110	2	1	864566	864681	2	1	0	0	866775	2094	0	0	0
