subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
12	1	1	999	1	0	1	1	-1000	1	4	162130	163135	0	0	2	2	0	0	0	0	0
12	1	1	999	2	0	1	1	-1000	3	1	167145	168150	0	0	2	2	0	0	0	0	0
12	1	1	999	3	0	1	1	-1000	3	1	172169	173174	3	3	0	1	173985	811	0	0	0
12	1	1	999	4	0	1	1	1000	2	4	176182	177187	2	2	1	1	177874	687	0	0	0
12	1	1	999	5	0	1	1	-1000	1	4	180194	181199	1	1	0	1	181806	607	0	0	0
12	1	0	1	1	0	1	1	50	1	3	195111	195166	0	0	2	7	0	0	0	0	0
12	1	0	2	2	0	1	1	110	1	3	198175	198290	0	0	2	2	0	0	0	0	0
12	1	0	3	3	0	1	1	-50	1	4	201309	201364	1	1	0	1	202193	829	0	0	0
12	1	0	4	4	0	1	1	-110	1	2	204375	204490	0	0	2	2	0	0	0	0	0
12	1	0	5	5	0	1	1	50	4	1	207507	207562	4	4	1	1	208993	1431	0	0	0
12	1	0	6	6	0	1	1	110	2	4	210590	210705	0	0	2	2	0	0	0	0	0
12	1	0	7	7	0	1	1	-50	1	2	213722	213777	1	1	0	1	214350	573	0	0	0
12	1	0	8	8	0	1	1	300	2	3	216804	217109	0	0	2	2	0	0	0	0	0
12	1	0	9	9	0	1	1	50	4	3	220137	220192	4	4	1	1	221095	903	0	0	0
12	1	0	10	10	0	1	1	-300	1	4	223219	223524	0	0	2	2	0	0	0	0	0
12	1	0	11	11	0	1	1	300	4	3	226551	226856	4	4	1	1	227383	527	0	0	0
12	1	0	12	12	0	1	1	300	2	1	229883	230188	0	0	2	2	0	0	0	0	0
12	1	0	13	13	0	1	1	300	4	1	233216	233521	4	4	1	1	233950	429	0	0	0
12	1	0	14	14	0	1	1	50	2	4	236548	236603	0	0	2	2	0	0	0	0	0
12	1	0	15	15	0	1	1	-110	1	4	239630	239745	4	4	1	0	240481	736	0	0	0
12	1	0	16	16	0	1	1	50	2	1	242763	242818	0	0	2	2	0	0	0	0	0
12	1	0	17	17	0	1	1	110	2	1	245845	245960	0	0	2	2	0	0	0	0	0
12	1	0	18	18	0	1	1	-50	3	4	248977	249032	0	0	2	2	0	0	0	0	0
12	1	0	19	19	0	1	1	-110	3	1	252055	252170	3	3	0	1	252896	726	0	0	0
12	1	0	20	20	0	1	1	-300	3	1	255187	255492	3	3	0	1	256062	570	0	0	0
12	1	0	21	21	0	1	1	-300	3	4	258519	258824	3	3	0	1	259603	779	0	0	0
12	1	0	22	22	0	1	1	-300	3	2	261851	262156	3	3	0	1	262698	542	0	0	0
12	1	0	23	23	0	1	1	-50	3	2	265184	265239	3	3	0	1	266134	895	0	0	0
12	1	0	24	24	0	1	1	-300	4	2	268266	268571	4	4	0	1	269040	469	0	0	0
12	1	0	25	25	0	1	1	-110	3	4	271598	271713	3	3	0	1	272388	675	0	0	0
12	1	0	26	26	0	1	1	300	2	4	274731	275036	2	2	1	1	275634	598	0	0	0
12	1	0	27	27	0	1	1	-50	3	1	278063	278118	1	1	1	0	278905	787	0	0	0
12	1	0	28	28	0	1	1	-110	3	2	281145	281260	3	3	0	1	281863	603	0	0	0
12	1	0	29	29	0	1	1	-110	4	2	284277	284392	2	2	1	0	285899	1507	0	0	0
12	1	0	30	30	0	1	1	110	2	3	287410	287525	2	2	1	1	288434	909	0	0	0
12	1	0	31	31	0	1	1	110	4	3	290542	290657	4	4	1	1	291207	550	0	0	0
12	1	0	32	32	0	1	1	-50	4	2	293674	293729	2	2	1	0	294743	1014	0	0	0
12	1	0	33	33	0	1	1	110	4	1	296757	296872	4	4	1	1	298064	1192	0	0	0
12	1	0	34	34	0	1	1	300	1	3	299889	300194	1	1	1	1	300720	526	0	0	0
12	1	0	35	35	0	1	1	50	2	3	303221	303276	2	2	1	1	304160	884	0	0	0
12	1	0	36	36	0	1	1	-300	1	2	306304	306609	1	1	0	1	307131	522	0	0	0
12	1	0	1	37	1	1	1	50	1	3	309636	309691	1	1	1	1	310351	660	0	0	0
12	1	0	2	38	1	1	1	110	1	3	312718	312833	1	1	1	1	313387	554	0	0	0
12	1	0	4	39	1	1	1	-110	1	2	315851	315966	1	1	0	1	316574	608	0	0	0
12	1	0	6	40	1	1	1	110	2	4	318983	319098	2	2	1	1	319649	551	0	0	0
12	1	0	8	41	1	1	1	300	2	3	322115	322420	2	2	1	1	322954	534	0	0	0
