subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
7	5	1	999	4	0	1	2	1000	4	1	1717672	1718677	3	4	1	1	1719438	761	0	0	0
7	5	1	999	5	0	1	2	-1000	3	4	1721685	1722690	4	3	0	1	1723546	856	0	0	0
7	5	0	145	1	0	1	2	300	2	1	1730418	1730723	2	2	2	7	1731241	518	0	0	0
7	5	0	146	2	0	1	2	110	2	3	1733732	1733847	2	2	1	1	1734709	862	0	0	0
7	5	0	147	3	0	1	2	-300	3	4	1736866	1737171	4	3	0	1	1738022	851	0	0	0
7	5	0	148	4	0	1	2	-50	4	2	1740180	1740235	3	4	0	1	1741592	1357	0	0	0
7	5	0	149	5	0	1	2	110	4	1	1743244	1743359	3	4	1	1	1744684	1325	0	0	0
7	5	0	150	6	0	1	2	50	1	3	1746380	1746435	4	3	0	0	1748082	1647	0	0	0
7	5	0	151	7	0	1	2	50	2	1	1749462	1749517	2	2	1	1	1751042	1525	0	0	0
7	5	0	152	8	0	1	2	-300	3	2	1752545	1752850	4	3	0	1	1753549	699	0	0	0
7	5	0	153	9	0	1	2	110	2	4	1755877	1755992	2	2	1	1	1756590	598	0	0	0
7	5	0	154	10	0	1	2	-110	1	4	1759009	1759124	1	1	0	1	1760241	1117	0	0	0
7	5	0	155	11	0	1	2	-50	3	2	1762142	1762197	2	2	1	0	1763285	1088	0	0	0
7	5	0	156	12	0	1	2	-110	3	1	1765224	1765339	4	3	0	1	1766902	1563	0	0	0
7	5	0	157	13	0	1	2	50	2	4	1768356	1768411	2	2	1	1	1769067	656	0	0	0
7	5	0	158	14	0	1	2	-110	3	2	1771439	1771554	4	3	0	1	1772335	781	0	0	0
7	5	0	159	15	0	1	2	300	2	3	1774571	1774876	2	2	1	1	1775483	607	0	0	0
7	5	0	160	16	0	1	2	300	4	3	1777903	1778208	3	4	1	1	1778750	542	0	0	0
7	5	0	161	17	0	1	2	-50	1	4	1781235	1781290	3	4	1	0	1782187	897	0	0	0
7	5	0	162	18	0	1	2	-110	1	2	1784318	1784433	1	1	0	1	1785343	910	0	0	0
7	5	0	163	19	0	1	2	-110	3	4	1787450	1787565	0	0	2	2	0	0	0	0	0
7	5	0	164	20	0	1	2	-110	4	2	1790583	1790698	3	4	0	1	1791592	894	0	0	0
7	5	0	165	21	0	1	2	300	4	1	1793708	1794013	3	4	1	1	1794729	716	0	0	0
7	5	0	166	22	0	1	2	-300	1	2	1797030	1797335	1	1	0	1	1798032	697	0	0	0
7	5	0	167	23	0	1	2	110	2	1	1800363	1800478	2	2	1	1	1801460	982	0	0	0
7	5	0	168	24	0	1	2	110	1	3	1803495	1803610	1	1	1	1	1804342	732	0	0	0
7	5	0	169	25	0	1	2	-300	4	2	1806627	1806932	3	4	0	1	1807565	633	0	0	0
7	5	0	170	26	0	1	2	300	2	4	1809960	1810265	2	2	1	1	1811044	779	0	0	0
7	5	0	171	27	0	1	2	50	4	3	1813292	1813347	3	4	1	1	1814406	1059	0	0	0
7	5	0	172	28	0	1	2	50	2	3	1816374	1816429	4	3	0	0	1817686	1257	0	0	0
7	5	0	173	29	0	1	2	300	1	3	1819457	1819762	1	1	1	1	1820488	726	0	0	0
7	5	0	174	30	0	1	2	-50	3	1	1822789	1822844	1	1	1	0	1823936	1092	0	0	0
7	5	0	175	31	0	1	2	110	4	3	1825871	1825986	3	4	1	1	1826611	625	0	0	0
7	5	0	176	32	0	1	2	-50	1	2	1829004	1829059	1	1	0	1	1829907	848	0	0	0
7	5	0	177	33	0	1	2	50	4	1	1832086	1832141	3	4	1	1	1833289	1148	0	0	0
7	5	0	178	34	0	1	2	-300	1	4	1835168	1835473	1	1	0	1	1836000	527	0	0	0
7	5	0	179	35	0	1	2	-300	3	1	1838501	1838806	4	3	0	1	1839541	735	0	0	0
7	5	0	180	36	0	1	2	-50	3	4	1841833	1841888	3	4	1	0	1843112	1224	0	0	0
7	5	0	145	37	1	1	2	300	2	1	1844915	1845220	2	2	1	1	1845692	472	0	0	0
7	5	0	163	38	1	1	2	-110	3	4	1848248	1848363	3	4	1	0	1850601	2238	0	0	0
7	6	0	181	1	0	1	2	300	4	3	1876589	1876894	3	4	2	7	1877560	666	0	0	0
7	6	0	182	2	0	1	2	-50	4	2	1879902	1879957	3	4	0	1	1881131	1174	0	0	0
7	6	0	183	3	0	1	2	-300	3	4	1882970	1883275	4	3	0	1	1884179	904	0	0	0
7	6	0	184	4	0	1	2	-50	3	1	1886284	1886339	4	3	0	1	1887334	995	0	0	0
7	6	0	185	5	0	1	2	50	2	3	1889348	1889403	2	2	1	1	1890166	763	0	0	0
7	6	0	186	6	0	1	2	-300	3	1	1892417	1892722	4	3	0	1	1893402	680	0	0	0
7	6	0	187	7	0	1	2	-300	1	4	1895749	1896054	1	1	0	1	1896927	873	0	0	0
7	6	0	188	8	0	1	2	-110	3	2	1899081	1899196	4	3	0	1	1900445	1249	0	0	0
7	6	0	189	9	0	1	2	-50	3	4	1902207	1902262	3	4	1	0	1903686	1424	0	0	0
7	6	0	190	10	0	1	2	300	2	1	1905280	1905585	2	2	1	1	1906259	674	0	0	0
7	6	0	191	11	0	1	2	50	4	3	1908612	1908667	4	3	0	0	1909678	1011	0	0	0
7	6	0	192	12	0	1	2	-110	4	2	1911694	1911809	3	4	0	1	1912578	769	0	0	0
7	6	0	193	13	0	1	2	110	4	1	1914826	1914941	3	4	1	1	1915758	817	0	0	0
7	6	0	194	14	0	1	2	110	4	3	1917952	1918067	3	4	1	1	1919054	987	0	0	0
7	6	0	195	15	0	1	2	-110	3	1	1921091	1921206	4	3	0	1	1922214	1008	0	0	0
7	6	0	196	16	0	1	2	50	2	1	1924224	1924279	2	2	1	1	1926045	1766	0	0	0
7	6	0	197	17	0	1	2	-50	1	4	1927306	1927361	1	1	0	1	1928514	1153	0	0	0
7	6	0	198	18	0	1	2	-300	4	2	1930388	1930693	3	4	0	1	1931249	556	0	0	0
7	6	0	199	19	0	1	2	110	2	4	1933721	1933836	2	2	1	1	1934538	702	0	0	0
7	6	0	200	20	0	1	2	-50	1	2	1936853	1936908	1	1	0	1	1938698	1790	0	0	0
7	6	0	201	21	0	1	2	-300	3	2	1939935	1940240	4	3	0	1	1941042	802	0	0	0
7	6	0	202	22	0	1	2	-50	3	2	1943267	1943322	2	2	1	0	1944933	1611	0	0	0
7	6	0	203	23	0	1	2	300	4	1	1946350	1946655	3	4	1	1	1947329	674	0	0	0
7	6	0	204	24	0	1	2	110	1	3	1949682	1949797	1	1	1	1	1950943	1146	0	0	0
7	6	0	205	25	0	1	2	50	2	4	1952814	1952869	2	2	1	1	1953870	1001	0	0	0
7	6	0	206	26	0	1	2	-110	1	2	1955897	1956012	1	1	0	1	1956742	730	0	0	0
7	6	0	207	27	0	1	2	300	2	3	1959029	1959334	2	2	1	1	1960674	1340	0	0	0
7	6	0	208	28	0	1	2	300	1	3	1962361	1962666	1	1	1	1	1963175	509	0	0	0
7	6	0	209	29	0	1	2	110	2	1	1965694	1965809	1	1	0	0	1967605	1796	0	0	0
7	6	0	210	30	0	1	2	-110	1	4	1968826	1968941	1	1	0	1	1969831	890	0	0	0
7	6	0	211	31	0	1	2	50	1	3	1971958	1972013	1	1	1	1	1972997	984	0	0	0
7	6	0	212	32	0	1	2	-300	1	2	1975041	1975346	1	1	0	1	1975951	605	0	0	0
7	6	0	213	33	0	1	2	50	4	1	1978373	1978428	1	1	0	0	1979567	1139	0	0	0
7	6	0	214	34	0	1	2	-110	3	4	1981455	1981570	3	4	1	0	1982455	885	0	0	0
7	6	0	215	35	0	1	2	110	2	3	1984588	1984703	2	2	1	1	1986028	1325	0	0	0
7	6	0	216	36	0	1	2	300	2	4	1987720	1988025	2	2	1	1	1988713	688	0	0	0
7	6	0	181	37	1	1	2	300	4	3	1991052	1991357	3	4	1	1	1992098	741	0	0	0
7	7	1	999	1	0	1	1	1000	2	3	2074859	2075864	2	2	1	1	2076479	615	0	0	0
7	7	1	999	2	0	1	1	-1000	3	2	2078871	2079876	3	3	0	1	2080385	509	0	0	0
7	7	1	999	3	0	1	1	-1000	3	4	2082883	2083888	3	3	0	1	2084797	909	0	0	0
7	7	1	999	4	0	1	1	1000	2	3	2086905	2087910	2	2	1	1	2088917	1007	0	0	0
7	7	1	999	5	0	1	1	1000	4	3	2090921	2091926	4	4	1	1	2092585	659	0	0	0
7	7	0	217	1	0	1	1	-300	1	4	2099601	2099906	1	1	2	7	2100681	775	0	0	0
7	7	0	218	2	0	1	1	50	4	1	2102915	2102970	4	4	1	1	2103928	958	0	0	0
7	7	0	219	3	0	1	1	110	4	1	2105983	2106098	4	4	1	1	2106793	695	0	0	0
7	7	0	220	4	0	1	1	-50	1	4	2109115	2109170	1	1	0	1	2109973	803	0	0	0
7	7	0	221	5	0	1	1	300	2	4	2112181	2112486	2	2	1	1	2113157	671	0	0	0
7	7	0	222	6	0	1	1	110	1	3	2115513	2115628	1	1	1	1	2116353	725	0	0	0
7	7	0	223	7	0	1	1	50	1	3	2118645	2118700	1	1	1	1	2119316	616	0	0	0
7	7	0	224	8	0	1	1	300	2	3	2121728	2122033	2	2	1	1	2122564	531	0	0	0
7	7	0	225	9	0	1	1	300	1	3	2125060	2125365	1	1	1	1	2126078	713	0	0	0
