subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	secondButtonToj	timeSecondTojReaction	secondResponsetimeToj
8	1	1	999	1	0	1	1	1000	2	4	16943	17948	2	2	2	3	17571	-377	0	0	0
8	1	1	999	2	0	1	1	1000	2	1	21958	22963	2	2	1	1	23944	981	0	0	0
8	1	1	999	3	0	1	1	-1000	4	2	25974	26979	4	4	0	1	28084	1105	0	0	0
8	1	1	999	4	0	1	1	-1000	1	4	29989	30994	1	1	0	1	32084	1090	0	0	0
8	1	1	999	5	0	1	1	1000	2	3	34003	35008	2	2	1	1	35882	874	0	0	0
8	1	0	1	1	0	1	1	-50	4	2	62212	62267	0	0	2	7	0	0	0	0	0
8	1	0	2	2	0	1	1	50	2	4	65276	65331	2	2	1	1	66573	1242	0	0	0
8	1	0	3	3	0	1	1	50	4	3	68343	68398	3	3	0	0	69874	1476	0	0	0
8	1	0	4	4	0	1	1	-300	1	2	71409	71714	1	1	0	1	72534	820	0	0	0
8	1	0	5	5	0	1	1	-110	3	2	74724	74839	3	3	0	1	76298	1459	0	0	0
8	1	0	6	6	0	1	1	-50	3	4	77857	77912	3	3	0	1	78983	1071	0	0	0
8	1	0	7	7	0	1	1	-110	4	2	80939	81054	2	2	1	0	82594	1540	0	0	0
8	1	0	8	8	0	1	1	300	4	1	84071	84376	1	1	0	0	85484	1108	0	0	0
8	1	0	9	9	0	1	1	50	4	1	87403	87458	4	4	1	1	89232	1774	0	0	0
8	1	0	10	10	0	1	1	110	2	3	90486	90601	0	0	2	2	0	0	0	0	0
8	1	0	11	11	0	1	1	-300	1	4	93618	93923	1	1	0	1	95233	1310	0	0	0
8	1	0	12	12	0	1	1	300	1	3	96950	97255	1	1	1	1	98253	998	0	0	0
8	1	0	13	13	0	1	1	110	2	1	100282	100397	2	2	1	1	101820	1423	0	0	0
8	1	0	14	14	0	1	1	-300	3	2	103415	103720	1	1	2	6	106155	2435	0	0	0
8	1	0	15	15	0	1	1	-50	3	2	106747	106802	0	0	2	2	0	0	0	0	0
8	1	0	16	16	0	1	1	50	1	3	109829	109884	1	1	2	5	112581	2697	1	112581	2697
8	1	0	17	17	0	1	1	-50	1	2	112911	112966	1	1	0	1	114873	1907	0	0	0
8	1	0	18	18	0	1	1	300	2	1	115994	116299	2	2	1	1	117228	929	0	0	0
8	1	0	19	19	0	1	1	-110	3	4	119326	119441	3	3	0	1	121298	1857	0	0	0
8	1	0	20	20	0	1	1	110	1	3	122458	122573	0	0	2	2	0	0	0	0	0
8	1	0	21	21	0	1	1	-50	3	1	125591	125646	3	3	0	1	127301	1655	0	0	0
8	1	0	22	22	0	1	1	50	2	1	128673	128728	2	2	1	1	130714	1986	0	0	0
8	1	0	23	23	0	1	1	-110	1	2	131755	131870	1	1	0	1	133071	1201	0	0	0
8	1	0	24	24	0	1	1	50	2	3	134887	134942	2	2	1	1	136824	1882	0	0	0
8	1	0	25	25	0	1	1	110	2	4	137970	138085	2	2	1	1	139383	1298	0	0	0
8	1	0	26	26	0	1	1	-50	1	4	141102	141157	1	1	0	1	142149	992	0	0	0
8	1	0	27	27	0	1	1	-300	4	2	144184	144489	4	4	0	1	145608	1119	0	0	0
8	1	0	28	28	0	1	1	-110	3	1	147517	147632	3	3	0	1	149061	1429	0	0	0
8	1	0	29	29	0	1	1	300	2	3	150649	150954	2	2	1	1	151866	912	0	0	0
8	1	0	30	30	0	1	1	110	4	3	153981	154096	4	4	1	1	156894	2798	0	0	0
8	1	0	31	31	0	1	1	300	2	4	157113	157418	2	2	1	1	158909	1491	0	0	0
8	1	0	32	32	0	1	1	-300	3	4	160446	160751	3	3	0	1	161687	936	0	0	0
8	1	0	33	33	0	1	1	-300	3	1	163778	164083	3	3	0	1	165052	969	0	0	0
8	1	0	34	34	0	1	1	-110	1	4	167110	167225	1	1	0	1	168839	1614	0	0	0
8	1	0	35	35	0	1	1	300	4	3	170242	170547	4	4	1	1	171511	964	0	0	0
8	1	0	36	36	0	1	1	110	4	1	173575	173690	4	4	1	1	175115	1425	0	0	0
8	1	0	1	37	1	1	1	-50	4	2	176707	176762	2	2	1	0	178023	1261	0	0	0
8	1	0	10	38	1	1	1	110	2	3	179789	179904	2	2	1	1	181236	1332	0	0	0
8	1	0	14	39	1	1	1	-300	3	2	182921	183226	3	3	0	1	184026	800	0	0	0
8	1	0	15	40	1	1	1	-50	3	2	186254	186309	3	3	0	1	188551	2242	0	0	0
8	1	0	20	41	1	1	1	110	1	3	189336	189451	3	3	0	0	191052	1601	0	0	0
8	2	0	37	1	0	1	1	-50	1	2	244118	244173	1	1	2	7	245496	1323	0	0	0
8	2	0	38	2	0	1	1	-300	3	1	247182	247487	3	3	0	1	248369	882	0	0	0
8	2	0	39	3	0	1	1	-300	1	2	250499	250804	1	1	0	1	251701	897	0	0	0
8	2	0	40	4	0	1	1	300	2	3	253814	254119	2	2	1	1	255282	1163	0	0	0
8	2	0	41	5	0	1	1	50	4	3	257147	257202	3	3	0	0	258520	1318	0	0	0
8	2	0	42	6	0	1	1	110	1	3	260229	260344	3	3	0	0	261576	1232	0	0	0
8	2	0	43	7	0	1	1	-110	4	2	263361	263476	4	4	0	1	264956	1480	0	0	0
8	2	0	44	8	0	1	1	110	4	3	266494	266609	4	4	1	1	267972	1363	0	0	0
8	2	0	45	9	0	1	1	-50	3	1	269626	269681	3	3	0	1	271046	1365	0	0	0
8	2	0	46	10	0	1	1	-110	1	4	272708	272823	1	1	0	1	274431	1608	0	0	0
8	2	0	47	11	0	1	1	300	4	3	275833	276138	4	4	1	1	277022	884	0	0	0
8	2	0	48	12	0	1	1	-110	3	1	279156	279271	3	3	0	1	280707	1436	0	0	0
8	2	0	49	13	0	1	1	50	2	1	282288	282343	2	2	1	1	284116	1773	0	0	0
8	2	0	50	14	0	1	1	110	4	1	285371	285486	0	0	2	2	0	0	0	0	0
8	2	0	51	15	0	1	1	110	2	3	288503	288618	2	2	1	1	290362	1744	0	0	0
8	2	0	52	16	0	1	1	-300	3	2	291635	291940	3	3	0	1	292836	896	0	0	0
8	2	0	53	17	0	1	1	110	2	4	294967	295082	2	2	1	1	296530	1448	0	0	0
8	2	0	54	18	0	1	1	-50	3	2	298100	298155	2	2	1	0	299970	1815	0	0	0
8	2	0	55	19	0	1	1	50	2	3	301182	301237	2	2	1	1	303214	1977	0	0	0
8	2	0	56	20	0	1	1	300	1	3	304264	304569	1	1	1	1	305289	720	0	0	0
8	2	0	57	21	0	1	1	-300	4	2	307596	307901	4	4	0	1	308738	837	0	0	0
8	2	0	58	22	0	1	1	-110	3	2	310929	311044	3	3	0	1	313100	2056	0	0	0
8	2	0	59	23	0	1	1	50	1	3	314061	314116	3	3	0	0	315858	1742	0	0	0
8	2	0	60	24	0	1	1	-110	1	2	317143	317258	1	1	0	1	318200	942	0	0	0
8	2	0	61	25	0	1	1	-50	1	4	320269	320324	3	3	2	6	322427	2103	0	0	0
8	2	0	62	26	0	1	1	50	2	4	323341	323396	4	4	0	0	324777	1381	0	0	0
8	2	0	63	27	0	1	1	-300	3	4	326424	326729	3	3	0	1	327594	865	0	0	0
8	2	0	64	28	0	1	1	300	2	4	329756	330061	4	4	0	0	332016	1955	0	0	0
8	2	0	65	29	0	1	1	300	4	1	333088	333393	4	4	1	1	334515	1122	0	0	0
8	2	0	66	30	0	1	1	300	2	1	336420	336725	2	2	1	1	337432	707	0	0	0
8	2	0	67	31	0	1	1	110	2	1	339752	339867	2	2	1	1	340920	1053	0	0	0
8	2	0	68	32	0	1	1	-50	3	4	342885	342940	4	4	1	0	345358	2418	0	0	0
8	2	0	69	33	0	1	1	50	4	1	345967	346022	4	4	1	1	347326	1304	0	0	0
8	2	0	70	34	0	1	1	-110	3	4	349049	349164	4	4	1	0	351415	2251	0	0	0
8	2	0	71	35	0	1	1	-50	4	2	352175	352230	4	4	0	1	353773	1543	0	0	0
8	2	0	72	36	0	1	1	-300	1	4	355247	355552	1	1	0	1	356485	933	0	0	0
8	2	0	37	37	1	1	1	-50	1	2	358579	358634	1	1	0	1	359936	1302	0	0	0
8	2	0	50	38	1	1	1	110	4	1	361662	361777	3	3	2	6	363268	1491	0	0	0
8	2	0	61	39	1	1	1	-50	1	4	364794	364849	3	3	2	6	367152	2303	0	0	0
8	2	0	50	40	2	1	1	110	4	1	367876	367991	4	4	1	1	369449	1458	0	0	0
8	2	0	61	41	2	1	1	-50	1	4	371009	371064	4	4	1	0	372239	1175	0	0	0
8	3	1	999	1	0	1	2	1000	2	4	592651	593656	2	2	1	1	594769	1113	0	0	0
8	3	1	999	2	0	1	2	-1000	1	2	596664	597669	1	1	0	1	598589	920	0	0	0
8	3	1	999	3	0	1	2	1000	4	1	600676	601681	3	4	1	1	602612	931	0	0	0
8	3	1	999	4	0	1	2	-1000	3	2	604697	605702	4	3	0	1	606824	1122	0	0	0
8	3	1	999	5	0	1	2	1000	2	4	608713	609718	2	2	1	1	610705	987	0	0	0
8	3	0	73	1	0	1	2	50	2	1	617010	617065	2	2	2	7	618352	1287	0	0	0
8	3	0	74	2	0	1	2	110	4	1	620074	620189	3	4	1	1	622773	2584	0	0	0
8	3	0	75	3	0	1	2	-110	3	4	623208	623323	4	3	0	1	625154	1831	0	0	0
8	3	0	76	4	0	1	2	-110	3	2	626340	626455	4	3	0	1	627625	1170	0	0	0
8	3	0	77	5	0	1	2	-300	1	2	629472	629777	1	1	0	1	630531	754	0	0	0
8	3	0	78	6	0	1	2	110	2	4	632804	632919	4	3	2	6	635696	2777	0	0	0
8	3	0	79	7	0	1	2	-300	3	1	635937	636242	3	4	2	6	637545	1303	0	0	0
8	3	0	80	8	0	1	2	-50	3	2	639269	639324	2	2	1	0	641277	1953	0	0	0
8	3	0	81	9	0	1	2	-50	1	4	642351	642406	3	4	1	0	644165	1759	0	0	0
8	3	0	82	10	0	1	2	300	4	3	645434	645739	4	3	0	0	647775	2036	0	0	0
8	3	0	83	11	0	1	2	50	2	4	648766	648821	4	3	2	6	651034	2213	0	0	0
8	3	0	84	12	0	1	2	300	2	4	651848	652153	2	2	1	1	653618	1465	0	0	0
8	3	0	85	13	0	1	2	300	4	1	655180	655485	4	3	2	6	658367	2882	0	0	0
8	3	0	86	14	0	1	2	-300	3	2	658513	658818	4	3	0	1	660009	1191	0	0	0
8	3	0	87	15	0	1	2	50	4	1	661845	661900	3	4	1	1	664103	2203	0	0	0
8	3	0	88	16	0	1	2	-50	3	1	664927	664982	3	4	2	6	667778	2796	0	0	0
8	3	0	89	17	0	1	2	110	2	3	668009	668124	2	2	1	1	670681	2557	0	0	0
8	3	0	90	18	0	1	2	50	1	3	671135	671190	4	3	0	0	672629	1439	0	0	0
8	3	0	91	19	0	1	2	50	2	3	674207	674262	4	3	0	0	675732	1470	0	0	0
8	3	0	92	20	0	1	2	-50	1	2	677290	677345	2	2	1	0	679922	2577	0	0	0
8	3	0	93	21	0	1	2	-300	4	2	680372	680677	4	3	2	6	681991	1314	0	0	0
8	3	0	94	22	0	1	2	50	4	3	683704	683759	4	3	0	0	685482	1723	0	0	0
8	3	0	95	23	0	1	2	-110	4	2	686786	686901	4	3	2	6	688350	1449	0	0	0
8	3	0	96	24	0	1	2	-300	3	4	689919	690224	4	3	0	1	692763	2539	0	0	0
8	3	0	97	25	0	1	2	300	2	3	693251	693556	4	3	0	0	695718	2162	0	0	0
8	3	0	98	26	0	1	2	-110	1	2	696583	696698	1	1	0	1	698557	1859	0	0	0
8	3	0	99	27	0	1	2	-110	1	4	699715	699830	1	1	0	1	702103	2273	0	0	0
8	3	0	100	28	0	1	2	110	4	3	702841	702956	3	4	1	1	705677	2721	0	0	0
8	3	0	101	29	0	1	2	-110	3	1	705980	706095	3	4	2	6	707658	1563	0	0	0
8	3	0	102	30	0	1	2	-300	1	4	709112	709417	3	4	1	0	711186	1769	0	0	0
8	3	0	103	31	0	1	2	110	2	1	712445	712560	2	2	1	1	713750	1190	0	0	0
8	3	0	104	32	0	1	2	300	1	3	715577	715882	1	1	1	1	717044	1162	0	0	0
8	3	0	105	33	0	1	2	-50	4	2	718909	718964	2	2	1	0	720871	1907	0	0	0
8	3	0	106	34	0	1	2	-50	3	4	721991	722046	4	3	0	1	723713	1667	0	0	0
8	3	0	107	35	0	1	2	110	1	3	725074	725189	4	3	0	0	726866	1677	0	0	0
8	3	0	108	36	0	1	2	300	2	1	728206	728511	2	2	1	1	729475	964	0	0	0
8	3	0	73	37	1	1	2	50	2	1	731538	731593	2	2	1	1	732897	1304	0	0	0
8	3	0	78	38	1	1	2	110	2	4	734620	734735	2	2	1	1	736237	1502	0	0	0
8	3	0	79	39	1	1	2	-300	3	1	737753	738058	4	3	0	1	739306	1248	0	0	0
8	3	0	83	40	1	1	2	50	2	4	741085	741140	4	3	2	6	742783	1643	0	0	0
8	3	0	85	41	1	1	2	300	4	1	744167	744472	4	3	2	6	745836	1364	0	0	0
8	3	0	88	42	1	1	2	-50	3	1	747499	747554	4	3	0	1	748801	1247	0	0	0
8	3	0	93	43	1	1	2	-300	4	2	750582	750887	4	3	2	6	752859	1972	0	0	0
8	3	0	95	44	1	1	2	-110	4	2	753914	754029	4	3	2	6	755588	1559	0	0	0
8	3	0	101	45	1	1	2	-110	3	1	757046	757161	3	4	2	6	758793	1632	0	0	0
8	3	0	83	46	2	1	2	50	2	4	760179	760234	2	2	1	1	761846	1612	0	0	0
8	3	0	85	47	2	1	2	300	4	1	763261	763566	3	4	1	1	764534	968	0	0	0
8	3	0	93	48	2	1	2	-300	4	2	766593	766898	0	0	2	2	0	0	0	0	0
8	3	0	95	49	2	1	2	-110	4	2	769925	770040	2	2	1	0	771807	1767	0	0	0
8	3	0	101	50	2	1	2	-110	3	1	773058	773173	3	4	2	6	774809	1636	0	0	0
8	3	0	93	51	3	1	2	-300	4	2	776190	776495	3	4	0	1	777493	998	0	0	0
8	3	0	101	52	3	1	2	-110	3	1	779522	779637	3	4	2	6	781572	1935	0	0	0
8	3	0	101	53	4	1	2	-110	3	1	782654	782769	3	4	2	6	784482	1713	0	0	0
8	3	0	101	54	5	1	2	-110	3	1	785787	785902	3	4	2	6	787957	2055	0	0	0
8	3	0	101	55	6	1	2	-110	3	1	788919	789034	3	4	2	6	790596	1562	0	0	0
8	3	0	101	56	7	1	2	-110	3	1	792051	792166	3	4	2	6	793425	1259	0	0	0
8	3	0	101	57	8	1	2	-110	3	1	795184	795299	3	4	2	6	796550	1251	0	0	0
8	3	0	101	58	9	1	2	-110	3	1	798316	798431	3	4	2	6	799386	955	0	0	0
8	3	0	101	59	10	1	2	-110	3	1	801448	801563	1	1	1	0	803532	1969	0	0	0
8	4	0	109	1	0	1	2	300	4	1	1164960	1165265	3	4	2	7	1166957	1692	0	0	0
8	4	0	110	2	0	1	2	-110	1	4	1168274	1168389	3	4	1	0	1169990	1601	0	0	0
8	4	0	111	3	0	1	2	110	2	1	1171408	1171523	2	2	1	1	1172597	1074	0	0	0
8	4	0	112	4	0	1	2	-110	4	2	1174540	1174655	4	3	2	6	1176375	1720	0	0	0
8	4	0	113	5	0	1	2	-300	1	2	1177672	1177977	1	1	0	1	1178994	1017	0	0	0
8	4	0	114	6	0	1	2	-110	3	4	1181005	1181120	4	3	0	1	1182029	909	0	0	0
8	4	0	115	7	0	1	2	-300	1	4	1184137	1184442	3	4	1	0	1185882	1440	0	0	0
8	4	0	116	8	0	1	2	-50	4	2	1187469	1187524	2	2	1	0	1189743	2219	0	0	0
8	4	0	117	9	0	1	2	-300	3	4	1190551	1190856	4	3	0	1	1192344	1488	0	0	0
8	4	0	118	10	0	1	2	-110	1	2	1193884	1193999	1	1	0	1	1195367	1368	0	0	0
8	4	0	119	11	0	1	2	-50	3	4	1197016	1197071	4	3	0	1	1199332	2261	0	0	0
8	4	0	120	12	0	1	2	50	4	1	1200098	1200153	3	4	1	1	1201470	1317	0	0	0
8	4	0	121	13	0	1	2	-50	3	2	1203180	1203235	4	3	0	1	1204556	1321	0	0	0
8	4	0	122	14	0	1	2	300	4	3	1206263	1206568	4	3	0	0	1207743	1175	0	0	0
8	4	0	123	15	0	1	2	50	1	3	1209595	1209650	0	0	2	2	0	0	0	0	0
8	4	0	124	16	0	1	2	-110	3	2	1212677	1212792	0	0	2	2	0	0	0	0	0
8	4	0	125	17	0	1	2	-110	3	1	1215810	1215925	3	4	2	5	1218218	2293	3	1218218	2293
8	4	0	126	18	0	1	2	110	4	3	1218942	1219057	0	0	2	2	0	0	0	0	0
8	4	0	127	19	0	1	2	50	2	1	1222068	1222123	2	2	1	1	1223916	1793	0	0	0
8	4	0	128	20	0	1	2	110	2	3	1225140	1225255	0	0	2	2	0	0	0	0	0
8	4	0	129	21	0	1	2	-50	1	2	1228272	1228327	4	3	2	6	1230204	1877	0	0	0
8	4	0	130	22	0	1	2	50	2	4	1231354	1231409	4	3	2	6	1232941	1532	0	0	0
8	4	0	131	23	0	1	2	300	2	3	1234437	1234742	2	2	1	1	1235642	900	0	0	0
8	4	0	132	24	0	1	2	-50	3	1	1237769	1237824	3	4	2	6	1239264	1440	0	0	0
8	4	0	133	25	0	1	2	50	4	3	1240851	1240906	3	4	1	1	1242196	1290	0	0	0
8	4	0	134	26	0	1	2	-50	1	4	1243934	1243989	3	4	1	0	1245451	1462	0	0	0
8	4	0	135	27	0	1	2	300	2	4	1247016	1247321	2	2	1	1	1249206	1885	0	0	0
8	4	0	136	28	0	1	2	300	2	1	1250348	1250653	2	2	1	1	1251858	1205	0	0	0
8	4	0	137	29	0	1	2	110	2	4	1253680	1253795	2	2	1	1	1255391	1596	0	0	0
8	4	0	138	30	0	1	2	-300	3	1	1256813	1257118	2	2	2	6	1258619	1501	0	0	0
8	4	0	139	31	0	1	2	300	1	3	1260145	1260450	1	1	1	1	1261921	1471	0	0	0
8	4	0	140	32	0	1	2	-300	3	2	1263477	1263782	4	3	0	1	1265259	1477	0	0	0
