subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	confidenceDelay	timeConfidenceReaction	responsetimeConfidence	confidenceTOJ
2	1	0	28	28	0	2	1	1	50	2	3	376948	376998	3	3	0	0	379575	2577	valid	0	380360	785	low
2	1	0	29	29	0	2	1	1	-300	3	2	383264	383564	3	3	0	1	385560	1996	valid	0	386160	600	high
2	1	0	30	30	0	2	1	1	110	2	3	389197	389307	1	2	1	1	392184	2877	valid	0	392644	460	high
2	1	0	31	31	0	2	1	1	-110	4	2	395580	395690	0	0	2	99	0	0	no reaction	0	399663	399663	low
2	1	0	32	32	0	2	1	1	-50	1	4	402863	402913	0	0	2	99	0	0	no reaction	0	407427	407427	low
2	1	0	33	33	0	2	1	1	-50	3	4	412062	412112	0	0	2	99	0	0	no reaction	0	415816	415816	low
2	1	0	34	34	0	2	1	1	300	4	3	419129	419429	4	4	1	1	420725	1296	valid	0	421179	454	high
2	1	0	35	35	0	2	1	1	110	4	3	423962	424072	4	4	1	1	426363	2291	valid	0	426926	563	high
2	1	0	36	36	0	2	1	1	-110	1	2	429595	429705	1	2	1	0	432487	2782	valid	0	433123	636	high
2	1	0	1	37	1	2	1	1	300	2	4	435794	436094	1	2	1	1	437402	1308	valid	0	437897	495	high
2	1	0	5	38	1	2	1	1	50	1	3	440628	440678	2	1	1	1	443353	2675	valid	0	443961	608	high
2	1	0	7	39	1	2	1	1	50	2	4	446611	446661	0	0	2	99	0	0	no reaction	0	449956	449956	high
2	1	0	27	40	1	2	1	1	-50	3	1	453227	453277	2	1	1	0	455568	2291	valid	0	456524	956	high
2	1	0	31	41	1	2	1	1	-110	4	2	459193	459303	0	0	2	99	0	0	no reaction	0	462314	462314	high
2	1	0	32	42	1	2	1	1	-50	1	4	465393	465443	2	1	0	1	467822	2379	valid	0	468331	509	high
2	1	0	33	43	1	2	1	1	-50	3	4	471042	471092	7	7	2	99	472566	1474	several button presses	0	473871	1305	low
2	1	0	7	44	2	2	1	1	50	2	4	476675	476725	0	0	2	99	0	0	no reaction	0	480104	480104	high
2	1	0	31	45	2	2	1	1	-110	4	2	483692	483802	0	0	2	99	0	0	no reaction	0	486894	486894	low
2	1	0	33	46	2	2	1	1	-50	3	4	490208	490258	0	0	2	99	0	0	no reaction	0	493181	493181	low
2	1	0	7	47	3	2	1	1	50	2	4	496524	496574	0	0	2	99	0	0	no reaction	0	501319	501319	high
2	1	0	31	48	3	2	1	1	-110	4	2	504765	504875	4	4	0	1	506071	1196	valid	0	506743	672	high
2	1	0	33	49	3	2	1	1	-50	3	4	509581	509631	3	3	0	1	510790	1159	valid	0	511722	932	low
2	1	0	7	50	4	2	1	1	50	2	4	514464	514514	1	2	1	1	515704	1190	valid	0	516270	566	high
2	2	0	37	1	0	2	1	1	110	2	3	527413	527523	1	2	1	1	528596	1073	block start	0	529069	473	high
2	2	0	38	2	0	2	1	1	-50	1	4	531880	531930	4	4	1	0	533706	1776	valid	0	534200	494	high
2	2	0	39	3	0	2	1	1	-50	3	4	537013	537063	4	4	1	0	538553	1490	valid	0	539249	696	high
2	2	0	40	4	0	2	1	1	-110	3	2	541962	542072	4	4	2	99	543420	1348	wrong limb	0	543931	511	high
2	2	0	41	5	0	2	1	1	-300	1	2	546679	546979	2	1	0	1	548430	1451	valid	0	549025	595	high
2	2	0	42	6	0	2	1	1	50	1	3	552029	552079	2	1	1	1	554573	2494	valid	0	555180	607	high
2	2	0	43	7	0	2	1	1	-110	1	4	557778	557888	0	0	2	99	0	0	no reaction	0	560975	560975	low
2	2	0	44	8	0	2	1	1	-300	1	4	564245	564545	4	4	1	0	566572	2027	valid	0	566970	398	high
2	2	0	45	9	0	2	1	1	300	4	1	570128	570428	4	4	1	1	572353	1925	valid	0	572751	398	low
2	2	0	46	10	0	2	1	1	-110	3	4	575677	575787	3	3	0	1	577682	1895	valid	0	578686	1004	low
2	2	0	47	11	0	2	1	1	110	4	1	581694	581804	0	0	2	99	0	0	no reaction	0	585149	585149	low
2	2	0	48	12	0	2	1	1	-110	3	1	588660	588770	3	3	0	1	591334	2564	valid	0	592379	1045	high
2	2	0	49	13	0	2	1	1	110	1	3	595209	595319	3	3	0	0	597369	2050	valid	0	598021	652	high
2	2	0	50	14	0	2	1	1	110	2	4	600792	600902	4	4	0	0	603329	2427	valid	0	603970	641	high
2	2	0	51	15	0	2	1	1	-300	4	2	607009	607309	4	4	0	1	608682	1373	valid	0	609575	893	high
2	2	0	52	16	0	2	1	1	300	2	1	612442	612742	1	2	1	1	613830	1088	valid	0	614485	655	high
2	2	0	53	17	0	2	1	1	-50	1	2	617475	617525	0	0	2	99	0	0	no reaction	0	621292	621292	low
2	2	0	54	18	0	2	1	1	50	4	3	624624	624674	3	3	0	0	626671	1997	valid	0	627516	845	high
2	2	0	55	19	0	2	1	1	50	2	3	630207	630257	0	0	2	99	0	0	no reaction	0	633395	633395	low
2	2	0	56	20	0	2	1	1	300	1	3	637257	637557	7	7	2	99	638835	1278	several button presses	0	640281	1446	low
2	2	0	57	21	0	2	1	1	-300	3	4	644223	644523	0	0	2	99	0	0	no reaction	0	648978	648978	high
2	2	0	58	22	0	2	1	1	50	4	1	652606	652656	3	3	2	99	655504	2848	wrong limb	0	656389	885	high
2	2	0	59	23	0	2	1	1	-50	4	2	659622	659672	4	4	0	1	662238	2566	valid	0	663141	903	high
2	2	0	60	24	0	2	1	1	50	2	1	666005	666055	0	0	2	99	0	0	no reaction	0	669476	669476	low
2	2	0	61	25	0	2	1	1	300	4	3	672672	672972	4	4	1	1	675056	2084	valid	0	675641	585	high
2	2	0	62	26	0	2	1	1	300	2	3	678805	679105	1	2	1	1	681115	2010	valid	0	681572	457	high
2	2	0	63	27	0	2	1	1	-300	3	1	685021	685321	2	1	1	0	687139	1818	valid	0	687659	520	high
2	2	0	64	28	0	2	1	1	-110	1	2	690837	690947	2	1	0	1	693033	2086	valid	0	693414	381	high
2	2	0	65	29	0	2	1	1	110	2	1	696520	696630	1	2	1	1	698030	1400	valid	0	698586	556	high
2	2	0	66	30	0	2	1	1	-50	3	1	701269	701319	2	1	1	0	703913	2594	valid	0	704470	557	low
2	2	0	67	31	0	2	1	1	300	2	4	707953	708253	1	2	1	1	710630	2377	valid	0	711347	717	low
2	2	0	68	32	0	2	1	1	110	4	3	714236	714346	4	4	1	1	717005	2659	valid	0	717780	775	high
2	2	0	69	33	0	2	1	1	-300	3	2	720836	721136	3	3	0	1	722646	1510	valid	0	723163	517	high
2	2	0	70	34	0	2	1	1	-50	3	2	726119	726169	0	0	2	99	0	0	no reaction	0	729296	729296	low
2	2	0	71	35	0	2	1	1	50	2	4	732735	732785	0	0	2	99	0	0	no reaction	0	736021	736021	low
2	2	0	72	36	0	2	1	1	-110	4	2	739368	739478	0	0	2	99	0	0	no reaction	0	742565	742565	low
2	2	0	37	37	1	2	1	1	110	2	3	745701	745811	1	2	1	1	747631	1820	valid	0	747966	335	high
2	2	0	40	38	1	2	1	1	-110	3	2	750917	751027	3	3	0	1	752205	1178	valid	0	753215	1010	high
2	2	0	43	39	1	2	1	1	-110	1	4	756517	756627	2	1	0	1	758471	1844	valid	0	759006	535	high
2	2	0	47	40	1	2	1	1	110	4	1	762517	762627	4	4	1	1	764130	1503	valid	0	765154	1024	high
2	2	0	53	41	1	2	1	1	-50	1	2	768200	768250	2	1	0	1	769939	1689	valid	0	770520	581	high
2	2	0	55	42	1	2	1	1	50	2	3	773266	773316	1	2	1	1	774828	1512	valid	0	775346	518	high
2	2	0	56	43	1	2	1	1	300	1	3	778066	778366	2	1	1	1	779912	1546	valid	0	780435	523	high
2	2	0	57	44	1	2	1	1	-300	3	4	783165	783465	3	3	0	1	784368	903	valid	0	785125	757	high
2	2	0	58	45	1	2	1	1	50	4	1	787832	787882	0	0	2	99	0	0	no reaction	0	791550	791550	low
2	2	0	60	46	1	2	1	1	50	2	1	795181	795231	0	0	2	99	0	0	no reaction	0	799475	799475	low
2	2	0	70	47	1	2	1	1	-50	3	2	802781	802831	0	0	2	99	0	0	no reaction	0	806623	806623	low
2	2	0	71	48	1	2	1	1	50	2	4	810031	810081	1	2	1	1	812731	2650	valid	0	813095	364	low
2	2	0	72	49	1	2	1	1	-110	4	2	815947	816057	1	2	1	0	818873	2816	valid	0	819129	256	low
2	2	0	58	50	2	2	1	1	50	4	1	821913	821963	0	0	2	99	0	0	no reaction	0	824926	824926	high
2	2	0	60	51	2	2	1	1	50	2	1	828330	828380	0	0	2	99	0	0	no reaction	0	831610	831610	low
2	2	0	70	52	2	2	1	1	-50	3	2	834846	834896	0	0	2	99	0	0	no reaction	0	838352	838352	high
2	2	0	58	53	3	2	1	1	50	4	1	841712	841762	2	1	0	0	844241	2479	valid	0	844328	87	high
2	2	0	60	54	3	2	1	1	50	2	1	847379	847429	2	1	0	0	850326	2897	valid	0	850783	457	high
2	2	0	70	55	3	2	1	1	-50	3	2	853395	853445	0	0	2	99	0	0	no reaction	0	857727	857727	low
2	2	0	70	56	4	2	1	1	-50	3	2	861092	861142	1	2	1	0	862886	1744	valid	0	863323	437	high
2	3	1	999	1	0	2	2	1	1000	2	3	876744	1190692	1	2	1	1	1191572	880	valid	0	1191617	45	low
2	3	1	999	2	0	2	2	1	-1000	3	4	1195192	1196192	4	3	0	1	1197227	1035	valid	0	1197508	281	low
2	3	1	999	3	0	2	2	1	-1000	1	2	1197525	1200425	2	1	0	1	1201377	952	valid	0	1201847	470	high
2	3	1	999	4	0	2	2	1	-1000	1	4	1204592	1205592	7	7	2	99	1206849	1257	several button presses	0	1209185	2336	low
2	3	1	999	5	0	2	2	1	1000	2	3	1211541	1217541	1	2	1	1	1218424	883	valid	0	1218914	490	high
2	3	0	73	1	0	2	2	1	-110	4	2	1227840	1227950	1	2	1	0	1228418	468	block start	0	1229180	762	high
2	3	0	74	2	0	2	2	1	50	2	1	1231873	1231923	1	2	1	1	1233288	1365	valid	0	1233518	230	high
2	3	0	75	3	0	2	2	1	-50	4	2	1236306	1236356	1	2	1	0	1237486	1130	valid	0	1237930	444	high
2	3	0	76	4	0	2	2	1	300	4	3	1240540	1240840	3	4	1	1	1241719	879	valid	0	1242418	699	high
2	3	0	77	5	0	2	2	1	-50	3	2	1245039	1245089	3	4	2	99	1246280	1191	wrong limb	0	1246808	528	high
2	3	0	78	6	0	2	2	1	-300	1	2	1249472	1249772	1	2	1	0	1250904	1132	valid	0	1251421	517	high
2	3	0	79	7	0	2	2	1	300	1	3	1254505	1254805	2	1	1	1	1255910	1105	valid	0	1256227	317	high
2	3	0	80	8	0	2	2	1	-110	1	2	1259172	1259282	1	2	1	0	1260149	867	valid	0	1260326	177	high
2	3	0	81	9	0	2	2	1	-50	1	4	1263255	1263305	2	1	0	1	1264546	1241	valid	0	1264884	338	high
2	3	0	82	10	0	2	2	1	110	4	3	1267488	1267598	4	3	0	0	1269123	1525	valid	0	1269517	394	low
2	3	0	83	11	0	2	2	1	-50	3	4	1272421	1272471	4	3	0	1	1273970	1499	valid	0	1274399	429	low
2	3	0	84	12	0	2	2	1	300	2	4	1277421	1277721	1	2	1	1	1278755	1034	valid	0	1279157	402	high
2	3	0	85	13	0	2	2	1	-300	1	4	1281854	1282154	2	1	0	1	1283006	852	valid	0	1283709	703	high
2	3	0	86	14	0	2	2	1	50	4	1	1286604	1286654	2	1	0	0	1287836	1182	valid	0	1288277	441	high
2	3	0	87	15	0	2	2	1	-50	3	1	1291303	1291353	2	1	1	0	1293053	1700	valid	0	1293717	664	high
2	3	0	88	16	0	2	2	1	-300	4	2	1296470	1296770	4	3	2	99	1297800	1030	wrong limb	0	1299193	1393	low
2	3	0	89	17	0	2	2	1	110	2	1	1301853	1301963	1	2	1	1	1303073	1110	valid	0	1303576	503	high
2	3	0	90	18	0	2	2	1	-50	1	2	1306652	1306702	2	1	0	1	1307817	1115	valid	0	1308433	616	high
2	3	0	91	19	0	2	2	1	-110	1	4	1311502	1311612	2	1	0	1	1313091	1479	valid	0	1313380	289	low
2	3	0	92	20	0	2	2	1	50	2	3	1316135	1316185	4	3	0	0	1317240	1055	valid	0	1318086	846	low
2	3	0	93	21	0	2	2	1	110	2	4	1320935	1321045	1	2	1	1	1322388	1343	valid	0	1323040	652	high
2	3	0	94	22	0	2	2	1	110	1	3	1325701	1325811	2	1	1	1	1326703	892	valid	0	1327043	340	high
2	3	0	95	23	0	2	2	1	110	4	1	1329968	1330078	3	4	1	1	1331379	1301	valid	0	1331923	544	low
2	3	0	96	24	0	2	2	1	110	2	3	1334768	1334878	1	2	1	1	1336703	1825	valid	0	1337014	311	high
2	3	0	97	25	0	2	2	1	-110	3	1	1340034	1340144	4	3	0	1	1340978	834	valid	0	1341723	745	low
2	3	0	98	26	0	2	2	1	50	1	3	1344467	1344517	2	1	1	1	1345469	952	valid	0	1345806	337	high
2	3	0	99	27	0	2	2	1	50	4	3	1348400	1348450	3	4	1	1	1350183	1733	valid	0	1350610	427	low
2	3	0	100	28	0	2	2	1	-300	3	2	1353600	1353900	4	3	0	1	1354962	1062	valid	0	1355681	719	high
2	3	0	101	29	0	2	2	1	-300	3	4	1358366	1358666	4	3	0	1	1359736	1070	valid	0	1360296	560	high
2	3	0	102	30	0	2	2	1	-110	3	2	1362949	1363059	4	3	0	1	1364811	1752	valid	0	1365319	508	high
2	3	0	103	31	0	2	2	1	-300	3	1	1367849	1368149	4	3	0	1	1370131	1982	valid	0	1370643	512	high
2	3	0	104	32	0	2	2	1	300	4	1	1373265	1373565	1	2	2	99	1374957	1392	wrong limb	0	1375332	375	low
2	3	0	105	33	0	2	2	1	300	2	1	1377982	1378282	1	2	1	1	1379606	1324	valid	0	1380107	501	high
2	3	0	106	34	0	2	2	1	50	2	4	1382848	1382898	4	3	2	99	1384210	1312	wrong limb	0	1384684	474	low
2	3	0	107	35	0	2	2	1	300	2	3	1387365	1387665	1	2	1	1	1389117	1452	valid	0	1389318	201	high
2	3	0	108	36	0	2	2	1	-110	3	4	1391998	1392108	4	3	0	1	1393135	1027	valid	0	1393638	503	high
2	3	0	73	37	1	2	2	1	-110	4	2	1396347	1396457	1	2	1	0	1398069	1612	valid	0	1398499	430	high
2	3	0	77	38	1	2	2	1	-50	3	2	1401280	1401330	1	2	1	0	1403541	2211	valid	0	1403966	425	high
2	3	0	88	39	1	2	2	1	-300	4	2	1406564	1406864	4	3	2	99	1408095	1231	wrong limb	0	1408846	751	high
2	3	0	104	40	1	2	2	1	300	4	1	1411363	1411663	2	1	0	0	1412815	1152	valid	0	1413251	436	low
2	3	0	106	41	1	2	2	1	50	2	4	1416046	1416096	4	3	2	99	1417825	1729	wrong limb	0	1418010	185	low
2	3	0	88	42	2	2	2	1	-300	4	2	1420813	1421113	4	3	2	99	1422138	1025	wrong limb	0	1422367	229	low
2	3	0	106	43	2	2	2	1	50	2	4	1425229	1425279	1	2	1	1	1426811	1532	valid	0	1427316	505	high
2	3	0	88	44	3	2	2	1	-300	4	2	1429979	1430279	1	2	1	0	1431724	1445	valid	0	1431900	176	high
2	4	0	109	1	0	2	2	1	-50	4	2	1443961	1444011	1	2	1	0	1444838	827	block start	0	1446005	1167	high
2	4	0	110	2	0	2	2	1	110	1	3	1449011	1449121	2	1	1	1	1450020	899	valid	0	1450296	276	high
2	4	0	111	3	0	2	2	1	-300	3	4	1452978	1453278	4	3	0	1	1454115	837	valid	0	1454672	557	high
2	4	0	112	4	0	2	2	1	-300	3	1	1457394	1457694	4	3	0	1	1458324	630	valid	0	1458865	541	high
2	4	0	113	5	0	2	2	1	110	4	1	1461544	1461654	2	1	0	0	1462796	1142	valid	0	1463346	550	high
2	4	0	114	6	0	2	2	1	-50	3	1	1465993	1466043	2	1	1	0	1467180	1137	valid	0	1467524	344	high
2	4	0	115	7	0	2	2	1	50	4	1	1470077	1470127	2	1	0	0	1471620	1493	valid	0	1472106	486	high
2	4	0	116	8	0	2	2	1	300	4	1	1474676	1474976	4	3	2	99	1475670	694	wrong limb	0	1476465	795	high
2	4	0	117	9	0	2	2	1	300	1	3	1479059	1479359	2	1	1	1	1480211	852	valid	0	1480584	373	high
2	4	0	118	10	0	2	2	1	110	2	4	1483276	1483386	1	2	1	1	1484196	810	valid	0	1484720	524	high
2	4	0	119	11	0	2	2	1	-300	1	4	1487259	1487559	2	1	0	1	1488184	625	valid	0	1488787	603	high
2	4	0	120	12	0	2	2	1	-110	4	2	1491525	1491635	1	2	1	0	1493627	1992	valid	0	1493914	287	low
2	4	0	121	13	0	2	2	1	50	2	4	1496775	1496825	1	2	1	1	1498326	1501	valid	0	1498770	444	high
2	4	0	122	14	0	2	2	1	-300	3	2	1501275	1501575	4	3	0	1	1502432	857	valid	0	1503240	808	high
2	4	0	123	15	0	2	2	1	-110	1	2	1505941	1506051	1	2	1	0	1507551	1500	valid	0	1507935	384	high
2	4	0	124	16	0	2	2	1	110	2	1	1511224	1511334	2	1	0	0	1512324	990	valid	0	1512729	405	high
2	4	0	125	17	0	2	2	1	50	2	3	1515574	1515624	1	2	1	1	1517142	1518	valid	0	1517452	310	high
2	4	0	126	18	0	2	2	1	110	4	3	1520074	1520184	4	3	0	0	1520898	714	valid	0	1521544	646	high
2	4	0	127	19	0	2	2	1	-110	3	4	1524224	1524334	4	3	0	1	1525262	928	valid	0	1525934	672	high
2	4	0	128	20	0	2	2	1	110	2	3	1528590	1528700	1	2	1	1	1529898	1198	valid	0	1530526	628	high
2	4	0	129	21	0	2	2	1	-300	4	2	1533456	1533756	3	4	0	1	1535117	1361	valid	0	1535651	534	high
2	4	0	130	22	0	2	2	1	-110	3	2	1538339	1538449	1	2	1	0	1539949	1500	valid	0	1540336	387	low
2	4	0	131	23	0	2	2	1	50	1	3	1543122	1543172	4	3	0	0	1545134	1962	valid	0	1546907	1773	high
2	4	0	132	24	0	2	2	1	-50	1	2	1551722	1551772	1	2	1	0	1553803	2031	valid	0	1554086	283	low
2	4	0	133	25	0	2	2	1	-50	1	4	1556922	1556972	4	3	2	99	1559288	2316	wrong limb	0	1560126	838	low
2	4	0	134	26	0	2	2	1	-300	1	2	1562838	1563138	2	1	0	1	1563919	781	valid	0	1564325	406	high
2	4	0	135	27	0	2	2	1	300	2	4	1567138	1567438	1	2	1	1	1568816	1378	valid	0	1569074	258	high
2	4	0	136	28	0	2	2	1	-110	3	1	1571937	1572047	2	1	1	0	1573018	971	valid	0	1573526	508	high
2	4	0	137	29	0	2	2	1	300	4	3	1576087	1576387	4	3	0	0	1577146	759	valid	0	1577825	679	high
2	4	0	138	30	0	2	2	1	50	2	1	1580587	1580637	1	2	1	1	1582350	1713	valid	0	1582676	326	low
2	4	0	139	31	0	2	2	1	300	2	3	1585602	1585902	1	2	1	1	1587466	1564	valid	0	1587811	345	high
2	4	0	140	32	0	2	2	1	50	4	3	1590470	1590520	4	3	0	0	1591599	1079	valid	0	1592305	706	high
2	4	0	141	33	0	2	2	1	-50	3	2	1594920	1594970	4	3	0	1	1597009	2039	valid	0	1597359	350	low
2	4	0	142	34	0	2	2	1	-110	1	4	1600103	1600213	2	1	0	1	1601370	1157	valid	0	1601927	557	high
2	4	0	143	35	0	2	2	1	300	2	1	1604486	1604786	1	2	1	1	1605755	969	valid	0	1606374	619	high
2	4	0	144	36	0	2	2	1	-50	3	4	1609302	1609352	4	3	0	1	1611519	2167	valid	0	1612215	696	low
2	4	0	109	37	1	2	2	1	-50	4	2	1615002	1615052	1	2	1	0	1616386	1334	valid	0	1616974	588	high
2	4	0	116	38	1	2	2	1	300	4	1	1619635	1619935	4	3	2	99	1620719	784	wrong limb	0	1621399	680	high
2	4	0	133	39	1	2	2	1	-50	1	4	1624018	1624068	2	1	0	1	1625681	1613	valid	0	1626030	349	low
2	4	0	116	40	2	2	2	1	300	4	1	1628751	1629051	3	4	1	1	1630106	1055	valid	0	1630736	630	high
2	5	1	999	1	0	1	1	1	-1000	1	4	1834073	1835073	7	7	2	99	1836594	1521	wrong limb	0	0	0	high
2	5	1	999	2	0	1	1	1	1000	4	1	1848473	1849473	4	4	1	1	1849638	165	valid	0	1850479	841	high
2	5	1	999	3	0	1	1	1	1000	1	3	1850490	1853373	1	1	1	1	1854229	856	valid	0	1854832	603	high
2	5	1	999	4	0	1	1	1	1000	4	3	1854856	1857890	4	4	1	1	1858879	989	valid	0	1859594	715	high
2	5	1	999	5	0	1	1	1	-1000	3	1	1859606	1862523	3	3	0	1	1863295	772	valid	0	1863954	659	high
2	5	0	145	1	0	1	1	1	300	2	1	1877572	1877872	2	2	1	1	1878911	1039	block start	0	1879378	467	high
2	5	0	146	2	0	1	1	1	-50	1	4	1882671	1882721	2	2	2	99	1884027	1306	wrong limb	0	1884419	392	high
2	5	0	147	3	0	1	1	1	300	2	4	1887355	1887655	2	2	1	1	1889034	1379	valid	0	1889620	586	high
2	5	0	148	4	0	1	1	1	110	2	1	1892304	1892414	2	2	1	1	1893463	1049	valid	0	1893971	508	high
2	5	0	149	5	0	1	1	1	50	1	3	1896587	1896637	1	1	1	1	1898000	1363	valid	0	1898418	418	high
2	5	0	150	6	0	1	1	1	50	4	1	1900920	1900970	1	1	0	0	1902870	1900	valid	0	1903380	510	high
2	5	0	151	7	0	1	1	1	110	2	3	1905870	1905980	2	2	1	1	1907112	1132	valid	0	1907708	596	high
2	5	0	152	8	0	1	1	1	-110	1	2	1910487	1910597	1	1	0	1	1912216	1619	valid	0	1912656	440	high
2	5	0	153	9	0	1	1	1	300	2	3	1915403	1915703	2	2	1	1	1916368	665	valid	0	1916828	460	high
2	5	0	154	10	0	1	1	1	300	4	3	1922853	1923153	3	3	0	0	1924559	1406	valid	0	1925198	639	high
2	5	0	155	11	0	1	1	1	50	2	3	1927802	1927852	3	3	0	0	1929690	1838	valid	0	1930328	638	low
2	5	0	156	12	0	1	1	1	50	2	1	1932952	1933002	2	2	1	1	1934707	1705	valid	0	1935067	360	low
2	5	0	157	13	0	1	1	1	50	2	4	1938118	1938168	2	2	1	1	1939942	1774	valid	0	1940311	369	low
2	5	0	158	14	0	1	1	1	-50	3	1	1943318	1943368	1	1	1	0	1944664	1296	valid	0	1945050	386	low
2	5	0	159	15	0	1	1	1	-50	4	2	1948034	1948084	2	2	1	0	1949293	1209	valid	0	1949908	615	low
2	5	0	160	16	0	1	1	1	-50	3	2	1952967	1953018	7	7	2	99	1954516	1498	several button presses	0	0	0	high
2	5	0	161	17	0	1	1	1	-300	3	4	1962167	1962467	3	3	0	1	1963552	1085	valid	0	1964237	685	high
2	5	0	162	18	0	1	1	1	-110	4	2	1967183	1967293	2	2	1	0	1968745	1452	valid	0	1969307	562	high
2	5	0	163	19	0	1	1	1	-300	1	4	1972166	1972466	1	1	0	1	1973392	926	valid	0	1974035	643	high
2	5	0	164	20	0	1	1	1	110	1	3	1976883	1976993	1	1	1	1	1978091	1098	valid	0	1978367	276	high
2	5	0	165	21	0	1	1	1	-300	3	1	1981283	1981583	3	3	0	1	1982249	666	valid	0	1982844	595	high
2	5	0	166	22	0	1	1	1	110	2	4	1985449	1985559	2	2	1	1	1986565	1006	valid	0	1987012	447	high
2	5	0	167	23	0	1	1	1	300	1	3	1989865	1990165	1	1	1	1	1990831	666	valid	0	1991200	369	high
2	5	0	168	24	0	1	1	1	-300	1	2	1994099	1994399	1	1	0	1	1995324	925	valid	0	1995588	264	high
2	5	0	169	25	0	1	1	1	300	4	1	1998848	1999148	4	4	1	1	2000477	1329	valid	0	2001118	641	high
2	5	0	170	26	0	1	1	1	110	4	1	2003781	2003891	1	1	0	0	2005442	1551	valid	0	2005671	229	low
2	5	0	171	27	0	1	1	1	-50	3	4	2008514	2008564	4	4	1	0	2010330	1766	valid	0	2010767	437	low
