subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	confidenceDelay	timeConfidenceReaction	responsetimeConfidence	confidenceTOJ
8	1	0	19	19	0	1	1	1	50	2	1	212887	212937	2	2	1	1	213925	988	valid	495	215186	1261	high
8	1	0	20	20	0	1	1	1	-50	3	1	217620	217670	1	1	1	0	219246	1576	valid	461	220320	1074	high
8	1	0	21	21	0	1	1	1	300	2	3	222703	223003	2	2	1	1	223664	661	valid	233	224708	1044	high
8	1	0	22	22	0	1	1	1	50	4	3	227070	227120	3	3	0	0	228125	1005	valid	497	229541	1416	high
8	1	0	23	23	0	1	1	1	50	4	1	231903	231953	4	4	1	1	233379	1426	valid	204	234346	967	low
8	1	0	24	24	0	1	1	1	-300	3	4	236786	237086	4	4	1	0	237748	662	valid	655	239024	1276	high
8	1	0	25	25	0	1	1	1	-300	1	4	241385	241685	1	1	0	1	242492	807	valid	792	243974	1482	high
8	1	0	26	26	0	1	1	1	-300	4	2	246352	246652	4	4	0	1	247253	601	valid	622	248492	1239	high
8	1	0	27	27	0	1	1	1	-50	1	4	250802	250852	4	4	1	0	253483	2631	valid	333	254565	1082	low
8	1	0	28	28	0	1	1	1	110	2	4	256985	257095	2	2	1	1	257903	808	valid	212	258807	904	high
8	1	0	29	29	0	1	1	1	-110	3	2	261318	261428	1	1	2	99	262276	848	wrong limb	368	263340	1064	high
8	1	0	30	30	0	1	1	1	-110	3	1	265701	265811	2	2	2	99	267963	2152	wrong limb	602	269342	1379	low
8	1	0	31	31	0	1	1	1	300	4	1	271717	272017	4	4	1	1	272626	609	valid	781	274067	1441	high
8	1	0	32	32	0	1	1	1	300	2	4	276433	276733	2	2	1	1	277303	570	valid	604	278559	1256	high
8	1	0	33	33	0	1	1	1	110	4	1	280950	281060	4	4	1	1	281834	774	valid	250	282821	987	high
8	1	0	34	34	0	1	1	1	-300	1	2	285250	285550	1	1	0	1	286119	569	valid	248	287084	965	high
8	1	0	35	35	0	1	1	1	300	2	1	289449	289749	2	2	1	1	290119	370	valid	430	291122	1003	high
8	1	0	36	36	0	1	1	1	-110	1	4	293499	293609	1	1	0	1	294329	720	valid	213	295291	962	high
8	1	0	1	37	1	1	1	1	50	2	3	297666	297716	2	2	1	1	300130	2414	valid	225	0	0	low
8	1	0	2	38	1	1	1	1	-50	3	4	305965	306015	3	3	0	1	306886	871	valid	387	307998	1112	high
8	1	0	9	39	1	1	1	1	-300	3	2	310714	311014	3	3	0	1	311736	722	valid	505	312919	1183	high
8	1	0	29	40	1	1	1	1	-110	3	2	315531	315641	3	3	0	1	316277	636	valid	678	317553	1276	high
8	1	0	30	41	1	1	1	1	-110	3	1	319981	320091	3	3	0	1	322020	1929	valid	262	323729	1709	high
8	2	0	37	1	0	1	1	1	110	2	1	334147	334257	2	2	1	1	334705	448	block start	301	335685	980	high
8	2	0	38	2	0	1	1	1	110	4	1	338047	338157	4	4	1	1	339762	1605	valid	392	341003	1241	low
8	2	0	39	3	0	1	1	1	300	4	1	343396	343696	4	4	1	1	344216	520	valid	337	345505	1289	high
8	2	0	40	4	0	1	1	1	-300	3	2	348113	348413	3	3	0	1	349364	951	valid	488	350518	1154	high
8	2	0	41	5	0	1	1	1	300	2	4	352846	353146	2	2	1	1	354043	897	valid	399	355095	1052	high
8	2	0	42	6	0	1	1	1	110	2	4	357429	357539	2	2	1	1	358417	878	valid	591	359653	1236	high
8	2	0	43	7	0	1	1	1	50	2	3	362029	362079	2	2	1	1	362979	900	valid	408	364089	1110	high
8	2	0	44	8	0	1	1	1	300	1	3	366428	366728	1	1	1	1	367249	521	valid	214	368151	902	high
8	2	0	45	9	0	1	1	1	-110	3	2	370611	370721	3	3	0	1	372670	1949	valid	475	373807	1137	low
8	2	0	46	10	0	1	1	1	300	2	3	376228	376528	2	2	1	1	376839	311	valid	718	378094	1255	high
8	2	0	47	11	0	1	1	1	50	1	3	380411	380461	1	1	1	1	382241	1780	valid	266	383204	963	high
8	2	0	48	12	0	1	1	1	-110	3	4	385561	385671	3	3	0	1	386475	804	valid	445	387770	1295	high
8	2	0	49	13	0	1	1	1	-50	1	2	390110	390160	1	1	0	1	391134	974	valid	651	392508	1374	high
8	2	0	50	14	0	1	1	1	-300	1	2	394877	395177	1	1	0	1	395542	365	valid	350	396488	946	high
8	2	0	51	15	0	1	1	1	50	4	3	398810	398860	3	3	0	0	399883	1023	valid	468	401024	1141	high
8	2	0	52	16	0	1	1	1	-110	4	2	403360	403470	0	0	2	99	0	0	no reaction	365	407038	407038	high
8	2	0	53	17	0	1	1	1	110	2	3	415276	415386	2	2	1	1	416040	654	valid	442	417091	1051	high
8	2	0	54	18	0	1	1	1	-110	3	1	419625	419735	3	3	0	1	420877	1142	valid	369	421833	956	high
8	2	0	55	19	0	1	1	1	-300	4	2	424242	424542	4	4	0	1	425159	617	valid	359	426574	1415	high
8	2	0	56	20	0	1	1	1	300	4	3	435324	435624	4	4	1	1	436155	531	valid	778	437456	1301	high
8	2	0	57	21	0	1	1	1	-50	3	4	440041	440091	3	3	0	1	440889	798	valid	485	442331	1442	high
8	2	0	58	22	0	1	1	1	300	2	1	448440	448740	2	2	1	1	449122	382	valid	399	450108	986	high
8	2	0	59	23	0	1	1	1	-50	1	4	452523	452573	2	2	2	99	453690	1117	wrong limb	268	0	0	low
8	2	0	60	24	0	1	1	1	-110	1	4	459675	459785	1	1	0	1	460281	496	valid	216	461120	839	high
8	2	0	61	25	0	1	1	1	-50	4	2	463541	463591	2	2	1	0	464442	851	valid	208	465509	1067	high
8	2	0	62	26	0	1	1	1	-50	3	1	467891	467941	4	4	2	99	469901	1960	wrong limb	419	470797	896	low
8	2	0	63	27	0	1	1	1	50	2	4	473274	473324	2	2	1	1	473896	572	valid	570	475148	1252	high
8	2	0	64	28	0	1	1	1	-300	3	4	477707	478007	3	3	0	1	478475	468	valid	740	479790	1315	high
8	2	0	65	29	0	1	1	1	110	4	3	482190	482300	4	4	1	1	482986	686	valid	506	484088	1102	high
8	2	0	66	30	0	1	1	1	50	2	1	486473	486523	2	2	1	1	487196	673	valid	250	488076	880	high
8	2	0	67	31	0	1	1	1	50	4	1	490406	490456	1	1	0	0	492550	2094	valid	599	493786	1236	high
8	2	0	68	32	0	1	1	1	-50	3	2	496189	496239	3	3	0	1	498817	2578	valid	254	499744	927	low
8	2	0	69	33	0	1	1	1	-110	1	2	502106	502216	1	1	0	1	502751	535	valid	525	503969	1218	high
8	2	0	70	34	0	1	1	1	-300	1	4	506455	506755	1	1	0	1	507258	503	valid	732	508627	1369	high
8	2	0	71	35	0	1	1	1	110	1	3	510988	511098	1	1	1	1	512197	1099	valid	660	513466	1269	low
8	2	0	72	36	0	1	1	1	-300	3	1	515921	516221	3	3	0	1	517350	1129	valid	223	518314	964	high
8	2	0	37	37	1	1	1	1	110	2	1	520605	520715	2	2	1	1	521993	1278	valid	651	523608	1615	low
8	2	0	52	38	1	1	1	1	-110	4	2	526004	526114	1	1	2	99	526802	688	wrong limb	646	528070	1268	high
8	2	0	59	39	1	1	1	1	-50	1	4	530437	530487	1	1	0	1	531854	1367	valid	720	533087	1233	high
8	2	0	62	40	1	1	1	1	-50	3	1	535504	535554	3	3	0	1	537160	1606	valid	277	538166	1006	high
8	2	0	52	41	2	1	1	1	-110	4	2	540503	540613	1	1	2	99	541360	747	wrong limb	760	542784	1424	high
8	2	0	52	42	3	1	1	1	-110	4	2	545403	545513	1	1	2	99	547711	2198	wrong limb	248	548461	750	low
8	2	0	52	43	4	1	1	1	-110	4	2	550953	551063	4	4	0	1	552116	1053	valid	418	553171	1055	high
8	3	1	999	1	0	1	2	1	-1000	1	2	706728	707728	1	1	0	1	708619	891	valid	465	709975	1356	high
8	3	1	999	2	0	1	2	1	-1000	3	2	712394	713394	4	3	0	1	714121	727	valid	589	715450	1329	high
8	3	1	999	3	0	1	2	1	-1000	1	2	717843	718843	1	1	0	1	719401	558	valid	492	720654	1253	high
8	3	1	999	4	0	1	2	1	-1000	1	4	723710	724710	1	1	0	1	725361	651	valid	733	726824	1463	high
8	3	1	999	5	0	1	2	1	1000	2	4	729243	730243	2	2	1	1	730649	406	valid	753	732148	1499	high
8	3	0	73	1	0	1	2	1	300	2	1	758274	758574	2	2	1	1	759357	783	block start	507	760616	1259	high
8	3	0	74	2	0	1	2	1	-110	1	4	762957	763067	1	1	0	1	763974	907	valid	542	765101	1127	high
8	3	0	75	3	0	1	2	1	110	2	3	767657	767767	2	2	1	1	768370	603	valid	541	769503	1133	high
8	3	0	76	4	0	1	2	1	-50	3	1	772207	772257	4	3	0	1	774557	2300	valid	774	775961	1404	low
8	3	0	77	5	0	1	2	1	-300	3	4	778373	778673	3	4	1	0	781471	2798	valid	223	782623	1152	low
8	3	0	78	6	0	1	2	1	-110	1	2	784973	785083	1	1	0	1	785725	642	valid	277	786832	1107	high
8	3	0	79	7	0	1	2	1	-50	1	4	789172	789222	1	1	0	1	790336	1114	valid	590	791507	1171	high
8	3	0	80	8	0	1	2	1	110	2	1	793889	793999	2	2	1	1	794765	766	valid	358	796028	1263	high
8	3	0	81	9	0	1	2	1	300	2	3	798489	798789	2	2	1	1	799925	1136	valid	347	800888	963	high
8	3	0	82	10	0	1	2	1	50	4	1	803272	803322	1	1	0	0	804846	1524	valid	304	805763	917	low
8	3	0	83	11	0	1	2	1	-50	3	2	808138	808188	2	2	1	0	809913	1725	valid	550	811364	1451	high
8	3	0	84	12	0	1	2	1	110	4	1	813754	813864	4	3	2	99	815459	1595	wrong limb	214	816560	1101	high
8	3	0	85	13	0	1	2	1	50	1	3	819304	819354	1	1	1	1	821456	2102	valid	341	822383	927	low
8	3	0	86	14	0	1	2	1	-300	1	4	825025	825325	1	1	0	1	826369	1044	valid	268	827218	849	high
8	3	0	87	15	0	1	2	1	-50	4	2	829587	829637	3	4	0	1	831914	2277	valid	594	833446	1532	low
8	3	0	88	16	0	1	2	1	-50	3	4	835837	835887	3	4	1	0	837626	1739	valid	531	838804	1178	high
8	3	0	89	17	0	1	2	1	-50	1	2	841220	841270	1	1	0	1	843285	2015	valid	237	844272	987	high
8	3	0	90	18	0	1	2	1	-300	1	2	846636	846936	1	1	0	1	847509	573	valid	253	848453	944	high
8	3	0	91	19	0	1	2	1	300	1	3	850769	851069	1	1	1	1	851793	724	valid	288	852550	757	high
8	3	0	92	20	0	1	2	1	-300	3	2	854952	855252	4	3	0	1	856823	1571	valid	621	857866	1043	high
8	3	0	93	21	0	1	2	1	300	4	1	860302	860602	3	4	1	1	861625	1023	valid	613	862918	1293	high
8	3	0	94	22	0	1	2	1	-300	4	2	865218	865518	4	3	2	99	866219	701	wrong limb	744	867577	1358	high
8	3	0	95	23	0	1	2	1	-110	3	2	869918	870028	2	2	1	0	871813	1785	valid	489	872925	1112	low
8	3	0	96	24	0	1	2	1	300	2	4	875301	875601	2	2	1	1	876097	496	valid	701	876841	744	high
8	3	0	97	25	0	1	2	1	50	2	1	879617	879667	1	1	0	0	880994	1327	valid	449	882279	1285	high
8	3	0	98	26	0	1	2	1	110	2	4	884584	884694	2	2	1	1	885281	587	valid	483	886422	1141	high
8	3	0	99	27	0	1	2	1	50	2	3	888667	888717	2	2	1	1	889323	606	valid	316	890295	972	high
8	3	0	100	28	0	1	2	1	50	2	4	892617	892667	2	2	1	1	893989	1322	valid	294	895011	1022	high
8	3	0	101	29	0	1	2	1	-110	4	2	897400	897510	4	3	2	99	898613	1103	wrong limb	544	900331	1718	low
8	3	0	102	30	0	1	2	1	-110	3	1	903399	903509	3	4	2	99	904670	1161	wrong limb	254	905945	1275	high
8	3	0	103	31	0	1	2	1	110	4	3	908416	908526	3	4	1	1	910200	1674	valid	790	911660	1460	high
8	3	0	104	32	0	1	2	1	50	4	3	914065	914115	4	3	0	0	915243	1128	valid	412	916537	1294	high
8	3	0	105	33	0	1	2	1	-110	3	4	918898	919008	3	4	1	0	919937	929	valid	276	920979	1042	high
8	3	0	106	34	0	1	2	1	300	4	3	923482	923782	3	4	1	1	924670	888	valid	443	925806	1136	high
8	3	0	107	35	0	1	2	1	110	1	3	928181	928291	1	1	1	1	929698	1407	valid	690	931112	1414	high
8	3	0	108	36	0	1	2	1	-300	3	1	933598	933898	3	4	2	99	934430	532	wrong limb	530	935714	1284	high
8	3	0	73	37	1	1	2	1	300	2	1	938064	938364	2	2	1	1	938716	352	valid	270	939621	905	high
8	3	0	84	38	1	1	2	1	110	4	1	941980	942090	4	3	2	99	943428	1338	wrong limb	360	944475	1047	high
8	3	0	94	39	1	1	2	1	-300	4	2	947030	947330	3	4	0	1	948098	768	valid	743	949512	1414	high
8	3	0	101	40	1	1	2	1	-110	4	2	951913	952023	2	2	1	0	953309	1286	valid	533	954698	1389	low
8	3	0	102	41	1	1	2	1	-110	3	1	957113	957223	4	3	0	1	958585	1362	valid	770	960035	1450	high
8	3	0	108	42	1	1	2	1	-300	3	1	962429	962729	3	4	2	99	964142	1413	wrong limb	694	966796	2654	low
8	3	0	84	43	2	1	2	1	110	4	1	969546	969656	3	4	1	1	970640	984	valid	620	971901	1261	high
8	3	0	108	44	2	1	2	1	-300	3	1	974312	974612	4	3	0	1	975679	1067	valid	677	977024	1345	high
8	4	1	999	1	0	1	2	1	1000	4	1	34614	35614	3	4	1	1	36403	789	valid	682	37874	1471	high
8	4	1	999	2	0	1	2	1	-1000	3	1	40331	41331	1	1	1	0	42119	788	valid	208	43414	1295	high
8	4	1	999	3	0	1	2	1	1000	1	3	48330	49330	1	1	1	1	50077	747	valid	714	50919	842	high
8	4	1	999	4	0	1	2	1	1000	2	1	57196	58196	2	2	1	1	59211	1015	valid	608	60522	1311	high
8	4	1	999	5	0	1	2	1	1000	2	1	62946	63946	2	2	1	1	64343	397	valid	430	65624	1281	high
8	4	0	109	1	0	1	2	1	-110	3	1	77395	77505	4	3	0	1	78488	983	block start	694	79733	1245	high
8	4	0	110	2	0	1	2	1	-300	3	2	82178	82478	4	3	0	1	83907	1429	valid	607	84963	1056	high
8	4	0	111	3	0	1	2	1	300	2	1	87561	87861	2	2	1	1	88182	321	valid	332	89096	914	high
8	4	0	112	4	0	1	2	1	-110	3	2	91711	91821	4	3	0	1	93060	1239	valid	542	94252	1192	high
8	4	0	113	5	0	1	2	1	110	2	4	96611	96721	2	2	1	1	97758	1037	valid	729	99086	1328	high
8	4	0	114	6	0	1	2	1	-300	1	4	101460	101760	1	1	0	1	102643	883	valid	516	103826	1183	high
8	4	0	115	7	0	1	2	1	300	4	1	106177	106477	3	4	1	1	106964	487	valid	620	108199	1235	high
8	4	0	116	8	0	1	2	1	110	4	3	110527	110637	3	4	1	1	111850	1213	valid	664	113184	1334	high
8	4	0	117	9	0	1	2	1	-50	4	2	115493	115543	2	2	1	0	116888	1345	valid	302	118024	1136	high
8	4	0	118	10	0	1	2	1	300	1	3	120376	120676	1	1	1	1	121285	609	valid	472	122435	1150	high
8	4	0	119	11	0	1	2	1	50	2	3	124726	124776	4	3	0	0	126313	1537	valid	472	127373	1060	low
8	4	0	120	12	0	1	2	1	50	1	3	129909	129959	4	3	0	0	132319	2360	valid	739	133742	1423	low
8	4	0	121	13	0	1	2	1	-300	3	1	136525	136825	4	3	0	1	137305	480	valid	784	138733	1428	high
8	4	0	122	14	0	1	2	1	50	4	3	141058	141108	3	4	1	1	142715	1607	valid	562	143574	859	high
8	4	0	123	15	0	1	2	1	-50	3	2	146674	146724	2	2	1	0	148427	1703	valid	773	149816	1389	high
8	4	0	124	16	0	1	2	1	-110	1	2	152208	152318	1	1	0	1	153149	831	valid	538	154346	1197	high
8	4	0	125	17	0	1	2	1	-110	1	4	156707	156817	1	1	0	1	158809	1992	valid	586	160034	1225	high
8	4	0	126	18	0	1	2	1	-110	3	4	162390	162500	3	4	1	0	163722	1222	valid	401	164774	1052	high
8	4	0	127	19	0	1	2	1	-50	3	4	167057	167107	4	3	0	1	169314	2207	valid	321	170243	929	low
8	4	0	128	20	0	1	2	1	-110	4	2	172723	172833	4	3	2	99	173930	1097	wrong limb	281	174895	965	high
8	4	0	129	21	0	1	2	1	300	2	3	177189	177489	2	2	1	1	178022	533	valid	724	179351	1329	high
8	4	0	130	22	0	1	2	1	110	2	1	181872	181982	2	2	1	1	182644	662	valid	730	184011	1367	high
8	4	0	131	23	0	1	2	1	110	4	1	186339	186449	2	2	2	99	188979	2530	wrong limb	769	190325	1346	low
8	4	0	132	24	0	1	2	1	-50	3	1	192722	192772	4	3	0	1	194033	1261	valid	664	195495	1462	high
8	4	0	133	25	0	1	2	1	110	1	3	198088	198198	1	1	1	1	199595	1397	valid	237	200714	1119	high
8	4	0	134	26	0	1	2	1	-300	1	2	203105	203405	1	1	0	1	203862	457	valid	573	205040	1178	high
8	4	0	135	27	0	1	2	1	110	2	3	207404	207514	2	2	1	1	208074	560	valid	353	209058	984	high
8	4	0	136	28	0	1	2	1	-50	1	2	211521	211571	2	2	1	0	212707	1136	valid	277	213642	935	high
8	4	0	137	29	0	1	2	1	300	4	3	216121	216421	4	3	0	0	217004	583	valid	505	218053	1049	low
8	4	0	138	30	0	1	2	1	-300	3	4	221204	221504	3	4	1	0	222022	518	valid	518	223190	1168	high
8	4	0	139	31	0	1	2	1	50	2	4	225820	225870	2	2	1	1	228328	2458	valid	246	229131	803	low
8	4	0	140	32	0	1	2	1	300	2	4	231953	232253	2	2	1	1	232730	477	valid	683	233957	1227	high
8	4	0	141	33	0	1	2	1	50	2	1	236403	236453	2	2	1	1	237113	660	valid	522	238390	1277	high
8	4	0	142	34	0	1	2	1	-50	1	4	240786	240836	1	1	0	1	241920	1084	valid	434	243126	1206	high
8	4	0	143	35	0	1	2	1	-300	4	2	245502	245802	3	4	0	1	246765	963	valid	589	247997	1232	high
8	4	0	144	36	0	1	2	1	50	4	1	250319	250369	1	1	0	0	252346	1977	valid	754	253730	1384	high
8	4	0	109	37	1	1	2	1	-110	3	1	256018	256128	4	3	0	1	258469	2341	valid	700	259784	1315	low
8	4	0	128	38	1	1	2	1	-110	4	2	262218	262328	4	3	2	99	263500	1172	wrong limb	774	264932	1432	high
8	4	0	131	39	1	1	2	1	110	4	1	267334	267444	3	4	1	1	268438	994	valid	293	269429	991	high
8	4	0	128	40	2	1	2	1	-110	4	2	271967	272077	3	4	0	1	273315	1238	valid	364	274340	1025	high
8	5	1	999	1	0	2	1	1	-1000	3	4	341530	342530	3	3	0	1	342812	282	valid	753	344339	1527	low
8	5	1	999	2	0	2	1	1	-1000	3	1	346813	347813	3	3	0	1	348687	874	valid	744	349481	794	high
8	5	1	999	3	0	2	1	1	-1000	1	4	351913	352913	2	1	0	1	353404	491	valid	624	354723	1319	high
8	5	1	999	4	0	2	1	1	-1000	1	2	357062	358062	1	2	1	0	358929	867	valid	777	360372	1443	high
8	5	1	999	5	0	2	1	1	-1000	4	2	365179	366179	4	4	0	1	367880	1701	valid	466	368946	1066	low
8	5	0	145	1	0	2	1	1	-110	1	4	375178	375288	1	2	2	99	376203	915	block start	746	377568	1365	high
8	5	0	146	2	0	2	1	1	-110	3	1	379944	380054	1	2	2	99	380870	816	wrong limb	464	382312	1442	low
8	5	0	147	3	0	2	1	1	-50	1	2	384711	384761	1	2	1	0	385931	1170	valid	297	386924	993	high
8	5	0	148	4	0	2	1	1	50	1	3	389277	389327	2	1	1	1	391926	2599	valid	284	393385	1459	low
8	5	0	149	5	0	2	1	1	-300	3	1	395727	396027	3	3	0	1	396511	484	valid	424	397513	1002	high
8	5	0	150	6	0	2	1	1	110	4	3	399893	400003	3	3	0	0	400807	804	valid	763	402187	1380	high
8	5	0	151	7	0	2	1	1	-50	4	2	404593	404643	2	1	2	99	406254	1611	wrong limb	724	407496	1242	low
8	5	0	152	8	0	2	1	1	110	2	4	409943	410053	2	1	2	99	410737	684	wrong limb	470	412491	1754	low
8	5	0	153	9	0	2	1	1	300	1	3	414959	415259	2	1	1	1	415924	665	valid	494	417025	1101	high
8	5	0	154	10	0	2	1	1	300	2	3	419542	419842	2	1	2	99	421043	1201	wrong limb	770	422784	1741	high
8	5	0	155	11	0	2	1	1	-50	3	4	425275	425325	3	3	0	1	426656	1331	valid	263	427684	1028	high
8	5	0	156	12	0	2	1	1	300	4	3	430058	430358	4	4	1	1	430839	481	valid	496	431973	1134	high
8	5	0	157	13	0	2	1	1	110	2	1	434341	434451	2	1	0	0	435066	615	valid	481	436036	970	high
8	5	0	158	14	0	2	1	1	-300	3	4	438441	438741	3	3	0	1	439320	579	valid	228	440278	958	high
8	5	0	159	15	0	2	1	1	-50	3	1	442674	442724	1	2	2	99	444921	2197	wrong limb	352	445904	983	low
8	5	0	160	16	0	2	1	1	300	2	1	448341	448641	1	2	1	1	449480	839	valid	584	450638	1158	high
8	5	0	161	17	0	2	1	1	110	1	3	453024	453134	2	1	1	1	454038	904	valid	731	455420	1382	high
8	5	0	162	18	0	2	1	1	50	4	3	457807	457857	2	1	2	99	460197	2340	wrong limb	631	461422	1225	high
8	5	0	163	19	0	2	1	1	50	4	1	464173	464223	2	1	0	0	465182	959	valid	445	466201	1019	high
8	5	0	164	20	0	2	1	1	-300	3	2	468673	468973	2	1	2	99	469889	916	wrong limb	354	470859	970	high
8	5	0	165	21	0	2	1	1	110	2	3	473339	473449	1	2	1	1	474112	663	valid	457	475146	1034	high
8	5	0	166	22	0	2	1	1	-50	3	2	477622	477672	2	1	2	99	479043	1371	wrong limb	483	479959	916	low
8	5	0	167	23	0	2	1	1	50	2	4	482655	482705	2	1	2	99	484433	1728	wrong limb	522	485956	1523	low
8	5	0	168	24	0	2	1	1	50	2	1	488338	488388	2	1	0	0	489413	1025	valid	497	490469	1056	high
8	5	0	169	25	0	2	1	1	300	2	4	492871	493171	1	2	1	1	493940	769	valid	780	495379	1439	high
8	5	0	170	26	0	2	1	1	300	4	1	498188	498488	4	4	1	1	499085	597	valid	300	500008	923	high
8	5	0	171	27	0	2	1	1	-110	1	2	502915	503025	1	2	1	0	503634	609	valid	400	504505	871	high
8	5	0	172	28	0	2	1	1	-300	4	2	506914	507214	4	4	0	1	507758	544	valid	746	509134	1376	high
8	5	0	173	29	0	2	1	1	110	4	1	511647	511757	1	2	2	99	512910	1153	wrong limb	464	513857	947	low
8	5	0	174	30	0	2	1	1	-300	1	4	516580	516880	2	1	0	1	517308	428	valid	637	518561	1253	high
8	5	0	175	31	0	2	1	1	-110	4	2	521580	521690	4	4	0	1	522965	1275	valid	800	524364	1399	high
8	5	0	176	32	0	2	1	1	-110	3	2	526813	526923	4	4	2	99	527957	1034	wrong limb	572	529375	1418	low
8	5	0	177	33	0	2	1	1	-300	1	2	532263	532563	1	2	1	0	533076	513	valid	752	535224	2148	low
8	5	0	178	34	0	2	1	1	50	2	3	537963	538013	2	1	2	99	539565	1552	wrong limb	245	540812	1247	high
8	5	0	179	35	0	2	1	1	-50	1	4	543146	543196	2	1	0	1	544950	1754	valid	694	546263	1313	high
8	5	0	180	36	0	2	1	1	-110	3	4	548695	548805	3	3	0	1	549519	714	valid	481	550627	1108	high
8	5	0	145	37	1	2	1	1	-110	1	4	553045	553155	2	1	0	1	554297	1142	valid	765	555658	1361	high
8	5	0	146	38	1	2	1	1	-110	3	1	558178	558288	4	4	2	99	559763	1475	wrong limb	704	561086	1323	low
8	5	0	151	39	1	2	1	1	-50	4	2	563528	563578	2	1	2	99	565583	2005	wrong limb	536	566571	988	low
8	5	0	152	40	1	2	1	1	110	2	4	569111	569221	2	1	2	99	570477	1256	wrong limb	731	571817	1340	high
8	5	0	154	41	1	2	1	1	300	2	3	574444	574744	1	2	1	1	576215	1471	valid	377	577318	1103	high
8	5	0	159	42	1	2	1	1	-50	3	1	580010	580060	3	3	0	1	582418	2358	valid	462	583401	983	low
8	5	0	162	43	1	2	1	1	50	4	3	585910	585960	3	3	0	0	587555	1595	valid	591	588917	1362	high
8	5	0	164	44	1	2	1	1	-300	3	2	591343	591643	3	3	0	1	592349	706	valid	624	593543	1194	high
8	5	0	166	45	1	2	1	1	-50	3	2	595943	595993	2	1	2	99	597330	1337	wrong limb	605	598652	1322	low
8	5	0	167	46	1	2	1	1	50	2	4	601026	601076	4	4	0	0	601893	817	valid	690	603346	1453	high
8	5	0	173	47	1	2	1	1	110	4	1	605759	605869	4	4	1	1	607147	1278	valid	620	608219	1072	low
8	5	0	176	48	1	2	1	1	-110	3	2	610908	611019	2	1	2	99	612979	1960	wrong limb	722	613911	932	low
8	5	0	178	49	1	2	1	1	50	2	3	616958	617008	1	2	1	1	618325	1317	valid	437	619575	1250	high
8	5	0	146	50	2	2	1	1	-110	3	1	622241	622351	1	2	2	99	624858	2507	wrong limb	356	625991	1133	low
8	5	0	151	51	2	2	1	1	-50	4	2	629141	629191	4	4	0	1	631020	1829	valid	207	632241	1221	low
8	5	0	152	52	2	2	1	1	110	2	4	634757	634867	1	2	1	1	635845	978	valid	515	637025	1180	high
8	5	0	166	53	2	2	1	1	-50	3	2	639390	639440	2	1	2	99	640525	1085	wrong limb	349	641562	1037	high
8	5	0	176	54	2	2	1	1	-110	3	2	643940	644050	1	2	1	0	644732	682	valid	320	645620	888	high
8	5	0	146	55	3	2	1	1	-110	3	1	648023	648133	3	3	0	1	649678	1545	valid	699	650921	1243	low
