subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	confidenceDelay	timeConfidenceReaction	responsetimeConfidence	confidenceTOJ
12	3	0	84	12	0	1	2	1	-110	4	2	1122761	1122871	2	2	1	0	1124303	1432	valid	537	1125634	1331	low
12	3	0	85	13	0	1	2	1	110	2	1	1128111	1128221	2	2	1	1	1128868	647	valid	313	1129888	1020	high
12	3	0	86	14	0	1	2	1	-50	3	4	1132310	1132360	3	4	1	0	1133965	1605	valid	670	1135391	1426	low
12	3	0	87	15	0	1	2	1	50	4	3	1137960	1138010	3	4	1	1	1140150	2140	valid	517	1141251	1101	low
12	3	0	88	16	0	1	2	1	-300	4	2	1143726	1144026	3	4	0	1	1145404	1378	valid	768	1146717	1313	high
12	3	0	89	17	0	1	2	1	50	2	1	1149176	1149226	2	2	1	1	1150705	1479	valid	722	1151673	968	high
12	3	0	90	18	0	1	2	1	110	1	3	1154576	1154686	0	0	2	99	0	0	no reaction	753	1157723	1157723	low
12	3	0	91	19	0	1	2	1	110	4	3	1160342	1160452	5	5	2	99	1160569	117	several button presses	296	1163306	2737	high
12	3	0	92	20	0	1	2	1	-110	3	1	1165742	1165852	1	1	1	0	1166791	939	valid	361	1167929	1138	high
12	3	0	93	21	0	1	2	1	-300	3	4	1170325	1170625	4	3	0	1	1171513	888	valid	483	1172648	1135	high
12	3	0	94	22	0	1	2	1	-110	3	4	1175008	1175118	4	3	0	1	1176166	1048	valid	260	1177332	1166	high
12	3	0	95	23	0	1	2	1	110	2	3	1179991	1180101	2	2	1	1	1180613	512	valid	768	1182030	1417	high
12	3	0	96	24	0	1	2	1	-50	4	2	1184457	1184507	2	2	1	0	1185198	691	valid	775	1186594	1396	high
12	3	0	97	25	0	1	2	1	300	4	3	1188974	1189274	3	4	1	1	1190256	982	valid	800	1191747	1491	high
12	3	0	98	26	0	1	2	1	-50	1	2	1194273	1194323	2	2	1	0	1195463	1140	valid	277	1196622	1159	high
12	3	0	99	27	0	1	2	1	110	4	1	1199123	1199233	1	1	0	0	1199929	696	valid	624	1201163	1234	high
12	3	0	100	28	0	1	2	1	-110	1	2	1203573	1203683	1	1	0	1	1204200	517	valid	757	1205459	1259	high
12	3	0	101	29	0	1	2	1	-300	1	2	1207972	1208272	1	1	0	1	1209416	1144	valid	531	1210524	1108	high
12	3	0	102	30	0	1	2	1	300	1	3	1212989	1213289	1	1	1	1	1213776	487	valid	352	1214928	1152	high
12	3	0	103	31	0	1	2	1	-110	1	4	1217338	1217448	1	1	0	1	1217984	536	valid	646	1219530	1546	high
12	3	0	104	32	0	1	2	1	-50	3	1	1221971	1222021	1	1	1	0	1222689	668	valid	757	1224140	1451	high
12	3	0	105	33	0	1	2	1	-110	3	2	1226555	1226665	2	2	1	0	1228192	1527	valid	403	1229051	859	low
12	3	0	106	34	0	1	2	1	-300	1	4	1231621	1231921	1	1	0	1	1232264	343	valid	365	1235547	3283	high
12	3	0	107	35	0	1	2	1	300	2	1	1238187	1238487	2	2	1	1	1239259	772	valid	313	1240414	1155	high
12	3	0	108	36	0	1	2	1	50	1	3	1243303	1243353	1	1	1	1	1244056	703	valid	232	1245110	1054	high
12	3	0	73	37	1	1	2	1	50	2	3	1247603	1247653	2	2	1	1	1249284	1631	valid	626	1251228	1944	low
12	3	0	74	38	1	1	2	1	-300	3	2	1253853	1254153	4	3	0	1	1255393	1240	valid	713	1256782	1389	high
12	3	0	75	39	1	1	2	1	50	4	1	1259436	1259486	1	1	0	0	1260228	742	valid	789	1261766	1538	high
12	3	0	77	40	1	1	2	1	-50	1	4	1264169	1264219	1	1	0	1	1265518	1299	valid	458	1266777	1259	high
12	3	0	90	41	1	1	2	1	110	1	3	1269185	1269295	1	1	1	1	1270007	712	valid	396	1271364	1357	high
12	3	0	91	42	1	1	2	1	110	4	3	1274052	1274162	4	3	0	0	1276191	2029	valid	237	1277707	1516	high
12	4	0	109	1	0	1	2	1	-300	4	2	1295984	1298217	3	4	0	1	1298470	253	block start	291	1299542	1072	low
12	4	0	110	2	0	1	2	1	-300	1	2	1307600	1307900	1	1	0	1	1308534	634	valid	353	1309646	1112	high
12	4	0	111	3	0	1	2	1	-110	3	4	1312031	1312141	4	3	0	1	1313214	1073	valid	333	1314246	1032	high
12	4	0	112	4	0	1	2	1	300	2	4	1316616	1316916	2	2	1	1	1317314	398	valid	306	1318691	1377	high
12	4	0	113	5	0	1	2	1	-50	4	2	1321065	1321115	2	2	1	0	1322637	1522	valid	369	1323781	1144	low
12	4	0	114	6	0	1	2	1	-110	1	2	1326415	1326525	1	1	0	1	1327000	475	valid	634	1328211	1211	high
12	4	0	115	7	0	1	2	1	-300	3	2	1330731	1331031	4	3	0	1	1331827	796	valid	451	1332908	1081	high
12	4	0	116	8	0	1	2	1	300	4	3	1335515	1335815	3	4	1	1	1336823	1008	valid	500	1337917	1094	high
12	4	0	117	9	0	1	2	1	-50	3	1	1340298	1340348	4	3	0	1	1342635	2287	valid	582	1343632	997	low
12	4	0	118	10	0	1	2	1	-50	3	2	1346630	1346680	2	2	1	0	1347472	792	valid	787	1348853	1381	high
12	4	0	119	11	0	1	2	1	110	4	3	1351280	1351390	3	4	1	1	1352767	1377	valid	242	1353644	877	low
12	4	0	120	12	0	1	2	1	-50	3	4	1356113	1356163	3	4	1	0	1357545	1382	valid	556	1359199	1654	high
12	4	0	121	13	0	1	2	1	50	4	1	1361646	1361696	2	2	2	99	1364425	2729	wrong limb	357	1365284	859	low
12	4	0	122	14	0	1	2	1	110	2	4	1367779	1367889	2	2	1	1	1368384	495	valid	448	1369711	1327	high
12	4	0	123	15	0	1	2	1	110	4	1	1372046	1372156	3	4	1	1	1373582	1426	valid	318	1374514	932	low
12	4	0	124	16	0	1	2	1	50	4	3	1377012	1377062	2	2	2	99	1379478	2416	wrong limb	305	1380453	975	low
12	4	0	125	17	0	1	2	1	110	2	3	1382945	1383055	2	2	1	1	1383693	638	valid	568	1385104	1411	high
12	4	0	126	18	0	1	2	1	300	1	3	1387495	1387795	1	1	1	1	1388233	438	valid	800	1389650	1417	high
12	4	0	127	19	0	1	2	1	110	1	3	1392044	1392154	1	1	1	1	1392675	521	valid	467	1394199	1524	high
12	4	0	128	20	0	1	2	1	300	2	1	1396661	1396961	2	2	1	1	1397431	470	valid	462	1398581	1150	high
12	4	0	129	21	0	1	2	1	50	2	3	1401010	1401060	2	2	1	1	1403094	2034	valid	653	1404257	1163	low
12	4	0	130	22	0	1	2	1	-300	3	4	1407427	1407727	4	3	0	1	1408903	1176	valid	348	1409999	1096	high
12	4	0	131	23	0	1	2	1	-300	3	1	1412343	1412643	3	4	2	99	1414970	2327	wrong limb	383	1416129	1159	low
12	4	0	132	24	0	1	2	1	-50	1	2	1418676	1418726	2	2	1	0	1419492	766	valid	440	1420790	1298	high
12	4	0	133	25	0	1	2	1	50	2	1	1423176	1423226	2	2	1	1	1423800	574	valid	270	1424949	1149	high
12	4	0	134	26	0	1	2	1	110	2	1	1427376	1427486	2	2	1	1	1428097	611	valid	674	1429722	1625	high
12	4	0	135	27	0	1	2	1	-110	4	2	1432192	1432302	3	4	0	1	1434205	1903	valid	216	1435488	1283	low
12	4	0	136	28	0	1	2	1	300	4	1	1438142	1438442	3	4	1	1	1439489	1047	valid	384	1440988	1499	high
12	4	0	137	29	0	1	2	1	50	2	4	1443425	1443475	2	2	1	1	1445366	1891	valid	208	1446593	1227	high
12	4	0	138	30	0	1	2	1	-110	1	4	1449058	1449168	1	1	0	1	1450058	890	valid	496	1451265	1207	high
12	4	0	139	31	0	1	2	1	-300	1	4	1453857	1454157	1	1	0	1	1454664	507	valid	365	1455917	1253	high
12	4	0	140	32	0	1	2	1	-50	1	4	1458357	1458407	1	1	0	1	1460229	1822	valid	245	1461081	852	high
12	4	0	141	33	0	1	2	1	300	2	3	1463557	1463857	2	2	1	1	1464612	755	valid	579	1465904	1292	high
12	4	0	142	34	0	1	2	1	50	1	3	1468340	1468390	1	1	1	1	1470301	1911	valid	623	1471640	1339	high
12	4	0	143	35	0	1	2	1	-110	3	1	1474057	1474167	4	3	0	1	1475240	1073	valid	351	1476327	1087	high
12	4	0	144	36	0	1	2	1	-110	3	2	1478739	1478849	3	4	2	99	1480893	2044	wrong limb	457	1481628	735	low
12	4	0	109	37	1	1	2	1	-300	4	2	1484172	1484472	3	4	0	1	1486520	2048	valid	533	1488275	1755	low
12	4	0	121	38	1	1	2	1	50	4	1	1490738	1490788	2	2	2	99	1492563	1775	wrong limb	458	1493672	1109	low
12	4	0	124	39	1	1	2	1	50	4	3	1496171	1496221	4	3	0	0	1497748	1527	valid	553	1498960	1212	high
12	4	0	131	40	1	1	2	1	-300	3	1	1501388	1501688	4	3	0	1	1502352	664	valid	701	1503789	1437	high
12	4	0	144	41	1	1	2	1	-110	3	2	1506221	1506331	4	3	0	1	1508043	1712	valid	349	1508626	583	low
12	4	0	121	42	2	1	2	1	50	4	1	1511487	1511537	1	1	0	0	1512272	735	valid	615	1513700	1428	high
12	5	1	999	1	0	2	1	1	-1000	3	2	1735257	1736257	3	3	0	1	1737563	1306	valid	229	1739137	1574	high
12	5	1	999	2	0	2	1	1	-1000	3	1	1741656	1742656	3	3	0	1	1743263	607	valid	699	1744682	1419	high
12	5	1	999	3	0	2	1	1	-1000	4	2	1747056	1748056	4	4	0	1	1748453	397	valid	323	1749735	1282	high
12	5	1	999	4	0	2	1	1	1000	2	1	1752139	1753139	1	2	2	99	1753166	27	too early	318	1754297	1131	high
12	5	1	999	5	0	2	1	1	1000	2	4	1759222	1760222	1	2	1	1	1760788	566	valid	558	1762105	1317	high
12	5	0	145	1	0	2	1	1	50	1	3	1768038	1768088	3	3	0	0	1769178	1090	block start	483	1770347	1169	high
12	5	0	146	2	0	2	1	1	300	2	1	1772704	1773004	1	2	1	1	1773462	458	valid	373	1774538	1076	high
12	5	0	147	3	0	2	1	1	50	2	1	1776921	1776971	1	2	1	1	1777687	716	valid	777	1779124	1437	high
12	5	0	148	4	0	2	1	1	110	2	1	1781520	1781630	1	2	1	1	1782489	859	valid	650	1783836	1347	high
12	5	0	149	5	0	2	1	1	-50	1	2	1786220	1786270	2	1	0	1	1787190	920	valid	596	1788829	1639	high
12	5	0	150	6	0	2	1	1	-300	3	1	1791270	1791570	3	3	0	1	1792344	774	valid	753	1793963	1619	high
12	5	0	151	7	0	2	1	1	300	4	1	1797053	1797353	4	4	1	1	1797982	629	valid	523	1799217	1235	high
12	5	0	152	8	0	2	1	1	-300	4	2	1802436	1802736	4	4	0	1	1804052	1316	valid	233	1805109	1057	high
12	5	0	153	9	0	2	1	1	-50	4	2	1807586	1807636	4	4	0	1	1809343	1707	valid	384	1810359	1016	low
12	5	0	154	10	0	2	1	1	-300	3	4	1812919	1813219	3	3	0	1	1813974	755	valid	364	1815164	1190	high
12	5	0	155	11	0	2	1	1	300	4	3	1817585	1817885	4	4	1	1	1819087	1202	valid	309	1820117	1030	high
12	5	0	156	12	0	2	1	1	50	4	3	1822451	1822501	3	3	0	0	1823629	1128	valid	528	1824893	1264	high
12	5	0	157	13	0	2	1	1	110	2	4	1827284	1827394	1	2	1	1	1828518	1124	valid	521	1829953	1435	high
12	5	0	158	14	0	2	1	1	300	2	3	1832351	1832651	1	2	1	1	1833141	490	valid	553	1834420	1279	high
12	5	0	159	15	0	2	1	1	110	1	3	1836784	1836894	2	1	1	1	1838090	1196	valid	601	1839327	1237	high
12	5	0	160	16	0	2	1	1	-50	1	4	1841733	1841783	2	1	0	1	1843985	2202	valid	679	1844548	563	low
12	5	0	161	17	0	2	1	1	-300	3	2	1847983	1848283	4	4	2	99	1850103	1820	wrong limb	460	1851344	1241	low
12	5	0	162	18	0	2	1	1	-110	3	2	1853866	1853976	3	3	0	1	1855756	1780	valid	326	1856910	1154	low
12	5	0	163	19	0	2	1	1	-300	1	4	1859366	1859666	2	1	0	1	1860819	1153	valid	382	1861885	1066	high
12	5	0	164	20	0	2	1	1	-50	3	4	1864282	1864332	3	3	0	1	1866134	1802	valid	493	1867527	1393	low
12	5	0	165	21	0	2	1	1	-50	3	2	1869982	1870032	1	2	1	0	1872877	2845	valid	562	1873815	938	low
12	5	0	166	22	0	2	1	1	110	4	3	1876315	1876425	4	4	1	1	1877172	747	valid	595	1878494	1322	high
12	5	0	167	23	0	2	1	1	110	2	3	1880898	1881008	1	2	1	1	1881449	441	valid	443	1882583	1134	high
12	5	0	168	24	0	2	1	1	50	4	1	1884947	1884997	4	4	1	1	1887083	2086	valid	694	1888558	1475	high
12	5	0	169	25	0	2	1	1	-110	3	1	1891014	1891124	3	3	0	1	1892603	1479	valid	710	1894218	1615	high
12	5	0	170	26	0	2	1	1	300	1	3	1896680	1896980	2	1	1	1	1897470	490	valid	625	1898799	1329	high
12	5	0	171	27	0	2	1	1	-50	3	1	1901163	1901213	3	3	0	1	1903006	1793	valid	749	1904712	1706	high
12	5	0	172	28	0	2	1	1	50	2	3	1907163	1907213	1	2	1	1	1907873	660	valid	697	1909250	1377	high
12	5	0	173	29	0	2	1	1	-300	1	2	1911646	1911946	2	1	0	1	1912470	524	valid	255	1913499	1029	high
12	5	0	174	30	0	2	1	1	50	2	4	1915962	1916012	1	2	1	1	1917971	1959	valid	599	1918927	956	low
12	5	0	175	31	0	2	1	1	-110	1	4	1921679	1921789	4	4	1	0	1923531	1742	valid	407	1925102	1571	high
12	5	0	176	32	0	2	1	1	-110	4	2	1927612	1927722	4	4	0	1	1929422	1700	valid	780	1930799	1377	high
12	5	0	177	33	0	2	1	1	300	2	4	1933211	1933511	1	2	1	1	1934134	623	valid	720	1935491	1357	high
12	5	0	178	34	0	2	1	1	-110	1	2	1937894	1938004	2	1	0	1	1939243	1239	valid	275	1940394	1151	high
12	5	0	179	35	0	2	1	1	-110	3	4	1942794	1942904	3	3	0	1	1943719	815	valid	628	1944982	1263	high
12	5	0	180	36	0	2	1	1	110	4	1	1947777	1947887	2	1	0	0	1948605	718	valid	741	1949943	1338	high
12	5	0	145	37	1	2	1	1	50	1	3	1952510	1952560	2	1	1	1	1953422	862	valid	278	1954498	1076	high
12	5	0	161	38	1	2	1	1	-300	3	2	1957326	1957626	1	2	1	0	1960242	2616	valid	763	1961645	1403	low
12	6	0	181	1	0	2	1	1	-50	3	1	1969009	1969059	3	3	0	1	1970464	1405	block start	517	1971570	1106	high
12	6	0	182	2	0	2	1	1	110	2	1	1973975	1974085	1	2	1	1	1974786	701	valid	239	1975770	984	high
12	6	0	183	3	0	2	1	1	300	4	3	1978175	1978475	4	4	1	1	1979109	634	valid	770	1980594	1485	high
12	6	0	184	4	0	2	1	1	110	2	4	1983008	1983118	1	2	1	1	1983575	457	valid	357	1984795	1220	high
12	6	0	185	5	0	2	1	1	110	2	3	1987191	1987301	1	2	1	1	1987887	586	valid	435	1989405	1518	high
12	6	0	186	6	0	2	1	1	-300	3	1	1991823	1992123	3	3	0	1	1992895	772	valid	561	1994355	1460	high
12	6	0	187	7	0	2	1	1	50	2	3	1996791	1996841	1	2	1	1	1997450	609	valid	551	1998754	1304	high
12	6	0	188	8	0	2	1	1	-110	3	4	2001174	2001284	3	3	0	1	2002302	1018	valid	495	2003402	1100	high
12	6	0	189	9	0	2	1	1	50	1	3	2005807	2005857	2	1	1	1	2006505	648	valid	579	2007736	1231	high
12	6	0	190	10	0	2	1	1	110	4	3	2010122	2010232	4	4	1	1	2011037	805	valid	291	2012307	1270	high
12	6	0	191	11	0	2	1	1	-300	3	4	2014756	2015056	3	3	0	1	2015991	935	valid	441	2017179	1188	high
