subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	confidenceDelay	timeConfidenceReaction	responsetimeConfidence	confidenceTOJ
7	1	0	11	11	0	2	2	1	-300	3	2	362783	363083	4	3	0	1	363770	687	valid	724	363956	186	high
7	1	0	12	12	0	2	2	1	-300	1	2	367700	368000	2	1	0	1	368767	767	valid	724	370112	1345	high
7	1	0	13	13	0	2	2	1	50	4	3	372583	372633	3	4	1	1	374044	1411	valid	578	375261	1217	low
7	1	0	14	14	0	2	2	1	110	4	3	378049	378159	3	4	1	1	379091	932	valid	737	380731	1640	low
7	1	0	15	15	0	2	2	1	50	2	3	383432	383482	1	2	1	1	384927	1445	valid	742	386315	1388	high
7	1	0	16	16	0	2	2	1	-110	1	2	388816	388926	1	2	1	0	390197	1271	valid	391	391262	1065	low
7	1	0	17	17	0	2	2	1	300	1	3	394099	394399	2	1	1	1	395186	787	valid	368	396482	1296	high
7	1	0	18	18	0	2	2	1	-50	1	2	399248	399298	1	2	1	0	400713	1415	valid	424	401812	1099	high
7	1	0	19	19	0	2	2	1	-110	3	1	404348	404458	2	1	1	0	405416	958	valid	298	406639	1223	high
7	1	0	20	20	0	2	2	1	-300	3	1	409648	409948	4	3	0	1	410785	837	valid	397	411968	1183	high
7	1	0	21	21	0	2	2	1	-300	1	4	414531	414831	2	1	0	1	415529	698	valid	355	417446	1917	high
7	1	0	22	22	0	2	2	1	110	2	1	422881	422991	1	2	1	1	423913	922	valid	624	425243	1330	high
7	1	0	23	23	0	2	2	1	-300	3	4	428064	428364	4	3	0	1	429492	1128	valid	545	430741	1249	high
7	1	0	24	24	0	2	2	1	50	4	1	433279	433329	2	1	0	0	434650	1321	valid	273	435911	1261	low
7	1	0	25	25	0	2	2	1	110	1	3	438597	438707	2	1	1	1	440180	1473	valid	415	441322	1142	high
7	1	0	26	26	0	2	2	1	300	2	4	443746	444046	1	2	1	1	445320	1274	valid	717	446696	1376	high
7	1	0	27	27	0	2	2	1	110	4	1	449130	449240	2	1	0	0	450563	1323	valid	737	451864	1301	low
7	1	0	28	28	0	2	2	1	-300	4	2	454613	454913	4	3	2	99	455902	989	wrong limb	624	457219	1317	low
7	1	0	29	29	0	2	2	1	-50	3	4	459929	459979	4	3	0	1	461180	1201	valid	471	462379	1199	high
7	1	0	30	30	0	2	2	1	-50	3	2	464912	464962	4	3	0	1	467363	2401	valid	777	468670	1307	low
7	1	0	31	31	0	2	2	1	-50	4	2	471362	471412	4	3	2	99	472886	1474	wrong limb	678	474253	1367	low
7	1	0	32	32	0	2	2	1	50	2	1	476912	476962	4	3	2	99	479043	2081	wrong limb	506	480043	1000	low
7	1	0	33	33	0	2	2	1	300	2	3	482928	483228	1	2	1	1	484240	1012	valid	560	0	0	high
7	1	0	34	34	0	2	2	1	-110	4	2	490228	490338	4	3	2	99	491505	1167	wrong limb	242	492662	1157	high
7	1	0	35	35	0	2	2	1	110	2	4	495644	495754	1	2	1	1	497451	1697	valid	598	498739	1288	high
7	1	0	36	36	0	2	2	1	50	1	3	501261	501311	2	1	1	1	502424	1113	valid	366	503581	1157	high
7	1	0	1	37	1	2	2	1	-110	3	4	506310	506420	4	3	0	1	507265	845	valid	664	508625	1360	high
7	1	0	28	38	1	2	2	1	-300	4	2	511110	511410	3	4	0	1	512088	678	valid	256	513392	1304	high
7	1	0	31	39	1	2	2	1	-50	4	2	515927	515977	3	4	0	1	518503	2526	valid	259	519777	1274	low
7	1	0	32	40	1	2	2	1	50	2	1	522760	522810	2	1	0	0	524887	2077	valid	793	526537	1650	low
7	1	0	34	41	1	2	2	1	-110	4	2	529276	529386	1	2	1	0	531552	2166	valid	402	532664	1112	low
7	2	0	37	1	0	2	2	1	-110	1	2	553225	553335	2	1	0	1	554120	785	block start	502	555485	1365	high
7	2	0	38	2	0	2	2	1	50	4	3	557941	557991	4	3	0	0	559265	1274	valid	582	560541	1276	high
7	2	0	39	3	0	2	2	1	-50	1	2	563025	563075	2	1	0	1	565563	2488	valid	244	566632	1069	low
7	2	0	40	4	0	2	2	1	-110	3	4	569374	569484	4	3	0	1	570683	1199	valid	447	571828	1145	low
7	2	0	41	5	0	2	2	1	110	1	3	574391	574501	2	1	1	1	575481	980	valid	427	576512	1031	high
7	2	0	42	6	0	2	2	1	110	2	3	578974	579084	1	2	1	1	580490	1406	valid	255	581515	1025	low
7	2	0	43	7	0	2	2	1	-300	3	2	584090	584390	4	3	0	1	585292	902	valid	767	586642	1350	high
7	2	0	44	8	0	2	2	1	300	4	3	589390	589690	3	4	1	1	590297	607	valid	314	591516	1219	high
7	2	0	45	9	0	2	2	1	50	4	1	594406	594456	4	3	2	99	596389	1933	wrong limb	662	597658	1269	low
7	2	0	46	10	0	2	2	1	-50	3	2	600240	600290	1	2	1	0	601941	1651	valid	703	603518	1577	high
7	2	0	47	11	0	2	2	1	300	2	4	606006	606306	1	2	1	1	607065	759	valid	716	608439	1374	high
7	2	0	48	12	0	2	2	1	-110	3	1	611022	611132	4	3	0	1	612027	895	valid	568	613882	1855	high
7	2	0	49	13	0	2	2	1	-50	4	2	616505	616555	1	2	1	0	618265	1710	valid	486	619558	1293	low
7	2	0	50	14	0	2	2	1	-110	1	4	622489	622599	4	3	2	99	623586	987	wrong limb	641	624867	1281	low
7	2	0	51	15	0	2	2	1	-300	1	2	627772	628072	2	1	0	1	628998	926	valid	612	630310	1312	high
7	2	0	52	16	0	2	2	1	300	2	1	632838	633138	1	2	1	1	633947	809	valid	533	635235	1288	high
7	2	0	53	17	0	2	2	1	-50	3	4	637788	637838	3	4	1	0	639032	1194	valid	661	640601	1569	high
7	2	0	54	18	0	2	2	1	-110	3	2	643321	643431	4	3	0	1	644871	1440	valid	447	645930	1059	low
7	2	0	55	19	0	2	2	1	50	1	3	648437	648487	2	1	1	1	649877	1390	valid	227	650846	969	high
7	2	0	56	20	0	2	2	1	-110	4	2	653404	653514	1	2	1	0	655111	1597	valid	680	656531	1420	high
7	2	0	57	21	0	2	2	1	300	4	1	659020	659320	3	4	1	1	660757	1437	valid	323	661823	1066	high
7	2	0	58	22	0	2	2	1	110	4	3	664370	664480	3	4	1	1	665405	925	valid	452	666856	1451	high
7	2	0	59	23	0	2	2	1	-300	3	4	669336	669636	4	3	0	1	670470	834	valid	277	671883	1413	high
7	2	0	60	24	0	2	2	1	-300	3	1	674586	674886	4	3	0	1	675376	490	valid	520	675476	100	high
7	2	0	61	25	0	2	2	1	50	2	4	679153	679203	1	2	1	1	680524	1321	valid	794	682084	1560	low
7	2	0	62	26	0	2	2	1	-300	4	2	684686	684986	3	4	0	1	685770	784	valid	604	687193	1423	high
7	2	0	63	27	0	2	2	1	50	2	3	689752	689802	4	3	0	0	691085	1283	valid	537	692660	1575	high
7	2	0	64	28	0	2	2	1	-300	1	4	695235	695535	2	1	0	1	696623	1088	valid	602	697953	1330	high
7	2	0	65	29	0	2	2	1	300	2	3	700402	700702	1	2	1	1	701640	938	valid	466	703126	1486	high
7	2	0	66	30	0	2	2	1	50	2	1	705585	705635	1	2	1	1	706903	1268	valid	739	708370	1467	low
7	2	0	67	31	0	2	2	1	-50	1	4	710951	711001	2	1	0	1	711921	920	valid	604	713285	1364	high
7	2	0	68	32	0	2	2	1	300	1	3	715834	716134	2	1	1	1	716653	519	valid	382	717957	1304	high
7	2	0	69	33	0	2	2	1	110	4	1	720534	720644	2	1	0	0	721446	802	valid	512	723109	1663	high
7	2	0	70	34	0	2	2	1	110	2	1	725567	725677	2	1	0	0	726598	921	valid	235	728044	1446	high
7	2	0	71	35	0	2	2	1	-50	3	1	730867	730917	2	1	1	0	731820	903	valid	487	733220	1400	high
7	2	0	72	36	0	2	2	1	110	2	4	735817	735927	1	2	1	1	736576	649	valid	480	737826	1250	high
7	2	0	37	37	1	2	2	1	-110	1	2	740317	740427	2	1	0	1	741055	628	valid	800	742738	1683	high
7	2	0	45	38	1	2	2	1	50	4	1	745250	745300	2	1	0	0	746127	827	valid	750	747656	1529	high
7	2	0	50	39	1	2	2	1	-110	1	4	750166	750276	2	1	0	1	751393	1117	valid	513	752676	1283	high
7	3	1	999	1	0	2	1	1	-1000	3	1	838846	839846	0	0	2	99	0	0	no reaction	695	843526	843526	high
7	3	1	999	2	0	2	1	1	-1000	3	1	849578	850578	0	0	2	99	0	0	no reaction	221	0	0	low
7	3	1	999	3	0	2	1	1	1000	4	3	865294	866294	4	4	1	1	867108	814	valid	739	868878	1770	high
7	3	1	999	4	0	2	1	1	1000	4	1	871527	872527	4	4	1	1	873355	828	valid	408	874554	1199	high
7	3	1	999	5	0	2	1	1	1000	1	3	877177	878177	2	1	1	1	878646	469	valid	621	880095	1449	high
7	3	0	73	1	0	2	1	1	-50	3	1	891459	891509	2	1	1	0	892309	800	block start	483	893615	1306	high
7	3	0	74	2	0	2	1	1	50	2	3	896226	896276	1	2	1	1	897035	759	valid	698	898575	1540	high
7	3	0	75	3	0	2	1	1	-300	4	2	901059	901359	4	4	0	1	902164	805	valid	549	903414	1250	high
7	3	0	76	4	0	2	1	1	-50	3	4	906009	906059	4	4	1	0	906977	918	valid	476	908194	1217	low
7	3	0	77	5	0	2	1	1	-50	1	4	910859	910909	2	1	0	1	911973	1064	valid	708	0	0	high
7	3	0	78	6	0	2	1	1	-110	1	2	918175	918285	2	1	0	1	918956	671	valid	330	920219	1263	high
7	3	0	79	7	0	2	1	1	-110	3	4	922808	922918	4	4	1	0	923932	1014	valid	455	924004	72	low
7	3	0	80	8	0	2	1	1	110	2	3	932958	933068	1	2	1	1	934564	1496	valid	703	936047	1483	low
7	3	0	81	9	0	2	1	1	110	2	1	938857	938967	1	2	1	1	940411	1444	valid	767	941974	1563	high
7	3	0	82	10	0	2	1	1	300	2	4	944574	944874	1	2	1	1	945455	581	valid	560	945787	332	high
7	3	0	83	11	0	2	1	1	300	2	1	951840	952140	1	2	1	1	953140	1000	valid	454	954738	1598	high
7	3	0	84	12	0	2	1	1	300	1	3	957473	957773	2	1	1	1	958447	674	valid	679	960140	1693	high
7	3	0	85	13	0	2	1	1	-50	3	2	962690	962740	1	2	1	0	964241	1501	valid	284	965308	1067	high
7	3	0	86	14	0	2	1	1	-300	3	1	968223	968523	3	3	0	1	969215	692	valid	302	970424	1209	high
7	3	0	87	15	0	2	1	1	-300	1	4	972922	973222	4	4	1	0	974590	1368	valid	611	975931	1341	low
7	3	0	88	16	0	2	1	1	50	4	1	978789	978839	2	1	0	0	979823	984	valid	781	981510	1687	high
7	3	0	89	17	0	2	1	1	110	2	4	984005	984115	1	2	1	1	984959	844	valid	666	986357	1398	high
7	3	0	90	18	0	2	1	1	50	4	3	988855	988905	3	3	0	0	990656	1751	valid	321	991570	914	low
7	3	0	91	19	0	2	1	1	50	1	3	994555	994605	2	1	1	1	995500	895	valid	396	996607	1107	high
7	3	0	92	20	0	2	1	1	-110	3	2	999171	999281	3	3	0	1	1001426	2145	valid	530	1002592	1166	low
7	3	0	93	21	0	2	1	1	-110	4	2	1005538	1005648	4	4	0	1	1006771	1123	valid	464	1007967	1196	high
7	3	0	94	22	0	2	1	1	300	2	3	1010637	1010937	1	2	1	1	1011534	597	valid	363	1012666	1132	high
7	3	0	95	23	0	2	1	1	300	4	1	1015554	1015854	4	4	1	1	1016427	573	valid	634	1017978	1551	high
7	3	0	96	24	0	2	1	1	110	4	3	1020737	1020847	4	4	1	1	1022314	1467	valid	676	1023647	1333	high
7	3	0	97	25	0	2	1	1	-110	1	4	1026787	1026897	2	1	0	1	1027794	897	valid	282	0	0	low
7	3	0	98	26	0	2	1	1	-300	3	4	1034270	1034570	3	3	0	1	1035552	982	valid	780	1037160	1608	high
7	3	0	99	27	0	2	1	1	50	2	1	1040153	1040203	2	1	0	0	1041170	967	valid	601	1042652	1482	high
7	3	0	100	28	0	2	1	1	-300	1	2	1045486	1045786	2	1	0	1	1047686	1900	valid	627	1048384	698	high
7	3	0	101	29	0	2	1	1	50	2	4	1051602	1051652	1	2	1	1	1053441	1789	valid	464	1054524	1083	low
7	3	0	102	30	0	2	1	1	300	4	3	1057669	1057969	4	4	1	1	1058736	767	valid	761	1060191	1455	high
7	3	0	103	31	0	2	1	1	-300	3	2	1063202	1063502	1	2	1	0	1065176	1674	valid	724	1066609	1433	high
7	3	0	104	32	0	2	1	1	-110	3	1	1069118	1069228	2	1	1	0	1070496	1268	valid	576	0	0	high
7	3	0	105	33	0	2	1	1	110	1	3	1077118	1077228	2	1	1	1	1077932	704	valid	709	1079742	1810	high
7	3	0	106	34	0	2	1	1	110	4	1	1082401	1082511	2	1	0	0	1083310	799	valid	547	1084768	1458	high
7	3	0	107	35	0	2	1	1	-50	1	2	1087834	1087884	2	1	0	1	1088484	600	valid	249	1089699	1215	high
7	3	0	108	36	0	2	1	1	-50	4	2	1092500	1092550	1	2	1	0	1093279	729	valid	754	1093571	292	high
7	3	0	73	37	1	2	1	1	-50	3	1	1097984	1098034	2	1	1	0	1099067	1033	valid	451	1100421	1354	high
7	4	0	109	1	0	2	1	1	-300	3	2	1108866	1109166	3	3	0	1	1109732	566	block start	366	1109766	34	high
7	4	0	110	2	0	2	1	1	-300	4	2	1115066	1115366	4	4	0	1	1116270	904	valid	567	1116943	673	high
7	4	0	111	3	0	2	1	1	-50	3	4	1120349	1120399	4	4	1	0	1121417	1018	valid	571	1121734	317	low
7	4	0	112	4	0	2	1	1	-50	1	4	1126049	1126099	2	1	0	1	1126895	796	valid	779	1128643	1748	high
7	4	0	113	5	0	2	1	1	300	2	1	1131382	1131682	1	2	1	1	1132120	438	valid	621	1133694	1574	high
7	4	0	114	6	0	2	1	1	110	2	3	1136282	1136392	1	2	1	1	1136926	534	valid	637	1138391	1465	high
7	4	0	115	7	0	2	1	1	-300	1	4	1141048	1141348	2	1	0	1	1141871	523	valid	233	1142222	351	high
7	4	0	116	8	0	2	1	1	-50	3	1	1145581	1145631	2	1	1	0	1146210	579	valid	674	1147436	1226	high
7	4	0	117	9	0	2	1	1	-110	3	4	1151465	1151575	3	3	0	1	1152304	729	valid	402	1153192	888	high
7	4	0	118	10	0	2	1	1	-50	4	2	1156381	1156431	1	2	1	0	1157371	940	valid	726	1159011	1640	high
7	4	0	119	11	0	2	1	1	-300	3	1	1161897	1162197	3	3	0	1	1162834	637	valid	513	1164176	1342	high
7	4	0	120	12	0	2	1	1	300	1	3	1166980	1167280	2	1	1	1	1167722	442	valid	358	1168534	812	high
7	4	0	121	13	0	2	1	1	110	4	3	1171497	1171607	4	4	1	1	1172758	1151	valid	377	1173998	1240	low
7	4	0	122	14	0	2	1	1	-110	4	2	1177047	1177157	4	4	0	1	1178206	1049	valid	570	1178204	-2	high
7	4	0	123	15	0	2	1	1	50	2	4	1183546	1183596	1	2	1	1	1184341	745	valid	556	1184537	196	high
7	4	0	124	16	0	2	1	1	110	1	3	1190496	1190606	2	1	1	1	1191440	834	valid	779	1193337	1897	high
7	4	0	125	17	0	2	1	1	50	1	3	1196713	1196763	2	1	1	1	1197287	524	valid	379	1197966	679	high
7	4	0	126	18	0	2	1	1	300	2	4	1201296	1201596	1	2	1	1	1201974	378	valid	347	1203199	1225	high
7	4	0	127	19	0	2	1	1	300	2	3	1205762	1206062	1	2	1	1	1206547	485	valid	311	1207739	1192	high
7	4	0	128	20	0	2	1	1	-110	1	4	1210379	1210489	2	1	0	1	1211007	518	valid	369	1212367	1360	high
7	4	0	129	21	0	2	1	1	50	2	1	1215028	1215078	1	2	1	1	1215753	675	valid	588	1217378	1625	high
7	4	0	130	22	0	2	1	1	110	2	4	1219911	1220021	1	2	1	1	1220555	534	valid	797	1222241	1686	high
7	4	0	131	23	0	2	1	1	-300	3	4	1224778	1225078	3	3	0	1	1225752	674	valid	566	1226264	512	high
7	4	0	132	24	0	2	1	1	-300	1	2	1231811	1232111	2	1	0	1	1232662	551	valid	544	1234334	1672	high
7	4	0	133	25	0	2	1	1	110	2	1	1237061	1237171	1	2	1	1	1237969	798	valid	727	1239484	1515	high
7	4	0	134	26	0	2	1	1	110	4	1	1242344	1242454	2	1	0	0	1243088	634	valid	221	1244513	1425	high
7	4	0	135	27	0	2	1	1	50	4	1	1247260	1247310	2	1	0	0	1248209	899	valid	587	1249575	1366	high
7	4	0	136	28	0	2	1	1	-110	1	2	1252343	1252453	2	1	0	1	1252864	411	valid	411	1254845	1981	high
7	4	0	137	29	0	2	1	1	-110	3	2	1257376	1257486	1	2	1	0	1258434	948	valid	538	1259793	1359	high
7	4	0	138	30	0	2	1	1	-110	3	1	1262793	1262903	2	1	1	0	1264973	2070	valid	453	1266175	1202	low
7	4	0	139	31	0	2	1	1	-50	1	2	1268843	1268893	1	2	1	0	1270449	1556	valid	567	1271813	1364	low
7	4	0	140	32	0	2	1	1	300	4	1	1274459	1274759	4	4	1	1	1275461	702	valid	765	0	0	high
7	4	0	141	33	0	2	1	1	300	4	3	1282009	1282309	4	4	1	1	1282956	647	valid	224	1283349	393	low
7	4	0	142	34	0	2	1	1	50	2	3	1287558	1287608	3	3	0	0	1289169	1561	valid	405	1289524	355	high
7	4	0	143	35	0	2	1	1	-50	3	2	1293958	1294008	1	2	1	0	1295740	1732	valid	360	0	0	low
7	4	0	144	36	0	2	1	1	50	4	3	1302074	1302124	4	4	1	1	1303881	1757	valid	786	1305444	1563	low
7	4	0	109	37	1	2	1	1	-300	3	2	1308924	1309224	3	3	0	1	1310046	822	valid	341	1311422	1376	high
7	5	1	999	1	0	1	2	1	1000	2	3	1316557	1435952	2	2	1	1	1436494	542	valid	557	1438228	1734	high
7	5	1	999	2	0	1	2	1	-1000	1	4	1440918	1441918	1	1	0	1	1442622	704	valid	555	1443979	1357	high
7	5	1	999	3	0	1	2	1	-1000	1	4	1446601	1447601	1	1	0	1	1447829	228	valid	357	1448958	1129	high
7	5	1	999	4	0	1	2	1	-1000	4	2	1451451	1452451	3	4	0	1	1452713	262	valid	281	1453957	1244	high
7	5	1	999	5	0	1	2	1	-1000	1	2	1456451	1457451	1	1	0	1	1457857	406	valid	202	1458806	949	high
7	5	0	145	1	0	1	2	1	300	2	3	1465334	1465634	2	2	1	1	1466222	588	block start	526	1467583	1361	high
7	5	0	146	2	0	1	2	1	300	4	1	1470117	1470417	3	4	1	1	1470854	437	valid	661	1472270	1416	high
7	5	0	147	3	0	1	2	1	50	4	1	1474867	1474917	1	1	0	0	1476022	1105	valid	736	1477621	1599	high
7	5	0	148	4	0	1	2	1	110	2	4	1480283	1480393	2	2	1	1	1480886	493	valid	256	1481945	1059	high
7	5	0	149	5	0	1	2	1	50	2	3	1484916	1484966	2	2	1	1	1485726	760	valid	631	1487187	1461	high
7	5	0	150	6	0	1	2	1	110	1	3	1489766	1489876	1	1	1	1	1490532	656	valid	423	1491800	1268	high
7	5	0	151	7	0	1	2	1	-110	3	1	1494333	1494443	3	4	2	99	1495831	1388	wrong limb	689	1497261	1430	low
7	5	0	152	8	0	1	2	1	-110	1	2	1499932	1500042	2	2	1	0	1501249	1207	valid	476	1502331	1082	low
7	5	0	153	9	0	1	2	1	-300	3	2	1504982	1505282	4	3	0	1	1505822	540	valid	399	1505866	44	high
7	5	0	154	10	0	1	2	1	110	4	1	1509782	1509892	3	4	1	1	1510839	947	valid	751	1510927	88	high
7	5	0	155	11	0	1	2	1	-50	1	2	1514882	1514932	1	1	0	1	1516484	1552	valid	776	1518010	1526	high
7	5	0	156	12	0	1	2	1	110	2	3	1520915	1521025	2	2	1	1	1521535	510	valid	696	1524172	2637	low
7	5	0	157	13	0	1	2	1	-110	3	4	1527948	1528058	3	4	1	0	1529458	1400	valid	641	1530706	1248	high
7	5	0	158	14	0	1	2	1	-110	1	4	1533699	1533809	1	1	0	1	1534376	567	valid	270	1535344	968	high
7	5	0	159	15	0	1	2	1	50	2	4	1538214	1538264	2	2	1	1	1538885	621	valid	265	1540088	1203	high
7	5	0	160	16	0	1	2	1	-110	3	2	1542864	1542974	2	2	1	0	1543723	749	valid	523	1544919	1196	high
7	5	0	161	17	0	1	2	1	-50	1	4	1548797	1548847	1	1	0	1	1549485	638	valid	201	1550651	1166	high
7	5	0	162	18	0	1	2	1	-110	4	2	1554063	1554173	3	4	0	1	1555238	1065	valid	389	1556278	1040	high
7	5	0	163	19	0	1	2	1	300	2	4	1558663	1558963	2	2	1	1	1559508	545	valid	444	1560802	1294	high
7	5	0	164	20	0	1	2	1	300	1	3	1563530	1563830	1	1	1	1	1564368	538	valid	523	1565580	1212	high
7	5	0	165	21	0	1	2	1	300	4	3	1568113	1568413	3	4	1	1	1569061	648	valid	708	1570438	1377	high
7	5	0	166	22	0	1	2	1	-300	1	2	1573362	1573662	1	1	0	1	1574182	520	valid	272	1575197	1015	high
7	5	0	167	23	0	1	2	1	110	4	3	1577712	1577822	3	4	1	1	1578899	1077	valid	279	1580019	1120	low
7	5	0	168	24	0	1	2	1	-300	3	1	1582695	1582995	4	3	0	1	1584006	1011	valid	617	1585239	1233	high
7	5	0	169	25	0	1	2	1	-300	3	4	1588445	1588745	4	3	0	1	1590067	1322	valid	540	1591368	1301	high
7	5	0	170	26	0	1	2	1	-50	3	1	1594395	1594445	4	3	0	1	1595835	1390	valid	375	1596830	995	low
7	5	0	171	27	0	1	2	1	-50	3	4	1599511	1599561	4	3	0	1	1600905	1344	valid	507	1602488	1583	low
7	5	0	172	28	0	1	2	1	50	2	1	1605244	1605294	2	2	1	1	1606667	1373	valid	415	1608137	1470	low
7	5	0	173	29	0	1	2	1	-300	1	4	1610744	1611044	1	1	0	1	1611741	697	valid	324	1612825	1084	high
7	5	0	174	30	0	1	2	1	-50	4	2	1615861	1615911	2	2	1	0	1616640	729	valid	796	1618196	1556	high
7	5	0	175	31	0	1	2	1	-50	3	2	1620727	1620777	2	2	1	0	1621945	1168	valid	402	1623138	1193	high
7	5	0	176	32	0	1	2	1	50	4	3	1625593	1625643	4	3	0	0	1626771	1128	valid	682	1628199	1428	high
7	5	0	177	33	0	1	2	1	300	2	1	1630810	1631110	2	2	1	1	1631637	527	valid	737	1633135	1498	high
7	5	0	178	34	0	1	2	1	-300	4	2	1635726	1636026	3	4	0	1	1636517	491	valid	300	1637712	1195	high
7	5	0	179	35	0	1	2	1	50	1	3	1640526	1640576	1	1	1	1	1641534	958	valid	520	1642757	1223	high
7	5	0	180	36	0	1	2	1	110	2	1	1645609	1645719	2	2	1	1	1646253	534	valid	451	1647829	1576	high
7	5	0	145	37	1	1	2	1	300	2	3	1650942	1651242	2	2	1	1	1651682	440	valid	308	1652739	1057	high
7	5	0	151	38	1	1	2	1	-110	3	1	1655892	1656002	1	1	1	0	1657022	1020	valid	535	1658451	1429	high
7	6	0	181	1	0	1	2	1	300	2	4	1667342	1667642	2	2	1	1	1668121	479	block start	321	1669319	1198	high
7	6	0	182	2	0	1	2	1	-300	1	2	1672391	1672691	1	1	0	1	1673188	497	valid	740	1674781	1593	high
7	6	0	183	3	0	1	2	1	-110	1	2	1677408	1677518	1	1	0	1	1678009	491	valid	737	1679632	1623	high
7	6	0	184	4	0	1	2	1	-300	3	4	1682124	1682424	4	3	0	1	1682870	446	valid	235	1684130	1260	high
7	6	0	185	5	0	1	2	1	50	2	1	1686674	1686724	2	2	1	1	1687805	1081	valid	368	1688939	1134	low
7	6	0	186	6	0	1	2	1	110	2	3	1691674	1691784	2	2	1	1	1692523	739	valid	794	1694165	1642	high
7	6	0	187	7	0	1	2	1	110	2	4	1696690	1696800	2	2	1	1	1697441	641	valid	558	1698789	1348	high
7	6	0	188	8	0	1	2	1	50	4	1	1701190	1701240	1	1	0	0	1702022	782	valid	377	1703747	1725	high
7	6	0	189	9	0	1	2	1	110	4	1	1706307	1706417	3	4	1	1	1707886	1469	valid	392	1708982	1096	high
7	6	0	190	10	0	1	2	1	300	4	1	1711590	1711890	3	4	1	1	1712271	381	valid	366	1713523	1252	high
7	6	0	191	11	0	1	2	1	50	1	3	1716123	1716173	1	1	1	1	1717582	1409	valid	704	1719160	1578	low
7	6	0	192	12	0	1	2	1	-50	1	2	1721956	1722006	1	1	0	1	1723254	1248	valid	554	1724610	1356	high
7	6	0	193	13	0	1	2	1	-50	1	4	1727239	1727289	3	4	1	0	1728757	1468	valid	207	1730214	1457	low
7	6	0	194	14	0	1	2	1	-50	3	4	1732855	1732905	4	3	0	1	1734271	1366	valid	510	1735540	1269	high
7	6	0	195	15	0	1	2	1	-50	3	1	1738038	1738088	1	1	1	0	1739452	1364	valid	687	1741251	1799	high
7	6	0	196	16	0	1	2	1	50	4	3	1743888	1743938	1	1	2	99	1745319	1381	wrong limb	428	1747606	2287	high
7	6	0	197	17	0	1	2	1	-300	4	2	1751338	1751638	3	4	0	1	1752312	674	valid	631	1753705	1393	high
7	6	0	198	18	0	1	2	1	-300	1	4	1756721	1757021	1	1	0	1	1757809	788	valid	731	1759362	1553	high
7	6	0	199	19	0	1	2	1	-300	3	1	1762171	1762471	4	3	0	1	1763063	592	valid	717	1763092	29	high
7	6	0	200	20	0	1	2	1	110	2	1	1767370	1767480	2	2	1	1	1768120	640	valid	640	1769537	1417	high
7	6	0	201	21	0	1	2	1	-50	3	2	1772104	1772154	2	2	1	0	1773358	1204	valid	547	1774658	1300	high
7	6	0	202	22	0	1	2	1	-50	4	2	1777203	1777253	2	2	1	0	1778643	1390	valid	640	1780054	1411	high
7	6	0	203	23	0	1	2	1	-110	4	2	1782570	1782680	2	2	1	0	1783682	1002	valid	351	0	0	high
7	6	0	204	24	0	1	2	1	-110	3	1	1789619	1789729	1	1	1	0	1790875	1146	valid	774	1792580	1705	high
