subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	confidenceDelay	timeConfidenceReaction	responsetimeConfidence	confidenceTOJ
5	3	1	999	4	0	1	1	1	-1000	3	1	695846	696846	6	6	2	99	698657	1811	wrong limb	511	0	0	low
5	3	1	999	5	0	1	1	1	-1000	3	2	703296	709595	3	3	0	1	710357	762	valid	254	0	0	low
5	3	0	73	1	0	1	1	1	-110	1	2	741593	741703	1	1	0	1	742699	996	block start	432	743792	1093	high
5	3	0	74	2	0	1	1	1	110	2	3	746443	746553	2	2	1	1	747343	790	valid	238	748308	965	high
5	3	0	75	3	0	1	1	1	50	2	3	750909	750959	2	2	1	1	751732	773	valid	515	752944	1212	high
5	3	0	76	4	0	1	1	1	-300	3	4	755592	755892	3	3	0	1	756632	740	valid	497	757803	1171	high
5	3	0	77	5	0	1	1	1	110	2	4	760459	760569	2	2	1	1	761073	504	valid	766	762499	1426	high
5	3	0	78	6	0	1	1	1	110	1	3	765008	765118	1	1	1	1	765753	635	valid	483	766945	1192	high
5	3	0	79	7	0	1	1	1	50	1	3	769508	769558	1	1	1	1	770137	579	valid	713	771492	1355	high
5	3	0	80	8	0	1	1	1	-300	3	1	774025	774325	1	1	1	0	774919	594	valid	425	776186	1267	low
5	3	0	81	9	0	1	1	1	-110	3	1	779024	779134	3	3	0	1	780593	1459	valid	207	781567	974	high
5	3	0	82	10	0	1	1	1	-110	1	4	784207	784317	1	1	0	1	785558	1241	valid	571	786643	1085	low
5	3	0	83	11	0	1	1	1	-300	3	2	789390	789690	3	3	0	1	790898	1208	valid	226	791787	889	high
5	3	0	84	12	0	1	1	1	-50	3	2	795223	795273	2	2	1	0	796417	1144	valid	427	797718	1301	high
5	3	0	85	13	0	1	1	1	-50	1	4	800273	800323	4	4	1	0	801473	1150	valid	437	802735	1262	high
5	3	0	86	14	0	1	1	1	300	4	3	805289	805589	4	4	1	1	806307	718	valid	349	807431	1124	high
5	3	0	87	15	0	1	1	1	300	2	4	810056	810356	2	2	1	1	810920	564	valid	315	812048	1128	high
5	3	0	88	16	0	1	1	1	50	4	1	815155	815205	4	4	1	1	816398	1193	valid	559	817579	1181	low
5	3	0	89	17	0	1	1	1	110	4	1	820622	820732	4	4	1	1	821906	1174	valid	621	823057	1151	high
5	3	0	90	18	0	1	1	1	-110	3	4	826021	826131	4	4	1	0	827293	1162	valid	327	828314	1021	high
5	3	0	91	19	0	1	1	1	50	2	1	830921	830971	2	2	1	1	832076	1105	valid	207	832998	922	low
5	3	0	92	20	0	1	1	1	300	2	1	835687	835987	2	2	1	1	836505	518	valid	567	837794	1289	high
5	3	0	93	21	0	1	1	1	-50	3	4	840337	840387	4	4	1	0	841321	934	valid	219	842442	1121	high
5	3	0	94	22	0	1	1	1	110	2	1	845020	845130	2	2	1	1	845811	681	valid	369	846984	1173	high
5	3	0	95	23	0	1	1	1	-110	4	2	849553	849663	2	2	1	0	850433	770	valid	657	851720	1287	high
5	3	0	96	24	0	1	1	1	-300	1	4	854286	854586	1	1	0	1	855327	741	valid	462	856523	1196	high
5	3	0	97	25	0	1	1	1	-50	4	2	859036	859086	2	2	1	0	860014	928	valid	665	861414	1400	high
5	3	0	98	26	0	1	1	1	-110	3	2	864486	864596	2	2	1	0	865438	842	valid	476	866701	1263	high
5	3	0	99	27	0	1	1	1	300	1	3	869635	869935	3	3	0	0	871120	1185	valid	766	871143	23	low
5	3	0	100	28	0	1	1	1	50	4	3	875252	875302	4	4	1	1	876668	1366	valid	600	878026	1358	low
5	3	0	101	29	0	1	1	1	-300	1	2	881168	881468	1	1	0	1	881989	521	valid	776	883527	1538	high
5	3	0	102	30	0	1	1	1	300	4	1	886301	886601	4	4	1	1	887391	790	valid	569	888672	1281	high
5	3	0	103	31	0	1	1	1	50	2	4	891351	891401	2	2	1	1	892085	684	valid	324	893234	1149	high
5	3	0	104	32	0	1	1	1	110	4	3	896000	896110	4	4	1	1	896940	830	valid	316	897969	1029	high
5	3	0	105	33	0	1	1	1	-50	1	2	900717	900767	1	1	0	1	902285	1518	valid	418	903430	1145	low
5	3	0	106	34	0	1	1	1	-300	4	2	906083	906383	4	4	0	1	907522	1139	valid	377	908012	490	high
5	3	0	107	35	0	1	1	1	-50	3	1	911666	911716	1	1	1	0	913084	1368	valid	577	914327	1243	low
5	3	0	108	36	0	1	1	1	300	2	3	917132	917432	2	2	1	1	918184	752	valid	409	919990	1806	high
5	3	0	73	37	1	1	1	1	-110	1	2	922965	923075	1	1	0	1	923992	917	valid	330	925109	1117	low
5	4	0	109	1	0	1	1	1	-110	1	4	935481	935591	4	4	1	0	936387	796	block start	361	937667	1280	low
5	4	0	110	2	0	1	1	1	50	2	1	940381	940431	2	2	1	1	941071	640	valid	467	942307	1236	low
5	4	0	111	3	0	1	1	1	110	2	3	944997	945107	2	2	1	1	947723	2616	valid	468	948777	1054	high
5	4	0	112	4	0	1	1	1	-50	1	4	951547	951597	4	4	1	0	952838	1241	valid	730	955110	2272	low
5	4	0	113	5	0	1	1	1	-50	1	2	957963	958013	1	1	0	1	958921	908	valid	248	959995	1074	low
5	4	0	114	6	0	1	1	1	300	2	1	962730	963030	2	2	1	1	963465	435	valid	258	964469	1004	high
5	4	0	115	7	0	1	1	1	110	2	4	967096	967206	2	2	1	1	967954	748	valid	787	969445	1491	high
5	4	0	116	8	0	1	1	1	-300	1	2	972062	972362	1	1	0	1	972997	635	valid	477	974174	1177	high
5	4	0	117	9	0	1	1	1	50	1	3	976729	976779	1	1	1	1	978218	1439	valid	496	979469	1251	high
5	4	0	118	10	0	1	1	1	50	4	1	982062	982112	1	1	0	0	983097	985	valid	705	984581	1484	high
5	4	0	119	11	0	1	1	1	300	4	3	987278	987578	4	4	1	1	988683	1105	valid	335	990243	1560	low
5	4	0	120	12	0	1	1	1	-300	1	4	992961	993261	1	1	0	1	994608	1347	valid	274	995676	1068	low
5	4	0	121	13	0	1	1	1	110	1	3	998777	998887	3	3	0	0	999844	957	valid	705	1001458	1614	low
5	4	0	122	14	0	1	1	1	300	2	4	1004194	1004494	2	2	1	1	1005049	555	valid	589	1006652	1603	high
5	4	0	123	15	0	1	1	1	110	4	1	1009244	1009354	0	0	2	99	0	0	no reaction	597	1012299	1012299	high
5	4	0	124	16	0	1	1	1	300	2	3	1015193	1015493	2	2	1	1	1016540	1047	valid	717	0	0	high
5	4	0	125	17	0	1	1	1	300	4	1	1025726	1026026	4	4	1	1	1026768	742	valid	563	1028122	1354	high
5	4	0	126	18	0	1	1	1	-110	3	2	1030959	1031069	2	2	1	0	1032578	1509	valid	539	1033822	1244	high
5	4	0	127	19	0	1	1	1	-50	3	4	1036892	1036942	3	3	0	1	1038301	1359	valid	402	1038454	153	high
5	4	0	128	20	0	1	1	1	110	4	3	1042075	1042185	3	3	0	0	1043391	1206	valid	243	1044454	1063	low
5	4	0	129	21	0	1	1	1	-110	1	2	1047324	1047434	2	2	1	0	1048721	1287	valid	305	0	0	low
5	4	0	130	22	0	1	1	1	-50	4	2	1055443	1055493	2	2	1	0	1056049	556	valid	225	1056799	750	high
5	4	0	131	23	0	1	1	1	-300	3	2	1059660	1059960	3	3	0	1	1060517	557	valid	394	1061576	1059	high
5	4	0	132	24	0	1	1	1	-110	3	1	1064360	1064470	1	1	1	0	1065169	699	valid	495	1066469	1300	low
5	4	0	133	25	0	1	1	1	50	2	4	1069576	1069626	2	2	1	1	1070444	818	valid	417	1071560	1116	high
5	4	0	134	26	0	1	1	1	-50	3	1	1074142	1074192	1	1	1	0	1075146	954	valid	333	1076235	1089	high
5	4	0	135	27	0	1	1	1	-110	4	2	1078809	1078919	2	2	1	0	1079682	763	valid	618	1081497	1815	high
5	4	0	136	28	0	1	1	1	50	2	3	1084225	1084275	2	2	1	1	1085343	1068	valid	431	1086678	1335	low
5	4	0	137	29	0	1	1	1	110	2	1	1089540	1089650	2	2	1	1	1090736	1086	valid	361	1091907	1171	high
5	4	0	138	30	0	1	1	1	-300	4	2	1094524	1094824	2	2	1	0	1096080	1256	valid	623	1097424	1344	high
5	4	0	139	31	0	1	1	1	300	1	3	1100107	1100407	1	1	1	1	1101301	894	valid	473	1102717	1416	high
5	4	0	140	32	0	1	1	1	-300	3	1	1105307	1105607	3	3	0	1	1106561	954	valid	648	1106721	160	high
5	4	0	141	33	0	1	1	1	50	4	3	1110573	1110623	0	0	2	99	0	0	no reaction	611	1113692	1113692	low
5	4	0	142	34	0	1	1	1	-50	3	2	1116506	1116556	2	2	1	0	1117697	1141	valid	471	1119016	1319	high
5	4	0	143	35	0	1	1	1	-110	3	4	1121706	1121816	4	4	1	0	1122557	741	valid	358	1124086	1529	low
5	4	0	144	36	0	1	1	1	-300	3	4	1127022	1127322	4	4	1	0	1128089	767	valid	342	1129175	1086	low
5	4	0	109	37	1	1	1	1	-110	1	4	1132172	1132282	1	1	0	1	1132967	685	valid	731	1134418	1451	high
5	4	0	123	38	1	1	1	1	110	4	1	1137055	1137165	3	3	2	99	1138288	1123	wrong limb	463	1139680	1392	low
5	4	0	141	39	1	1	1	1	50	4	3	1142788	1142838	3	3	0	0	1144124	1286	valid	341	1145236	1112	low
5	4	0	123	40	2	1	1	1	110	4	1	1147821	1147931	1	1	0	0	1149274	1343	valid	566	1150581	1307	low
5	5	1	999	1	0	2	2	1	-1000	1	4	1155521	1482384	2	1	0	1	1483033	649	valid	371	1484439	1406	high
5	5	1	999	2	0	2	2	1	-1000	1	2	1484467	1487100	2	1	0	1	1487720	620	valid	796	1489162	1442	high
5	5	1	999	3	0	2	2	1	-1000	3	2	1491750	1492750	6	6	2	99	1494729	1979	wrong limb	465	1498801	4072	high
5	5	1	999	4	0	2	2	1	1000	4	3	1498816	1504416	3	4	1	1	1505140	724	valid	340	1506169	1029	high
5	5	1	999	5	0	2	2	1	-1000	1	2	1506183	1509682	2	1	0	1	1510672	990	valid	270	1512079	1407	high
5	5	0	145	1	0	2	2	1	-50	1	4	1524431	1524481	2	1	0	1	1525144	663	block start	451	1526346	1202	low
5	5	0	146	2	0	2	2	1	-110	4	2	1529064	1529174	1	2	1	0	1529752	578	valid	240	1530985	1233	high
5	5	0	147	3	0	2	2	1	110	4	1	1533664	1533774	3	4	1	1	1534267	493	valid	611	1535517	1250	low
5	5	0	148	4	0	2	2	1	300	2	4	1538514	1538814	1	2	1	1	1539298	484	valid	535	1540852	1554	high
5	5	0	149	5	0	2	2	1	110	2	1	1543630	1543740	2	1	0	0	1544632	892	valid	740	1546111	1479	low
5	5	0	150	6	0	2	2	1	-110	1	4	1549113	1549223	2	1	0	1	1549719	496	valid	477	1551332	1613	low
5	5	0	151	7	0	2	2	1	-110	3	1	1554263	1554373	2	1	1	0	1554895	522	valid	355	1556036	1141	high
5	5	0	152	8	0	2	2	1	-300	3	1	1558696	1558996	0	0	2	99	0	0	no reaction	657	0	0	low
5	5	0	153	9	0	2	2	1	-110	1	2	1568969	1569079	1	2	1	0	1569771	692	valid	284	1571413	1642	high
5	5	0	154	10	0	2	2	1	-300	3	2	1574135	1574435	4	3	0	1	1575046	611	valid	304	1576945	1899	high
5	5	0	155	11	0	2	2	1	50	2	3	1579585	1579635	1	2	1	1	1580207	572	valid	290	1581524	1317	high
5	5	0	156	12	0	2	2	1	300	2	3	1584134	1584434	1	2	1	1	1584654	220	valid	793	1586489	1835	high
5	5	0	157	13	0	2	2	1	50	4	1	1589184	1589234	4	3	2	99	1590273	1039	wrong limb	530	1591798	1525	high
5	5	0	158	14	0	2	2	1	-50	3	4	1594684	1594734	4	3	0	1	1595287	553	valid	485	1596683	1396	high
5	5	0	159	15	0	2	2	1	-300	4	2	1599333	1599633	3	4	0	1	1600871	1238	valid	523	1601040	169	high
5	5	0	160	16	0	2	2	1	110	4	3	1605083	1605193	0	0	2	99	0	0	no reaction	318	1609425	1609425	high
5	5	0	161	17	0	2	2	1	-300	1	2	1612049	1612349	2	1	0	1	1612937	588	valid	291	1614274	1337	high
5	5	0	162	18	0	2	2	1	-300	3	4	1617066	1617366	3	4	1	0	1618623	1257	valid	778	1620399	1776	low
5	5	0	163	19	0	2	2	1	110	2	4	1623232	1623342	3	4	0	0	1624350	1008	valid	285	1625583	1233	high
5	5	0	164	20	0	2	2	1	-50	3	1	1628315	1628365	2	1	1	0	1629226	861	valid	642	1629651	425	high
5	5	0	165	21	0	2	2	1	110	2	3	1633381	1633491	1	2	1	1	1634119	628	valid	545	1635714	1595	high
5	5	0	166	22	0	2	2	1	50	2	1	1638581	1638631	2	1	0	0	1639516	885	valid	449	1640862	1346	high
5	5	0	167	23	0	2	2	1	-50	1	2	1643764	1643814	2	1	0	1	1644510	696	valid	380	1646197	1687	low
5	5	0	168	24	0	2	2	1	-300	1	4	1648797	1649097	2	1	0	1	1650170	1073	valid	451	0	0	low
5	5	0	169	25	0	2	2	1	300	4	3	1658114	1658414	3	4	1	1	1658987	573	valid	493	1659271	284	high
5	5	0	170	26	0	2	2	1	-110	3	4	1663247	1663357	0	0	2	99	0	0	no reaction	552	1667606	1667606	high
5	5	0	171	27	0	2	2	1	300	4	1	1670630	1670930	3	4	1	1	1671347	417	valid	288	1672668	1321	high
5	5	0	172	28	0	2	2	1	50	4	3	1675330	1675380	3	4	1	1	1677053	1673	valid	337	1678375	1322	low
5	5	0	173	29	0	2	2	1	-110	3	2	1681146	1681256	1	2	1	0	1681962	706	valid	343	1683400	1438	low
5	5	0	174	30	0	2	2	1	110	1	3	1686079	1686189	2	1	1	1	1687015	826	valid	202	1688149	1134	low
5	5	0	175	31	0	2	2	1	50	2	4	1691029	1691079	1	2	1	1	1692379	1300	valid	482	1693663	1284	low
5	5	0	176	32	0	2	2	1	-50	4	2	1696395	1696445	1	2	1	0	1697069	624	valid	739	1698655	1586	high
5	5	0	177	33	0	2	2	1	50	1	3	1701428	1701478	4	3	0	0	1702316	838	valid	310	1703772	1456	high
5	5	0	178	34	0	2	2	1	-50	3	2	1706595	1706645	1	2	1	0	1707129	484	valid	285	1708647	1518	high
5	5	0	179	35	0	2	2	1	300	2	1	1711311	1711611	1	2	1	1	1711783	172	valid	750	1713293	1510	high
5	5	0	180	36	0	2	2	1	300	1	3	1716427	1716727	4	3	0	0	1717194	467	valid	563	1718544	1350	high
5	5	0	145	37	1	2	2	1	-50	1	4	1721844	1721894	4	3	2	99	1722439	545	wrong limb	791	1724084	1645	high
5	5	0	152	38	1	2	2	1	-300	3	1	1726710	1727010	4	3	0	1	1727351	341	valid	283	1728842	1491	high
5	5	0	157	39	1	2	2	1	50	4	1	1731560	1731610	4	3	2	99	1732316	706	wrong limb	256	1733558	1242	high
5	5	0	160	40	1	2	2	1	110	4	3	1736226	1736336	4	3	0	0	1736758	422	valid	466	1738131	1373	high
5	5	0	170	41	1	2	2	1	-110	3	4	1740876	1740986	4	3	0	1	1741656	670	valid	233	1742811	1155	high
5	5	0	145	42	2	2	2	1	-50	1	4	1745492	1745542	4	3	2	99	1746005	463	wrong limb	579	1747472	1467	high
5	5	0	157	43	2	2	2	1	50	4	1	1750242	1750292	4	3	2	99	1750868	576	wrong limb	480	1752322	1454	high
5	5	0	145	44	3	2	2	1	-50	1	4	1755142	1755192	4	3	2	99	1755634	442	wrong limb	496	1757061	1427	high
5	5	0	157	45	3	2	2	1	50	4	1	1760258	1760308	4	3	2	99	1761170	862	wrong limb	466	1762449	1279	high
5	5	0	145	46	4	2	2	1	-50	1	4	1765174	1765224	1	2	2	99	1766477	1253	wrong limb	607	1767794	1317	low
5	5	0	157	47	4	2	2	1	50	4	1	1770774	1770824	4	3	2	99	1771320	496	wrong limb	668	1772778	1458	high
5	5	0	145	48	5	2	2	1	-50	1	4	1775390	1775440	4	3	2	99	1775960	520	wrong limb	359	1777193	1233	high
5	5	0	157	49	5	2	2	1	50	4	1	1779823	1779873	4	3	2	99	1781053	1180	wrong limb	554	1782342	1289	high
5	5	0	145	50	6	2	2	1	-50	1	4	1785223	1785273	4	3	2	99	1785793	520	wrong limb	736	1787288	1495	high
5	5	0	157	51	6	2	2	1	50	4	1	1789989	1790039	1	2	2	99	1791067	1028	wrong limb	711	1792707	1640	low
5	5	0	145	52	7	2	2	1	-50	1	4	1795622	1795672	4	3	2	99	1796249	577	wrong limb	357	1797373	1124	high
5	5	0	157	53	7	2	2	1	50	4	1	1800022	1800072	1	2	2	99	1801044	972	wrong limb	406	1802212	1168	low
5	5	0	145	54	8	2	2	1	-50	1	4	1805055	1805105	2	1	0	1	1806599	1494	valid	404	1808070	1471	low
5	5	0	157	55	8	2	2	1	50	4	1	1810888	1810938	3	4	1	1	1811792	854	valid	316	1812947	1155	high
5	6	0	181	1	0	2	2	1	-50	3	4	1827354	1827404	4	3	0	1	1828334	930	block start	277	1829265	931	low
5	6	0	182	2	0	2	2	1	-50	4	2	1832120	1832170	1	2	1	0	1832723	553	valid	368	1833865	1142	high
5	6	0	183	3	0	2	2	1	50	4	3	1836453	1836503	4	3	0	0	1837184	681	valid	572	1838474	1290	low
5	6	0	184	4	0	2	2	1	-300	1	4	1841220	1841520	2	1	0	1	1841817	297	valid	284	1842790	973	high
5	6	0	185	5	0	2	2	1	-300	1	2	1845386	1845686	2	1	0	1	1845990	304	valid	780	1847424	1434	high
5	6	0	186	6	0	2	2	1	-110	1	2	1850069	1850179	2	1	0	1	1850751	572	valid	679	1852120	1369	high
5	6	0	187	7	0	2	2	1	-50	1	2	1854769	1854819	2	1	0	1	1855659	840	valid	413	1856729	1070	high
5	6	0	188	8	0	2	2	1	50	2	1	1859369	1859419	2	1	0	0	1859949	530	valid	679	1861368	1419	high
5	6	0	189	9	0	2	2	1	300	2	4	1864018	1864318	1	2	1	1	1865673	1355	valid	401	1866911	1238	high
5	6	0	190	10	0	2	2	1	-110	3	1	1869601	1869711	2	1	1	0	1870315	604	valid	279	1871763	1448	high
