subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	confidenceDelay	timeConfidenceReaction	responsetimeConfidence	confidenceTOJ
3	2	0	37	37	1	2	2	1	-110	3	2	1313014	1313124	1	2	1	0	1314303	1179	valid	0	1314527	224	high
3	2	0	41	38	1	2	2	1	110	4	3	1318564	1318674	3	4	1	1	1320610	1936	valid	0	1320936	326	low
3	2	0	42	39	1	2	2	1	-50	4	2	1325064	1325114	1	2	1	0	1326476	1362	valid	0	1326709	233	low
3	2	0	49	40	1	2	2	1	-110	4	2	1330413	1330523	0	0	2	99	0	0	no reaction	0	1333473	1333473	low
3	2	0	51	41	1	2	2	1	-300	1	4	1337913	1338213	2	1	0	1	1339747	1534	valid	0	1340068	321	high
3	2	0	53	42	1	2	2	1	50	1	3	1343929	1343979	1	2	2	99	1345267	1288	wrong limb	0	1345756	489	low
3	2	0	57	43	1	2	2	1	110	1	3	1349996	1350106	4	3	0	0	1350924	818	valid	0	1351281	357	low
3	2	0	58	44	1	2	2	1	-50	1	4	1354879	1354929	1	2	2	99	1356462	1533	wrong limb	0	1357134	672	low
3	2	0	59	45	1	2	2	1	-300	4	2	1360678	1360978	1	2	1	0	1361870	892	valid	0	1362682	812	low
3	2	0	63	46	1	2	2	1	300	1	3	1366378	1366678	0	0	2	99	0	0	no reaction	0	1369694	1369694	low
3	2	0	68	47	1	2	2	1	300	2	1	1377411	1377711	1	2	1	1	1378656	945	valid	0	1379152	496	low
3	2	0	69	48	1	2	2	1	110	2	3	1382977	1383087	1	2	1	1	1384779	1692	valid	0	1385193	414	low
3	2	0	71	49	1	2	2	1	300	4	3	1388494	1388794	4	3	0	0	1391283	2489	valid	0	1391709	426	low
3	2	0	49	50	2	2	2	1	-110	4	2	1395143	1395253	3	4	0	1	1396885	1632	valid	0	1397016	131	low
3	2	0	53	51	2	2	2	1	50	1	3	1400543	1400593	1	2	2	99	1402243	1650	wrong limb	0	1402736	493	low
3	2	0	58	52	2	2	2	1	-50	1	4	1406810	1406860	1	2	2	99	1408146	1286	wrong limb	0	1408416	270	low
3	2	0	63	53	2	2	2	1	300	1	3	1411809	1412109	2	1	1	1	1412897	788	valid	0	1413311	414	high
3	2	0	53	54	3	2	2	1	50	1	3	1416876	1416926	1	2	2	99	1418674	1748	wrong limb	0	1418986	312	low
3	2	0	58	55	3	2	2	1	-50	1	4	1422925	1422975	1	2	2	99	1424105	1130	wrong limb	0	1424525	420	low
3	2	0	53	56	4	2	2	1	50	1	3	1427759	1427809	4	3	0	0	1428950	1141	valid	0	1429387	437	low
3	2	0	58	57	4	2	2	1	-50	1	4	1432975	1433025	2	1	0	1	1434646	1621	valid	0	1435082	436	low
3	3	1	999	1	0	2	1	1	1000	2	4	1787091	1788091	3	3	2	99	1790301	2210	wrong limb	0	1790785	484	low
3	3	1	999	2	0	2	1	1	1000	4	1	1796591	1797591	4	4	1	1	1798928	1337	valid	0	1799357	429	low
3	3	1	999	3	0	2	1	1	-1000	3	2	1803007	1804007	3	3	0	1	1805230	1223	valid	0	1806047	817	low
3	3	1	999	4	0	2	1	1	1000	2	1	1809873	1810873	1	2	1	1	1811784	911	valid	0	1812209	425	high
3	3	1	999	5	0	2	1	1	1000	2	3	1816356	1817356	1	2	1	1	1817817	461	valid	0	1818225	408	high
3	3	0	73	1	0	2	1	1	-300	3	2	1824639	1824939	3	3	0	1	1825900	961	block start	0	1826477	577	low
3	3	0	74	2	0	2	1	1	110	4	3	1830022	1830132	3	3	0	0	1832693	2561	valid	0	1833048	355	low
3	3	0	75	3	0	2	1	1	110	4	1	1836505	1836615	2	1	0	0	1837838	1223	valid	0	1838193	355	low
3	3	0	76	4	0	2	1	1	50	2	3	1842138	1842188	1	2	1	1	1843313	1125	valid	0	1843678	365	high
3	3	0	77	5	0	2	1	1	-50	3	1	1847538	1847588	1	2	2	99	1848737	1149	wrong limb	0	1848956	219	low
3	3	0	78	6	0	2	1	1	300	1	3	1853005	1853305	1	2	2	99	1854056	751	wrong limb	0	1854480	424	high
3	3	0	79	7	0	2	1	1	-110	3	1	1858288	1858398	1	2	2	99	1859733	1335	wrong limb	0	1860172	439	low
3	3	0	80	8	0	2	1	1	110	1	3	1863371	1863481	1	2	2	99	1864554	1073	wrong limb	0	1865071	517	low
3	3	0	81	9	0	2	1	1	-50	3	2	1868704	1868754	1	2	1	0	1869963	1209	valid	0	1870354	391	low
3	3	0	82	10	0	2	1	1	-110	1	2	1873787	1873897	2	1	0	1	1874953	1056	valid	0	1875185	232	high
3	3	0	83	11	0	2	1	1	50	4	3	1878770	1878820	3	3	0	0	1879866	1046	valid	0	1880314	448	high
3	3	0	84	12	0	2	1	1	110	2	4	1883853	1883963	1	2	1	1	1884948	985	valid	0	1885512	564	low
3	3	0	85	13	0	2	1	1	-300	4	2	1888903	1889203	4	4	0	1	1889916	713	valid	0	1890306	390	high
3	3	0	86	14	0	2	1	1	300	2	1	1894153	1894453	2	1	0	0	1895181	728	valid	0	1895497	316	high
3	3	0	87	15	0	2	1	1	110	2	1	1899452	1899562	1	2	1	1	1900261	699	valid	0	1900436	175	high
3	3	0	88	16	0	2	1	1	-110	3	4	1904135	1904245	3	3	0	1	1905707	1462	valid	0	1906122	415	low
3	3	0	89	17	0	2	1	1	50	2	1	1909768	1909818	2	1	0	0	1910678	860	valid	0	1910833	155	high
3	3	0	90	18	0	2	1	1	300	4	3	1914552	1914852	4	4	1	1	1915522	670	valid	0	1915968	446	high
3	3	0	91	19	0	2	1	1	300	2	4	1919518	1919818	1	2	1	1	1920335	517	valid	0	1920650	315	low
3	3	0	92	20	0	2	1	1	-300	3	4	1924568	1924868	0	0	2	99	0	0	no reaction	0	0	0	low
3	3	0	93	21	0	2	1	1	300	2	3	1933011	1933311	1	2	1	1	1933940	629	valid	0	1934506	566	low
3	3	0	94	22	0	2	1	1	-50	3	4	1938695	1938745	3	3	0	1	1939636	891	valid	0	1939901	265	high
3	3	0	95	23	0	2	1	1	-50	4	2	1943378	1943428	2	1	2	99	1944844	1416	wrong limb	0	1945137	293	low
3	3	0	96	24	0	2	1	1	-50	1	4	1948444	1948494	1	2	2	99	1949191	697	wrong limb	0	1949428	237	high
3	3	0	97	25	0	2	1	1	300	4	1	1953094	1953394	4	4	1	1	1953854	460	valid	0	1954224	370	high
3	3	0	98	26	0	2	1	1	-300	3	1	1958560	1958860	1	2	2	99	1959274	414	wrong limb	0	1960252	978	low
3	3	0	99	27	0	2	1	1	-300	1	2	1964443	1964743	2	1	0	1	1965294	551	valid	0	1965587	293	high
3	3	0	100	28	0	2	1	1	-110	3	2	1969376	1969486	2	1	2	99	1969961	475	wrong limb	0	1970195	234	high
3	3	0	101	29	0	2	1	1	-110	4	2	1974160	1974270	4	4	0	1	1974948	678	valid	0	1975224	276	low
3	3	0	102	30	0	2	1	1	-50	1	2	1978959	1979009	2	1	0	1	1979539	530	valid	0	1979696	157	high
3	3	0	103	31	0	2	1	1	-300	1	4	1983292	1983593	1	2	2	99	1984156	563	wrong limb	0	1984585	429	high
3	3	0	104	32	0	2	1	1	50	4	1	1989392	1989442	2	1	0	0	1990014	572	valid	0	1990810	796	low
3	3	0	105	33	0	2	1	1	50	2	4	1995275	1995325	2	1	2	99	1996136	811	wrong limb	0	1996770	634	low
3	3	0	106	34	0	2	1	1	-110	1	4	2001242	2001352	2	1	0	1	2002165	813	valid	0	2002296	131	low
3	3	0	107	35	0	2	1	1	110	2	3	2010958	2011068	1	2	1	1	2011808	740	valid	0	2012022	214	high
3	3	0	108	36	0	2	1	1	50	1	3	2016341	2016391	2	1	1	1	2017174	783	valid	0	2017392	218	low
3	3	0	73	37	1	2	1	1	-300	3	2	2021324	2021624	3	3	0	1	2022348	724	valid	0	2022585	237	low
3	3	0	77	38	1	2	1	1	-50	3	1	2027090	2027140	1	2	2	99	2028617	1477	wrong limb	0	2028961	344	low
3	3	0	78	39	1	2	1	1	300	1	3	2032607	2032907	4	4	2	99	2033638	731	wrong limb	0	2034206	568	high
3	3	0	79	40	1	2	1	1	-110	3	1	2037823	2037933	1	2	2	99	2039187	1254	wrong limb	0	2039860	673	low
3	3	0	80	41	1	2	1	1	110	1	3	2043489	2043599	2	1	1	1	2044368	769	valid	0	2044500	132	high
3	3	0	92	42	1	2	1	1	-300	3	4	2048623	2048923	3	3	0	1	2049501	578	valid	0	2049889	388	high
3	3	0	95	43	1	2	1	1	-50	4	2	2053372	2053422	4	4	0	1	2055356	1934	valid	0	2055781	425	low
3	3	0	96	44	1	2	1	1	-50	1	4	2059555	2059605	1	2	2	99	2060680	1075	wrong limb	0	2060809	129	high
3	3	0	98	45	1	2	1	1	-300	3	1	2064572	2064872	3	3	0	1	2065385	513	valid	0	2065776	391	high
3	3	0	100	46	1	2	1	1	-110	3	2	2070238	2070348	1	2	1	0	2071168	820	valid	0	2071327	159	high
3	3	0	103	47	1	2	1	1	-300	1	4	2074871	2075171	1	2	2	99	2075686	515	wrong limb	0	2076039	353	high
3	3	0	105	48	1	2	1	1	50	2	4	2082804	2082854	2	1	2	99	2084001	1147	wrong limb	0	2084169	168	low
3	3	0	77	49	2	2	1	1	-50	3	1	2088321	2088371	1	2	2	99	2090312	1941	wrong limb	0	2090597	285	low
3	3	0	78	50	2	2	1	1	300	1	3	2094654	2094954	2	1	1	1	2096054	1100	valid	0	2096504	450	low
3	3	0	79	51	2	2	1	1	-110	3	1	2100253	2100363	4	4	2	99	2101794	1431	wrong limb	0	2102113	319	low
3	3	0	96	52	2	2	1	1	-50	1	4	2105736	2105786	2	1	0	1	2106405	619	valid	0	2106660	255	low
3	3	0	103	53	2	2	1	1	-300	1	4	2111136	2111436	1	2	2	99	2112995	1559	wrong limb	0	2113695	700	low
3	3	0	105	54	2	2	1	1	50	2	4	2117669	2117719	2	1	2	99	2118481	762	wrong limb	0	2118704	223	low
3	3	0	77	55	3	2	1	1	-50	3	1	2122388	2122438	1	2	2	99	2123911	1473	wrong limb	0	0	0	low
3	3	0	79	56	3	2	1	1	-110	3	1	2130221	2130331	2	1	1	0	2131898	1567	valid	0	0	0	low
3	3	0	103	57	3	2	1	1	-300	1	4	2138770	2139070	1	2	2	99	2139614	544	wrong limb	0	0	0	low
3	3	0	105	58	3	2	1	1	50	2	4	2148003	2148053	1	2	1	1	2148613	560	valid	0	0	0	low
3	3	0	77	59	4	2	1	1	-50	3	1	2156410	2156460	2	1	1	0	2157695	1235	valid	0	2158728	1033	high
3	3	0	103	60	4	2	1	1	-300	1	4	2162076	2162376	2	1	0	1	2163035	659	valid	0	2163757	722	low
3	4	0	109	1	0	2	1	1	300	4	1	2189308	2189608	2	1	0	0	2190202	594	block start	0	2190775	573	high
3	4	0	110	2	0	2	1	1	-110	3	4	2194025	2194135	3	3	0	1	2195365	1230	valid	0	2195994	629	high
3	4	0	111	3	0	2	1	1	50	2	4	2199958	2200008	1	2	1	1	2200553	545	valid	0	2201166	613	high
3	4	0	112	4	0	2	1	1	-50	4	2	2204191	2204241	1	2	1	0	2205096	855	valid	0	2205670	574	high
3	4	0	113	5	0	2	1	1	300	1	3	2208574	2208874	2	1	1	1	2209293	419	valid	0	2210021	728	high
3	4	0	114	6	0	2	1	1	110	2	3	2213090	2213200	3	3	0	0	2213755	555	valid	0	2214883	1128	low
3	4	0	115	7	0	2	1	1	-110	4	2	2218140	2218250	4	4	0	1	2219031	781	valid	0	2219606	575	high
3	4	0	116	8	0	2	1	1	110	4	1	2222707	2222817	4	4	1	1	2223506	689	valid	0	2224312	806	high
3	4	0	117	9	0	2	1	1	50	4	1	2227740	2227790	2	1	0	0	2228507	717	valid	0	2229122	615	high
3	4	0	118	10	0	2	1	1	-50	1	2	2232723	2232773	2	1	0	1	2233319	546	valid	0	2233942	623	high
3	4	0	119	11	0	2	1	1	-110	1	4	2237423	2237533	1	2	2	99	2239405	1872	wrong limb	0	2239942	537	low
3	4	0	120	12	0	2	1	1	-300	3	4	2243222	2243522	3	3	0	1	2244407	885	valid	0	2245199	792	high
3	4	0	121	13	0	2	1	1	110	2	4	2248539	2248649	1	2	1	1	2249336	687	valid	0	2250047	711	high
3	4	0	122	14	0	2	1	1	300	2	1	2253005	2253305	1	2	1	1	2253787	482	valid	0	2254361	574	high
3	4	0	123	15	0	2	1	1	-110	3	1	2257705	2257815	4	4	2	99	2258676	861	wrong limb	0	2259454	778	high
3	4	0	124	16	0	2	1	1	300	2	4	2262755	2263055	1	2	1	1	2263437	382	valid	0	2263963	526	high
3	4	0	125	17	0	2	1	1	-50	3	4	2267054	2267104	3	3	0	1	2267912	808	valid	0	2268613	701	low
3	4	0	126	18	0	2	1	1	110	4	3	2271938	2272048	2	1	2	99	2274429	2381	wrong limb	0	2274977	548	low
3	4	0	127	19	0	2	1	1	110	1	3	2278137	2278247	1	2	2	99	2278762	515	wrong limb	0	2279405	643	high
3	4	0	128	20	0	2	1	1	-300	4	2	2282870	2283170	4	4	0	1	2283719	549	valid	0	2284338	619	low
3	4	0	129	21	0	2	1	1	50	4	3	2287453	2287503	4	4	1	1	2288378	875	valid	0	2288880	502	low
3	4	0	130	22	0	2	1	1	50	2	3	2292103	2292153	1	2	1	1	2292765	612	valid	0	2293508	743	high
3	4	0	131	23	0	2	1	1	-50	3	1	2296820	2296870	3	3	0	1	2297629	759	valid	0	2297752	123	low
3	4	0	132	24	0	2	1	1	-300	3	2	2301503	2301803	3	3	0	1	2302962	1159	valid	0	2303647	685	high
3	4	0	133	25	0	2	1	1	50	2	1	2307502	2307552	1	2	1	1	2308305	753	valid	0	2309382	1077	low
3	4	0	134	26	0	2	1	1	-300	3	1	2312886	2313186	1	2	2	99	2314065	879	wrong limb	0	2314746	681	high
3	4	0	135	27	0	2	1	1	-110	1	2	2318402	2318512	2	1	0	1	2319946	1434	valid	0	2320748	802	low
3	4	0	136	28	0	2	1	1	50	1	3	2323768	2323818	1	2	2	99	2324524	706	wrong limb	0	2325239	715	low
3	4	0	137	29	0	2	1	1	-50	3	2	2328435	2328485	1	2	1	0	2329089	604	valid	0	2329539	450	high
3	4	0	138	30	0	2	1	1	-300	1	2	2332451	2332751	1	2	1	0	2333514	763	valid	0	2334192	678	low
3	4	0	139	31	0	2	1	1	110	2	1	2338401	2338511	1	2	1	1	2339377	866	valid	0	2340097	720	high
3	4	0	140	32	0	2	1	1	300	4	3	2343567	2343867	4	4	1	1	2344418	551	valid	0	2345114	696	high
3	4	0	141	33	0	2	1	1	-110	3	2	2348517	2348627	2	1	2	99	2349866	1239	wrong limb	0	2350751	885	low
3	4	0	142	34	0	2	1	1	-300	1	4	2353617	2353917	1	2	2	99	2354634	717	wrong limb	0	2355267	633	high
3	4	0	143	35	0	2	1	1	-50	1	4	2358383	2358433	3	3	2	99	2360170	1737	wrong limb	0	2360713	543	low
3	4	0	144	36	0	2	1	1	300	2	3	2364316	2364616	1	2	1	1	2365188	572	valid	0	2365860	672	high
3	4	0	109	37	1	2	1	1	300	4	1	2369116	2369416	4	4	1	1	2370267	851	valid	0	2370984	717	high
3	4	0	119	38	1	2	1	1	-110	1	4	2374516	2374626	2	1	0	1	2375637	1011	valid	0	2376134	497	high
3	4	0	123	39	1	2	1	1	-110	3	1	2379499	2379609	2	1	1	0	2380378	769	valid	0	2380862	484	high
3	4	0	126	40	1	2	1	1	110	4	3	2384382	2384492	4	4	1	1	2385322	830	valid	0	2385875	553	high
