subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	confidenceDelay	timeConfidenceReaction	responsetimeConfidence	confidenceTOJ
9	3	0	99	27	0	1	1	1	110	4	1	790881	790991	4	4	1	1	791475	484	valid	404	792789	1314	high
9	3	0	100	28	0	1	1	1	-50	3	1	795348	795398	3	3	0	1	796427	1029	valid	292	797685	1258	high
9	3	0	101	29	0	1	1	1	110	1	3	800114	800224	1	1	1	1	800556	332	valid	753	802246	1690	high
9	3	0	102	30	0	1	1	1	-50	1	2	804664	804714	1	1	0	1	805158	444	valid	493	806795	1637	high
9	3	0	103	31	0	1	1	1	-300	3	2	809231	809531	3	3	0	1	810017	486	valid	446	811442	1425	high
9	3	0	104	32	0	1	1	1	300	1	3	813864	814164	1	1	1	1	814409	245	valid	789	816073	1664	high
9	3	0	105	33	0	1	1	1	-50	4	2	818480	818530	0	0	2	99	0	0	no reaction	539	822821	822821	high
9	3	0	106	34	0	1	1	1	-300	1	2	825496	825796	0	0	2	99	0	0	no reaction	284	829861	829861	high
9	3	0	107	35	0	1	1	1	50	4	1	832396	832446	4	4	1	1	833355	909	valid	567	834883	1528	high
9	3	0	108	36	0	1	1	1	-110	3	1	837412	837522	0	0	2	99	0	0	no reaction	428	841710	841710	high
9	3	0	73	37	1	1	1	1	300	4	1	844279	844579	4	4	1	1	845175	596	valid	381	846515	1340	high
9	3	0	84	38	1	1	1	1	50	2	3	849029	849079	0	0	2	99	0	0	no reaction	278	853121	853121	high
9	3	0	85	39	1	1	1	1	-50	1	4	855628	855678	1	1	0	1	856222	544	valid	581	857636	1414	high
9	3	0	89	40	1	1	1	1	300	2	1	860528	860828	2	2	1	1	861070	242	valid	232	862232	1162	high
9	3	0	91	41	1	1	1	1	-300	3	4	864893	865193	3	3	0	1	865706	513	valid	459	867223	1517	high
9	3	0	96	42	1	1	1	1	110	2	1	869710	869820	0	0	2	99	0	0	no reaction	575	874166	874166	high
9	3	0	97	43	1	1	1	1	-300	1	4	877294	877594	1	1	0	1	877905	311	valid	663	879586	1681	high
9	3	0	105	44	1	1	1	1	-50	4	2	882227	882277	2	2	1	0	883935	1658	valid	235	885007	1072	high
9	3	0	106	45	1	1	1	1	-300	1	2	887943	888243	0	0	2	99	0	0	no reaction	334	892333	892333	high
9	3	0	108	46	1	1	1	1	-110	3	1	894793	894903	1	1	1	0	895827	924	valid	587	897784	1957	high
9	3	0	84	47	2	1	1	1	50	2	3	900309	900359	2	2	1	1	901514	1155	valid	281	902723	1209	high
9	3	0	96	48	2	1	1	1	110	2	1	905276	905386	0	0	2	99	0	0	no reaction	411	909642	909642	high
9	3	0	106	49	2	1	1	1	-300	1	2	912343	912643	1	1	0	1	913015	372	valid	780	914834	1819	high
9	3	0	96	50	3	1	1	1	110	2	1	917310	917420	2	2	1	1	917777	357	valid	441	918055	278	high
9	4	0	109	1	0	1	1	1	50	1	3	933442	933492	1	1	1	1	934005	513	block start	688	935761	1756	low
9	4	0	110	2	0	1	1	1	50	2	3	933507	934697	1	1	2	99	938310	3613	wrong limb	653	940774	2464	low
9	4	0	111	3	0	1	1	1	300	2	4	945342	945642	2	2	1	1	946071	429	valid	360	947441	1370	low
9	4	0	112	4	0	1	1	1	-300	3	2	950241	950541	3	3	0	1	951064	523	valid	799	951558	494	low
9	4	0	113	5	0	1	1	1	-50	3	1	955308	955358	1	1	1	0	956098	740	valid	450	958520	2422	high
9	4	0	114	6	0	1	1	1	50	2	4	961058	961108	2	2	1	1	961484	376	valid	788	963269	1785	high
9	4	0	115	7	0	1	1	1	-110	3	1	966024	966134	0	0	2	99	0	0	no reaction	246	970480	970480	high
9	4	0	116	8	0	1	1	1	110	2	4	972957	973067	2	2	1	1	973355	288	valid	227	974702	1347	high
9	4	0	117	9	0	1	1	1	-50	4	2	977207	977257	2	2	1	0	977762	505	valid	294	978973	1211	high
9	4	0	118	10	0	1	1	1	-50	1	2	981440	981490	1	1	0	1	981984	494	valid	642	983546	1562	high
9	4	0	119	11	0	1	1	1	110	4	3	986006	986116	4	4	1	1	986731	615	valid	484	988180	1449	high
9	4	0	120	12	0	1	1	1	-300	3	4	990623	990923	3	3	0	1	991210	287	valid	283	992601	1391	high
9	4	0	121	13	0	1	1	1	-110	1	4	995123	995233	1	1	0	1	995745	512	valid	301	997241	1496	high
9	4	0	122	14	0	1	1	1	300	2	1	1000056	1000356	2	2	1	1	1000573	217	valid	561	1002221	1648	high
9	4	0	123	15	0	1	1	1	-110	3	4	1004822	1004932	3	3	0	1	1005391	459	valid	327	1006814	1423	high
9	4	0	124	16	0	1	1	1	50	2	1	1009489	1009539	2	2	1	1	1010011	472	valid	750	1011616	1605	high
9	4	0	125	17	0	1	1	1	-300	1	4	1014105	1014405	1	1	0	1	1014575	170	valid	706	1016280	1705	high
9	4	0	126	18	0	1	1	1	110	4	1	1018755	1018865	4	4	1	1	1019574	709	valid	398	1020906	1332	high
9	4	0	127	19	0	1	1	1	-110	4	2	1023304	1023414	4	4	0	1	1023942	528	valid	452	1025383	1441	high
9	4	0	128	20	0	1	1	1	300	1	3	1027904	1028204	0	0	2	99	0	0	no reaction	657	1032644	1032644	high
9	4	0	129	21	0	1	1	1	110	1	3	1035187	1035297	1	1	1	1	1035665	368	valid	579	1037256	1591	high
9	4	0	130	22	0	1	1	1	-110	1	2	1039804	1039914	1	1	0	1	1040098	184	valid	471	1040568	470	high
9	4	0	131	23	0	1	1	1	-50	3	2	1044053	1044103	0	0	2	99	0	0	no reaction	480	1048283	1048283	high
9	4	0	132	24	0	1	1	1	50	4	1	1050786	1050836	4	4	1	1	1051409	573	valid	721	1053175	1766	high
9	4	0	133	25	0	1	1	1	-50	1	4	1055720	1055770	4	4	1	0	1056773	1003	valid	767	1058660	1887	high
9	4	0	134	26	0	1	1	1	50	4	3	1061369	1061419	4	4	1	1	1062600	1181	valid	556	1064088	1488	high
9	4	0	135	27	0	1	1	1	-300	4	2	1066502	1066802	4	4	0	1	1067698	896	valid	577	1069208	1510	high
9	4	0	136	28	0	1	1	1	300	4	1	1071702	1072002	4	4	1	1	1072322	320	valid	554	1073994	1672	high
9	4	0	137	29	0	1	1	1	-300	1	2	1076519	1076819	1	1	0	1	1077771	952	valid	306	1079037	1266	high
9	4	0	138	30	0	1	1	1	-110	3	2	1081435	1081545	2	2	1	0	1083857	2312	valid	330	1085154	1297	low
9	4	0	139	31	0	1	1	1	110	2	1	1087834	1087944	2	2	1	1	1088221	277	valid	622	1089546	1325	high
9	4	0	140	32	0	1	1	1	300	4	3	1092184	1092484	4	4	1	1	1092944	460	valid	521	1094735	1791	high
9	4	0	141	33	0	1	1	1	-300	3	1	1097284	1097584	3	3	0	1	1097916	332	valid	567	1098536	620	high
9	4	0	142	34	0	1	1	1	110	2	3	1102084	1102194	2	2	1	1	1104972	2778	valid	676	1106680	1708	high
9	4	0	143	35	0	1	1	1	-50	3	4	1109234	1109284	3	3	0	1	1110648	1364	valid	540	1112127	1479	high
9	4	0	144	36	0	1	1	1	300	2	3	1114567	1114867	2	2	1	1	1115287	420	valid	401	1116653	1366	high
9	4	0	109	37	1	1	1	1	50	1	3	1119416	1119466	0	0	2	99	0	0	no reaction	223	1123435	1123435	high
9	4	0	110	38	1	1	1	1	50	2	3	1125866	1125916	0	0	2	99	0	0	no reaction	497	1130309	1130309	high
9	4	0	115	39	1	1	1	1	-110	3	1	1132866	1132976	0	0	2	99	0	0	no reaction	442	1137268	1137268	high
9	4	0	128	40	1	1	1	1	300	1	3	1140399	1140699	1	1	1	1	1140959	260	valid	511	1142599	1640	high
9	4	0	131	41	1	1	1	1	-50	3	2	1145132	1145182	3	3	0	1	1146650	1468	valid	528	1148214	1564	high
9	4	0	109	42	2	1	1	1	50	1	3	1150682	1150732	0	0	2	99	0	0	no reaction	652	1155200	1155200	high
9	4	0	110	43	2	1	1	1	50	2	3	1158498	1158548	2	2	1	1	1160100	1552	valid	800	0	0	low
9	4	0	115	44	2	1	1	1	-110	3	1	1169047	1169157	0	0	2	99	0	0	no reaction	282	1173431	1173431	high
9	4	0	109	45	3	1	1	1	50	1	3	1176030	1176080	0	0	2	99	0	0	no reaction	591	1180520	1180520	high
9	4	0	115	46	3	1	1	1	-110	3	1	1183547	1183657	3	3	0	1	1184329	672	valid	244	1185899	1570	high
9	4	0	109	47	4	1	1	1	50	1	3	1188714	1188764	1	1	1	1	1189536	772	valid	684	1191210	1674	high
9	5	1	999	1	0	2	2	1	1000	2	3	1195313	1351189	1	2	1	1	1352040	851	valid	304	1353309	1269	high
9	5	1	999	2	0	2	2	1	1000	2	1	1353339	1356431	1	2	1	1	1356864	433	valid	508	1358164	1300	high
9	5	1	999	3	0	2	2	1	-1000	1	4	1358181	1360548	2	1	0	1	1360963	415	valid	657	1362613	1650	high
9	5	1	999	4	0	2	2	1	1000	4	1	1362631	1365081	3	4	1	1	1365650	569	valid	547	1367083	1433	high
9	5	1	999	5	0	2	2	1	-1000	3	1	1369530	1370530	4	3	0	1	1373207	2677	valid	667	1375078	1871	high
9	5	0	145	1	0	2	2	1	110	2	3	1381580	1381690	1	2	1	1	1382041	351	block start	238	1383152	1111	high
9	5	0	146	2	0	2	2	1	-300	4	2	1385546	1385846	3	4	0	1	1386204	358	valid	497	1387477	1273	high
9	5	0	147	3	0	2	2	1	110	4	3	1389946	1390056	3	4	1	1	1390410	354	valid	659	1391886	1476	high
9	5	0	148	4	0	2	2	1	110	2	1	1394379	1394489	1	2	1	1	1394801	312	valid	783	1396477	1676	high
9	5	0	149	5	0	2	2	1	300	4	3	1399079	1399379	3	4	1	1	1399733	354	valid	751	1401547	1814	high
9	5	0	150	6	0	2	2	1	50	1	3	1404079	1404129	2	1	1	1	1404456	327	valid	524	1405867	1411	high
9	5	0	151	7	0	2	2	1	-300	3	1	1408495	1408795	4	3	0	1	1408987	192	valid	451	1410477	1490	high
9	5	0	152	8	0	2	2	1	-110	3	4	1412962	1413072	0	0	2	99	0	0	no reaction	651	1417477	1417477	high
9	5	0	153	9	0	2	2	1	300	4	1	1419928	1420228	3	4	1	1	1420771	543	valid	260	1422110	1339	high
9	5	0	154	10	0	2	2	1	-50	1	4	1424661	1424711	2	1	0	1	1425121	410	valid	210	1426400	1279	high
9	5	0	155	11	0	2	2	1	50	4	1	1428844	1428894	3	4	1	1	1429498	604	valid	331	1430849	1351	high
9	5	0	156	12	0	2	2	1	-300	1	4	1433527	1433827	2	1	0	1	1434048	221	valid	632	1435659	1611	high
9	5	0	157	13	0	2	2	1	-300	3	4	1438160	1438460	4	3	0	1	1438566	106	valid	781	1440316	1750	high
9	5	0	158	14	0	2	2	1	110	1	3	1442727	1442837	2	1	1	1	1443161	324	valid	594	1444752	1591	high
9	5	0	159	15	0	2	2	1	300	2	4	1447143	1447444	1	2	1	1	1447608	164	valid	442	1449104	1496	high
9	5	0	160	16	0	2	2	1	-50	3	1	1451576	1451626	2	1	1	0	1452102	476	valid	731	1453796	1694	high
9	5	0	161	17	0	2	2	1	-110	3	1	1456293	1456403	0	0	2	99	0	0	no reaction	263	1460425	1460425	high
9	5	0	162	18	0	2	2	1	110	2	4	1462876	1462986	1	2	1	1	1463296	310	valid	694	1465046	1750	high
9	5	0	163	19	0	2	2	1	50	2	4	1467542	1467592	1	2	1	1	1467969	377	valid	780	1469896	1927	high
9	5	0	164	20	0	2	2	1	-300	3	2	1472492	1472792	4	3	0	1	1473091	299	valid	659	1474731	1640	high
9	5	0	165	21	0	2	2	1	-50	4	2	1477242	1477292	1	2	1	0	1477692	400	valid	684	1479476	1784	high
9	5	0	166	22	0	2	2	1	-110	1	2	1481975	1482085	2	1	0	1	1482482	397	valid	529	1484315	1833	high
9	5	0	167	23	0	2	2	1	50	4	3	1486775	1486825	0	0	2	99	0	0	no reaction	546	1491414	1491414	high
9	5	0	168	24	0	2	2	1	-110	1	4	1494041	1494151	2	1	0	1	1494645	494	valid	611	1496366	1721	high
9	5	0	169	25	0	2	2	1	300	2	1	1498841	1499141	1	2	1	1	1499462	321	valid	517	1501316	1854	high
9	5	0	170	26	0	2	2	1	-110	4	2	1503791	1503901	3	4	0	1	1504296	395	valid	757	1506233	1937	high
9	5	0	171	27	0	2	2	1	-50	3	4	1508907	1508957	4	3	0	1	1510419	1462	valid	333	1511669	1250	low
9	5	0	172	28	0	2	2	1	50	2	1	1514707	1514757	1	2	1	1	1515090	333	valid	243	1516477	1387	high
9	5	0	173	29	0	2	2	1	-300	1	2	1519006	1519306	2	1	0	1	1519453	147	valid	790	1521247	1794	high
9	5	0	174	30	0	2	2	1	50	2	3	1524256	1524306	1	2	1	1	1524647	341	valid	616	1526337	1690	high
9	5	0	175	31	0	2	2	1	-110	3	2	1529023	1529133	4	3	0	1	1529928	795	valid	357	1531337	1409	low
9	5	0	176	32	0	2	2	1	300	2	3	1533939	1534239	1	2	1	1	1534373	134	valid	229	1536018	1645	high
9	5	0	177	33	0	2	2	1	-50	3	2	1539039	1539089	1	2	1	0	1539880	791	valid	340	1541582	1702	high
9	5	0	178	34	0	2	2	1	300	1	3	1544705	1545005	2	1	1	1	1545250	245	valid	567	1546846	1596	high
9	5	0	179	35	0	2	2	1	110	4	1	1549338	1549448	3	4	1	1	1550040	592	valid	597	1551903	1863	high
9	5	0	180	36	0	2	2	1	-50	1	2	1554421	1554471	4	3	2	99	1555291	820	wrong limb	358	1555810	519	low
9	5	0	145	37	1	2	2	1	110	2	3	1560254	1560364	0	0	2	99	0	0	no reaction	405	1564668	1564668	high
9	5	0	152	38	1	2	2	1	-110	3	4	1567035	1567145	4	3	0	1	1568315	1170	valid	471	1569909	1594	high
9	5	0	161	39	1	2	2	1	-110	3	1	1572271	1572381	4	3	0	1	1573544	1163	valid	721	1575116	1572	high
9	5	0	167	40	1	2	2	1	50	4	3	1577920	1577970	3	4	1	1	1578649	679	valid	559	1580298	1649	high
9	5	0	180	41	1	2	2	1	-50	1	2	1582803	1582853	2	1	0	1	1583413	560	valid	319	1584991	1578	high
9	5	0	145	42	2	2	2	1	110	2	3	1587553	1587663	1	2	1	1	1588081	418	valid	304	1589412	1331	high
