subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	confidenceDelay	timeConfidenceReaction	responsetimeConfidence	confidenceTOJ
13	1	0	1	1	0	1	2	1	300	4	3	92595	92895	3	4	1	1	93972	1077	block start	687	95394	1422	high
13	1	0	2	2	0	1	2	1	50	2	3	97962	98012	2	2	1	1	98974	962	valid	767	100734	1760	low
13	1	0	3	3	0	1	2	1	50	2	1	103495	103545	2	2	1	1	104351	806	valid	654	105760	1409	high
13	1	0	4	4	0	1	2	1	-300	4	2	108378	108678	3	4	0	1	109678	1000	valid	797	111304	1626	high
13	1	0	5	5	0	1	2	1	-300	3	2	113844	114144	4	3	0	1	114626	482	valid	514	115889	1263	high
13	1	0	6	6	0	1	2	1	50	4	3	118394	118444	4	3	0	0	120310	1866	valid	524	120611	301	low
13	1	0	7	7	0	1	2	1	-300	3	4	127526	127826	4	3	0	1	128559	733	valid	461	129326	767	high
13	1	0	8	8	0	1	2	1	50	2	4	133410	133460	2	2	1	1	134554	1094	valid	323	135851	1297	high
13	1	0	9	9	0	1	2	1	-300	1	4	138427	138727	1	1	0	1	139564	837	valid	475	139952	388	high
13	1	0	10	10	0	1	2	1	110	2	3	149343	149453	2	2	1	1	150714	1261	valid	215	152085	1371	high
13	1	0	11	11	0	1	2	1	-110	4	2	154776	154887	3	4	0	1	156625	1738	valid	594	158087	1462	low
13	1	0	12	12	0	1	2	1	110	2	1	160826	160936	2	2	1	1	161960	1024	valid	652	163513	1553	high
13	1	0	13	13	0	1	2	1	300	2	4	166175	166475	2	2	1	1	167188	713	valid	360	168480	1292	high
13	1	0	14	14	0	1	2	1	110	4	3	171042	171152	4	3	0	0	171720	568	valid	374	172932	1212	high
13	1	0	15	15	0	1	2	1	-110	1	4	175508	175618	1	1	0	1	176386	768	valid	547	177514	1128	high
13	1	0	16	16	0	1	2	1	-50	4	2	180508	180558	2	2	1	0	182092	1534	valid	459	183265	1173	low
13	1	0	17	17	0	1	2	1	50	4	1	185975	186025	1	1	0	0	187834	1809	valid	548	189110	1276	low
13	1	0	18	18	0	1	2	1	-300	3	1	191808	192108	4	3	0	1	193387	1279	valid	627	195191	1804	high
13	1	0	19	19	0	1	2	1	-50	3	2	197841	197891	4	3	0	1	200167	2276	valid	723	201526	1359	low
13	1	0	20	20	0	1	2	1	300	4	1	204140	204440	3	4	1	1	205933	1493	valid	423	207806	1873	high
13	1	0	21	21	0	1	2	1	-50	1	2	210623	210673	1	1	0	1	212164	1491	valid	357	213257	1093	low
13	1	0	22	22	0	1	2	1	-50	3	4	216090	216140	4	3	0	1	218272	2132	valid	502	219583	1311	high
13	1	0	23	23	0	1	2	1	50	1	3	222373	222423	4	3	0	0	223877	1454	valid	519	225147	1270	high
13	1	0	24	24	0	1	2	1	110	1	3	228139	228249	1	1	1	1	229278	1029	valid	501	230635	1357	high
13	1	0	25	25	0	1	2	1	-110	3	2	233189	233299	4	3	0	1	234178	879	valid	256	235480	1302	high
13	1	0	26	26	0	1	2	1	300	2	1	238056	238356	2	2	1	1	239010	654	valid	281	240094	1084	high
13	1	0	27	27	0	1	2	1	-50	1	4	242589	242639	1	1	0	1	243324	685	valid	703	244652	1328	high
13	1	0	28	28	0	1	2	1	300	1	3	247505	247805	1	1	1	1	248242	437	valid	233	249344	1102	high
13	1	0	29	29	0	1	2	1	300	2	3	252272	252572	2	2	1	1	253265	693	valid	752	254936	1671	high
13	1	0	30	30	0	1	2	1	-50	3	1	257505	257555	4	3	0	1	258588	1033	valid	238	259723	1135	high
13	1	0	31	31	0	1	2	1	-110	1	2	262770	262880	1	1	0	1	263550	670	valid	578	265465	1915	high
13	1	0	32	32	0	1	2	1	110	2	4	268338	268448	2	2	1	1	269216	768	valid	700	270658	1442	high
13	1	0	33	33	0	1	2	1	-110	3	4	273221	273331	4	3	0	1	273926	595	valid	637	275435	1509	high
13	1	0	34	34	0	1	2	1	-110	3	1	278070	278180	4	3	0	1	278808	628	valid	278	279967	1159	low
13	1	0	35	35	0	1	2	1	110	4	1	283054	283164	3	4	1	1	285986	2822	valid	250	287060	1074	low
13	1	0	36	36	0	1	2	1	-300	1	2	289803	290103	1	1	0	1	290559	456	valid	726	292274	1715	high
13	1	0	1	37	1	1	2	1	300	4	3	294903	295203	3	4	1	1	297104	1901	valid	607	298385	1281	low
13	2	0	37	1	0	1	2	1	110	2	1	311602	311712	2	2	1	1	312362	650	block start	715	313842	1480	high
13	2	0	38	2	0	1	2	1	300	2	1	316352	316652	2	2	1	1	317085	433	valid	409	318693	1608	high
13	2	0	39	3	0	1	2	1	50	1	3	321268	321318	1	1	1	1	321939	621	valid	422	323141	1202	high
13	2	0	40	4	0	1	2	1	-300	3	2	325802	326102	4	3	0	1	326785	683	valid	205	327591	806	high
13	2	0	41	5	0	1	2	1	-50	3	4	330451	330501	4	3	0	1	332556	2055	valid	209	333453	897	low
13	2	0	42	6	0	1	2	1	-110	3	2	336034	336144	4	3	0	1	337322	1178	valid	605	338743	1421	low
13	2	0	43	7	0	1	2	1	-300	1	4	341518	341818	1	1	0	1	342946	1128	valid	417	344578	1632	high
13	2	0	44	8	0	1	2	1	-110	1	4	347234	347344	1	1	0	1	349105	1761	valid	254	350340	1235	low
13	2	0	45	9	0	1	2	1	-50	1	4	353067	353117	1	1	0	1	354290	1173	valid	496	355469	1179	high
13	2	0	46	10	0	1	2	1	-110	4	2	357967	358077	3	4	0	1	359472	1395	valid	226	360403	931	high
13	2	0	47	11	0	1	2	1	50	2	3	362917	362967	2	2	1	1	364095	1128	valid	338	365136	1041	low
13	2	0	48	12	0	1	2	1	-300	1	2	367966	368266	1	1	0	1	368623	357	valid	319	370388	1765	high
13	2	0	49	13	0	1	2	1	-110	3	1	373099	373209	4	3	0	1	373845	636	valid	612	375234	1389	high
13	2	0	50	14	0	1	2	1	110	2	4	377833	377943	2	2	1	1	378810	867	valid	292	380051	1241	high
13	2	0	51	15	0	1	2	1	-300	3	4	382782	383082	4	3	0	1	383777	695	valid	713	385276	1499	high
13	2	0	52	16	0	1	2	1	-110	3	4	388015	388125	4	3	0	1	388647	522	valid	220	389729	1082	high
13	2	0	53	17	0	1	2	1	50	4	3	392299	392349	4	3	0	0	393354	1005	valid	554	394667	1313	high
13	2	0	54	18	0	1	2	1	-50	1	2	397182	397232	1	1	0	1	397790	558	valid	781	399446	1656	high
13	2	0	55	19	0	1	2	1	300	2	4	402015	402315	2	2	1	1	402727	412	valid	760	404190	1463	high
13	2	0	56	20	0	1	2	1	110	1	3	406748	406858	4	3	0	0	407790	932	valid	710	409207	1417	high
13	2	0	57	21	0	1	2	1	-50	3	2	411864	411914	4	3	0	1	413373	1459	valid	497	414651	1278	low
13	2	0	58	22	0	1	2	1	300	2	3	417464	417764	2	2	1	1	419150	1386	valid	561	420530	1380	high
13	2	0	59	23	0	1	2	1	110	4	1	423214	423324	1	1	0	0	425166	1842	valid	713	426464	1298	low
13	2	0	60	24	0	1	2	1	-300	4	2	429380	429680	3	4	0	1	430331	651	valid	785	431966	1635	high
13	2	0	61	25	0	1	2	1	300	4	1	434513	434813	3	4	1	1	435376	563	valid	624	436768	1392	high
13	2	0	62	26	0	1	2	1	110	4	3	439247	439357	3	4	1	1	440000	643	valid	382	441226	1226	high
13	2	0	63	27	0	1	2	1	-50	3	1	443730	443780	4	3	0	1	444348	568	valid	468	445654	1306	high
13	2	0	64	28	0	1	2	1	110	2	3	448263	448373	2	2	1	1	448803	430	valid	789	450536	1733	high
13	2	0	65	29	0	1	2	1	50	2	4	453146	453196	2	2	1	1	453808	612	valid	683	455284	1476	high
13	2	0	66	30	0	1	2	1	-50	4	2	457896	457946	2	2	1	0	458339	393	valid	640	459850	1511	low
13	2	0	67	31	0	1	2	1	300	4	3	462795	463095	3	4	1	1	463616	521	valid	318	464651	1035	high
13	2	0	68	32	0	1	2	1	50	4	1	467895	467945	1	1	0	0	469527	1582	valid	228	470560	1033	low
13	2	0	69	33	0	1	2	1	300	1	3	473245	473545	1	1	1	1	473975	430	valid	584	475385	1410	high
13	2	0	70	34	0	1	2	1	-300	3	1	477895	478195	4	3	0	1	478596	401	valid	461	479825	1229	high
13	2	0	71	35	0	1	2	1	50	2	1	482295	482345	2	2	1	1	483621	1276	valid	394	484772	1151	high
13	2	0	72	36	0	1	2	1	-110	1	2	487261	487371	1	1	0	1	487926	555	valid	468	489367	1441	high
13	2	0	37	37	1	1	2	1	110	2	1	491994	492104	2	2	1	1	492659	555	valid	224	493953	1294	high
13	3	1	999	1	0	1	1	1	1000	2	3	579657	580657	2	2	1	1	581430	773	valid	395	0	0	low
13	3	1	999	2	0	1	1	1	-1000	4	2	588573	589573	4	4	0	1	590616	1043	valid	726	592061	1445	high
13	3	1	999	3	0	1	1	1	1000	2	4	594640	595640	2	2	1	1	595819	179	valid	626	596977	1158	high
13	3	1	999	4	0	1	1	1	1000	4	3	599773	600773	4	4	1	1	601180	407	valid	734	602669	1489	high
13	3	1	999	5	0	1	1	1	1000	1	3	602689	605206	1	1	1	1	606051	845	valid	268	607122	1071	high
13	3	0	73	1	0	1	1	1	-300	4	2	613422	613722	4	4	0	1	614603	881	block start	770	616298	1695	high
13	3	0	74	2	0	1	1	1	-50	1	2	618822	618872	2	2	1	0	619651	779	valid	221	620644	993	high
13	3	0	75	3	0	1	1	1	300	2	4	623172	623472	2	2	1	1	623772	300	valid	689	625008	1236	high
13	3	0	76	4	0	1	1	1	-300	3	4	627921	628221	3	3	0	1	628973	752	valid	589	630102	1129	high
13	3	0	77	5	0	1	1	1	-300	3	1	632788	633088	3	3	0	1	633810	722	valid	480	635083	1273	high
13	3	0	78	6	0	1	1	1	-300	1	4	637571	637871	1	1	0	1	638287	416	valid	559	639664	1377	high
13	3	0	79	7	0	1	1	1	110	2	1	642387	642497	2	2	1	1	643065	568	valid	249	644282	1217	high
13	3	0	80	8	0	1	1	1	-50	1	4	646854	646904	1	1	0	1	647348	444	valid	629	648827	1479	high
13	3	0	81	9	0	1	1	1	50	1	3	651404	651454	3	3	0	0	652894	1440	valid	524	654103	1209	low
13	3	0	82	10	0	1	1	1	50	4	3	656787	656837	4	4	1	1	657664	827	valid	551	659331	1667	high
13	3	0	83	11	0	1	1	1	110	4	3	662120	662230	4	4	1	1	663032	802	valid	691	664638	1606	high
13	3	0	84	12	0	1	1	1	50	2	1	667320	667370	2	2	1	1	668179	809	valid	629	669846	1667	high
13	3	0	85	13	0	1	1	1	300	2	3	672703	673003	2	2	1	1	673420	417	valid	728	674891	1471	high
13	3	0	86	14	0	1	1	1	-110	3	4	677669	677779	4	4	1	0	678992	1213	valid	535	680809	1817	high
13	3	0	87	15	0	1	1	1	-300	3	2	683886	684186	3	3	0	1	684938	752	valid	353	685921	983	high
13	3	0	88	16	0	1	1	1	50	4	1	688535	688585	4	4	1	1	689622	1037	valid	673	691005	1383	high
13	3	0	89	17	0	1	1	1	-110	1	4	693685	693795	1	1	0	1	694296	501	valid	782	695777	1481	high
13	3	0	90	18	0	1	1	1	50	2	4	698502	698552	2	2	1	1	699209	657	valid	324	700739	1530	low
13	3	0	91	19	0	1	1	1	-50	3	1	703535	703585	1	1	1	0	704460	875	valid	265	705460	1000	high
13	3	0	92	20	0	1	1	1	110	2	3	708034	708144	2	2	1	1	708816	672	valid	715	710311	1495	high
13	3	0	93	21	0	1	1	1	-110	3	2	712868	712978	3	3	0	1	713716	738	valid	280	714853	1137	high
13	3	0	94	22	0	1	1	1	50	2	3	717434	717484	2	2	1	1	718379	895	valid	509	719851	1472	low
13	3	0	95	23	0	1	1	1	-110	4	2	722584	722694	3	3	2	99	722798	104	wrong limb	334	723818	1020	high
13	3	0	96	24	0	1	1	1	300	4	3	727567	727867	4	4	1	1	728931	1064	valid	721	730384	1453	high
13	3	0	97	25	0	1	1	1	110	2	4	732933	733043	2	2	1	1	733614	571	valid	243	734655	1041	high
13	3	0	98	26	0	1	1	1	-50	4	2	737300	737350	2	2	1	0	739861	2511	valid	292	740712	851	low
13	3	0	99	27	0	1	1	1	300	4	1	743316	743616	1	1	0	0	745084	1468	valid	267	746038	954	low
13	3	0	100	28	0	1	1	1	110	4	1	748849	748959	4	4	1	1	749770	811	valid	583	751344	1574	high
13	3	0	101	29	0	1	1	1	-300	1	2	754099	754399	1	1	0	1	754577	178	valid	737	755976	1399	high
13	3	0	102	30	0	1	1	1	300	2	1	758499	758799	2	2	1	1	759080	281	valid	768	760537	1457	high
13	3	0	103	31	0	1	1	1	-50	3	2	763432	763482	3	3	0	1	764715	1233	valid	435	765933	1218	high
13	3	0	104	32	0	1	1	1	300	1	3	768648	768948	1	1	1	1	769374	426	valid	607	770712	1338	high
13	3	0	105	33	0	1	1	1	110	1	3	773432	773542	1	1	1	1	774107	565	valid	251	774871	764	high
13	3	0	106	34	0	1	1	1	-110	3	1	778081	778191	3	3	0	1	779535	1344	valid	423	780721	1186	high
13	3	0	107	35	0	1	1	1	-110	1	2	783598	783708	1	1	0	1	784108	400	valid	247	785073	965	high
13	3	0	108	36	0	1	1	1	-50	3	4	787581	787631	4	4	1	0	789191	1560	valid	330	790383	1192	low
13	3	0	73	37	1	1	1	1	-300	4	2	793114	793414	4	4	0	1	794159	745	valid	370	795312	1153	high
13	3	0	95	38	1	1	1	1	-110	4	2	797830	797940	4	4	0	1	798956	1016	valid	408	799907	951	high
13	4	0	109	1	0	1	1	1	-110	4	2	807847	807957	4	4	0	1	808732	775	block start	202	809700	968	high
13	4	0	110	2	0	1	1	1	50	2	4	812196	812246	2	2	1	1	813069	823	valid	481	814044	975	low
13	4	0	111	3	0	1	1	1	-300	1	4	816763	817063	1	1	0	1	817471	408	valid	746	818890	1419	high
13	4	0	112	4	0	1	1	1	300	1	3	821429	821729	1	1	1	1	822023	294	valid	217	822968	945	high
13	4	0	113	5	0	1	1	1	50	4	3	825613	825663	4	4	1	1	826522	859	valid	483	828086	1564	high
13	4	0	114	6	0	1	1	1	-110	3	4	830612	830722	3	3	0	1	831454	732	valid	429	832682	1228	high
13	4	0	115	7	0	1	1	1	-50	1	4	835162	835212	1	1	0	1	835651	439	valid	339	836820	1169	high
13	4	0	116	8	0	1	1	1	110	1	3	839312	839422	1	1	1	1	840184	762	valid	650	841581	1397	high
13	4	0	117	9	0	1	1	1	-300	3	2	844162	844462	3	3	0	1	845085	623	valid	506	846312	1227	high
13	4	0	118	10	0	1	1	1	50	2	3	848912	848962	2	2	1	1	849636	674	valid	366	850849	1213	high
13	4	0	119	11	0	1	1	1	-50	3	2	853378	853428	2	2	1	0	854938	1510	valid	301	855869	931	high
13	4	0	120	12	0	1	1	1	-50	4	2	858461	858511	4	4	0	1	860684	2173	valid	524	862111	1427	low
13	4	0	121	13	0	1	1	1	-300	3	1	864944	865244	3	3	0	1	866159	915	valid	250	867321	1162	high
13	4	0	122	14	0	1	1	1	50	2	1	869844	869894	2	2	1	1	870527	633	valid	215	871583	1056	high
13	4	0	123	15	0	1	1	1	-50	1	2	874044	874094	1	1	0	1	874603	509	valid	446	875762	1159	high
13	4	0	124	16	0	1	1	1	-50	3	4	878210	878260	3	3	0	1	880071	1811	valid	722	880995	924	low
13	4	0	125	17	0	1	1	1	-300	3	4	884227	884527	3	3	0	1	885545	1018	valid	460	886828	1283	high
13	4	0	126	18	0	1	1	1	110	4	3	889343	889453	4	4	1	1	890226	773	valid	450	891439	1213	high
13	4	0	127	19	0	1	1	1	300	2	3	893926	894226	2	2	1	1	895025	799	valid	705	896558	1533	high
13	4	0	128	20	0	1	1	1	110	4	1	899159	899269	0	0	2	99	0	0	no reaction	711	902666	902666	low
13	4	0	129	21	0	1	1	1	300	4	3	906126	906426	4	4	1	1	907009	583	valid	723	908466	1457	high
13	4	0	130	22	0	1	1	1	-110	1	2	910859	910969	1	1	0	1	911350	381	valid	292	912489	1139	high
13	4	0	131	23	0	1	1	1	300	2	1	914992	915292	2	2	1	1	915664	372	valid	339	916856	1192	high
13	4	0	132	24	0	1	1	1	-110	3	2	919375	919485	2	2	1	0	920438	953	valid	586	921622	1184	low
13	4	0	133	25	0	1	1	1	300	4	1	924241	924541	4	4	1	1	924991	450	valid	445	926116	1125	high
13	4	0	134	26	0	1	1	1	50	1	3	928591	928641	3	3	0	0	929670	1029	valid	316	931161	1491	high
13	4	0	135	27	0	1	1	1	-300	4	2	933658	933958	4	4	0	1	934543	585	valid	601	935808	1265	high
13	4	0	136	28	0	1	1	1	300	2	4	938258	938558	2	2	1	1	938997	439	valid	355	940097	1100	high
13	4	0	137	29	0	1	1	1	110	2	4	942541	942651	2	2	1	1	943129	478	valid	577	944476	1347	high
13	4	0	138	30	0	1	1	1	110	2	3	946890	947000	2	2	1	1	947539	539	valid	444	948756	1217	high
13	4	0	139	31	0	1	1	1	-110	3	1	951240	951350	3	3	0	1	953028	1678	valid	578	954184	1156	low
13	4	0	140	32	0	1	1	1	50	4	1	956740	956790	4	4	1	1	958697	1907	valid	536	959841	1144	low
13	4	0	141	33	0	1	1	1	-50	3	1	962506	962556	3	3	0	1	964368	1812	valid	656	964924	556	low
13	4	0	142	34	0	1	1	1	110	2	1	968339	968450	2	2	1	1	968936	486	valid	660	970285	1349	high
13	4	0	143	35	0	1	1	1	-300	1	2	972756	973056	1	1	0	1	973329	273	valid	605	974612	1283	high
13	4	0	144	36	0	1	1	1	-110	1	4	977139	977249	1	1	0	1	979841	2592	valid	458	980852	1011	high
13	4	0	109	37	1	1	1	1	-110	4	2	983489	983599	4	4	0	1	984864	1265	valid	517	985997	1133	high
13	4	0	128	38	1	1	1	1	110	4	1	988589	988699	4	4	1	1	989351	652	valid	716	990825	1474	high
13	5	1	999	1	0	2	2	1	1000	2	4	1127666	1128666	1	2	1	1	1129314	648	valid	712	1130714	1400	high
13	5	1	999	2	0	2	2	1	1000	1	3	1130732	1133165	2	1	1	1	1133780	615	valid	203	1134556	776	high
13	5	1	999	3	0	2	2	1	-1000	3	1	1137549	1138549	4	3	0	1	1138828	279	valid	780	1140161	1333	high
13	5	1	999	4	0	2	2	1	1000	2	3	1140182	1143765	1	2	1	1	1144679	914	valid	459	1145761	1082	high
13	5	1	999	5	0	2	2	1	1000	2	3	1148915	1149915	1	2	1	1	1150113	198	valid	348	1150921	808	high
13	5	0	145	1	0	2	2	1	110	2	4	1166431	1166541	1	2	1	1	1167259	718	block start	644	1168387	1128	high
13	5	0	146	2	0	2	2	1	-300	4	2	1171430	1171730	3	4	0	1	1173015	1285	valid	581	1174633	1618	high
13	5	0	147	3	0	2	2	1	110	2	1	1177213	1177323	2	1	0	0	1179608	2285	valid	727	1180868	1260	low
13	5	0	148	4	0	2	2	1	-50	1	4	1183530	1183580	2	1	0	1	1184921	1341	valid	698	1186220	1299	low
13	5	0	149	5	0	2	2	1	-50	3	1	1189196	1189246	2	1	1	0	1190101	855	valid	494	1191450	1349	low
13	5	0	150	6	0	2	2	1	110	2	3	1194246	1194356	1	2	1	1	1194948	592	valid	729	1196403	1455	high
13	5	0	151	7	0	2	2	1	-50	1	2	1199096	1199146	2	1	0	1	1199945	799	valid	254	1201026	1081	low
13	5	0	152	8	0	2	2	1	300	1	3	1203612	1203912	2	1	1	1	1204280	368	valid	618	1205383	1103	high
13	5	0	153	9	0	2	2	1	300	2	4	1208262	1208562	1	2	1	1	1208943	381	valid	599	1210031	1088	high
13	5	0	154	10	0	2	2	1	-300	3	4	1213412	1213712	4	3	0	1	1214449	737	valid	490	1215662	1213	high
13	5	0	155	11	0	2	2	1	-300	3	1	1218578	1218878	4	3	0	1	1219303	425	valid	275	1220282	979	high
13	5	0	156	12	0	2	2	1	-50	3	4	1223628	1223678	4	3	0	1	1224687	1009	valid	793	1226121	1434	high
13	5	0	157	13	0	2	2	1	50	2	3	1228645	1228695	1	2	1	1	1229683	988	valid	729	1230966	1283	low
13	5	0	158	14	0	2	2	1	50	2	4	1233828	1233878	1	2	1	1	1235294	1416	valid	642	1236417	1123	low
13	5	0	159	15	0	2	2	1	50	2	1	1239327	1239377	1	2	1	1	1240570	1193	valid	359	1241510	940	high
13	5	0	160	16	0	2	2	1	-110	4	2	1245027	1245137	3	4	0	1	1246136	999	valid	284	1247098	962	low
13	5	0	161	17	0	2	2	1	-110	1	2	1249827	1249937	2	1	0	1	1250862	925	valid	603	1252113	1251	high
13	5	0	162	18	0	2	2	1	300	4	1	1255210	1255510	3	4	1	1	1255936	426	valid	492	1256903	967	high
13	5	0	163	19	0	2	2	1	300	2	1	1259976	1260276	1	2	1	1	1260669	393	valid	796	1262178	1509	high
13	5	0	164	20	0	2	2	1	-300	3	2	1264910	1265210	4	3	0	1	1265698	488	valid	750	1267110	1412	high
13	5	0	165	21	0	2	2	1	-110	3	4	1270243	1270353	4	3	0	1	1270920	567	valid	532	1272148	1228	high
13	5	0	166	22	0	2	2	1	110	4	3	1274909	1275019	4	3	0	0	1275565	546	valid	387	1276633	1068	low
13	5	0	167	23	0	2	2	1	50	4	1	1279309	1279359	4	3	2	99	1280139	780	wrong limb	234	1281072	933	low
13	5	0	168	24	0	2	2	1	-110	3	2	1284175	1284285	4	3	0	1	1286897	2612	valid	586	1287981	1084	low
13	5	0	169	25	0	2	2	1	-110	1	4	1290558	1290668	2	1	0	1	1291945	1277	valid	701	1293160	1215	high
13	5	0	170	26	0	2	2	1	-300	1	2	1296025	1296325	2	1	0	1	1297530	1205	valid	204	1299055	1525	high
13	5	0	171	27	0	2	2	1	-50	3	2	1304058	1304108	1	2	1	0	1305820	1712	valid	613	1307101	1281	low
13	5	0	172	28	0	2	2	1	-50	4	2	1310391	1310441	1	2	1	0	1312544	2103	valid	378	1313446	902	low
13	5	0	173	29	0	2	2	1	50	4	3	1316091	1316141	3	4	1	1	1317507	1366	valid	741	1318841	1334	low
13	5	0	174	30	0	2	2	1	110	4	1	1321507	1321617	3	4	1	1	1322374	757	valid	241	1323612	1238	high
13	5	0	175	31	0	2	2	1	50	1	3	1326307	1326357	2	1	1	1	1327081	724	valid	674	1328395	1314	high
13	5	0	176	32	0	2	2	1	-110	3	1	1330940	1331050	4	3	0	1	1332792	1742	valid	783	1334152	1360	low
13	5	0	177	33	0	2	2	1	-300	1	4	1336806	1337106	3	4	1	0	1338069	963	valid	574	1339230	1161	low
13	5	0	178	34	0	2	2	1	300	2	3	1342139	1342439	1	2	1	1	1342740	301	valid	381	1343988	1248	high
13	5	0	179	35	0	2	2	1	110	1	3	1346489	1346599	2	1	1	1	1346995	396	valid	638	1348573	1578	high
13	5	0	180	36	0	2	2	1	300	4	3	1351139	1351439	4	3	0	0	1352039	600	valid	460	1353157	1118	low
13	5	0	145	37	1	2	2	1	110	2	4	1355755	1355865	1	2	1	1	1357147	1282	valid	546	1358312	1165	low
13	5	0	167	38	1	2	2	1	50	4	1	1360855	1360905	3	4	1	1	1362919	2014	valid	402	1363870	951	low
13	6	0	181	1	0	2	2	1	300	2	3	1370688	1370988	1	2	1	1	1371464	476	block start	614	1373120	1656	high
