subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ
12	1	0	31	31	0	1	1	1	-110	3	1	417861	417971	3	3	0	1	419355	1384	valid
12	1	0	32	32	0	1	1	1	300	2	4	422994	423294	2	2	1	1	424286	992	valid
12	1	0	33	33	0	1	1	1	-50	4	2	428310	428360	2	2	1	0	429646	1286	valid
12	1	0	34	34	0	1	1	1	-300	1	4	433377	433677	1	1	0	1	434867	1190	valid
12	1	0	35	35	0	1	1	1	-110	3	2	438710	438820	3	3	0	1	439967	1147	valid
12	1	0	36	36	0	1	1	1	-300	3	4	443843	444143	3	3	0	1	445149	1006	valid
12	1	0	1	37	1	1	1	1	300	1	3	449176	449476	1	1	1	1	450469	993	valid
12	2	0	37	1	0	1	1	1	-50	3	4	497806	497856	4	4	1	0	499029	1173	block start
12	2	0	38	2	0	1	1	1	300	1	3	502890	503190	1	1	1	1	503839	649	valid
12	2	0	39	3	0	1	1	1	-50	1	2	508223	508273	1	1	0	1	509487	1214	valid
12	2	0	40	4	0	1	1	1	50	4	1	513288	513338	1	1	0	0	514427	1089	valid
12	2	0	41	5	0	1	1	1	-300	3	4	518355	518655	3	3	0	1	519335	680	valid
12	2	0	42	6	0	1	1	1	-50	4	2	523688	523738	3	3	2	99	524814	1076	wrong limb
12	2	0	43	7	0	1	1	1	300	2	3	528772	529072	2	2	1	1	530004	932	valid
12	2	0	44	8	0	1	1	1	50	2	4	534105	534155	2	2	1	1	534908	753	valid
12	2	0	45	9	0	1	1	1	110	4	1	539188	539298	1	1	0	0	540103	805	valid
12	2	0	46	10	0	1	1	1	300	4	1	544321	544621	4	4	1	1	545202	581	valid
12	2	0	47	11	0	1	1	1	-110	4	2	549654	549764	2	2	1	0	550569	805	valid
12	2	0	48	12	0	1	1	1	-110	1	2	554787	554897	2	2	1	0	555830	933	valid
12	2	0	49	13	0	1	1	1	50	1	3	559920	559970	3	3	0	0	561722	1752	several button presses
12	2	0	50	14	0	1	1	1	-110	3	4	564985	565095	3	3	0	1	566075	980	valid
12	2	0	51	15	0	1	1	1	-300	1	2	570119	570419	1	1	0	1	571068	649	valid
12	2	0	52	16	0	1	1	1	-300	4	2	575436	575736	4	4	0	1	577191	1455	valid
12	2	0	53	17	0	1	1	1	110	2	3	580752	580862	2	2	1	1	581870	1008	valid
12	2	0	54	18	0	1	1	1	300	2	4	585885	586185	2	2	1	1	586761	576	valid
12	2	0	55	19	0	1	1	1	-110	1	4	591202	591312	4	4	1	0	592757	1445	valid
12	2	0	56	20	0	1	1	1	50	2	1	596335	596385	2	2	1	1	597251	866	valid
12	2	0	57	21	0	1	1	1	-50	3	1	601418	601468	1	1	1	0	602586	1118	valid
12	2	0	58	22	0	1	1	1	-50	1	4	606501	606551	1	1	0	1	607411	860	valid
12	2	0	59	23	0	1	1	1	-300	1	4	611567	611867	1	1	0	1	612550	683	valid
12	2	0	60	24	0	1	1	1	-50	3	2	616884	616934	2	2	1	0	618419	1485	valid
12	2	0	61	25	0	1	1	1	110	2	1	621950	622060	2	2	1	1	622901	841	valid
12	2	0	62	26	0	1	1	1	50	2	3	627083	627133	2	2	1	1	627775	642	valid
12	2	0	63	27	0	1	1	1	110	4	3	632166	632276	3	3	0	0	633471	1195	valid
12	2	0	64	28	0	1	1	1	50	4	3	637299	637349	3	3	0	0	638164	815	valid
12	2	0	65	29	0	1	1	1	-300	3	1	642366	642666	3	3	0	1	643490	824	valid
12	2	0	66	30	0	1	1	1	110	2	4	647699	647809	2	2	1	1	648789	980	valid
12	2	0	67	31	0	1	1	1	-110	3	1	652832	652942	3	3	0	1	654171	1229	valid
12	2	0	68	32	0	1	1	1	300	4	3	657965	658265	4	4	1	1	659053	788	valid
12	2	0	69	33	0	1	1	1	110	1	3	663298	663408	1	1	1	1	664712	1304	valid
12	2	0	70	34	0	1	1	1	-110	3	2	668431	668541	3	3	0	1	669485	944	valid
12	2	0	71	35	0	1	1	1	300	2	1	673564	673864	2	2	1	1	674522	658	valid
12	2	0	72	36	0	1	1	1	-300	3	2	678880	679180	3	3	0	1	679950	770	valid
12	2	0	37	37	1	1	1	1	-50	3	4	684197	684247	3	3	0	1	684983	736	valid
12	2	0	42	38	1	1	1	1	-50	4	2	689280	689330	3	3	2	99	690648	1318	wrong limb
12	2	0	49	39	1	1	1	1	50	1	3	694363	694413	3	3	0	0	695657	1244	valid
12	2	0	42	40	2	1	1	1	-50	4	2	699446	699496	2	2	1	0	700750	1254	valid
12	3	1	999	1	0	1	2	1	1000	4	3	753260	754260	4	3	0	0	755292	1032	valid
12	3	1	999	2	0	1	2	1	1000	1	3	761775	762775	0	0	2	99	0	0	no reaction
12	3	1	999	3	0	1	2	1	1000	4	1	770292	771292	0	0	2	99	0	0	no reaction
12	3	1	999	4	0	1	2	1	1000	2	1	778808	779808	0	0	2	99	0	0	no reaction
12	3	1	999	5	0	1	2	1	-1000	1	4	787341	788341	0	0	2	99	0	0	no reaction
12	3	0	73	1	0	1	2	1	50	2	1	818340	818390	2	2	1	1	819393	1003	block start
12	3	0	74	2	0	1	2	1	-300	3	1	823423	823723	4	3	0	1	824682	959	valid
12	3	0	75	3	0	1	2	1	50	4	3	828756	828806	4	3	0	0	830036	1230	valid
12	3	0	76	4	0	1	2	1	-110	1	2	833839	833949	1	1	0	1	834650	701	valid
12	3	0	77	5	0	1	2	1	50	4	1	838972	839022	4	3	2	99	840039	1017	wrong limb
12	3	0	78	6	0	1	2	1	-110	4	2	844055	844165	2	2	1	0	844956	791	valid
12	3	0	79	7	0	1	2	1	300	1	3	849188	849488	1	1	1	1	850502	1014	valid
12	3	0	80	8	0	1	2	1	-300	3	4	854521	854821	4	3	0	1	855940	1119	valid
12	3	0	81	9	0	1	2	1	-50	3	4	859837	859887	3	4	1	0	861217	1330	valid
12	3	0	82	10	0	1	2	1	-50	3	2	864904	864954	2	2	1	0	865742	788	valid
12	3	0	83	11	0	1	2	1	300	4	1	869987	870287	3	4	1	1	871355	1068	valid
12	3	0	84	12	0	1	2	1	-50	3	1	875303	875353	1	1	1	0	876606	1253	valid
12	3	0	85	13	0	1	2	1	110	4	3	880370	880480	3	4	1	1	881449	969	valid
12	3	0	86	14	0	1	2	1	300	2	1	885503	885803	2	2	1	1	886346	543	valid
12	3	0	87	15	0	1	2	1	50	2	4	890819	890869	2	2	1	1	892019	1150	valid
12	3	0	88	16	0	1	2	1	300	2	4	895885	896185	2	2	1	1	896746	561	valid
12	3	0	89	17	0	1	2	1	-110	1	4	901218	901328	1	1	0	1	902045	717	valid
12	3	0	90	18	0	1	2	1	-110	3	4	906352	906462	4	3	0	1	907420	958	valid
12	3	0	91	19	0	1	2	1	-50	1	4	911485	911535	1	1	0	1	912271	736	valid
12	3	0	92	20	0	1	2	1	110	4	1	916568	916678	1	1	0	0	917364	686	valid
12	3	0	93	21	0	1	2	1	-300	1	2	921701	922001	1	1	0	1	922539	538	valid
12	3	0	94	22	0	1	2	1	110	2	3	927034	927144	2	2	1	1	927764	620	valid
12	3	0	95	23	0	1	2	1	300	2	3	932167	932467	2	2	1	1	933429	962	valid
12	3	0	96	24	0	1	2	1	-110	3	2	937483	937593	4	3	0	1	938643	1050	valid
12	3	0	97	25	0	1	2	1	-300	4	2	942616	942916	3	4	0	1	943844	928	valid
12	3	0	98	26	0	1	2	1	-300	3	2	947933	948233	4	3	0	1	949324	1091	valid
12	3	0	99	27	0	1	2	1	300	4	3	953266	953566	3	4	1	1	954765	1199	valid
12	3	0	100	28	0	1	2	1	50	2	3	958599	958649	2	2	1	1	959187	538	valid
12	3	0	101	29	0	1	2	1	-50	4	2	963682	963732	2	2	1	0	964458	726	valid
12	3	0	102	30	0	1	2	1	110	2	4	968765	968875	2	2	1	1	969986	1111	valid
12	3	0	103	31	0	1	2	1	-50	1	2	973898	973948	2	2	1	0	975049	1101	valid
12	3	0	104	32	0	1	2	1	-110	3	1	978964	979074	1	1	1	0	979799	725	valid
12	3	0	105	33	0	1	2	1	50	1	3	984097	984147	1	1	1	1	984969	822	valid
12	3	0	106	34	0	1	2	1	110	1	3	989180	989290	1	1	1	1	990216	926	valid
12	3	0	107	35	0	1	2	1	110	2	1	994314	994424	1	1	0	0	996278	1854	valid
12	3	0	108	36	0	1	2	1	-300	1	4	999447	999747	1	1	0	1	1000681	934	valid
12	3	0	73	37	1	1	2	1	50	2	1	1004780	1004830	1	1	0	0	1006266	1436	valid
12	3	0	77	38	1	1	2	1	50	4	1	1009863	1009913	1	1	0	0	1010657	744	valid
12	4	0	109	1	0	1	2	1	50	2	1	1021179	1021229	1	1	0	0	1021896	667	block start
12	4	0	110	2	0	1	2	1	110	1	3	1026245	1026355	1	1	1	1	1026999	644	valid
12	4	0	111	3	0	1	2	1	-300	3	1	1031378	1031678	3	4	2	99	1033053	1375	wrong limb
12	4	0	112	4	0	1	2	1	-50	1	4	1036695	1036745	3	4	1	0	1037900	1155	valid
12	4	0	113	5	0	1	2	1	300	1	3	1041778	1042078	1	1	1	1	1042794	716	valid
12	4	0	114	6	0	1	2	1	110	2	3	1047093	1047203	2	2	1	1	1048428	1225	valid
12	4	0	115	7	0	1	2	1	-50	3	2	1052227	1052277	2	2	1	0	1053016	739	valid
12	4	0	116	8	0	1	2	1	50	4	3	1057294	1057344	3	4	1	1	1058153	809	valid
12	4	0	117	9	0	1	2	1	110	2	1	1062377	1062487	2	2	1	1	1064199	1712	valid
12	4	0	118	10	0	1	2	1	-50	3	4	1067510	1067560	3	4	1	0	1068443	883	valid
12	4	0	119	11	0	1	2	1	-50	3	1	1072593	1072643	1	1	1	0	1073464	821	valid
12	4	0	120	12	0	1	2	1	300	2	4	1077676	1077976	2	2	1	1	1078647	671	valid
12	4	0	121	13	0	1	2	1	-300	4	2	1082991	1083291	3	4	0	1	1084288	997	valid
12	4	0	122	14	0	1	2	1	300	2	3	1088309	1088609	2	2	1	1	1089273	664	valid
12	4	0	123	15	0	1	2	1	110	4	3	1093642	1093752	3	4	1	1	1094907	1155	valid
12	4	0	124	16	0	1	2	1	50	4	1	1098775	1098825	2	2	2	99	1100348	1523	wrong limb
12	4	0	125	17	0	1	2	1	-300	1	2	1103858	1104158	1	1	0	1	1105274	1116	valid
12	4	0	126	18	0	1	2	1	-300	3	2	1109191	1109491	3	4	2	99	1110261	770	wrong limb
12	4	0	127	19	0	1	2	1	-110	1	2	1114506	1114616	1	1	0	1	1115613	997	valid
12	4	0	128	20	0	1	2	1	300	4	1	1119640	1119940	3	4	1	1	1120615	675	valid
12	4	0	129	21	0	1	2	1	-110	4	2	1124957	1125067	3	4	0	1	1126741	1674	valid
12	4	0	130	22	0	1	2	1	-300	3	4	1130090	1130390	3	4	1	0	1131637	1247	valid
12	4	0	131	23	0	1	2	1	50	2	4	1135423	1135473	3	4	0	0	1136951	1478	valid
12	4	0	132	24	0	1	2	1	-300	1	4	1140489	1140789	1	1	0	1	1141445	656	valid
12	4	0	133	25	0	1	2	1	300	4	3	1145806	1146106	3	4	1	1	1146717	611	several button presses
12	4	0	134	26	0	1	2	1	300	2	1	1151139	1151439	2	2	1	1	1151894	455	valid
12	4	0	135	27	0	1	2	1	110	4	1	1156472	1156582	1	1	0	0	1157469	887	valid
12	4	0	136	28	0	1	2	1	-110	3	4	1161605	1161715	3	4	1	0	1162778	1063	valid
12	4	0	137	29	0	1	2	1	-110	3	1	1166738	1166848	1	1	1	0	1167840	992	valid
12	4	0	138	30	0	1	2	1	-110	1	4	1171871	1171981	1	1	0	1	1172642	661	valid
12	4	0	139	31	0	1	2	1	-50	4	2	1177004	1177054	2	2	1	0	1178649	1595	valid
12	4	0	140	32	0	1	2	1	50	1	3	1182087	1182137	1	1	1	1	1182905	768	valid
12	4	0	141	33	0	1	2	1	-110	3	2	1187170	1187280	2	2	1	0	1187940	660	valid
12	4	0	142	34	0	1	2	1	110	2	4	1192303	1192413	2	2	1	1	1193159	746	valid
12	4	0	143	35	0	1	2	1	-50	1	2	1197436	1197486	2	2	1	0	1198369	883	valid
12	4	0	144	36	0	1	2	1	50	2	3	1202503	1202553	2	2	1	1	1203206	653	valid
12	4	0	109	37	1	1	2	1	50	2	1	1207586	1207636	2	2	1	1	1208520	884	valid
12	4	0	111	38	1	1	2	1	-300	3	1	1212669	1212969	3	4	2	99	1213896	927	wrong limb
12	4	0	124	39	1	1	2	1	50	4	1	1218002	1218052	1	1	0	0	1218726	674	valid
12	4	0	126	40	1	1	2	1	-300	3	2	1223068	1223368	3	4	2	99	1224295	927	wrong limb
12	4	0	133	41	1	1	2	1	300	4	3	1228384	1228684	3	4	1	1	1229373	689	valid
12	4	0	111	42	2	1	2	1	-300	3	1	1233718	1234018	3	4	2	99	1234879	861	wrong limb
12	4	0	126	43	2	1	2	1	-300	3	2	1239051	1239351	4	3	0	1	1240271	920	valid
12	4	0	111	44	3	1	2	1	-300	3	1	1244384	1244684	4	3	0	1	1245748	1064	valid
12	5	1	999	1	0	2	1	1	1000	2	3	1368927	1369927	1	2	2	99	1369642	-285	too early
12	5	1	999	2	0	2	1	1	1000	2	4	1377443	1378443	1	2	1	1	1379564	1121	valid
12	5	1	999	3	0	2	1	1	-1000	1	4	1383460	1384460	2	1	0	1	1385395	935	valid
12	5	1	999	4	0	2	1	1	1000	4	1	1389493	1390493	4	4	1	1	1391881	1388	valid
12	5	1	999	5	0	2	1	1	-1000	1	4	1395526	1396526	2	1	0	1	1397650	1124	valid
12	5	0	145	1	0	2	1	1	-300	4	2	1407608	1407908	4	4	0	1	1408993	1085	block start
12	5	0	146	2	0	2	1	1	-110	1	2	1412925	1413035	1	2	1	0	1414755	1720	valid
12	5	0	147	3	0	2	1	1	-50	3	2	1418058	1418108	1	2	1	0	1419346	1238	valid
12	5	0	148	4	0	2	1	1	110	2	4	1423141	1423251	1	2	1	1	1424272	1021	valid
12	5	0	149	5	0	2	1	1	-110	3	2	1428274	1428384	1	2	1	0	1429759	1375	valid
12	5	0	150	6	0	2	1	1	50	4	3	1433407	1433457	4	4	1	1	1434321	864	valid
12	5	0	151	7	0	2	1	1	-110	3	1	1438490	1438600	2	1	1	0	1439769	1169	valid
12	5	0	152	8	0	2	1	1	300	4	1	1443623	1443923	4	4	1	1	1444889	966	valid
12	5	0	153	9	0	2	1	1	-50	4	2	1448939	1448989	1	2	1	0	1450034	1045	valid
12	5	0	154	10	0	2	1	1	-110	4	2	1454023	1454133	1	2	1	0	1454897	764	valid
12	5	0	155	11	0	2	1	1	110	1	3	1459156	1459266	2	1	1	1	1460649	1383	valid
12	5	0	156	12	0	2	1	1	50	2	1	1464289	1464339	1	2	1	1	1465097	758	valid
12	5	0	157	13	0	2	1	1	-50	3	1	1469354	1469404	2	1	1	0	1470370	966	valid
12	5	0	158	14	0	2	1	1	300	2	1	1474421	1474721	1	2	1	1	1475479	758	valid
12	5	0	159	15	0	2	1	1	50	2	4	1479754	1479804	4	4	0	0	1481045	1241	valid
12	5	0	160	16	0	2	1	1	-50	1	2	1484838	1484888	1	2	1	0	1485878	990	valid
12	5	0	161	17	0	2	1	1	-300	3	2	1489921	1490221	3	3	0	1	1491149	928	valid
12	5	0	162	18	0	2	1	1	-50	3	4	1495254	1495304	3	3	0	1	1496778	1474	valid
12	5	0	163	19	0	2	1	1	110	2	1	1500337	1500447	1	2	1	1	1501671	1224	valid
12	5	0	164	20	0	2	1	1	-110	1	4	1505470	1505580	2	1	0	1	1506780	1200	valid
12	5	0	165	21	0	2	1	1	-300	1	4	1510603	1510903	2	1	0	1	1511761	858	valid
12	5	0	166	22	0	2	1	1	-110	3	4	1515919	1516029	4	4	1	0	1516991	962	valid
12	5	0	167	23	0	2	1	1	50	2	3	1521052	1521102	1	2	1	1	1522211	1109	valid
12	5	0	168	24	0	2	1	1	110	4	3	1526119	1526229	4	4	1	1	1526998	769	valid
12	5	0	169	25	0	2	1	1	-300	3	1	1531252	1531552	3	3	0	1	1532283	731	valid
12	5	0	170	26	0	2	1	1	300	4	3	1536585	1536885	4	4	1	1	1537565	680	valid
12	5	0	171	27	0	2	1	1	-300	1	2	1541901	1542201	2	1	0	1	1543176	975	valid
12	5	0	172	28	0	2	1	1	-300	3	4	1547218	1547518	3	3	0	1	1548170	652	valid
12	5	0	173	29	0	2	1	1	110	2	3	1552551	1552661	1	2	1	1	1553395	734	valid
12	5	0	174	30	0	2	1	1	-50	1	4	1557684	1557734	2	1	0	1	1558689	955	valid
12	5	0	175	31	0	2	1	1	50	4	1	1562750	1562800	2	1	0	0	1563707	907	valid
12	5	0	176	32	0	2	1	1	50	1	3	1567833	1567883	3	3	0	0	1569073	1190	valid
12	5	0	177	33	0	2	1	1	110	4	1	1572900	1573010	3	3	2	99	1574178	1168	wrong limb
12	5	0	178	34	0	2	1	1	300	2	3	1578033	1578333	1	2	1	1	1578859	526	valid
12	5	0	179	35	0	2	1	1	300	2	4	1583366	1583666	1	2	1	1	1584165	499	valid
12	5	0	180	36	0	2	1	1	300	1	3	1588699	1588999	0	0	2	99	0	0	no reaction
12	5	0	145	37	1	2	1	1	-300	4	2	1594032	1594332	4	4	0	1	1595171	839	valid
12	5	0	177	38	1	2	1	1	110	4	1	1599347	1599457	4	4	1	1	1601104	1647	valid
12	5	0	180	39	1	2	1	1	300	1	3	1604481	1604781	2	1	1	1	1605389	608	valid
12	6	0	181	1	0	2	1	1	110	4	1	1614864	1614974	4	4	1	1	1615689	715	block start
12	6	0	182	2	0	2	1	1	-110	1	4	1619997	1620107	2	1	0	1	1620712	605	valid
12	6	0	183	3	0	2	1	1	-300	1	4	1625130	1625430	1	2	2	99	1626897	1467	wrong limb
12	6	0	184	4	0	2	1	1	300	2	4	1630463	1630763	1	2	1	1	1631948	1185	valid
12	6	0	185	5	0	2	1	1	-110	1	2	1635780	1635890	1	2	1	0	1637292	1402	valid
12	6	0	186	6	0	2	1	1	50	2	1	1640913	1640963	1	2	1	1	1641645	682	valid
12	6	0	187	7	0	2	1	1	-50	4	2	1645996	1646046	1	2	1	0	1647022	976	valid
12	6	0	188	8	0	2	1	1	300	4	3	1651062	1651362	4	4	1	1	1652153	791	several button presses
12	6	0	189	9	0	2	1	1	50	4	3	1656378	1656428	3	3	0	0	1657325	897	valid
12	6	0	190	10	0	2	1	1	50	2	4	1661462	1661512	1	2	1	1	1662334	822	valid
12	6	0	191	11	0	2	1	1	-50	1	4	1666545	1666595	0	0	2	99	0	0	no reaction
12	6	0	192	12	0	2	1	1	300	4	1	1671628	1671928	4	4	1	1	1672918	990	valid
12	6	0	193	13	0	2	1	1	-300	1	2	1676944	1677244	1	2	1	0	1677954	710	valid
12	6	0	194	14	0	2	1	1	-50	3	2	1682260	1682310	1	2	1	0	1683152	842	valid
12	6	0	195	15	0	2	1	1	110	2	3	1687343	1687453	1	2	1	1	1688397	944	valid
12	6	0	196	16	0	2	1	1	50	2	3	1692477	1692527	1	2	1	1	1693326	799	valid
12	6	0	197	17	0	2	1	1	300	2	3	1697560	1697860	1	2	1	1	1698368	508	valid
12	6	0	198	18	0	2	1	1	-110	4	2	1702893	1703003	3	3	2	99	1704304	1301	wrong limb
12	6	0	199	19	0	2	1	1	-300	3	2	1708026	1708326	3	3	0	1	1709439	1113	valid
12	6	0	200	20	0	2	1	1	-300	4	2	1713359	1713659	4	4	0	1	1714294	635	valid
12	6	0	201	21	0	2	1	1	-110	3	1	1718675	1718785	1	2	2	99	1721064	2279	wrong limb
12	6	0	202	22	0	2	1	1	-50	1	2	1723808	1723858	1	2	1	0	1725114	1256	valid
12	6	0	203	23	0	2	1	1	-300	3	1	1728875	1729175	3	3	0	1	1729792	617	valid
12	6	0	204	24	0	2	1	1	50	1	3	1734208	1734258	2	1	1	1	1735178	920	valid
12	6	0	205	25	0	2	1	1	-50	3	1	1739274	1739324	3	3	0	1	1740272	948	valid
12	6	0	206	26	0	2	1	1	110	4	3	1744340	1744450	4	4	1	1	1745259	809	valid
12	6	0	207	27	0	2	1	1	110	2	1	1749474	1749584	1	2	1	1	1750270	686	valid
12	6	0	208	28	0	2	1	1	300	1	3	1754607	1754907	2	1	1	1	1755529	622	valid
12	6	0	209	29	0	2	1	1	300	2	1	1759940	1760240	1	2	1	1	1760711	471	valid
12	6	0	210	30	0	2	1	1	-50	3	4	1765273	1765323	4	4	1	0	1766100	777	valid
12	6	0	211	31	0	2	1	1	50	4	1	1770356	1770406	4	4	1	1	1771431	1025	valid
12	6	0	212	32	0	2	1	1	-110	3	4	1775439	1775549	3	3	0	1	1776671	1122	valid
12	6	0	213	33	0	2	1	1	110	1	3	1780572	1780682	3	3	0	0	1781427	745	valid
12	6	0	214	34	0	2	1	1	-110	3	2	1785705	1785815	1	2	1	0	1787065	1250	valid
12	6	0	215	35	0	2	1	1	110	2	4	1790838	1790948	1	2	1	1	1791575	627	valid
12	6	0	216	36	0	2	1	1	-300	3	4	1795971	1796271	3	3	0	1	1796808	537	several button presses
12	6	0	181	37	1	2	1	1	110	4	1	1801304	1801414	3	3	2	99	1802208	794	wrong limb
12	6	0	183	38	1	2	1	1	-300	1	4	1806437	1806737	2	1	0	1	1807968	1231	valid
12	6	0	188	39	1	2	1	1	300	4	3	1811754	1812054	4	4	1	1	1812800	746	valid
12	6	0	191	40	1	2	1	1	-50	1	4	1817087	1817137	3	3	2	99	1818131	994	wrong limb
12	6	0	198	41	1	2	1	1	-110	4	2	1822170	1822280	1	2	1	0	1823273	993	valid
12	6	0	201	42	1	2	1	1	-110	3	1	1827303	1827413	3	3	0	1	1828555	1142	valid
12	6	0	216	43	1	2	1	1	-300	3	4	1832436	1832736	3	3	0	1	1833674	938	valid
12	6	0	181	44	2	2	1	1	110	4	1	1837752	1837862	4	4	1	1	1839114	1252	valid
12	6	0	191	45	2	2	1	1	-50	1	4	1842885	1842935	4	4	1	0	1844336	1401	valid
12	7	1	999	1	0	2	2	1	-1000	3	2	1895949	1896949	4	3	0	1	1898026	1077	valid
12	7	1	999	2	0	2	2	1	-1000	3	2	1901965	1902965	4	3	0	1	1904155	1190	valid
12	7	1	999	3	0	2	2	1	-1000	3	1	1907998	1908998	4	3	0	1	1910186	1188	valid
12	7	1	999	4	0	2	2	1	1000	4	1	1914031	1915031	3	4	1	1	1915830	799	valid
12	7	1	999	5	0	2	2	1	-1000	3	1	1920064	1921064	4	3	0	1	1921238	174	several button presses
12	7	0	217	1	0	2	2	1	-50	4	2	1929581	1929631	0	0	2	99	0	0	block start
12	7	0	218	2	0	2	2	1	300	2	1	1934646	1934946	2	1	0	0	1936188	1242	valid
12	7	0	219	3	0	2	2	1	-300	3	4	1939963	1940263	4	3	0	1	1941399	1136	valid
12	7	0	220	4	0	2	2	1	50	4	3	1945296	1945346	4	3	0	0	1947272	1926	valid
12	7	0	221	5	0	2	2	1	110	1	3	1950380	1950490	2	1	1	1	1951656	1166	valid
12	7	0	222	6	0	2	2	1	300	4	1	1955513	1955813	4	3	2	99	1956616	803	wrong limb
12	7	0	223	7	0	2	2	1	110	4	3	1960846	1960956	3	4	1	1	1962355	1399	valid
12	7	0	224	8	0	2	2	1	-50	3	1	1965979	1966029	2	1	1	0	1966998	969	valid
12	7	0	225	9	0	2	2	1	50	4	1	1971045	1971095	2	1	0	0	1972090	995	valid
12	7	0	226	10	0	2	2	1	300	2	3	1976112	1976412	1	2	1	1	1977291	879	valid
12	7	0	227	11	0	2	2	1	-50	3	2	1981445	1981495	4	3	0	1	1983227	1732	valid
12	7	0	228	12	0	2	2	1	110	2	4	1986528	1986638	4	3	2	99	1988571	1933	wrong limb
12	7	0	229	13	0	2	2	1	-110	3	4	1991661	1991771	3	4	1	0	1993495	1724	valid
12	7	0	230	14	0	2	2	1	-50	1	4	1996794	1996844	1	2	2	99	1998605	1761	wrong limb
12	7	0	231	15	0	2	2	1	-110	3	2	2001860	2001970	4	3	0	1	2003722	1752	valid
12	7	0	232	16	0	2	2	1	-300	1	4	2006993	2007293	2	1	0	1	2008918	1625	valid
12	7	0	233	17	0	2	2	1	-110	1	2	2012310	2012420	1	2	1	0	2013658	1238	valid
