subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ
5	5	0	155	11	0	2	2	1	300	4	3	1050989	1051289	3	4	1	1	1051829	540	valid
5	5	0	156	12	0	2	2	1	-50	3	4	1056322	1056372	4	3	0	1	1057747	1375	valid
5	5	0	157	13	0	2	2	1	-110	1	2	1061406	1061516	1	2	1	0	1063542	2026	valid
5	5	0	158	14	0	2	2	1	300	1	3	1066539	1066839	2	1	1	1	1067600	761	valid
5	5	0	159	15	0	2	2	1	50	4	1	1071872	1071922	1	2	2	99	1073445	1523	wrong limb
5	5	0	160	16	0	2	2	1	-110	4	2	1076955	1077065	3	4	0	1	1078302	1237	valid
5	5	0	161	17	0	2	2	1	-50	1	2	1082088	1082138	2	1	0	1	1083267	1129	valid
5	5	0	162	18	0	2	2	1	-110	3	4	1087171	1087281	4	3	0	1	1088410	1129	valid
5	5	0	163	19	0	2	2	1	110	2	1	1092304	1092414	1	2	1	1	1093641	1227	valid
5	5	0	164	20	0	2	2	1	-300	1	4	1097437	1097737	2	1	0	1	1098691	954	valid
5	5	0	165	21	0	2	2	1	50	2	4	1102753	1102803	2	1	2	99	1104316	1513	wrong limb
5	5	0	166	22	0	2	2	1	110	4	3	1107820	1107930	4	3	0	0	1109162	1232	valid
5	5	0	167	23	0	2	2	1	50	2	3	1112953	1113003	1	2	1	1	1114159	1156	valid
5	5	0	168	24	0	2	2	1	50	2	1	1118036	1118086	2	1	0	0	1120063	1977	valid
5	5	0	169	25	0	2	2	1	50	4	3	1123119	1123169	3	4	1	1	1125997	2828	valid
5	5	0	170	26	0	2	2	1	-300	1	2	1128185	1128485	2	1	0	1	1129177	692	valid
5	5	0	171	27	0	2	2	1	300	2	1	1133518	1133818	1	2	1	1	1134729	911	valid
5	5	0	172	28	0	2	2	1	-50	3	1	1138851	1138901	2	1	1	0	1141006	2105	valid
5	5	0	173	29	0	2	2	1	-110	3	2	1143917	1144027	0	0	2	99	0	0	no reaction
5	5	0	174	30	0	2	2	1	300	4	1	1149050	1149350	3	4	1	1	1150070	720	valid
5	5	0	175	31	0	2	2	1	-300	3	4	1154384	1154684	4	3	0	1	1155548	864	valid
5	5	0	176	32	0	2	2	1	300	2	3	1159717	1160017	1	2	1	1	1160460	443	valid
5	5	0	177	33	0	2	2	1	110	4	1	1165050	1165160	1	2	2	99	1167434	2274	wrong limb
5	5	0	178	34	0	2	2	1	-110	1	4	1170183	1170293	1	2	2	99	1171324	1031	wrong limb
5	5	0	179	35	0	2	2	1	-50	4	2	1175316	1175366	1	2	1	0	1176818	1452	valid
5	5	0	180	36	0	2	2	1	-300	3	2	1180399	1180699	4	3	0	1	1181468	769	valid
5	5	0	145	37	1	2	2	1	110	2	4	1185732	1185842	1	2	1	1	1186767	925	valid
5	5	0	153	38	1	2	2	1	50	1	3	1190865	1190915	4	3	0	0	1193394	2479	valid
5	5	0	159	39	1	2	2	1	50	4	1	1195948	1195998	1	2	2	99	1197943	1945	wrong limb
5	5	0	165	40	1	2	2	1	50	2	4	1201031	1201081	1	2	1	1	1201984	903	valid
5	5	0	173	41	1	2	2	1	-110	3	2	1206114	1206224	4	3	0	1	1207356	1132	valid
5	5	0	177	42	1	2	2	1	110	4	1	1211247	1211357	1	2	2	99	1212599	1242	wrong limb
5	5	0	178	43	1	2	2	1	-110	1	4	1216380	1216490	1	2	2	99	1218874	2384	wrong limb
5	5	0	159	44	2	2	2	1	50	4	1	1221513	1221563	2	1	0	0	1223431	1868	valid
5	5	0	177	45	2	2	2	1	110	4	1	1226596	1226706	3	4	1	1	1227820	1114	valid
5	5	0	178	46	2	2	2	1	-110	1	4	1231729	1231839	2	1	0	1	1232639	800	valid
5	6	0	181	1	0	2	2	1	110	4	1	1237662	1237772	3	4	1	1	1238929	1157	block start
5	6	0	182	2	0	2	2	1	110	2	3	1242795	1242905	1	2	1	1	1243906	1001	valid
5	6	0	183	3	0	2	2	1	50	4	1	1247928	1247978	1	2	2	99	1250223	2245	wrong limb
5	6	0	184	4	0	2	2	1	-300	3	4	1252995	1253295	4	3	0	1	1254265	970	valid
5	6	0	185	5	0	2	2	1	-50	4	2	1258328	1258378	1	2	1	0	1259944	1566	valid
5	6	0	186	6	0	2	2	1	-50	1	4	1263411	1263461	2	1	0	1	1264951	1490	valid
5	6	0	187	7	0	2	2	1	-50	1	2	1268477	1268527	1	2	1	0	1269582	1055	valid
5	6	0	188	8	0	2	2	1	50	4	3	1273560	1273610	3	4	1	1	1275962	2352	valid
5	6	0	189	9	0	2	2	1	300	2	4	1278626	1278926	1	2	1	1	1279714	788	valid
5	6	0	190	10	0	2	2	1	300	4	3	1283959	1284259	3	4	1	1	1285270	1011	valid
5	6	0	191	11	0	2	2	1	110	2	1	1289292	1289402	2	1	0	0	1290626	1224	valid
5	6	0	192	12	0	2	2	1	-50	3	1	1294426	1294476	1	2	2	99	1295693	1217	wrong limb
5	6	0	193	13	0	2	2	1	-110	4	2	1299509	1299619	3	4	0	1	1300611	992	valid
5	6	0	194	14	0	2	2	1	110	1	3	1304642	1304752	2	1	1	1	1305786	1034	valid
5	6	0	195	15	0	2	2	1	-110	3	2	1309775	1309885	3	4	2	99	1310665	780	wrong limb
5	6	0	196	16	0	2	2	1	300	4	1	1314908	1315208	3	4	1	1	1317008	1800	valid
5	6	0	197	17	0	2	2	1	-110	1	4	1320241	1320351	2	1	0	1	1321838	1487	valid
5	6	0	198	18	0	2	2	1	-110	1	2	1325374	1325484	2	1	0	1	1327435	1951	valid
5	6	0	199	19	0	2	2	1	50	1	3	1330507	1330557	4	3	0	0	1333317	2760	valid
5	6	0	200	20	0	2	2	1	110	4	3	1335590	1335700	4	3	0	0	1336853	1153	valid
5	6	0	201	21	0	2	2	1	-300	3	1	1340723	1341023	4	3	0	1	1341999	976	valid
5	6	0	202	22	0	2	2	1	-110	3	4	1346056	1346166	4	3	0	1	1347989	1823	valid
5	6	0	203	23	0	2	2	1	-300	4	2	1351189	1351489	3	4	0	1	1352562	1073	valid
5	6	0	204	24	0	2	2	1	-50	3	4	1356522	1356572	4	3	0	1	1358216	1644	valid
5	6	0	205	25	0	2	2	1	300	2	1	1361588	1361888	1	2	1	1	1363009	1121	valid
5	6	0	206	26	0	2	2	1	110	2	4	1366905	1367015	1	2	1	1	1367739	724	valid
5	6	0	207	27	0	2	2	1	-300	1	4	1372038	1372338	2	1	0	1	1373194	856	valid
5	6	0	208	28	0	2	2	1	50	2	1	1377371	1377421	1	2	1	1	1378661	1240	valid
5	6	0	209	29	0	2	2	1	50	2	4	1382454	1382504	1	2	1	1	1383725	1221	valid
5	6	0	210	30	0	2	2	1	300	1	3	1387537	1387837	2	1	1	1	1388906	1069	valid
5	6	0	211	31	0	2	2	1	-110	3	1	1392852	1392962	2	1	1	0	1394150	1188	valid
5	6	0	212	32	0	2	2	1	-300	3	2	1397986	1398286	4	3	0	1	1399367	1081	valid
5	6	0	213	33	0	2	2	1	50	2	3	1403303	1403353	1	2	1	1	1404368	1015	valid
5	6	0	214	34	0	2	2	1	-300	1	2	1408386	1408686	2	1	0	1	1409418	732	valid
5	6	0	215	35	0	2	2	1	-50	3	2	1413719	1413769	1	2	1	0	1414589	820	valid
5	6	0	216	36	0	2	2	1	300	2	3	1418802	1419102	1	2	1	1	1420089	987	valid
5	6	0	181	37	1	2	2	1	110	4	1	1424135	1424245	4	3	2	99	1425423	1178	wrong limb
5	6	0	183	38	1	2	2	1	50	4	1	1429268	1429318	2	1	0	0	1430844	1526	valid
5	6	0	192	39	1	2	2	1	-50	3	1	1434351	1434401	4	3	0	1	1435606	1205	valid
5	6	0	195	40	1	2	2	1	-110	3	2	1439417	1439527	4	3	0	1	1441142	1615	valid
5	6	0	181	41	2	2	2	1	110	4	1	1444550	1444660	4	3	2	99	1447136	2476	wrong limb
5	6	0	181	42	3	2	2	1	110	4	1	1449683	1449793	4	3	2	99	1452697	2904	wrong limb
5	6	0	181	43	4	2	2	1	110	4	1	1454816	1454926	2	1	0	0	1456130	1204	valid
5	7	1	999	1	0	2	1	1	1000	2	1	101377	102377	1	2	1	1	103295	918	valid
5	7	1	999	2	0	2	1	1	1000	4	3	107393	108393	4	4	1	1	109172	779	valid
5	7	1	999	3	0	2	1	1	1000	4	1	113410	114410	4	4	1	1	115380	970	valid
5	7	1	999	4	0	2	1	1	-1000	1	4	119426	120426	2	1	0	1	121244	818	valid
5	7	1	999	5	0	2	1	1	-1000	4	2	125442	126442	4	4	0	1	127461	1019	valid
5	7	0	217	1	0	2	1	1	-50	3	2	132409	132459	1	2	1	0	133948	1489	block start
5	7	0	218	2	0	2	1	1	300	4	1	137474	137774	4	4	1	1	139080	1306	valid
5	7	0	219	3	0	2	1	1	110	1	3	142791	142901	2	1	1	1	143887	986	valid
5	7	0	220	4	0	2	1	1	-300	4	2	147924	148224	4	4	0	1	149591	1367	valid
5	7	0	221	5	0	2	1	1	-300	1	2	153241	153541	2	1	0	1	154824	1283	valid
5	7	0	222	6	0	2	1	1	-300	1	4	158556	158856	2	1	0	1	159704	848	valid
5	7	0	223	7	0	2	1	1	50	1	3	163873	163923	2	1	1	1	164864	941	valid
5	7	0	224	8	0	2	1	1	300	2	1	168957	169257	1	2	1	1	170644	1387	valid
5	7	0	225	9	0	2	1	1	50	2	1	174290	174340	2	1	0	0	175651	1311	valid
5	7	0	226	10	0	2	1	1	300	2	4	179355	179655	1	2	1	1	180684	1029	valid
5	7	0	227	11	0	2	1	1	-110	1	2	184672	184782	2	1	0	1	186096	1314	valid
5	7	0	228	12	0	2	1	1	-110	3	4	189805	189915	3	3	0	1	190901	986	valid
5	7	0	229	13	0	2	1	1	110	2	4	194938	195048	2	1	2	99	196702	1654	wrong limb
5	7	0	230	14	0	2	1	1	-110	1	4	200071	200181	2	1	0	1	202799	2618	valid
5	7	0	231	15	0	2	1	1	110	4	3	205204	205314	4	4	1	1	206348	1034	valid
5	7	0	232	16	0	2	1	1	-50	4	2	210338	210388	4	4	0	1	212105	1717	valid
5	7	0	233	17	0	2	1	1	-50	3	1	215421	215471	3	3	0	1	217576	2105	valid
5	7	0	234	18	0	2	1	1	-110	4	2	220504	220614	2	1	2	99	222600	1986	wrong limb
5	7	0	235	19	0	2	1	1	-110	3	1	225637	225747	3	3	0	1	227317	1570	valid
5	7	0	236	20	0	2	1	1	-300	3	1	230770	231070	3	3	0	1	232703	1633	valid
5	7	0	237	21	0	2	1	1	300	2	3	236103	236403	1	2	1	1	237126	723	valid
5	7	0	238	22	0	2	1	1	50	2	3	241436	241486	1	2	1	1	242571	1085	valid
5	7	0	239	23	0	2	1	1	-110	3	2	246519	246629	1	2	1	0	248531	1902	valid
5	7	0	240	24	0	2	1	1	-300	3	2	251652	251952	3	3	0	1	253127	1175	valid
5	7	0	241	25	0	2	1	1	-50	1	2	256985	257035	2	1	0	1	258695	1660	valid
5	7	0	242	26	0	2	1	1	50	4	3	262050	262100	4	4	1	1	263940	1840	valid
