subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ
17	1	0	16	16	0	1	2	1	110	4	1	254018	254128	3	4	1	1	255112	984	valid
17	1	0	17	17	0	1	2	1	50	4	3	259151	259201	3	4	1	1	260551	1350	valid
17	1	0	18	18	0	1	2	1	110	1	3	264218	264328	1	1	1	1	265002	674	valid
17	1	0	19	19	0	1	2	1	-50	3	4	269351	269401	3	4	1	0	270436	1035	valid
17	1	0	20	20	0	1	2	1	-110	3	2	274416	274526	4	3	0	1	275380	854	valid
17	1	0	21	21	0	1	2	1	-300	3	2	279550	279850	4	3	0	1	280366	516	valid
17	1	0	22	22	0	1	2	1	-300	3	1	284867	285167	4	3	0	1	286076	909	valid
17	1	0	23	23	0	1	2	1	-50	4	2	290200	290250	2	2	1	0	290949	699	valid
17	1	0	24	24	0	1	2	1	-300	3	4	295283	295583	4	3	0	1	296228	645	valid
17	1	0	25	25	0	1	2	1	110	2	1	300616	300726	2	2	1	1	301480	754	valid
17	1	0	26	26	0	1	2	1	110	2	4	305749	305859	2	2	1	1	306640	781	valid
17	1	0	27	27	0	1	2	1	-110	1	4	310882	310992	1	1	0	1	311693	701	valid
17	1	0	28	28	0	1	2	1	110	2	3	316015	316125	2	2	1	1	316781	656	valid
17	1	0	29	29	0	1	2	1	-50	3	1	321148	321198	4	3	0	1	322579	1381	valid
17	1	0	30	30	0	1	2	1	-110	3	4	326231	326341	4	3	0	1	327295	954	valid
17	1	0	31	31	0	1	2	1	-110	1	2	331364	331474	1	1	0	1	332533	1059	valid
17	1	0	32	32	0	1	2	1	50	1	3	336497	336547	1	1	1	1	337424	877	valid
17	1	0	33	33	0	1	2	1	300	2	3	341580	341880	2	2	1	1	342340	460	valid
17	1	0	34	34	0	1	2	1	-50	3	2	346896	346946	2	2	1	0	348342	1396	valid
17	1	0	35	35	0	1	2	1	300	2	1	351963	352263	2	2	1	1	352840	577	valid
17	1	0	36	36	0	1	2	1	-300	4	2	357279	357579	4	3	2	99	358130	551	wrong limb
17	1	0	1	37	1	1	2	1	-110	4	2	362595	362705	4	3	2	99	363611	906	wrong limb
17	1	0	12	38	1	1	2	1	-110	3	1	367728	367838	3	4	2	99	369165	1327	wrong limb
17	1	0	15	39	1	1	2	1	50	2	3	372861	372911	4	3	0	0	373871	960	valid
17	1	0	36	40	1	1	2	1	-300	4	2	377945	378245	4	3	2	99	378952	707	wrong limb
17	1	0	1	41	2	1	2	1	-110	4	2	383278	383388	4	3	2	99	384364	976	wrong limb
17	1	0	12	42	2	1	2	1	-110	3	1	388411	388521	4	3	0	1	389410	889	valid
17	1	0	36	43	2	1	2	1	-300	4	2	393544	393844	3	4	0	1	395095	1251	valid
17	1	0	1	44	3	1	2	1	-110	4	2	398860	398970	3	4	0	1	400085	1115	valid
17	2	0	37	1	0	1	2	1	-300	1	2	413409	413709	1	1	0	1	414442	733	block start
17	2	0	38	2	0	1	2	1	300	2	3	418726	419026	2	2	1	1	419537	511	valid
17	2	0	39	3	0	1	2	1	-50	3	1	424059	424109	1	1	1	0	424979	870	valid
17	2	0	40	4	0	1	2	1	-110	1	4	429124	429234	1	1	0	1	430156	922	valid
17	2	0	41	5	0	1	2	1	110	2	3	434258	434368	2	2	1	1	435515	1147	valid
17	2	0	42	6	0	1	2	1	-300	4	2	439391	439691	3	4	0	1	440392	701	valid
17	2	0	43	7	0	1	2	1	-50	3	2	444724	444774	3	4	2	99	446561	1787	wrong limb
17	2	0	44	8	0	1	2	1	110	4	3	449807	449917	3	4	1	1	450660	743	valid
17	2	0	45	9	0	1	2	1	300	4	3	454940	455240	3	4	1	1	456239	999	valid
17	2	0	46	10	0	1	2	1	-110	1	2	460273	460383	1	1	0	1	461262	879	valid
17	2	0	47	11	0	1	2	1	110	1	3	465406	465516	1	1	1	1	466413	897	valid
17	2	0	48	12	0	1	2	1	110	2	1	470539	470649	2	2	1	1	471482	833	valid
17	2	0	49	13	0	1	2	1	50	2	3	475672	475722	2	2	1	1	476770	1048	valid
17	2	0	50	14	0	1	2	1	110	2	4	480739	480849	2	2	1	1	481978	1129	valid
17	2	0	51	15	0	1	2	1	300	2	4	485872	486172	2	2	1	1	487033	861	valid
17	2	0	52	16	0	1	2	1	50	2	4	491205	491255	2	2	1	1	492208	953	valid
17	2	0	53	17	0	1	2	1	-50	1	4	496288	496338	1	1	0	1	497248	910	valid
17	2	0	54	18	0	1	2	1	300	2	1	501371	501671	2	2	1	1	502200	529	valid
17	2	0	55	19	0	1	2	1	300	1	3	506704	507004	1	1	1	1	507577	573	valid
17	2	0	56	20	0	1	2	1	-110	4	2	512037	512147	2	2	1	0	513355	1208	valid
17	2	0	57	21	0	1	2	1	-300	3	2	517170	517470	4	3	0	1	518562	1092	valid
17	2	0	58	22	0	1	2	1	50	1	3	522503	522553	1	1	1	1	523421	868	valid
17	2	0	59	23	0	1	2	1	110	4	1	527586	527696	3	4	1	1	528582	886	valid
17	2	0	60	24	0	1	2	1	-300	3	4	532719	533019	4	3	0	1	533825	806	valid
17	2	0	61	25	0	1	2	1	50	4	1	538052	538102	3	4	1	1	539035	933	valid
17	2	0	62	26	0	1	2	1	50	4	3	543135	543185	3	4	1	1	544359	1174	valid
17	2	0	63	27	0	1	2	1	-300	1	4	548201	548501	1	1	0	1	549019	518	valid
17	2	0	64	28	0	1	2	1	300	4	1	553534	553834	3	4	1	1	554337	503	valid
17	2	0	65	29	0	1	2	1	-110	3	4	558868	558978	3	4	1	0	559905	927	valid
17	2	0	66	30	0	1	2	1	-50	1	2	564001	564051	1	1	0	1	565103	1052	valid
17	2	0	67	31	0	1	2	1	50	2	1	569084	569134	1	1	0	0	570483	1349	valid
17	2	0	68	32	0	1	2	1	-50	4	2	574167	574217	2	2	1	0	575142	925	valid
17	2	0	69	33	0	1	2	1	-50	3	4	579250	579300	4	3	0	1	580773	1473	valid
17	2	0	70	34	0	1	2	1	-300	3	1	584333	584633	4	3	0	1	585465	832	valid
17	2	0	71	35	0	1	2	1	-110	3	2	589666	589776	4	3	0	1	590736	960	valid
17	2	0	72	36	0	1	2	1	-110	3	1	594799	594909	3	4	2	99	596232	1323	wrong limb
17	2	0	37	37	1	1	2	1	-300	1	2	599932	600232	1	1	0	1	600993	761	valid
17	2	0	43	38	1	1	2	1	-50	3	2	605247	605297	2	2	1	0	606844	1547	valid
17	2	0	72	39	1	1	2	1	-110	3	1	610315	610425	4	3	0	1	611294	869	valid
17	3	1	999	1	0	1	1	1	-1000	3	1	683277	684277	3	3	2	99	684153	-124	too early
17	3	1	999	2	0	1	1	1	1000	2	3	691793	692793	2	2	2	99	692501	-292	too early
17	3	1	999	3	0	1	1	1	-1000	1	4	700309	701309	1	1	0	1	702241	932	valid
17	3	1	999	4	0	1	1	1	1000	1	3	706326	707326	1	1	1	1	708154	828	valid
17	3	1	999	5	0	1	1	1	1000	2	1	712359	713359	2	2	1	1	714381	1022	valid
17	3	0	73	1	0	1	1	1	50	2	4	721591	721641	2	2	1	1	722650	1009	block start
17	3	0	74	2	0	1	1	1	-50	1	4	726674	726724	4	4	1	0	728415	1691	valid
17	3	0	75	3	0	1	1	1	50	2	3	731758	731808	2	2	1	1	732571	763	valid
17	3	0	76	4	0	1	1	1	110	1	3	736841	736951	1	1	1	1	737653	702	valid
17	3	0	77	5	0	1	1	1	300	4	1	741974	742274	4	4	1	1	743397	1123	valid
17	3	0	78	6	0	1	1	1	110	2	4	747289	747399	2	2	1	1	748164	765	valid
17	3	0	79	7	0	1	1	1	300	2	1	752423	752723	2	2	1	1	753582	859	valid
17	3	0	80	8	0	1	1	1	50	4	1	757739	757789	1	1	0	0	759214	1425	valid
17	3	0	81	9	0	1	1	1	-50	1	2	762822	762872	2	2	1	0	763920	1048	valid
17	3	0	82	10	0	1	1	1	-300	1	4	767888	768188	1	1	0	1	768945	757	valid
17	3	0	83	11	0	1	1	1	-50	3	2	773205	773255	1	1	2	99	775103	1848	wrong limb
17	3	0	84	12	0	1	1	1	-110	3	2	778272	778382	3	3	0	1	779567	1185	valid
17	3	0	85	13	0	1	1	1	-300	1	2	783405	783705	1	1	0	1	784451	746	valid
17	3	0	86	14	0	1	1	1	-50	3	4	788738	788788	4	4	1	0	789951	1163	valid
17	3	0	87	15	0	1	1	1	-300	3	2	793804	794104	3	3	0	1	795051	947	valid
17	3	0	88	16	0	1	1	1	-110	3	4	799119	799229	3	3	0	1	800109	880	valid
17	3	0	89	17	0	1	1	1	300	2	4	804253	804553	2	2	1	1	805112	559	valid
17	3	0	90	18	0	1	1	1	-50	3	1	809586	809636	3	3	0	1	811079	1443	valid
17	3	0	91	19	0	1	1	1	50	4	3	814669	814720	4	4	1	1	816279	1559	valid
17	3	0	92	20	0	1	1	1	50	2	1	819753	819803	2	2	1	1	821029	1226	valid
17	3	0	93	21	0	1	1	1	110	2	3	824836	824946	4	4	2	99	826191	1245	wrong limb
17	3	0	94	22	0	1	1	1	-110	1	4	829969	830079	1	1	0	1	831091	1012	valid
17	3	0	95	23	0	1	1	1	-300	3	4	835102	835402	3	3	0	1	836526	1124	valid
17	3	0	96	24	0	1	1	1	110	4	3	840435	840545	4	4	1	1	841730	1185	valid
17	3	0	97	25	0	1	1	1	50	1	3	845568	845618	1	1	1	1	846623	1005	valid
17	3	0	98	26	0	1	1	1	110	2	1	850651	850761	2	2	1	1	851841	1080	valid
17	3	0	99	27	0	1	1	1	-110	4	2	855784	855894	4	4	0	1	856952	1058	valid
17	3	0	100	28	0	1	1	1	300	1	3	860917	861217	1	1	1	1	862230	1013	valid
17	3	0	101	29	0	1	1	1	-110	1	2	866250	866360	1	1	0	1	867446	1086	valid
17	3	0	102	30	0	1	1	1	-50	4	2	871383	871433	4	4	0	1	873008	1575	valid
17	3	0	103	31	0	1	1	1	300	2	3	876449	876749	2	2	1	1	877658	909	valid
17	3	0	104	32	0	1	1	1	-300	4	2	881766	882066	4	4	0	1	882755	689	valid
17	3	0	105	33	0	1	1	1	-110	3	1	887099	887209	3	3	0	1	888302	1093	valid
17	3	0	106	34	0	1	1	1	-300	3	1	892232	892532	3	3	0	1	893312	780	valid
17	3	0	107	35	0	1	1	1	110	4	1	897565	897675	4	4	1	1	898762	1087	valid
17	3	0	108	36	0	1	1	1	300	4	3	902698	902998	4	4	1	1	903919	921	valid
17	3	0	73	37	1	1	1	1	50	2	4	908031	908081	2	2	1	1	909766	1685	valid
17	3	0	83	38	1	1	1	1	-50	3	2	913114	913164	2	2	1	0	914387	1223	valid
17	3	0	93	39	1	1	1	1	110	2	3	918180	918290	2	2	1	1	919158	868	valid
17	4	0	109	1	0	1	1	1	110	4	3	928346	928456	4	4	1	1	929311	855	block start
17	4	0	110	2	0	1	1	1	300	2	3	933479	933779	2	2	1	1	934446	667	valid
17	4	0	111	3	0	1	1	1	50	4	3	938796	938846	4	4	1	1	939675	829	valid
17	4	0	112	4	0	1	1	1	-50	1	4	943879	943929	1	1	0	1	945143	1214	valid
17	4	0	113	5	0	1	1	1	-300	3	2	948945	949245	3	3	0	1	949819	574	valid
17	4	0	114	6	0	1	1	1	-50	1	2	954261	954311	2	2	1	0	955468	1157	valid
17	4	0	115	7	0	1	1	1	-300	3	4	959345	959645	3	3	0	1	960298	653	valid
17	4	0	116	8	0	1	1	1	-110	4	2	964678	964788	4	4	0	1	966033	1245	valid
17	4	0	117	9	0	1	1	1	50	4	1	969811	969861	4	4	1	1	970812	951	valid
17	4	0	118	10	0	1	1	1	-300	4	2	974877	975177	4	4	0	1	976268	1091	valid
17	4	0	119	11	0	1	1	1	-50	4	2	980193	980243	2	2	1	0	981160	917	valid
17	4	0	120	12	0	1	1	1	300	2	1	985260	985560	2	2	1	1	986356	796	valid
17	4	0	121	13	0	1	1	1	300	2	4	990593	990893	2	2	1	1	991824	931	valid
17	4	0	122	14	0	1	1	1	50	2	4	995909	995959	2	2	1	1	996927	968	valid
17	4	0	123	15	0	1	1	1	50	2	1	1000975	1001025	2	2	1	1	1002118	1093	valid
17	4	0	124	16	0	1	1	1	-110	3	2	1006059	1006169	2	2	1	0	1007368	1199	valid
17	4	0	125	17	0	1	1	1	50	2	3	1011192	1011242	2	2	1	1	1012485	1243	valid
17	4	0	126	18	0	1	1	1	300	1	3	1016275	1016575	1	1	1	1	1017448	873	valid
17	4	0	127	19	0	1	1	1	110	4	1	1021608	1021718	4	4	1	1	1022675	957	valid
17	4	0	128	20	0	1	1	1	110	2	3	1026741	1026851	2	2	1	1	1027854	1003	valid
17	4	0	129	21	0	1	1	1	-50	3	2	1031874	1031924	2	2	1	0	1033041	1117	valid
17	4	0	130	22	0	1	1	1	-50	3	4	1036957	1037007	4	4	1	0	1038385	1378	valid
17	4	0	131	23	0	1	1	1	-110	3	4	1042040	1042150	3	3	0	1	1043265	1115	valid
17	4	0	132	24	0	1	1	1	-300	1	4	1047173	1047473	1	1	0	1	1048404	931	valid
17	4	0	133	25	0	1	1	1	-110	3	1	1052506	1052616	1	1	1	0	1054083	1467	valid
17	4	0	134	26	0	1	1	1	-300	3	1	1057639	1057939	3	3	0	1	1058515	576	valid
17	4	0	135	27	0	1	1	1	300	4	1	1062972	1063272	4	4	1	1	1064074	802	valid
17	4	0	136	28	0	1	1	1	-110	1	2	1068305	1068415	1	1	0	1	1069655	1240	valid
17	4	0	137	29	0	1	1	1	-110	1	4	1073438	1073548	1	1	0	1	1074597	1049	valid
17	4	0	138	30	0	1	1	1	50	1	3	1078571	1078621	1	1	1	1	1079626	1005	valid
17	4	0	139	31	0	1	1	1	110	2	1	1083637	1083747	2	2	1	1	1085145	1398	valid
17	4	0	140	32	0	1	1	1	-50	3	1	1088770	1088820	1	1	1	0	1089768	948	valid
17	4	0	141	33	0	1	1	1	110	2	4	1093853	1093963	2	2	1	1	1094751	788	valid
17	4	0	142	34	0	1	1	1	110	1	3	1098987	1099097	1	1	1	1	1100016	919	valid
17	4	0	143	35	0	1	1	1	-300	1	2	1104120	1104420	1	1	0	1	1105307	887	valid
17	4	0	144	36	0	1	1	1	300	4	3	1109453	1109753	4	4	1	1	1110517	764	valid
17	4	0	109	37	1	1	1	1	110	4	3	1114769	1114879	4	4	1	1	1115832	953	valid
17	5	1	999	1	0	2	2	1	-1000	4	2	1180632	1181632	3	4	0	1	1182316	684	valid
17	5	1	999	2	0	2	2	1	1000	4	3	1186665	1187665	3	4	1	1	1188416	751	valid
17	5	1	999	3	0	2	2	1	-1000	3	4	1192681	1193681	4	3	0	1	1194448	767	valid
17	5	1	999	4	0	2	2	1	-1000	1	4	1198697	1199697	2	1	0	1	1200833	1136	valid
17	5	1	999	5	0	2	2	1	1000	2	4	1204730	1205730	2	1	2	99	1207155	1425	wrong limb
17	5	0	145	1	0	2	2	1	-300	3	1	1217480	1217780	3	4	2	99	1218284	504	block start
17	5	0	146	2	0	2	2	1	50	2	1	1222813	1222863	2	1	0	0	1224247	1384	valid
17	5	0	147	3	0	2	2	1	-300	1	2	1227896	1228196	2	1	0	1	1229344	1148	valid
17	5	0	148	4	0	2	2	1	-50	1	2	1233229	1233279	1	2	1	0	1235138	1859	valid
17	5	0	149	5	0	2	2	1	-50	4	2	1238295	1238345	3	4	0	1	1239493	1148	valid
17	5	0	150	6	0	2	2	1	110	2	4	1243362	1243472	3	4	0	0	1244620	1148	valid
17	5	0	151	7	0	2	2	1	300	4	1	1248495	1248795	3	4	1	1	1249878	1083	valid
17	5	0	152	8	0	2	2	1	50	2	4	1253828	1253878	3	4	0	0	1255157	1279	valid
17	5	0	153	9	0	2	2	1	-300	3	2	1258911	1259211	4	3	0	1	1259839	628	valid
17	5	0	154	10	0	2	2	1	300	2	4	1264244	1264544	1	2	1	1	1265619	1075	valid
17	5	0	155	11	0	2	2	1	110	1	3	1269577	1269687	2	1	1	1	1271047	1360	valid
17	5	0	156	12	0	2	2	1	50	1	3	1274710	1274760	2	1	1	1	1276130	1370	valid
17	5	0	157	13	0	2	2	1	-50	3	2	1279776	1279826	1	2	1	0	1282030	2204	valid
17	5	0	158	14	0	2	2	1	300	2	1	1284843	1285143	1	2	1	1	1286712	1569	valid
17	5	0	159	15	0	2	2	1	-50	3	1	1290176	1290226	2	1	1	0	1291911	1685	valid
17	5	0	160	16	0	2	2	1	-110	4	2	1295259	1295369	4	3	2	99	1296582	1213	wrong limb
17	5	0	161	17	0	2	2	1	50	4	1	1300392	1300442	2	1	0	0	1301938	1496	valid
17	5	0	162	18	0	2	2	1	110	4	3	1305475	1305585	3	4	1	1	1306874	1289	valid
17	5	0	163	19	0	2	2	1	-300	4	2	1310608	1310908	3	4	0	1	1312346	1438	valid
17	5	0	164	20	0	2	2	1	-300	3	4	1315941	1316241	4	3	0	1	1317320	1079	valid
17	5	0	165	21	0	2	2	1	-50	3	4	1321274	1321324	3	4	1	0	1322834	1510	valid
17	5	0	166	22	0	2	2	1	110	4	1	1326357	1326467	3	4	1	1	1327919	1452	valid
17	5	0	167	23	0	2	2	1	300	1	3	1331490	1331790	2	1	1	1	1332889	1099	valid
17	5	0	168	24	0	2	2	1	-110	3	2	1336806	1336916	3	4	2	99	1338226	1310	wrong limb
17	5	0	169	25	0	2	2	1	300	2	3	1341939	1342239	1	2	1	1	1343689	1450	valid
17	5	0	170	26	0	2	2	1	-110	3	4	1347256	1347366	4	3	0	1	1348942	1576	valid
17	5	0	171	27	0	2	2	1	110	2	3	1352389	1352499	1	2	1	1	1354406	1907	valid
17	5	0	172	28	0	2	2	1	-110	3	1	1357522	1357632	3	4	2	99	1359534	1902	wrong limb
17	5	0	173	29	0	2	2	1	-110	1	2	1362655	1362765	2	1	0	1	1364382	1617	valid
17	5	0	174	30	0	2	2	1	50	2	3	1367788	1367838	2	1	2	99	1369352	1514	wrong limb
17	5	0	175	31	0	2	2	1	110	2	1	1372854	1372964	1	2	1	1	1374433	1469	valid
17	5	0	176	32	0	2	2	1	-50	1	4	1377987	1378037	2	1	0	1	1379435	1398	valid
17	5	0	177	33	0	2	2	1	-300	1	4	1383054	1383354	2	1	0	1	1384746	1392	valid
17	5	0	178	34	0	2	2	1	50	4	3	1388387	1388437	3	4	1	1	1389481	1044	valid
17	5	0	179	35	0	2	2	1	-110	1	4	1393470	1393580	2	1	0	1	1394488	908	valid
17	5	0	180	36	0	2	2	1	300	4	3	1398603	1398903	3	4	1	1	1399728	825	valid
17	5	0	145	37	1	2	2	1	-300	3	1	1403936	1404236	4	3	0	1	1405190	954	valid
17	5	0	160	38	1	2	2	1	-110	4	2	1409269	1409379	3	4	0	1	1410881	1502	valid
17	5	0	168	39	1	2	2	1	-110	3	2	1414402	1414512	4	3	0	1	1416255	1743	valid
17	5	0	172	40	1	2	2	1	-110	3	1	1419535	1419645	4	3	0	1	1420953	1308	valid
17	5	0	174	41	1	2	2	1	50	2	3	1424668	1424718	1	2	1	1	1426586	1868	valid
17	6	0	181	1	0	2	2	1	300	2	3	1435101	1435401	1	2	1	1	1436603	1202	block start
17	6	0	182	2	0	2	2	1	50	4	3	1440434	1440484	1	2	2	99	1441856	1372	wrong limb
17	6	0	183	3	0	2	2	1	-300	1	2	1445517	1445817	1	2	1	0	1447139	1322	valid
17	6	0	184	4	0	2	2	1	-50	3	2	1450850	1450900	3	4	2	99	1452526	1626	wrong limb
17	6	0	185	5	0	2	2	1	-110	4	2	1455933	1456043	4	3	2	99	1457832	1789	wrong limb
17	6	0	186	6	0	2	2	1	300	4	3	1461066	1461366	3	4	1	1	1462253	887	valid
17	6	0	187	7	0	2	2	1	110	1	3	1466399	1466509	2	1	1	1	1467899	1390	valid
17	6	0	188	8	0	2	2	1	-110	1	4	1471532	1471642	3	4	1	0	1473418	1776	valid
17	6	0	189	9	0	2	2	1	-110	3	2	1476665	1476775	4	3	0	1	1478356	1581	valid
17	6	0	190	10	0	2	2	1	50	2	4	1481798	1481848	1	2	1	1	1484269	2421	valid
17	6	0	191	11	0	2	2	1	110	4	3	1486881	1486991	4	3	0	0	1488923	1932	valid
17	6	0	192	12	0	2	2	1	-110	3	4	1492014	1492124	3	4	1	0	1493841	1717	valid
17	6	0	193	13	0	2	2	1	-50	1	2	1497147	1497197	2	1	0	1	1499330	2133	valid
17	6	0	194	14	0	2	2	1	-300	4	2	1502213	1502513	3	4	0	1	1504005	1492	valid
17	6	0	195	15	0	2	2	1	110	2	1	1507529	1507639	2	1	0	0	1508791	1152	valid
17	6	0	196	16	0	2	2	1	300	2	1	1512663	1512963	2	1	0	0	1514146	1183	valid
17	6	0	197	17	0	2	2	1	-300	3	4	1517996	1518296	3	4	1	0	1519212	916	valid
17	6	0	198	18	0	2	2	1	-50	3	4	1523329	1523379	4	3	0	1	1524674	1295	valid
17	6	0	199	19	0	2	2	1	50	2	1	1528412	1528462	2	1	0	0	1530116	1654	valid
17	6	0	200	20	0	2	2	1	300	4	1	1533478	1533778	3	4	1	1	1534743	965	valid
17	6	0	201	21	0	2	2	1	-110	1	2	1538795	1538905	2	1	0	1	1540084	1179	valid
17	6	0	202	22	0	2	2	1	300	2	4	1543928	1544228	3	4	0	0	1545378	1150	valid
17	6	0	203	23	0	2	2	1	50	2	3	1549244	1549294	4	3	0	0	1551072	1778	valid
17	6	0	204	24	0	2	2	1	-50	3	1	1554310	1554360	4	3	0	1	1555743	1383	valid
17	6	0	205	25	0	2	2	1	-300	1	4	1559393	1559693	2	1	0	1	1560487	794	valid
17	6	0	206	26	0	2	2	1	-110	3	1	1564726	1564836	3	4	2	99	1566200	1364	wrong limb
17	6	0	207	27	0	2	2	1	110	4	1	1569860	1569970	3	4	1	1	1571701	1731	valid
17	6	0	208	28	0	2	2	1	300	1	3	1574993	1575293	2	1	1	1	1576455	1162	valid
17	6	0	209	29	0	2	2	1	110	2	3	1580326	1580436	2	1	2	99	1581907	1471	wrong limb
17	6	0	210	30	0	2	2	1	-50	1	4	1585459	1585509	2	1	0	1	1586915	1406	valid
17	6	0	211	31	0	2	2	1	-50	4	2	1590542	1590592	3	4	0	1	1592587	1995	valid
17	6	0	212	32	0	2	2	1	-300	3	2	1595625	1595925	4	3	0	1	1597333	1408	valid
17	6	0	213	33	0	2	2	1	-300	3	1	1600940	1601240	4	3	0	1	1602382	1142	valid
17	6	0	214	34	0	2	2	1	110	2	4	1606257	1606367	1	2	1	1	1607718	1351	valid
17	6	0	215	35	0	2	2	1	50	1	3	1611390	1611440	2	1	1	1	1613200	1760	valid
17	6	0	216	36	0	2	2	1	50	4	1	1616474	1616524	3	4	1	1	1618254	1730	valid
17	6	0	181	37	1	2	2	1	300	2	3	1621540	1621840	1	2	1	1	1622873	1033	valid
17	6	0	182	38	1	2	2	1	50	4	3	1626855	1626905	3	4	1	1	1628256	1351	valid
17	6	0	184	39	1	2	2	1	-50	3	2	1631923	1631973	3	4	2	99	1633506	1533	wrong limb
17	6	0	185	40	1	2	2	1	-110	4	2	1637006	1637116	3	4	0	1	1639669	2553	valid
17	6	0	206	41	1	2	2	1	-110	3	1	1642139	1642249	4	3	0	1	1644123	1874	valid
17	6	0	209	42	1	2	2	1	110	2	3	1647272	1647382	1	2	1	1	1648770	1388	valid
17	6	0	184	43	2	2	2	1	-50	3	2	1652405	1652455	3	4	2	99	1654312	1857	wrong limb
17	6	0	184	44	3	2	2	1	-50	3	2	1657471	1657521	1	2	1	0	1659393	1872	valid
17	7	1	999	1	0	2	1	1	-1000	3	2	1719868	1720868	3	3	0	1	1722111	1243	valid
17	7	1	999	2	0	2	1	1	-1000	3	4	1725901	1726901	3	3	0	1	1727970	1069	valid
17	7	1	999	3	0	2	1	1	-1000	4	2	1731934	1732934	4	4	0	1	1734249	1315	valid
17	7	1	999	4	0	2	1	1	1000	1	3	1737967	1738967	2	1	1	1	1740023	1056	valid
17	7	1	999	5	0	2	1	1	1000	4	1	1744000	1745000	4	4	1	1	1746068	1068	valid
17	7	0	217	1	0	2	1	1	110	2	4	1752499	1752609	4	4	0	0	1754207	1598	block start
17	7	0	218	2	0	2	1	1	-300	1	4	1757632	1757932	2	1	0	1	1759050	1118	valid
17	7	0	219	3	0	2	1	1	300	1	3	1762947	1763247	2	1	1	1	1764210	963	valid
17	7	0	220	4	0	2	1	1	300	4	3	1768265	1768565	4	4	1	1	1769473	908	valid
17	7	0	221	5	0	2	1	1	-110	4	2	1773598	1773708	4	4	0	1	1774802	1094	valid
17	7	0	222	6	0	2	1	1	300	4	1	1778731	1779031	4	4	1	1	1780003	972	valid
17	7	0	223	7	0	2	1	1	110	2	1	1784047	1784157	1	2	1	1	1785361	1204	valid
17	7	0	224	8	0	2	1	1	-110	1	4	1789180	1789290	2	1	0	1	1790475	1185	valid
17	7	0	225	9	0	2	1	1	-300	3	4	1794313	1794613	3	3	0	1	1795364	751	valid
17	7	0	226	10	0	2	1	1	-300	3	1	1799630	1799930	3	3	0	1	1800923	993	valid
17	7	0	227	11	0	2	1	1	-110	3	4	1804963	1805073	3	3	0	1	1806174	1101	valid
17	7	0	228	12	0	2	1	1	110	2	3	1810096	1810206	1	2	1	1	1811782	1576	valid
17	7	0	229	13	0	2	1	1	300	2	3	1815229	1815529	1	2	1	1	1816613	1084	valid
17	7	0	230	14	0	2	1	1	-50	3	1	1820562	1820612	2	1	1	0	1821531	919	valid
17	7	0	231	15	0	2	1	1	110	1	3	1825645	1825755	2	1	1	1	1827324	1569	valid
17	7	0	232	16	0	2	1	1	-110	3	2	1830778	1830888	4	4	2	99	1831978	1090	wrong limb
