subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ
10	1	0	16	16	0	2	1	1	300	4	1	229804	230104	4	4	1	1	230554	450	valid
10	1	0	17	17	0	2	1	1	300	4	3	235120	235420	4	4	1	1	235921	501	valid
10	1	0	18	18	0	2	1	1	-110	1	4	240437	240547	2	1	0	1	241327	780	valid
10	1	0	19	19	0	2	1	1	-50	1	2	245570	245620	2	1	0	1	247298	1678	valid
10	1	0	20	20	0	2	1	1	300	1	3	250653	250953	2	1	1	1	251410	457	valid
10	1	0	21	21	0	2	1	1	110	4	1	255986	256096	4	4	1	1	258118	2022	valid
10	1	0	22	22	0	2	1	1	-50	3	2	261119	261169	1	2	1	0	262581	1412	valid
10	1	0	23	23	0	2	1	1	-110	1	2	266202	266312	1	2	1	0	267879	1567	valid
10	1	0	24	24	0	2	1	1	-110	3	1	271335	271445	2	1	1	0	272931	1486	valid
10	1	0	25	25	0	2	1	1	300	2	1	276468	276768	2	1	0	0	277312	544	valid
10	1	0	26	26	0	2	1	1	50	2	3	281783	281833	1	2	1	1	283479	1646	valid
10	1	0	27	27	0	2	1	1	-300	1	4	286851	287151	2	1	0	1	287723	572	valid
10	1	0	28	28	0	2	1	1	-50	3	4	292184	292234	4	4	1	0	293333	1099	valid
10	1	0	29	29	0	2	1	1	-300	3	2	297249	297549	3	3	0	1	298616	1067	valid
10	1	0	30	30	0	2	1	1	-50	3	1	302567	302617	3	3	0	1	303513	896	valid
10	1	0	31	31	0	2	1	1	50	2	1	307650	307700	2	1	0	0	309013	1313	valid
10	1	0	32	32	0	2	1	1	50	1	3	312716	312766	2	1	1	1	313834	1068	valid
10	1	0	33	33	0	2	1	1	110	2	3	317783	317893	1	2	1	1	318716	823	valid
10	1	0	34	34	0	2	1	1	-300	4	2	322916	323216	4	4	0	1	323761	545	valid
10	1	0	35	35	0	2	1	1	-300	3	4	328249	328549	3	3	0	1	329152	603	valid
10	1	0	36	36	0	2	1	1	-300	1	2	333565	333865	1	2	1	0	334592	727	valid
10	1	0	1	37	1	2	1	1	110	2	4	338882	338992	1	2	1	1	339821	829	valid
10	1	0	13	38	1	2	1	1	-110	4	2	344015	344125	1	2	1	0	345064	939	valid
10	2	0	37	1	0	2	1	1	-300	3	4	350098	350398	3	3	0	1	350858	460	block start
10	2	0	38	2	0	2	1	1	-110	3	4	355431	355541	3	3	0	1	356526	985	valid
10	2	0	39	3	0	2	1	1	-50	3	2	360564	360614	1	2	1	0	361348	734	valid
10	2	0	40	4	0	2	1	1	300	2	1	365647	365947	1	2	1	1	366360	413	valid
10	2	0	41	5	0	2	1	1	110	1	3	370962	371072	2	1	1	1	371786	714	valid
10	2	0	42	6	0	2	1	1	300	4	3	376096	376396	4	4	1	1	376876	480	valid
10	2	0	43	7	0	2	1	1	-300	3	2	381413	381713	3	3	0	1	382161	448	valid
10	2	0	44	8	0	2	1	1	300	1	3	386728	387028	2	1	1	1	387662	634	valid
10	2	0	45	9	0	2	1	1	-300	3	1	392045	392345	3	3	0	1	393122	777	valid
10	2	0	46	10	0	2	1	1	110	4	1	397378	397488	2	1	0	0	398327	839	valid
10	2	0	47	11	0	2	1	1	50	2	3	402512	402562	2	1	2	99	403594	1032	wrong limb
10	2	0	48	12	0	2	1	1	-110	1	2	407595	407705	2	1	0	1	408334	629	valid
10	2	0	49	13	0	2	1	1	-50	1	2	412728	412778	4	4	2	99	413866	1088	wrong limb
10	2	0	50	14	0	2	1	1	300	2	4	417811	418111	1	2	1	1	418513	402	valid
10	2	0	51	15	0	2	1	1	-300	1	2	423126	423426	2	1	0	1	424263	837	valid
10	2	0	52	16	0	2	1	1	110	2	4	428443	428553	4	4	0	0	430031	1478	valid
10	2	0	53	17	0	2	1	1	110	2	1	433577	433687	1	2	1	1	434634	947	valid
10	2	0	54	18	0	2	1	1	50	2	1	438710	438760	1	2	1	1	439991	1231	valid
10	2	0	55	19	0	2	1	1	-50	4	2	443775	443825	4	4	0	1	445597	1772	valid
10	2	0	56	20	0	2	1	1	-50	1	4	448842	448892	2	1	0	1	449926	1034	valid
10	2	0	57	21	0	2	1	1	-50	3	1	453925	453975	3	3	0	1	454650	675	valid
10	2	0	58	22	0	2	1	1	300	2	3	459009	459309	1	2	1	1	461178	1869	valid
10	2	0	59	23	0	2	1	1	-300	1	4	464342	464642	2	1	0	1	465181	539	valid
10	2	0	60	24	0	2	1	1	-110	1	4	469675	469785	2	1	0	1	470260	475	valid
10	2	0	61	25	0	2	1	1	-110	3	1	474808	474918	3	3	0	1	475587	669	valid
10	2	0	62	26	0	2	1	1	300	4	1	479941	480241	4	4	1	1	480796	555	valid
10	2	0	63	27	0	2	1	1	110	2	3	485274	485384	1	2	1	1	486575	1191	valid
10	2	0	64	28	0	2	1	1	-110	3	2	490407	490517	1	2	1	0	492405	1888	valid
10	2	0	65	29	0	2	1	1	-110	4	2	495540	495650	4	4	0	1	496912	1262	valid
10	2	0	66	30	0	2	1	1	-300	4	2	500673	500973	4	4	0	1	501786	813	valid
10	2	0	67	31	0	2	1	1	50	4	3	506006	506056	4	4	1	1	507856	1800	valid
10	2	0	68	32	0	2	1	1	50	1	3	511071	511121	2	1	1	1	512211	1090	valid
10	2	0	69	33	0	2	1	1	50	4	1	516139	516189	2	1	0	0	516901	712	valid
10	2	0	70	34	0	2	1	1	110	4	3	521205	521315	4	4	1	1	522166	851	valid
10	2	0	71	35	0	2	1	1	-50	3	4	526338	526388	4	4	1	0	527507	1119	valid
10	2	0	72	36	0	2	1	1	50	2	4	531405	531455	1	2	1	1	532085	630	valid
10	2	0	37	37	1	2	1	1	-300	3	4	536488	536788	3	3	0	1	537700	912	valid
10	2	0	47	38	1	2	1	1	50	2	3	541821	541871	1	2	1	1	542493	622	valid
10	2	0	49	39	1	2	1	1	-50	1	2	546904	546954	1	2	1	0	548500	1546	valid
10	3	1	999	1	0	2	2	1	1000	2	1	592568	593568	1	2	1	1	594100	532	valid
10	3	1	999	2	0	2	2	1	-1000	1	4	598583	599583	2	1	0	1	599902	319	valid
10	3	1	999	3	0	2	2	1	1000	2	4	604601	605601	1	2	1	1	606426	825	valid
10	3	1	999	4	0	2	2	1	1000	4	3	610634	611634	3	4	1	1	612063	429	valid
10	3	1	999	5	0	2	2	1	1000	4	3	616667	617667	3	4	1	1	618304	637	valid
10	3	0	73	1	0	2	2	1	300	1	3	623533	623833	2	1	1	1	624356	523	block start
10	3	0	74	2	0	2	2	1	50	2	4	628850	628900	1	2	1	1	629699	799	valid
10	3	0	75	3	0	2	2	1	-110	1	4	633915	634025	4	3	2	99	635050	1025	wrong limb
10	3	0	76	4	0	2	2	1	110	2	1	639049	639159	1	2	1	1	639794	635	valid
10	3	0	77	5	0	2	2	1	300	2	3	644182	644482	1	2	1	1	644967	485	valid
10	3	0	78	6	0	2	2	1	110	4	1	649498	649608	1	2	2	99	650625	1017	wrong limb
10	3	0	79	7	0	2	2	1	-110	3	4	654631	654741	4	3	0	1	655588	847	valid
10	3	0	80	8	0	2	2	1	-110	1	2	659765	659875	1	2	1	0	660447	572	valid
10	3	0	81	9	0	2	2	1	-50	3	2	664898	664948	1	2	1	0	665677	729	valid
10	3	0	82	10	0	2	2	1	110	2	3	669981	670091	1	2	1	1	671130	1039	valid
10	3	0	83	11	0	2	2	1	300	4	3	675114	675414	4	3	0	0	675955	541	valid
10	3	0	84	12	0	2	2	1	110	1	3	680447	680557	2	1	1	1	681602	1045	valid
10	3	0	85	13	0	2	2	1	110	2	4	685580	685690	4	3	2	99	686592	902	wrong limb
10	3	0	86	14	0	2	2	1	-110	4	2	690713	690823	4	3	2	99	691670	847	wrong limb
10	3	0	87	15	0	2	2	1	-300	3	1	695846	696146	4	3	0	1	696965	819	valid
10	3	0	88	16	0	2	2	1	-300	3	2	701162	701462	4	3	0	1	701951	489	valid
10	3	0	89	17	0	2	2	1	-300	3	4	706479	706779	4	3	0	1	707191	412	valid
10	3	0	90	18	0	2	2	1	300	2	1	711812	712112	1	2	1	1	712540	428	valid
10	3	0	91	19	0	2	2	1	-110	3	1	717145	717255	4	3	0	1	717910	655	valid
10	3	0	92	20	0	2	2	1	-50	3	4	722278	722328	3	4	1	0	723951	1623	valid
10	3	0	93	21	0	2	2	1	50	1	3	727361	727411	4	3	0	0	728095	684	valid
10	3	0	94	22	0	2	2	1	-110	3	2	732444	732554	4	3	0	1	733208	654	valid
10	3	0	95	23	0	2	2	1	50	4	3	737577	737627	4	3	0	0	738311	684	valid
10	3	0	96	24	0	2	2	1	-300	1	2	742644	742944	1	2	1	0	744490	1546	valid
10	3	0	97	25	0	2	2	1	-50	1	4	747977	748027	2	1	0	1	749327	1300	valid
10	3	0	98	26	0	2	2	1	-50	1	2	753042	753092	2	1	0	1	754323	1231	valid
10	3	0	99	27	0	2	2	1	-300	1	4	758109	758409	2	1	0	1	759338	929	valid
10	3	0	100	28	0	2	2	1	-50	3	1	763426	763476	2	1	1	0	764489	1013	valid
10	3	0	101	29	0	2	2	1	-300	4	2	768491	768791	4	3	2	99	769553	762	wrong limb
10	3	0	102	30	0	2	2	1	300	2	4	773809	774109	1	2	1	1	774595	486	valid
10	3	0	103	31	0	2	2	1	300	4	1	779142	779442	3	4	1	1	779925	483	valid
10	3	0	104	32	0	2	2	1	50	4	1	784475	784525	2	1	0	0	786045	1520	valid
10	3	0	105	33	0	2	2	1	-50	4	2	789558	789608	1	2	1	0	790649	1041	valid
10	3	0	106	34	0	2	2	1	50	2	3	794641	794691	4	3	0	0	795496	805	valid
10	3	0	107	35	0	2	2	1	110	4	3	799724	799834	3	4	1	1	801186	1352	valid
10	3	0	108	36	0	2	2	1	50	2	1	804857	804907	1	2	1	1	806104	1197	valid
10	3	0	73	37	1	2	2	1	300	1	3	809922	810222	2	1	1	1	810827	605	valid
10	3	0	75	38	1	2	2	1	-110	1	4	815240	815350	2	1	0	1	816217	867	valid
10	3	0	78	39	1	2	2	1	110	4	1	820373	820483	3	4	1	1	821602	1119	valid
10	3	0	85	40	1	2	2	1	110	2	4	825506	825616	3	4	0	0	827690	2074	valid
10	3	0	86	41	1	2	2	1	-110	4	2	830639	830749	1	2	1	0	831412	663	valid
10	3	0	101	42	1	2	2	1	-300	4	2	835772	836072	3	4	0	1	836606	534	valid
10	4	0	109	1	0	2	2	1	-300	4	2	841872	842172	3	4	0	1	843266	1094	block start
10	4	0	110	2	0	2	2	1	300	4	3	847187	847487	3	4	1	1	847914	427	valid
10	4	0	111	3	0	2	2	1	-300	3	4	852504	852804	3	4	1	0	853562	758	valid
10	4	0	112	4	0	2	2	1	-110	4	2	857821	857931	3	4	0	1	858895	964	valid
10	4	0	113	5	0	2	2	1	-110	1	4	862954	863064	3	4	1	0	865041	1977	valid
10	4	0	114	6	0	2	2	1	110	4	3	868087	868197	4	3	0	0	868925	728	valid
10	4	0	115	7	0	2	2	1	-110	3	1	873220	873330	4	3	0	1	874182	852	valid
10	4	0	116	8	0	2	2	1	-110	1	2	878353	878463	1	2	1	0	880178	1715	valid
10	4	0	117	9	0	2	2	1	-50	1	2	883486	883536	1	2	1	0	884337	801	valid
10	4	0	118	10	0	2	2	1	-300	1	2	888569	888869	1	2	1	0	890289	1420	valid
10	4	0	119	11	0	2	2	1	110	4	1	893885	893995	1	2	2	99	896248	2253	wrong limb
10	4	0	120	12	0	2	2	1	-300	3	2	899019	899319	4	3	0	1	899825	506	valid
10	4	0	121	13	0	2	2	1	-300	3	1	904334	904634	3	4	2	99	905252	618	wrong limb
10	4	0	122	14	0	2	2	1	-50	3	4	909651	909701	4	3	0	1	910919	1218	valid
10	4	0	123	15	0	2	2	1	-50	1	4	914718	914768	3	4	1	0	916458	1690	valid
10	4	0	124	16	0	2	2	1	-300	1	4	919801	920101	1	2	2	99	920613	512	wrong limb
10	4	0	125	17	0	2	2	1	50	2	1	925134	925184	1	2	1	1	925914	730	valid
10	4	0	126	18	0	2	2	1	50	2	3	930199	930249	1	2	1	1	931757	1508	valid
10	4	0	127	19	0	2	2	1	300	2	3	935267	935567	1	2	1	1	936006	439	valid
10	4	0	128	20	0	2	2	1	50	4	3	940600	940650	4	3	0	0	941660	1010	valid
10	4	0	129	21	0	2	2	1	300	4	1	945683	945983	3	4	1	1	946439	456	valid
10	4	0	130	22	0	2	2	1	300	1	3	951016	951316	2	1	1	1	951743	427	valid
10	4	0	131	23	0	2	2	1	300	2	4	956349	956649	1	2	1	1	957013	364	valid
10	4	0	132	24	0	2	2	1	-50	3	2	961682	961732	1	2	1	0	962728	996	valid
10	4	0	133	25	0	2	2	1	50	1	3	966747	966797	4	3	0	0	967611	814	valid
10	4	0	134	26	0	2	2	1	110	1	3	971815	971925	2	1	1	1	973075	1150	valid
10	4	0	135	27	0	2	2	1	-110	3	4	976948	977058	4	3	0	1	979121	2063	valid
10	4	0	136	28	0	2	2	1	50	2	4	982081	982131	1	2	1	1	982910	779	valid
10	4	0	137	29	0	2	2	1	300	2	1	987146	987446	1	2	1	1	988018	572	valid
10	4	0	138	30	0	2	2	1	110	2	4	992464	992574	1	2	1	1	994109	1535	valid
10	4	0	139	31	0	2	2	1	110	2	3	997597	997707	1	2	1	1	998240	533	valid
10	4	0	140	32	0	2	2	1	50	4	1	1002730	1002780	3	4	1	1	1003936	1156	valid
10	4	0	141	33	0	2	2	1	110	2	1	1007813	1007923	1	2	1	1	1008729	806	valid
10	4	0	142	34	0	2	2	1	-50	4	2	1012946	1012996	1	2	1	0	1013707	711	valid
10	4	0	143	35	0	2	2	1	-110	3	2	1018012	1018122	1	2	1	0	1018915	793	valid
10	4	0	144	36	0	2	2	1	-50	3	1	1023145	1023195	4	3	0	1	1024186	991	valid
10	4	0	109	37	1	2	2	1	-300	4	2	1028212	1028512	3	4	0	1	1029464	952	valid
10	4	0	119	38	1	2	2	1	110	4	1	1033545	1033655	2	1	0	0	1034355	700	valid
10	4	0	121	39	1	2	2	1	-300	3	1	1038678	1038978	4	3	0	1	1039720	742	valid
10	4	0	124	40	1	2	2	1	-300	1	4	1043993	1044293	2	1	0	1	1044750	457	valid
10	5	1	999	1	0	1	1	1	-1000	1	2	1083142	1084142	1	1	2	99	1083787	-355	too early
10	5	1	999	2	0	1	1	1	-1000	3	2	1091658	1092658	3	3	0	1	1093247	589	valid
10	5	1	999	3	0	1	1	1	1000	4	1	1097675	1098675	4	4	1	1	1099282	607	valid
10	5	1	999	4	0	1	1	1	1000	4	3	1103691	1104691	4	4	1	1	1105223	532	valid
10	5	1	999	5	0	1	1	1	-1000	1	4	1109724	1110724	1	1	0	1	1111406	682	valid
10	5	0	145	1	0	1	1	1	110	1	3	1116940	1117050	1	1	1	1	1117673	623	block start
10	5	0	146	2	0	1	1	1	110	2	3	1122073	1122183	2	2	1	1	1122815	632	valid
10	5	0	147	3	0	1	1	1	300	1	3	1127206	1127506	1	1	1	1	1128136	630	valid
10	5	0	148	4	0	1	1	1	300	2	1	1132522	1132822	2	2	1	1	1133264	442	valid
10	5	0	149	5	0	1	1	1	50	2	3	1137839	1137889	2	2	1	1	1138778	889	valid
10	5	0	150	6	0	1	1	1	50	4	3	1142906	1142956	4	4	1	1	1143795	839	valid
10	5	0	151	7	0	1	1	1	-110	1	4	1147971	1148081	3	3	2	99	1148794	713	wrong limb
10	5	0	152	8	0	1	1	1	110	2	4	1153105	1153215	2	2	1	1	1153871	656	valid
10	5	0	153	9	0	1	1	1	-110	1	2	1158238	1158348	1	1	0	1	1159480	1132	valid
10	5	0	154	10	0	1	1	1	110	2	1	1163371	1163481	2	2	1	1	1164101	620	valid
10	5	0	155	11	0	1	1	1	-110	3	2	1168504	1168614	3	3	0	1	1170149	1535	valid
10	5	0	156	12	0	1	1	1	300	4	1	1173637	1173937	2	2	2	99	1174951	1014	wrong limb
10	5	0	157	13	0	1	1	1	-300	1	4	1178954	1179254	1	1	0	1	1179663	409	valid
10	5	0	158	14	0	1	1	1	-50	4	2	1184270	1184320	2	2	1	0	1185560	1240	valid
10	5	0	159	15	0	1	1	1	-300	3	4	1189335	1189635	3	3	0	1	1190368	733	valid
10	5	0	160	16	0	1	1	1	50	2	4	1194653	1194703	2	2	1	1	1195514	811	valid
10	5	0	161	17	0	1	1	1	-110	3	1	1199736	1199846	1	1	1	0	1200757	911	valid
10	5	0	162	18	0	1	1	1	-110	4	2	1204869	1204979	4	4	0	1	1205990	1011	valid
10	5	0	163	19	0	1	1	1	-50	1	4	1210002	1210052	1	1	0	1	1210869	817	valid
10	5	0	164	20	0	1	1	1	-50	1	2	1215085	1215135	1	1	0	1	1216785	1650	valid
10	5	0	165	21	0	1	1	1	300	4	3	1220152	1220452	4	4	1	1	1220963	511	valid
10	5	0	166	22	0	1	1	1	-300	4	2	1225485	1225785	4	4	0	1	1226369	584	valid
10	5	0	167	23	0	1	1	1	-50	3	4	1230818	1230868	4	4	1	0	1232822	1954	valid
10	5	0	168	24	0	1	1	1	110	4	3	1235901	1236011	4	4	1	1	1236951	940	valid
10	5	0	169	25	0	1	1	1	110	4	1	1241034	1241144	4	4	1	1	1242179	1035	valid
10	5	0	170	26	0	1	1	1	50	4	1	1246167	1246217	4	4	1	1	1247262	1045	valid
10	5	0	171	27	0	1	1	1	50	2	1	1251232	1251282	2	2	1	1	1252160	878	valid
10	5	0	172	28	0	1	1	1	300	2	4	1256300	1256600	2	2	1	1	1257456	856	valid
10	5	0	173	29	0	1	1	1	-50	3	2	1261633	1261683	3	3	0	1	1262891	1208	valid
10	5	0	174	30	0	1	1	1	-300	3	1	1266716	1267016	3	3	0	1	1267545	529	valid
10	5	0	175	31	0	1	1	1	-50	3	1	1272049	1272099	1	1	1	0	1272995	896	valid
10	5	0	176	32	0	1	1	1	-110	3	4	1277132	1277242	3	3	0	1	1278551	1309	valid
10	5	0	177	33	0	1	1	1	-300	3	2	1282265	1282565	3	3	0	1	1283117	552	valid
10	5	0	178	34	0	1	1	1	50	1	3	1287580	1287630	1	1	1	1	1288363	733	valid
10	5	0	179	35	0	1	1	1	-300	1	2	1292648	1292948	1	1	0	1	1293517	569	valid
10	5	0	180	36	0	1	1	1	300	2	3	1297981	1298281	2	2	1	1	1298675	394	valid
10	5	0	145	37	1	1	1	1	110	1	3	1303314	1303424	1	1	1	1	1303992	568	valid
10	5	0	151	38	1	1	1	1	-110	1	4	1308447	1308557	1	1	0	1	1309488	931	valid
10	5	0	156	39	1	1	1	1	300	4	1	1313580	1313880	4	4	1	1	1314368	488	valid
10	6	0	181	1	0	1	1	1	110	4	3	1319863	1319973	4	4	1	1	1320843	870	block start
10	6	0	182	2	0	1	1	1	-110	3	1	1324996	1325106	3	3	0	1	1325993	887	valid
10	6	0	183	3	0	1	1	1	-300	3	4	1330129	1330429	3	3	0	1	1331027	598	valid
10	6	0	184	4	0	1	1	1	50	2	3	1335445	1335495	2	2	1	1	1336200	705	valid
10	6	0	185	5	0	1	1	1	-110	1	2	1340528	1340638	1	1	0	1	1341293	655	valid
10	6	0	186	6	0	1	1	1	-50	1	4	1345662	1345712	1	1	0	1	1346578	866	valid
10	6	0	187	7	0	1	1	1	300	1	3	1350727	1351027	1	1	1	1	1351523	496	valid
10	6	0	188	8	0	1	1	1	-300	4	2	1356044	1356344	4	4	0	1	1357209	865	valid
10	6	0	189	9	0	1	1	1	-110	3	2	1361361	1361471	3	3	0	1	1362457	986	valid
10	6	0	190	10	0	1	1	1	-110	3	4	1366494	1366604	3	3	0	1	1367518	914	valid
10	6	0	191	11	0	1	1	1	-300	3	2	1371627	1371927	3	3	0	1	1372389	462	valid
10	6	0	192	12	0	1	1	1	300	2	1	1376960	1377260	2	2	1	1	1377695	435	valid
10	6	0	193	13	0	1	1	1	-50	1	2	1382276	1382326	1	1	0	1	1383298	972	valid
10	6	0	194	14	0	1	1	1	300	2	4	1387343	1387643	2	2	1	1	1388138	495	valid
10	6	0	195	15	0	1	1	1	-300	1	4	1392676	1392976	1	1	0	1	1393374	398	valid
10	6	0	196	16	0	1	1	1	110	4	1	1398009	1398119	4	4	1	1	1398773	654	valid
10	6	0	197	17	0	1	1	1	-300	1	2	1403142	1403442	1	1	0	1	1403821	379	valid
10	6	0	198	18	0	1	1	1	300	4	3	1408457	1408757	4	4	1	1	1409277	520	valid
10	6	0	199	19	0	1	1	1	-110	4	2	1413775	1413885	4	4	0	1	1414512	627	valid
10	6	0	200	20	0	1	1	1	110	2	3	1418908	1419018	2	2	1	1	1419546	528	valid
10	6	0	201	21	0	1	1	1	110	2	4	1424041	1424151	2	2	1	1	1424721	570	valid
10	6	0	202	22	0	1	1	1	50	2	4	1429174	1429224	4	4	0	0	1430347	1123	valid
10	6	0	203	23	0	1	1	1	-110	1	4	1434257	1434367	1	1	0	1	1435304	937	valid
10	6	0	204	24	0	1	1	1	-50	3	1	1439390	1439440	3	3	0	1	1441050	1610	valid
10	6	0	205	25	0	1	1	1	-300	3	1	1444455	1444755	3	3	0	1	1445193	438	valid
10	6	0	206	26	0	1	1	1	50	4	1	1449773	1449823	4	4	1	1	1450962	1139	valid
10	6	0	207	27	0	1	1	1	110	1	3	1454839	1454949	1	1	1	1	1456705	1756	valid
10	6	0	208	28	0	1	1	1	110	2	1	1459972	1460082	2	2	1	1	1460721	639	valid
10	6	0	209	29	0	1	1	1	-50	4	2	1465105	1465155	4	4	0	1	1466494	1339	valid
10	6	0	210	30	0	1	1	1	300	4	1	1470170	1470470	4	4	1	1	1470896	426	valid
10	6	0	211	31	0	1	1	1	50	4	3	1475488	1475538	4	4	1	1	1476614	1076	valid
10	6	0	212	32	0	1	1	1	50	1	3	1480571	1480621	1	1	1	1	1481427	806	valid
10	6	0	213	33	0	1	1	1	50	2	1	1485654	1485704	2	2	1	1	1486647	943	valid
10	6	0	214	34	0	1	1	1	-50	3	2	1490737	1490787	2	2	1	0	1491458	671	valid
10	6	0	215	35	0	1	1	1	300	2	3	1495820	1496120	2	2	1	1	1496592	472	valid
10	6	0	216	36	0	1	1	1	-50	3	4	1501137	1501187	3	3	0	1	1502377	1190	valid
10	6	0	181	37	1	1	1	1	110	4	3	1506220	1506330	4	4	1	1	1507056	726	valid
10	7	1	999	1	0	1	2	1	-1000	3	4	1542668	1543668	3	4	1	0	1545253	1585	valid
10	7	1	999	2	0	1	2	1	-1000	4	2	1551201	1552201	3	4	0	1	1552627	426	valid
10	7	1	999	3	0	1	2	1	-1000	3	4	1557234	1558234	4	3	0	1	1558743	509	valid
10	7	1	999	4	0	1	2	1	-1000	3	4	1563267	1564267	4	3	0	1	1564837	570	valid
10	7	1	999	5	0	1	2	1	-1000	1	4	1569300	1570300	1	1	0	1	1570964	664	valid
10	7	0	217	1	0	1	2	1	300	4	3	1576683	1576983	3	4	1	1	1577495	512	block start
10	7	0	218	2	0	1	2	1	-300	1	2	1582016	1582316	1	1	0	1	1582731	415	valid
10	7	0	219	3	0	1	2	1	110	2	1	1587332	1587442	2	2	1	1	1588485	1043	valid
10	7	0	220	4	0	1	2	1	-110	1	4	1592465	1592575	1	1	0	1	1593689	1114	valid
10	7	0	221	5	0	1	2	1	-50	1	4	1597598	1597648	1	1	0	1	1598598	950	valid
10	7	0	222	6	0	1	2	1	-110	3	1	1602665	1602775	4	3	0	1	1604527	1752	valid
10	7	0	223	7	0	1	2	1	-300	1	4	1607798	1608098	1	1	0	1	1608630	532	valid
10	7	0	224	8	0	1	2	1	50	4	1	1613131	1613181	4	3	2	99	1614014	833	wrong limb
10	7	0	225	9	0	1	2	1	110	4	3	1618214	1618324	3	4	1	1	1618990	666	valid
10	7	0	226	10	0	1	2	1	300	4	1	1623347	1623647	3	4	1	1	1624042	395	valid
10	7	0	227	11	0	1	2	1	110	1	3	1628680	1628790	1	1	1	1	1629355	565	valid
10	7	0	228	12	0	1	2	1	-300	4	2	1633813	1634113	3	4	0	1	1634661	548	valid
10	7	0	229	13	0	1	2	1	-110	1	2	1639146	1639256	1	1	0	1	1640081	825	valid
10	7	0	230	14	0	1	2	1	-50	3	2	1644279	1644329	2	2	1	0	1645716	1387	valid
10	7	0	231	15	0	1	2	1	-50	1	2	1649344	1649394	1	1	0	1	1650972	1578	valid
10	7	0	232	16	0	1	2	1	-300	3	4	1654412	1654712	4	3	0	1	1655157	445	valid
10	7	0	233	17	0	1	2	1	-50	3	1	1659728	1659778	1	1	1	0	1661446	1668	valid
10	7	0	234	18	0	1	2	1	-110	4	2	1664795	1664905	2	2	1	0	1665753	848	valid
10	7	0	235	19	0	1	2	1	110	4	1	1669928	1670038	3	4	1	1	1670638	600	valid
10	7	0	236	20	0	1	2	1	-110	3	4	1675061	1675171	4	3	0	1	1676193	1022	valid
10	7	0	237	21	0	1	2	1	110	2	3	1680194	1680304	2	2	1	1	1681101	797	valid
10	7	0	238	22	0	1	2	1	50	4	3	1685327	1685377	3	4	1	1	1686213	836	valid
10	7	0	239	23	0	1	2	1	50	2	4	1690410	1690460	2	2	1	1	1691043	583	valid
10	7	0	240	24	0	1	2	1	110	2	4	1695493	1695603	2	2	1	1	1696093	490	valid
10	7	0	241	25	0	1	2	1	-110	3	2	1700626	1700736	4	3	0	1	1701423	687	valid
10	7	0	242	26	0	1	2	1	50	2	3	1705759	1705809	2	2	1	1	1706575	766	valid
10	7	0	243	27	0	1	2	1	-300	3	1	1710842	1711142	4	3	0	1	1711597	455	valid
10	7	0	244	28	0	1	2	1	300	2	3	1716159	1716459	2	2	1	1	1716839	380	valid
10	7	0	245	29	0	1	2	1	50	1	3	1721492	1721542	4	3	0	0	1722367	825	valid
