subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	handFeetDistance	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ
16	1	0	34	34	0	1	1	1	110	2	1	357129	357239	2	2	1	1	357732	493	valid
16	1	0	35	35	0	1	1	1	-50	1	2	362262	362312	2	2	1	0	362799	487	valid
16	1	0	36	36	0	1	1	1	-300	1	4	367328	367628	1	1	0	1	367747	119	valid
16	1	0	1	37	1	1	1	1	50	4	3	372644	372694	0	0	2	99	0	0	no reaction
16	1	0	2	38	1	1	1	1	300	1	3	377711	378011	1	1	1	1	378203	192	valid
16	1	0	8	39	1	1	1	1	-300	3	1	383028	383328	0	0	2	99	0	0	no reaction
16	1	0	10	40	1	1	1	1	-50	3	4	388361	388411	4	4	1	0	389151	740	valid
16	1	0	11	41	1	1	1	1	-50	3	2	393444	393494	2	2	1	0	394011	517	valid
16	1	0	13	42	1	1	1	1	-300	3	2	398527	398827	3	3	0	1	399483	656	valid
16	1	0	26	43	1	1	1	1	-300	3	4	403860	404160	3	3	0	1	404750	590	valid
16	1	0	31	44	1	1	1	1	-110	3	1	409193	409303	3	3	0	1	410116	813	valid
16	1	0	1	45	2	1	1	1	50	4	3	414326	414376	4	4	1	1	415079	703	valid
16	1	0	8	46	2	1	1	1	-300	3	1	419409	419709	3	3	0	1	420411	702	valid
16	2	0	37	1	0	1	1	1	-110	1	4	469773	469883	1	1	0	1	470147	264	block start
16	2	0	38	2	0	1	1	1	-110	3	2	474906	475016	3	3	0	1	475842	826	valid
16	2	0	39	3	0	1	1	1	110	1	3	480039	480149	1	1	1	1	480655	506	valid
16	2	0	40	4	0	1	1	1	300	2	1	485172	485472	2	2	2	99	485539	67	too early
16	2	0	41	5	0	1	1	1	50	2	3	490505	490555	2	2	1	1	491231	676	valid
16	2	0	42	6	0	1	1	1	-300	1	2	495588	495888	1	1	0	1	496408	520	valid
16	2	0	43	7	0	1	1	1	-50	3	1	500921	500971	1	1	1	0	501632	661	valid
16	2	0	44	8	0	1	1	1	-50	3	4	505987	506037	4	4	1	0	506884	847	several button presses
16	2	0	45	9	0	1	1	1	300	2	4	511054	511354	2	2	1	1	511671	317	valid
16	2	0	46	10	0	1	1	1	50	2	4	516387	516437	2	2	1	1	517184	747	valid
16	2	0	47	11	0	1	1	1	300	4	1	521470	521770	4	4	1	1	522371	601	valid
16	2	0	48	12	0	1	1	1	-300	3	2	526803	527103	3	3	0	1	527751	648	several button presses
16	2	0	49	13	0	1	1	1	50	4	3	532136	532186	4	4	1	1	532940	754	valid
16	2	0	50	14	0	1	1	1	-110	3	1	537219	537329	3	3	0	1	538091	762	valid
16	2	0	51	15	0	1	1	1	-110	1	2	542352	542462	3	3	2	99	543158	696	wrong limb
16	2	0	52	16	0	1	1	1	50	1	3	547485	547535	3	3	0	0	548243	708	valid
16	2	0	53	17	0	1	1	1	110	4	3	552568	552678	4	4	1	1	553369	691	valid
16	2	0	54	18	0	1	1	1	-300	3	4	557701	558001	3	3	0	1	558458	457	valid
16	2	0	55	19	0	1	1	1	-50	3	2	563017	563067	4	4	2	99	563820	753	wrong limb
16	2	0	56	20	0	1	1	1	110	2	3	568084	568194	2	2	1	1	568674	480	valid
16	2	0	57	21	0	1	1	1	-110	3	4	573217	573327	3	3	0	1	573928	601	valid
16	2	0	58	22	0	1	1	1	300	4	3	578350	578650	4	4	1	1	579061	411	valid
16	2	0	59	23	0	1	1	1	110	2	1	583683	583793	4	4	2	99	584448	655	wrong limb
16	2	0	60	24	0	1	1	1	110	2	4	588816	588926	2	2	1	1	589320	394	valid
16	2	0	61	25	0	1	1	1	50	4	1	593949	593999	4	4	1	1	594699	700	valid
16	2	0	62	26	0	1	1	1	-50	1	2	599032	599082	2	2	1	0	599644	562	valid
16	2	0	63	27	0	1	1	1	-300	3	1	604115	604415	3	3	0	1	604894	479	several button presses
16	2	0	64	28	0	1	1	1	110	4	1	609431	609541	4	4	1	1	610097	556	valid
16	2	0	65	29	0	1	1	1	-50	1	4	614564	614614	1	1	0	1	615214	600	valid
16	2	0	66	30	0	1	1	1	-110	4	2	619631	619741	2	2	1	0	620328	587	valid
16	2	0	67	31	0	1	1	1	50	2	1	624764	624814	2	2	1	1	625599	785	valid
16	2	0	68	32	0	1	1	1	-300	1	4	629830	630130	1	1	0	1	630594	464	valid
16	2	0	69	33	0	1	1	1	-300	4	2	635146	635446	4	4	0	1	635901	455	valid
16	2	0	70	34	0	1	1	1	300	1	3	640479	640779	1	1	1	1	641082	303	valid
16	2	0	71	35	0	1	1	1	-50	4	2	645812	645862	2	2	1	0	646284	422	valid
16	2	0	72	36	0	1	1	1	300	2	3	650896	651196	2	2	1	1	651647	451	valid
16	2	0	37	37	1	1	1	1	-110	1	4	656229	656339	3	3	2	99	657025	686	several button presses
16	2	0	40	38	1	1	1	1	300	2	1	661362	661662	2	2	1	1	662118	456	valid
16	2	0	44	39	1	1	1	1	-50	3	4	666695	666745	4	4	1	0	667499	754	valid
16	2	0	48	40	1	1	1	1	-300	3	2	671778	672078	3	3	0	1	672461	383	valid
16	2	0	51	41	1	1	1	1	-110	1	2	677111	677221	2	2	1	0	677706	485	valid
16	2	0	55	42	1	1	1	1	-50	3	2	682244	682294	4	4	2	99	682931	637	several button presses
16	2	0	59	43	1	1	1	1	110	2	1	687327	687437	2	2	1	1	687851	414	valid
16	2	0	63	44	1	1	1	1	-300	3	1	692460	692760	3	3	0	1	693320	560	valid
16	2	0	37	45	2	1	1	1	-110	1	4	697793	697903	3	3	2	99	698836	933	wrong limb
16	2	0	55	46	2	1	1	1	-50	3	2	702926	702976	3	3	0	1	703750	774	valid
16	2	0	37	47	3	1	1	1	-110	1	4	707992	708102	1	1	0	1	708895	793	valid
16	3	1	999	1	0	1	2	1	-1000	3	4	771572	772572	4	3	2	99	772365	-207	too early
16	3	1	999	2	0	1	2	1	1000	2	1	780105	781105	2	2	1	1	782150	1045	valid
16	3	1	999	3	0	1	2	1	-1000	3	2	786121	787121	4	3	0	1	788134	1013	valid
16	3	1	999	4	0	1	2	1	-1000	3	2	792154	793154	4	3	0	1	794715	1561	valid
16	3	1	999	5	0	1	2	1	-1000	3	4	798170	799170	4	3	0	1	799934	764	valid
16	3	0	73	1	0	1	2	1	-300	3	1	807937	808237	4	3	0	1	808811	574	block start
16	3	0	74	2	0	1	2	1	300	4	1	813270	813570	3	4	1	1	814335	765	valid
16	3	0	75	3	0	1	2	1	50	1	3	818602	818652	1	1	1	1	819283	631	valid
16	3	0	76	4	0	1	2	1	-110	1	2	823686	823796	1	1	0	1	824415	619	valid
16	3	0	77	5	0	1	2	1	-50	3	1	828819	828869	1	1	1	0	829646	777	valid
16	3	0	78	6	0	1	2	1	-110	4	2	833902	834012	2	2	1	0	834663	651	valid
16	3	0	79	7	0	1	2	1	110	2	3	839035	839145	2	2	1	1	839692	547	valid
16	3	0	80	8	0	1	2	1	300	2	4	844168	844468	2	2	1	1	844905	437	valid
16	3	0	81	9	0	1	2	1	-50	1	4	849501	849551	1	1	0	1	850084	533	valid
16	3	0	82	10	0	1	2	1	110	2	4	854566	854676	2	2	1	1	855011	335	valid
16	3	0	83	11	0	1	2	1	300	1	3	859700	860000	1	1	1	1	860357	357	valid
16	3	0	84	12	0	1	2	1	-110	3	4	865017	865127	4	3	0	1	865826	699	valid
16	3	0	85	13	0	1	2	1	50	2	3	870150	870200	2	2	1	1	870782	582	valid
16	3	0	86	14	0	1	2	1	50	4	1	875233	875283	1	1	0	0	875870	587	valid
16	3	0	87	15	0	1	2	1	50	2	4	880316	880366	2	2	1	1	880855	489	valid
16	3	0	88	16	0	1	2	1	-50	1	2	885399	885449	2	2	1	0	886102	653	valid
16	3	0	89	17	0	1	2	1	110	4	1	890482	890592	1	1	0	0	891017	425	valid
16	3	0	90	18	0	1	2	1	-50	3	2	895615	895665	2	2	1	0	896257	592	valid
16	3	0	91	19	0	1	2	1	-50	4	2	900698	900748	2	2	1	0	901165	417	valid
16	3	0	92	20	0	1	2	1	300	4	3	905764	906064	2	2	2	99	906419	355	wrong limb
16	3	0	93	21	0	1	2	1	-300	3	4	911081	911381	1	1	2	99	911595	214	wrong limb
16	3	0	94	22	0	1	2	1	-300	1	4	916414	916714	1	1	0	1	916865	151	valid
16	3	0	95	23	0	1	2	1	-300	1	2	921747	922047	1	1	0	1	922175	128	valid
16	3	0	96	24	0	1	2	1	-300	3	2	927080	927380	4	3	0	1	927943	563	valid
16	3	0	97	25	0	1	2	1	-110	3	2	932413	932523	4	3	0	1	933221	698	valid
16	3	0	98	26	0	1	2	1	110	1	3	937546	937656	1	1	1	1	938079	423	valid
16	3	0	99	27	0	1	2	1	-300	4	2	942679	942979	4	3	2	99	943447	468	wrong limb
16	3	0	100	28	0	1	2	1	-110	1	4	947995	948105	1	1	0	1	948443	338	valid
16	3	0	101	29	0	1	2	1	110	2	1	953128	953238	2	2	1	1	953741	503	valid
16	3	0	102	30	0	1	2	1	50	2	1	958261	958311	2	2	1	1	959116	805	valid
16	3	0	103	31	0	1	2	1	-110	3	1	963328	963438	1	1	1	0	964090	652	valid
16	3	0	104	32	0	1	2	1	300	2	3	968461	968761	2	2	1	1	968945	184	valid
16	3	0	105	33	0	1	2	1	-50	3	4	973794	973844	4	3	0	1	974491	647	valid
16	3	0	106	34	0	1	2	1	50	4	3	978877	978927	4	3	0	0	979549	622	valid
16	3	0	107	35	0	1	2	1	300	2	1	983960	984260	0	0	2	99	0	0	no reaction
16	3	0	108	36	0	1	2	1	110	4	3	989293	989403	4	3	0	0	990002	599	valid
16	3	0	73	37	1	1	2	1	-300	3	1	994426	994726	4	3	0	1	995268	542	valid
16	3	0	92	38	1	1	2	1	300	4	3	999759	1000059	4	3	0	0	1000620	561	valid
16	3	0	93	39	1	1	2	1	-300	3	4	1005075	1005375	4	3	0	1	1005705	330	valid
16	3	0	99	40	1	1	2	1	-300	4	2	1010392	1010692	2	2	1	0	1011063	371	valid
16	3	0	107	41	1	1	2	1	300	2	1	1015725	1016025	2	2	1	1	1016374	349	valid
16	4	0	109	1	0	1	2	1	-110	1	2	1026707	1026817	1	1	0	1	1027256	439	block start
16	4	0	110	2	0	1	2	1	300	1	3	1031841	1032141	1	1	2	99	1032217	76	too early
16	4	0	111	3	0	1	2	1	50	2	3	1037157	1037207	2	2	1	1	1037692	485	valid
16	4	0	112	4	0	1	2	1	-300	3	4	1042240	1042540	4	3	0	1	1043214	674	valid
16	4	0	113	5	0	1	2	1	50	4	1	1047573	1047623	1	1	0	0	1048145	522	valid
16	4	0	114	6	0	1	2	1	-50	3	1	1052639	1052689	1	1	1	0	1053081	392	valid
16	4	0	115	7	0	1	2	1	300	2	1	1057704	1058004	2	2	2	99	1058037	33	too early
16	4	0	116	8	0	1	2	1	-110	3	4	1063022	1063132	4	3	0	1	1063742	610	valid
16	4	0	117	9	0	1	2	1	-50	3	2	1068155	1068205	2	2	1	0	1068659	454	valid
16	4	0	118	10	0	1	2	1	-300	1	4	1073238	1073538	4	3	2	99	1073900	362	wrong limb
16	4	0	119	11	0	1	2	1	110	2	4	1078571	1078681	2	2	1	1	1079193	512	valid
16	4	0	120	12	0	1	2	1	-50	3	4	1083704	1083754	4	3	0	1	1084429	675	valid
16	4	0	121	13	0	1	2	1	-300	1	2	1088770	1089070	1	1	0	1	1089322	252	valid
16	4	0	122	14	0	1	2	1	-300	4	2	1094103	1094403	4	3	2	99	1094831	428	wrong limb
16	4	0	123	15	0	1	2	1	300	2	4	1099436	1099736	2	2	2	99	1099808	72	too early
16	4	0	124	16	0	1	2	1	-50	1	2	1104770	1104820	2	2	1	0	1105433	613	valid
16	4	0	125	17	0	1	2	1	-50	1	4	1109853	1109903	4	3	2	99	1110702	799	wrong limb
16	4	0	126	18	0	1	2	1	-300	3	2	1114936	1115236	4	3	0	1	1115639	403	valid
16	4	0	127	19	0	1	2	1	110	2	1	1120269	1120379	2	2	1	1	1121072	693	valid
16	4	0	128	20	0	1	2	1	50	4	3	1125402	1125452	4	3	0	0	1126351	899	valid
16	4	0	129	21	0	1	2	1	50	2	4	1130468	1130518	2	2	1	1	1131234	716	valid
16	4	0	130	22	0	1	2	1	50	1	3	1135534	1135584	1	1	1	1	1136412	828	valid
16	4	0	131	23	0	1	2	1	-300	3	1	1140617	1140917	4	3	0	1	1141355	438	valid
16	4	0	132	24	0	1	2	1	110	2	3	1145950	1146060	2	2	1	1	1146651	591	valid
16	4	0	133	25	0	1	2	1	-110	3	1	1151084	1151194	4	3	0	1	1151851	657	valid
16	4	0	134	26	0	1	2	1	-110	4	2	1156217	1156327	2	2	1	0	1156909	582	valid
16	4	0	135	27	0	1	2	1	110	4	1	1161350	1161460	4	3	2	99	1162271	811	wrong limb
16	4	0	136	28	0	1	2	1	-110	3	2	1166483	1166593	2	2	1	0	1167220	627	valid
16	4	0	137	29	0	1	2	1	110	4	3	1171616	1171726	3	4	1	1	1172192	466	valid
16	4	0	138	30	0	1	2	1	110	1	3	1176749	1176859	1	1	1	1	1177374	515	valid
16	4	0	139	31	0	1	2	1	300	2	3	1181882	1182182	2	2	1	1	1182549	367	valid
16	4	0	140	32	0	1	2	1	-110	1	4	1187215	1187325	1	1	0	1	1187925	600	valid
16	4	0	141	33	0	1	2	1	-50	4	2	1192348	1192398	2	2	1	0	1193059	661	valid
16	4	0	142	34	0	1	2	1	300	4	3	1197431	1197731	3	4	1	1	1198221	490	valid
16	4	0	143	35	0	1	2	1	50	2	1	1202764	1202814	2	2	1	1	1203441	627	valid
16	4	0	144	36	0	1	2	1	300	4	1	1207830	1208130	3	4	1	1	1208440	310	valid
16	4	0	109	37	1	1	2	1	-110	1	2	1213147	1213257	1	1	0	1	1213820	563	valid
16	4	0	110	38	1	1	2	1	300	1	3	1218280	1218580	1	1	1	1	1218777	197	valid
16	4	0	115	39	1	1	2	1	300	2	1	1223613	1223913	2	2	1	1	1224286	373	valid
16	4	0	118	40	1	1	2	1	-300	1	4	1228946	1229246	1	1	0	1	1229517	271	valid
16	4	0	122	41	1	1	2	1	-300	4	2	1234279	1234579	3	4	0	1	1234817	238	valid
16	4	0	123	42	1	1	2	1	300	2	4	1239612	1239912	2	2	1	1	1240251	339	valid
16	4	0	125	43	1	1	2	1	-50	1	4	1244945	1244995	1	1	0	1	1245561	566	valid
16	4	0	135	44	1	1	2	1	110	4	1	1250011	1250121	3	4	1	1	1250512	391	valid
16	5	1	999	1	0	2	1	1	-1000	3	1	1337423	1338423	3	3	2	99	1338059	-364	too early
16	5	1	999	2	0	2	1	1	-1000	3	2	1345939	1346939	1	2	1	0	1348895	1956	valid
16	5	1	999	3	0	2	1	1	-1000	3	1	1354472	1355472	0	0	2	99	0	0	no reaction
16	5	1	999	4	0	2	1	1	-1000	4	2	1363005	1364005	0	0	2	99	0	0	no reaction
16	5	1	999	5	0	2	1	1	-1000	4	2	1371538	1372538	4	4	0	1	1373486	948	valid
16	5	0	145	1	0	2	1	1	110	1	3	1388370	1388480	2	1	1	1	1388920	440	block start
16	5	0	146	2	0	2	1	1	-110	3	2	1393503	1393613	1	2	1	0	1395859	2246	valid
16	5	0	147	3	0	2	1	1	-110	3	4	1398636	1398746	0	0	2	99	0	0	no reaction
16	5	0	148	4	0	2	1	1	300	4	1	1403769	1404069	4	4	1	1	1405415	1346	valid
16	5	0	149	5	0	2	1	1	-50	3	2	1409085	1409135	1	2	1	0	1410539	1404	valid
16	5	0	150	6	0	2	1	1	300	1	3	1414152	1414452	2	1	1	1	1415505	1053	valid
16	5	0	151	7	0	2	1	1	300	2	3	1419485	1419785	1	2	1	1	1420901	1116	valid
16	5	0	152	8	0	2	1	1	-50	4	2	1424801	1424851	2	1	2	99	1425953	1102	wrong limb
16	5	0	153	9	0	2	1	1	-300	3	4	1429868	1430168	4	4	1	0	1430991	823	valid
16	5	0	154	10	0	2	1	1	300	2	4	1435201	1435501	1	2	1	1	1436778	1277	valid
16	5	0	155	11	0	2	1	1	-300	3	2	1440534	1440834	0	0	2	99	0	0	no reaction
16	5	0	156	12	0	2	1	1	-110	4	2	1445867	1445977	0	0	2	99	0	0	no reaction
16	5	0	157	13	0	2	1	1	50	4	1	1451000	1451050	0	0	2	99	0	0	no reaction
16	5	0	158	14	0	2	1	1	110	4	1	1456083	1456193	0	0	2	99	0	0	no reaction
16	5	0	159	15	0	2	1	1	-300	1	4	1461216	1461516	2	1	0	1	1463059	1543	valid
16	5	0	160	16	0	2	1	1	-110	1	2	1466549	1466659	1	2	1	0	1467404	745	valid
16	5	0	161	17	0	2	1	1	50	2	1	1471682	1471732	1	2	1	1	1472318	586	valid
16	5	0	162	18	0	2	1	1	-110	1	4	1476765	1476875	2	1	0	1	1477451	576	valid
16	5	0	163	19	0	2	1	1	50	2	3	1481898	1481948	1	2	1	1	1482555	607	valid
16	5	0	164	20	0	2	1	1	-50	3	4	1486964	1487014	4	4	1	0	1487824	810	valid
16	5	0	165	21	0	2	1	1	-50	3	1	1492031	1492081	2	1	1	0	1492744	663	valid
16	5	0	166	22	0	2	1	1	-110	3	1	1497114	1497224	3	3	0	1	1498028	804	valid
16	5	0	167	23	0	2	1	1	50	1	3	1502247	1502297	2	1	1	1	1503289	992	valid
16	5	0	168	24	0	2	1	1	-50	1	4	1507330	1507380	0	0	2	99	0	0	no reaction
16	5	0	169	25	0	2	1	1	300	4	3	1512413	1512713	4	4	1	1	1513463	750	valid
16	5	0	170	26	0	2	1	1	110	2	1	1517746	1517856	1	2	1	1	1518616	760	valid
16	5	0	171	27	0	2	1	1	-300	1	2	1522879	1523179	2	1	0	1	1523765	586	valid
16	5	0	172	28	0	2	1	1	50	2	4	1528195	1528245	1	2	1	1	1529053	808	valid
16	5	0	173	29	0	2	1	1	110	2	4	1533262	1533372	1	2	1	1	1533975	603	valid
16	5	0	174	30	0	2	1	1	-300	3	1	1538395	1538695	3	3	0	1	1539465	770	valid
16	5	0	175	31	0	2	1	1	110	4	3	1543728	1543838	4	4	1	1	1544759	921	valid
16	5	0	176	32	0	2	1	1	50	4	3	1548861	1548911	4	4	1	1	1550099	1188	valid
16	5	0	177	33	0	2	1	1	-50	1	2	1553944	1553994	1	2	1	0	1555007	1013	valid
16	5	0	178	34	0	2	1	1	-300	4	2	1559027	1559327	4	4	0	1	1560010	683	valid
16	5	0	179	35	0	2	1	1	300	2	1	1564343	1564643	1	2	1	1	1565449	806	valid
16	5	0	180	36	0	2	1	1	110	2	3	1569659	1569769	1	2	1	1	1570706	937	valid
16	5	0	145	37	1	2	1	1	110	1	3	1574793	1574903	2	1	1	1	1575823	920	valid
16	5	0	147	38	1	2	1	1	-110	3	4	1579926	1580036	3	3	0	1	1580810	774	valid
16	5	0	152	39	1	2	1	1	-50	4	2	1585059	1585109	1	2	1	0	1585884	775	valid
16	5	0	155	40	1	2	1	1	-300	3	2	1590142	1590442	0	0	2	99	0	0	no reaction
16	5	0	156	41	1	2	1	1	-110	4	2	1595475	1595585	1	2	1	0	1596297	712	valid
16	5	0	157	42	1	2	1	1	50	4	1	1600608	1600658	2	1	0	0	1601487	829	valid
16	5	0	158	43	1	2	1	1	110	4	1	1605691	1605801	0	0	2	99	0	0	no reaction
16	5	0	168	44	1	2	1	1	-50	1	4	1610824	1610874	2	1	0	1	1611736	862	valid
16	5	0	155	45	2	2	1	1	-300	3	2	1615907	1616207	0	0	2	99	0	0	no reaction
16	5	0	158	46	2	2	1	1	110	4	1	1621240	1621350	0	0	2	99	0	0	no reaction
16	5	0	155	47	3	2	1	1	-300	3	2	1626373	1626673	3	3	0	1	1627496	823	valid
16	5	0	158	48	3	2	1	1	110	4	1	1631689	1631799	2	1	0	0	1632350	551	valid
16	6	0	181	1	0	2	1	1	110	4	3	1652138	1652248	3	3	0	0	1653900	1652	block start
16	6	0	182	2	0	2	1	1	-50	4	2	1657271	1657321	1	2	1	0	1657990	669	valid
16	6	0	183	3	0	2	1	1	-50	3	2	1662338	1662388	4	4	2	99	1663248	860	wrong limb
16	6	0	184	4	0	2	1	1	-110	1	4	1667421	1667531	0	0	2	99	0	0	no reaction
16	6	0	185	5	0	2	1	1	-110	4	2	1672554	1672664	1	2	1	0	1673483	819	valid
16	6	0	186	6	0	2	1	1	-110	3	1	1677687	1677797	2	1	1	0	1678808	1011	valid
16	6	0	187	7	0	2	1	1	-300	3	4	1682820	1683120	3	3	0	1	1683919	799	valid
16	6	0	188	8	0	2	1	1	300	2	1	1688136	1688436	1	2	1	1	1689068	632	valid
16	6	0	189	9	0	2	1	1	300	4	1	1693469	1693769	4	4	1	1	1694714	945	valid
16	6	0	190	10	0	2	1	1	-50	1	2	1698802	1698852	2	1	0	1	1699814	962	valid
16	6	0	191	11	0	2	1	1	50	4	1	1703868	1703918	2	1	0	0	1705013	1095	valid
16	6	0	192	12	0	2	1	1	50	4	3	1708952	1709002	3	3	0	0	1709854	852	valid
16	6	0	193	13	0	2	1	1	-110	1	2	1714035	1714145	2	1	0	1	1714970	825	valid
16	6	0	194	14	0	2	1	1	-110	3	4	1719168	1719278	3	3	0	1	1719966	688	several button presses
16	6	0	195	15	0	2	1	1	110	1	3	1724301	1724411	2	1	1	1	1725330	919	valid
16	6	0	196	16	0	2	1	1	-300	1	2	1729434	1729734	2	1	0	1	1730436	702	valid
16	6	0	197	17	0	2	1	1	110	2	3	1734767	1734877	1	2	1	1	1735610	733	valid
16	6	0	198	18	0	2	1	1	300	2	3	1739900	1740200	1	2	1	1	1741026	826	valid
16	6	0	199	19	0	2	1	1	50	2	4	1745233	1745283	1	2	1	1	1746015	732	valid
16	6	0	200	20	0	2	1	1	-300	4	2	1750316	1750616	4	4	0	1	1751096	480	valid
16	6	0	201	21	0	2	1	1	50	2	1	1755649	1755699	1	2	1	1	1756551	852	valid
16	6	0	202	22	0	2	1	1	110	4	1	1760732	1760842	2	1	0	0	1761410	568	valid
16	6	0	203	23	0	2	1	1	110	2	1	1765865	1765975	1	2	1	1	1766682	707	valid
16	6	0	204	24	0	2	1	1	-300	1	4	1770998	1771298	2	1	0	1	1771813	515	valid
16	6	0	205	25	0	2	1	1	-300	3	2	1776331	1776631	3	3	0	1	1777168	537	valid
16	6	0	206	26	0	2	1	1	-50	3	4	1781647	1781697	3	3	0	1	1782400	703	valid
16	6	0	207	27	0	2	1	1	300	2	4	1786714	1787014	1	2	1	1	1787366	352	valid
16	6	0	208	28	0	2	1	1	110	2	4	1792030	1792140	1	2	1	1	1792690	550	valid
16	6	0	209	29	0	2	1	1	50	1	3	1797163	1797213	2	1	1	1	1797812	599	valid
16	6	0	210	30	0	2	1	1	50	2	3	1802229	1802279	1	2	1	1	1802904	625	valid
16	6	0	211	31	0	2	1	1	-50	3	1	1807313	1807363	2	1	1	0	1807909	546	valid
16	6	0	212	32	0	2	1	1	300	1	3	1812396	1812696	2	1	1	1	1812914	218	valid
16	6	0	213	33	0	2	1	1	-300	3	1	1817729	1818029	0	0	2	99	0	0	no reaction
16	6	0	214	34	0	2	1	1	-50	1	4	1823062	1823112	2	1	0	1	1823726	614	valid
16	6	0	215	35	0	2	1	1	-110	3	2	1828145	1828255	1	2	1	0	1828981	726	valid
16	6	0	216	36	0	2	1	1	300	4	3	1833328	1833628	3	3	0	0	1834329	701	several button presses
16	6	0	181	37	1	2	1	1	110	4	3	1838661	1838771	4	4	1	1	1839441	670	valid
16	6	0	183	38	1	2	1	1	-50	3	2	1843794	1843844	1	2	1	0	1844538	694	valid
16	6	0	184	39	1	2	1	1	-110	1	4	1848860	1848970	0	0	2	99	0	0	no reaction
16	6	0	194	40	1	2	1	1	-110	3	4	1853993	1854103	0	0	2	99	0	0	no reaction
16	6	0	213	41	1	2	1	1	-300	3	1	1859126	1859426	3	3	0	1	1860142	716	valid
16	6	0	216	42	1	2	1	1	300	4	3	1864443	1864743	3	3	0	0	1865383	640	valid
