subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPositionCode	handPosition	feetPositionCode	feetPosition	soa	touchesNo	noOfTouches	firstLimbCode	firstLimb	secondLimbCode	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
7	1	0	8	8	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	234886	235186	4	3	0	1	236222	1336	valid	expXId
7	1	0	9	9	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	238231	238341	2	1	1	0	239321	1090	valid	expXId
7	1	0	10	10	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	241390	241500	2	1	0	1	242583	1193	valid	expXId
7	1	0	11	11	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	244549	244659	1	2	1	1	245371	822	valid	expXId
7	1	0	12	12	0	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	247708	248008	3	4	1	1	248827	1119	valid	expXId
7	1	0	13	13	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	251053	251163	1	2	1	1	252179	1126	valid	expXId
7	1	0	14	14	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	254213	254323	3	4	1	1	255449	1236	valid	expXId
7	1	0	15	15	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	257371	257481	2	1	2	99	258893	1522	wrong limb	expXId
7	1	0	16	16	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	260530	260640	4	3	0	1	261506	976	valid	expXId
7	1	0	17	17	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	263689	263989	1	2	1	1	264874	1185	valid	expXId
7	1	0	18	18	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	267034	267334	4	3	0	1	268027	993	valid	expXId
7	1	0	19	19	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	270380	270680	4	3	0	1	271315	935	valid	expXId
7	1	0	20	20	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	273726	273836	3	4	1	0	274981	1255	valid	expXId
7	1	0	21	21	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	276885	276995	3	4	0	1	278188	1303	valid	expXId
7	1	0	22	22	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	4	rightFoot	280044	280344	1	2	1	1	281125	1081	valid	expXId
7	1	0	23	23	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	283403	283513	1	2	1	1	284502	1099	valid	expXId
7	1	0	24	24	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	286562	286862	3	4	0	1	287589	1027	valid	expXId
7	1	0	25	25	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	289920	290220	2	1	0	1	290955	1035	valid	expXId
7	1	0	26	26	0	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	293279	293579	3	4	1	1	294334	1055	valid	expXId
7	1	0	27	27	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	296638	296748	2	1	0	0	297831	1193	valid	expXId
7	1	0	28	28	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	299797	299907	4	3	0	1	300638	841	valid	expXId
7	1	0	29	29	0	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	302956	303256	3	4	1	1	303868	912	valid	expXId
7	1	0	30	30	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	306315	306425	3	4	1	1	307782	1467	valid	expXId
7	1	0	31	31	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	309474	309774	1	2	1	1	310510	1036	valid	expXId
7	1	0	32	32	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	312833	313133	4	3	0	1	313840	1007	valid	expXId
7	1	0	33	33	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	316191	316491	1	2	1	1	317074	883	valid	expXId
7	1	0	34	34	0	2	hands crossed	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	319550	319660	2	1	1	1	320479	929	valid	expXId
7	1	0	35	35	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	322709	323009	2	1	0	1	323797	1088	valid	expXId
7	1	0	36	36	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	326068	326178	3	4	0	1	326827	759	valid	expXId
7	1	0	37	37	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	329227	329337	4	3	0	1	330204	977	valid	expXId
7	1	0	38	38	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	332386	332496	2	1	0	1	333378	992	valid	expXId
7	1	0	39	39	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	335545	335845	2	1	0	1	336498	953	valid	expXId
7	1	0	40	40	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	338889	338999	2	1	0	1	339761	872	valid	expXId
7	1	0	41	41	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	342049	342159	1	2	1	1	343061	1012	valid	expXId
7	1	0	42	42	0	2	hands crossed	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	345208	345508	2	1	1	1	346115	907	valid	expXId
7	1	0	43	43	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	348567	348867	4	3	0	1	349414	847	valid	expXId
7	1	0	44	44	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	351913	352023	4	3	0	0	353164	1251	valid	expXId
7	1	0	45	45	0	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	355072	355372	3	4	1	1	356068	996	valid	expXId
7	1	0	46	46	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	358430	358730	4	3	0	1	359257	827	valid	expXId
7	1	0	47	47	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	361776	361886	0	0	2	99	0	0	no reaction	expXId
7	1	0	48	48	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	364935	365235	1	2	1	1	366004	1069	valid	expXId
7	1	0	1	49	1	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	368294	368404	4	3	0	1	369045	751	valid	expXId
7	1	0	15	50	1	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	371453	371563	1	2	1	1	372296	843	valid	expXId
7	1	0	47	51	1	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	374612	374722	0	0	2	99	0	0	no reaction	expXId
7	1	0	47	52	2	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	377770	377880	0	0	2	99	0	0	no reaction	expXId
7	1	0	47	53	3	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	380929	381039	0	0	2	99	0	0	no reaction	expXId
7	1	0	47	54	4	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	384088	384198	1	2	2	99	385196	1108	wrong limb	expXId
7	1	0	47	55	5	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	387247	387357	3	4	1	1	388112	865	valid	expXId
7	2	0	49	1	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	395951	396251	2	1	0	1	396598	647	block start	expXId
7	2	0	50	2	0	2	hands crossed	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	399296	399596	2	1	1	1	400385	1089	valid	expXId
7	2	0	51	3	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	402642	402942	4	3	0	1	403422	780	two reactions	expXId
7	2	0	52	4	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	405988	406288	4	3	0	1	407101	1113	valid	expXId
7	2	0	53	5	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	409332	409632	0	0	2	99	0	0	no reaction	expXId
7	2	0	54	6	0	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	412679	412979	0	0	2	99	0	0	no reaction	expXId
7	2	0	55	7	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	416037	416147	1	2	1	1	416881	844	valid	expXId
7	2	0	56	8	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	419196	419306	4	3	0	1	419992	796	valid	expXId
7	2	0	57	9	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	422355	422465	0	0	2	99	0	0	no reaction	expXId
7	2	0	58	10	0	2	hands crossed	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	425514	425624	2	1	1	1	426262	748	valid	expXId
7	2	0	59	11	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	428673	428783	1	2	1	1	429507	834	valid	expXId
7	2	0	60	12	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	431832	431942	0	0	2	99	0	0	no reaction	expXId
7	2	0	61	13	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	434991	435291	0	0	2	99	0	0	no reaction	expXId
7	2	0	62	14	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	438337	438447	4	3	0	1	439069	732	valid	expXId
7	2	0	63	15	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	441495	441605	0	0	2	99	0	0	no reaction	expXId
7	2	0	64	16	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	444654	444764	0	0	2	99	0	0	no reaction	expXId
7	2	0	65	17	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	447813	448113	0	0	2	99	0	0	no reaction	expXId
7	2	0	66	18	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	451172	451282	0	0	2	99	0	0	no reaction	expXId
7	2	0	67	19	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	454331	454441	0	0	2	99	0	0	no reaction	expXId
7	2	0	68	20	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	457490	457600	0	0	2	99	0	0	no reaction	expXId
7	2	0	69	21	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	460649	460949	1	2	1	1	461304	655	valid	expXId
7	2	0	70	22	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	463993	464293	0	0	2	99	0	0	no reaction	expXId
7	2	0	71	23	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	467340	467640	0	0	2	99	0	0	no reaction	expXId
7	2	0	72	24	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	470699	470999	0	0	2	99	0	0	no reaction	expXId
7	2	0	73	25	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	474044	474344	0	0	2	99	0	0	no reaction	expXId
7	2	0	74	26	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	477403	477513	1	2	2	99	478532	1129	wrong limb	expXId
7	2	0	75	27	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	480562	480672	4	3	0	1	481635	1073	two reactions	expXId
7	2	0	76	28	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	483721	484021	4	3	0	1	484870	1149	valid	expXId
7	2	0	77	29	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	487080	487190	2	1	0	1	488086	1006	valid	expXId
7	2	0	78	30	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	490239	490349	1	2	1	1	491246	1007	valid	expXId
7	2	0	79	31	0	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	493398	493698	3	4	1	1	494397	999	valid	expXId
7	2	0	80	32	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	496757	496867	2	1	0	1	497887	1130	valid	expXId
7	2	0	81	33	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	499916	500216	1	2	1	1	501143	1227	valid	expXId
7	2	0	82	34	0	2	hands crossed	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	503274	503384	2	1	1	1	504406	1132	valid	expXId
7	2	0	83	35	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	506433	506543	4	3	0	1	507652	1219	valid	expXId
7	2	0	84	36	0	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	509592	509892	3	4	1	1	510679	1087	valid	expXId
7	2	0	85	37	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	512951	513251	1	2	1	1	513811	860	valid	expXId
7	2	0	86	38	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	4	rightFoot	516310	516610	1	2	1	1	517372	1062	valid	expXId
7	2	0	87	39	0	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	519669	519969	3	4	1	1	520738	1069	valid	expXId
7	2	0	88	40	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	523028	523328	2	1	0	1	524141	1113	valid	expXId
7	2	0	89	41	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	526387	526497	2	1	0	1	527426	1039	valid	expXId
7	2	0	90	42	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	529545	529655	3	4	1	1	530443	898	valid	expXId
7	2	0	91	43	0	2	hands crossed	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	532704	533004	2	1	1	1	533583	879	valid	expXId
7	2	0	92	44	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	536063	536363	2	1	0	1	536905	842	valid	expXId
7	2	0	93	45	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	539422	539722	4	3	0	1	540287	865	two reactions	expXId
7	2	0	94	46	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	542781	542891	4	3	0	1	543626	845	valid	expXId
7	2	0	95	47	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	545940	546050	1	2	1	1	546739	799	valid	expXId
7	2	0	96	48	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	549099	549209	2	1	0	1	550003	904	valid	expXId
7	2	0	49	49	1	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	552258	552558	2	1	0	1	553361	1103	valid	expXId
7	2	0	51	50	1	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	555617	555917	4	3	0	1	556307	690	valid	expXId
7	2	0	53	51	1	2	hands crossed	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	558961	559261	3	4	0	1	559695	734	valid	expXId
7	2	0	54	52	1	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	562308	562608	3	4	1	1	563273	965	valid	expXId
7	2	0	57	53	1	2	hands crossed	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	565666	565776	4	3	2	99	566439	773	wrong limb	expXId
7	2	0	60	54	1	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	568825	568935	1	2	1	1	569682	857	valid	expXId
7	2	0	61	55	1	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	571984	572284	1	2	1	1	572834	850	valid	expXId
7	2	0	63	56	1	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	575343	575453	3	4	1	1	576084	741	valid	expXId
7	2	0	64	57	1	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	578502	578612	3	4	1	1	579845	1343	valid	expXId
7	2	0	65	58	1	2	hands crossed	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	581661	581961	3	4	0	1	582729	1068	valid	expXId
7	2	0	66	59	1	2	hands crossed	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	585020	585130	1	2	1	0	586111	1091	valid	expXId
7	2	0	67	60	1	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	588179	588289	1	2	1	1	589130	951	valid	expXId
7	2	0	68	61	1	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	591338	591448	3	4	1	1	592075	737	valid	expXId
7	2	0	70	62	1	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	594497	594797	1	2	1	1	595425	928	valid	expXId
7	2	0	71	63	1	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	597855	598155	4	3	0	1	598607	752	valid	expXId
7	2	0	72	64	1	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	601214	601514	4	3	0	1	602014	800	valid	expXId
7	2	0	73	65	1	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	604559	604859	2	1	0	1	605551	992	valid	expXId
7	2	0	74	66	1	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	607905	608015	4	3	0	1	608780	875	valid	expXId
7	2	0	75	67	1	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	611064	611174	4	3	0	1	611806	742	valid	expXId
7	2	0	93	68	1	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	614223	614523	4	3	0	1	615147	924	valid	expXId
7	2	0	57	69	2	2	hands crossed	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	617568	617678	3	4	0	1	618243	675	valid	expXId
7	3	1	999	1	0	2	hands crossed	1	feet parallel	-1000	1	oneTouch	4	rightFoot	5	none	672843	673843	4	4	0	1	673644	801	valid	expXId
7	3	1	999	2	0	2	hands crossed	1	feet parallel	-1000	1	oneTouch	1	leftHand	5	none	676895	677895	2	1	0	1	677627	732	valid	expXId
7	3	1	999	3	0	2	hands crossed	1	feet parallel	1000	2	twoTouches	4	rightFoot	3	leftFoot	680947	681947	4	4	1	1	681769	822	valid	expXId
7	3	1	999	4	0	2	hands crossed	1	feet parallel	1000	1	oneTouch	2	rightHand	5	none	684999	685999	1	2	1	1	685545	546	valid	expXId
7	3	1	999	5	0	2	hands crossed	1	feet parallel	1000	1	oneTouch	2	rightHand	5	none	689051	690051	1	2	1	1	689662	611	valid	expXId
7	3	0	97	1	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	697395	697505	2	1	0	1	697961	566	block start	expXId
7	3	0	98	2	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	700554	700854	3	3	0	1	701243	689	valid	expXId
7	3	0	99	3	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	1	leftHand	703899	704199	3	3	0	1	704877	978	valid	expXId
7	3	0	100	4	0	2	hands crossed	1	feet parallel	300	2	twoTouches	1	leftHand	3	leftFoot	707245	707545	2	1	1	1	708115	870	valid	expXId
7	3	0	101	5	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	710590	710700	1	2	1	1	711401	811	valid	expXId
7	3	0	102	6	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	713749	713859	3	3	0	1	714446	697	valid	expXId
7	3	0	103	7	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	716908	717018	2	1	0	1	717629	721	valid	expXId
7	3	0	104	8	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	1	leftHand	4	rightFoot	720067	720177	2	1	0	1	720855	788	valid	expXId
7	3	0	105	9	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	723226	723336	3	3	0	1	724039	813	valid	expXId
7	3	0	106	10	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	726385	726685	4	4	0	1	727454	1069	valid	expXId
7	3	0	107	11	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	4	rightFoot	729744	729854	3	3	0	1	730816	1072	valid	expXId
7	3	0	108	12	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	732903	733203	1	2	1	1	733678	775	valid	expXId
7	3	0	109	13	0	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	736262	736562	4	4	1	1	737000	738	valid	expXId
7	3	0	110	14	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	739607	739907	4	4	0	1	740289	682	valid	expXId
7	3	0	111	15	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	742966	743266	2	1	0	1	743541	575	valid	expXId
7	3	0	112	16	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	746311	746611	1	2	1	1	746965	654	valid	expXId
7	3	0	113	17	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	749657	749767	2	1	2	99	750536	879	wrong limb	expXId
7	3	0	114	18	0	2	hands crossed	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	752816	752926	3	3	2	99	754013	1197	wrong limb	expXId
7	3	0	115	19	0	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	755975	756085	4	4	1	1	756718	743	valid	expXId
7	3	0	116	20	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	759134	759434	1	2	1	1	759814	680	valid	expXId
7	3	0	117	21	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	762493	762793	1	2	1	1	763353	860	valid	expXId
7	3	0	118	22	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	765852	766152	2	1	0	1	766651	799	valid	expXId
7	3	0	119	23	0	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	769210	769510	4	4	1	1	770233	1023	valid	expXId
7	3	0	120	24	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	772555	772665	3	3	0	1	773402	847	valid	expXId
7	3	0	121	25	0	2	hands crossed	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	775715	776015	4	4	1	1	776669	954	valid	expXId
7	3	0	122	26	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	779060	779170	1	2	1	1	779890	830	valid	expXId
7	3	0	123	27	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	782219	782519	3	3	0	1	782992	773	valid	expXId
7	3	0	124	28	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	3	leftFoot	785578	785878	1	2	1	1	786394	816	valid	expXId
7	3	0	125	29	0	2	hands crossed	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	788937	789047	2	1	1	1	789577	640	valid	expXId
7	3	0	126	30	0	2	hands crossed	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	792096	792396	2	1	1	1	792658	562	valid	expXId
7	3	0	127	31	0	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	795442	795552	4	4	1	1	796036	594	valid	expXId
7	3	0	128	32	0	2	hands crossed	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	798600	798710	4	4	1	1	799777	1177	valid	expXId
7	3	0	129	33	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	801759	801869	3	3	0	1	802465	706	valid	expXId
7	3	0	130	34	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	804918	805218	2	1	0	1	805747	829	valid	expXId
7	3	0	131	35	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	808263	808373	1	2	1	1	809282	1019	valid	expXId
7	3	0	132	36	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	811423	811533	2	1	0	1	812246	823	valid	expXId
7	3	0	133	37	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	1	leftHand	814582	814692	2	1	0	0	815569	987	valid	expXId
7	3	0	134	38	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	817741	817851	4	4	0	1	818562	821	valid	expXId
7	3	0	135	39	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	4	rightFoot	820900	821200	1	2	1	1	821787	887	valid	expXId
7	3	0	136	40	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	824258	824368	1	2	1	1	824949	691	valid	expXId
