subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPositionCode	handPosition	feetPositionCode	feetPosition	soa	touchesNo	noOfTouches	firstLimbCode	firstLimb	secondLimbCode	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
8	1	0	15	15	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	129428	129538	3	3	0	1	130421	993	valid	expXId
8	1	0	16	16	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	3	leftFoot	132587	132887	2	2	1	1	133537	950	valid	expXId
8	1	0	17	17	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	135946	136246	3	3	0	1	137164	1218	valid	expXId
8	1	0	18	18	0	1	hands parallel	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	139290	139590	1	1	1	1	139935	645	valid	expXId
8	1	0	19	19	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	142637	142747	1	1	0	1	143166	529	valid	expXId
8	1	0	20	20	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	145796	145906	1	1	0	0	146578	782	valid	expXId
8	1	0	21	21	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	148955	149065	2	2	1	1	149819	864	valid	expXId
8	1	0	22	22	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	152114	152224	4	4	1	1	153266	1152	two reactions	expXId
8	1	0	23	23	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	155273	155573	2	2	1	0	156287	1014	valid	expXId
8	1	0	24	24	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	4	rightFoot	158631	158741	1	1	0	1	159360	729	valid	expXId
8	1	0	25	25	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	161790	161900	4	4	0	1	162953	1163	two reactions	expXId
8	1	0	26	26	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	164949	165249	1	1	0	1	165682	733	valid	expXId
8	1	0	27	27	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	168308	168608	4	4	1	1	169285	977	valid	expXId
8	1	0	28	28	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	1	leftHand	171654	171954	3	3	0	1	172739	1085	valid	expXId
8	1	0	29	29	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	175012	175122	3	3	0	1	176206	1194	valid	expXId
8	1	0	30	30	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	178171	178471	2	2	1	1	178729	558	valid	expXId
8	1	0	31	31	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	181516	181626	3	3	0	1	182483	967	valid	expXId
8	1	0	32	32	0	1	hands parallel	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	184676	184786	1	1	1	1	185399	723	valid	expXId
8	1	0	33	33	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	187835	188135	2	2	1	1	188660	825	valid	expXId
8	1	0	34	34	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	191194	191304	3	3	0	0	192171	977	two reactions	expXId
8	1	0	35	35	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	194353	194653	1	1	0	1	194854	501	valid	expXId
8	1	0	36	36	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	1	leftHand	197711	197821	2	2	1	1	198388	677	valid	expXId
8	1	0	37	37	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	200870	201170	3	3	0	1	201924	1054	valid	expXId
8	1	0	38	38	0	1	hands parallel	1	feet parallel	300	2	twoTouches	1	leftHand	3	leftFoot	204229	204529	1	1	1	1	205433	1204	valid	expXId
8	1	0	39	39	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	207588	207888	2	2	1	1	208441	853	valid	expXId
8	1	0	40	40	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	210947	211247	1	1	0	1	211926	979	valid	expXId
8	1	0	41	41	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	214306	214416	2	2	1	1	214980	674	valid	expXId
8	1	0	42	42	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	217465	217575	2	2	1	1	218144	679	valid	expXId
8	1	0	43	43	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	220624	220924	4	4	1	1	221957	1333	valid	expXId
8	1	0	44	44	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	223982	224092	2	2	1	1	224669	687	valid	expXId
8	1	0	45	45	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	227141	227441	1	1	0	1	227890	749	valid	expXId
8	1	0	46	46	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	230500	230800	3	3	0	1	231451	951	valid	expXId
8	1	0	47	47	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	233859	233969	4	4	0	1	234763	904	valid	expXId
8	1	0	48	48	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	4	rightFoot	237018	237318	2	2	1	1	237556	538	valid	expXId
8	1	0	1	49	1	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	240377	240677	4	4	1	1	241210	833	valid	expXId
8	1	0	22	50	1	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	243736	243846	4	4	1	1	244499	763	valid	expXId
8	1	0	25	51	1	1	hands parallel	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	246894	247004	4	4	0	1	247904	1010	valid	expXId
8	1	0	34	52	1	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	250053	250163	4	4	1	1	251116	1063	valid	expXId
8	2	0	49	1	0	1	hands parallel	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	257464	257574	1	1	1	1	258367	903	block start	expXId
8	2	0	50	2	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	4	rightFoot	260623	260923	2	2	1	1	261644	1021	valid	expXId
8	2	0	51	3	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	263969	264079	4	4	1	1	265135	1166	valid	expXId
8	2	0	52	4	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	267128	267428	2	2	1	1	267760	632	valid	expXId
8	2	0	53	5	0	1	hands parallel	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	270486	270786	3	3	2	99	271608	1122	wrong limb	expXId
8	2	0	54	6	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	4	rightFoot	273845	273955	1	1	0	1	275237	1392	valid	expXId
8	2	0	55	7	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	277004	277114	1	1	1	0	277979	975	valid	expXId
8	2	0	56	8	0	1	hands parallel	1	feet parallel	110	1	oneTouch	1	leftHand	5	none	280163	280273	1	1	1	1	280844	681	valid	expXId
8	2	0	57	9	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	283322	283432	1	1	0	0	284136	814	valid	expXId
8	2	0	58	10	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	286481	286591	4	4	0	1	287363	882	valid	expXId
8	2	0	59	11	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	289640	289750	2	2	1	1	290533	893	valid	expXId
8	2	0	60	12	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	3	leftFoot	292799	293099	2	2	1	1	293606	807	valid	expXId
8	2	0	61	13	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	296158	296458	4	4	1	1	297186	1028	valid	expXId
8	2	0	62	14	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	299516	299816	4	4	0	1	300358	842	valid	expXId
8	2	0	63	15	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	302875	303175	2	2	1	1	303460	585	valid	expXId
8	2	0	64	16	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	306220	306330	3	3	0	1	307061	841	valid	expXId
8	2	0	65	17	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	309380	309680	3	3	0	1	310588	1208	valid	expXId
8	2	0	66	18	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	312739	312849	4	4	1	1	313682	943	valid	expXId
8	2	0	67	19	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	315897	316007	2	2	1	1	316436	539	valid	expXId
8	2	0	68	20	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	319056	319356	3	3	0	1	319933	877	valid	expXId
8	2	0	69	21	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	322401	322511	1	1	0	1	322962	561	valid	expXId
8	2	0	70	22	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	325561	325861	0	0	2	99	0	0	no reaction	expXId
8	2	0	71	23	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	1	leftHand	328920	329220	4	4	1	1	330284	1364	valid	expXId
8	2	0	72	24	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	332279	332389	3	3	0	0	333351	1072	valid	expXId
8	2	0	73	25	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	335437	335737	1	1	0	1	336384	947	valid	expXId
8	2	0	74	26	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	338796	338906	2	2	1	0	340056	1260	valid	expXId
8	2	0	75	27	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	2	rightHand	341955	342255	4	4	2	99	343774	1819	wrong limb	expXId
8	2	0	76	28	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	1	leftHand	345300	345410	2	2	1	1	346097	797	valid	expXId
8	2	0	77	29	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	348460	348570	3	3	0	1	349360	900	valid	expXId
8	2	0	78	30	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	1	leftHand	351619	351919	3	3	0	1	352765	1146	valid	expXId
8	2	0	79	31	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	354977	355277	1	1	0	1	355912	935	valid	expXId
8	2	0	80	32	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	358336	358446	3	3	0	1	359319	983	valid	expXId
8	2	0	81	33	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	361495	361795	4	4	1	1	362460	965	valid	expXId
8	2	0	82	34	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	364854	365154	3	3	0	1	365666	812	valid	expXId
8	2	0	83	35	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	368213	368513	1	1	0	1	368722	509	valid	expXId
8	2	0	84	36	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	4	rightFoot	371557	371667	3	3	0	1	372963	1406	valid	expXId
8	2	0	85	37	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	374717	375017	3	3	0	1	375891	1174	valid	expXId
8	2	0	86	38	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	378076	378186	2	2	1	1	378615	539	valid	expXId
8	2	0	87	39	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	381235	381345	2	2	1	0	382301	1066	valid	expXId
8	2	0	88	40	0	1	hands parallel	1	feet parallel	300	2	twoTouches	1	leftHand	3	leftFoot	384394	384694	1	1	1	1	384935	541	valid	expXId
8	2	0	89	41	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	387739	387849	1	1	2	99	388470	731	wrong limb	expXId
8	2	0	90	42	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	390898	391008	2	2	1	1	391627	729	valid	expXId
8	2	0	91	43	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	394057	394357	4	4	0	1	394936	879	valid	expXId
8	2	0	92	44	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	397403	397703	1	1	0	1	398078	675	valid	expXId
8	2	0	93	45	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	400762	400872	2	2	1	1	401430	668	valid	expXId
8	2	0	94	46	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	403921	404031	1	1	0	1	404552	631	valid	expXId
8	2	0	95	47	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	407079	407379	2	2	1	1	407686	607	valid	expXId
8	2	0	96	48	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	410438	410738	2	2	1	1	411258	820	valid	expXId
8	2	0	49	49	1	1	hands parallel	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	413797	413907	1	1	1	1	414522	725	valid	expXId
8	2	0	53	50	1	1	hands parallel	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	416956	417256	1	1	1	1	417641	685	valid	expXId
8	2	0	70	51	1	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	420300	420600	4	4	1	1	421415	1115	valid	expXId
8	2	0	75	52	1	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	2	rightHand	423647	423947	4	4	2	99	425468	1821	wrong limb	expXId
8	2	0	89	53	1	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	427006	427116	3	3	0	1	428098	1092	valid	expXId
8	2	0	75	54	2	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	2	rightHand	430165	430465	3	3	0	1	431030	865	valid	expXId
8	3	1	999	1	0	1	hands parallel	2	feet crossed	1000	2	twoTouches	4	rightFoot	1	leftHand	498528	499528	0	0	2	99	0	0	no reaction	expXId
8	3	1	999	2	0	1	hands parallel	2	feet crossed	-1000	1	oneTouch	4	rightFoot	5	none	504579	505579	0	0	2	99	0	0	no reaction	expXId
8	3	1	999	3	0	1	hands parallel	2	feet crossed	1000	1	oneTouch	1	leftHand	5	none	510631	511631	1	1	1	1	511108	477	valid	expXId
8	3	1	999	4	0	1	hands parallel	2	feet crossed	1000	1	oneTouch	4	rightFoot	5	none	514683	515683	3	4	1	1	515829	1146	valid	expXId
8	3	1	999	5	0	1	hands parallel	2	feet crossed	1000	2	twoTouches	2	rightHand	1	leftHand	518734	519734	2	2	1	1	519213	479	two reactions	expXId
8	3	0	97	1	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	527545	527845	1	1	0	1	528261	716	block start	expXId
8	3	0	98	2	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	530890	531190	3	4	1	1	532224	1334	valid	expXId
8	3	0	99	3	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	534249	534359	2	2	1	1	534908	659	valid	expXId
8	3	0	100	4	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	537408	537708	4	3	0	1	538344	936	valid	expXId
8	3	0	101	5	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	540767	541067	2	2	1	1	541565	798	valid	expXId
8	3	0	102	6	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	544126	544426	1	1	0	1	545393	1267	valid	expXId
8	3	0	103	7	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	547485	547595	2	2	1	1	548663	1178	valid	expXId
8	3	0	104	8	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	550643	550943	1	1	0	1	551614	971	valid	expXId
8	3	0	105	9	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	553989	554099	2	2	1	1	554747	758	valid	expXId
8	3	0	106	10	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	557148	557448	3	4	2	99	558404	1256	wrong limb	expXId
8	3	0	107	11	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	560507	560807	4	3	2	99	561853	1346	wrong limb	expXId
8	3	0	108	12	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	563866	563976	4	3	0	1	564738	872	valid	expXId
8	3	0	109	13	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	567025	567135	2	2	1	1	568246	1221	valid	expXId
8	3	0	110	14	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	570183	570483	1	1	0	1	571134	951	valid	expXId
8	3	0	111	15	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	573528	573828	4	3	0	1	574643	1115	valid	expXId
8	3	0	112	16	0	1	hands parallel	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	576874	576984	1	1	1	1	578181	1307	valid	expXId
8	3	0	113	17	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	580033	580143	1	1	0	1	580910	877	valid	expXId
8	3	0	114	18	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	583192	583302	3	4	1	1	584065	873	valid	expXId
8	3	0	115	19	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	586351	586461	4	3	0	1	587234	883	valid	expXId
8	3	0	116	20	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	589510	589810	4	3	0	1	590521	1011	valid	expXId
8	3	0	117	21	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	592855	592965	2	2	1	1	593537	682	valid	expXId
8	3	0	118	22	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	596015	596315	3	4	1	1	596982	967	valid	expXId
8	3	0	119	23	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	599373	599483	3	4	2	99	600565	1192	wrong limb	expXId
8	3	0	120	24	0	1	hands parallel	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	602532	602832	1	1	1	1	603498	966	valid	expXId
8	3	0	121	25	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	605878	606178	4	3	0	1	606602	724	valid	expXId
8	3	0	122	26	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	609237	609537	3	4	1	1	610105	868	valid	expXId
8	3	0	123	27	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	612596	612706	1	1	0	1	613327	731	valid	expXId
8	3	0	124	28	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	615754	615864	1	1	0	1	616298	544	valid	expXId
8	3	0	125	29	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	618913	619213	4	3	0	1	619848	935	valid	expXId
8	3	0	126	30	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	622272	622382	4	3	0	1	622972	700	valid	expXId
8	3	0	127	31	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	625431	625731	2	2	1	1	626293	862	valid	expXId
8	3	0	128	32	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	4	rightFoot	628776	629076	2	2	1	1	629935	1159	valid	expXId
8	3	0	129	33	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	632122	632232	3	4	0	1	633120	998	valid	expXId
8	3	0	130	34	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	635281	635391	3	4	1	1	636219	938	valid	expXId
8	3	0	131	35	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	638440	638740	2	2	1	1	639514	1074	valid	expXId
8	3	0	132	36	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	641799	642099	2	2	1	1	642580	781	valid	expXId
8	3	0	133	37	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	645158	645268	2	2	1	1	646059	901	valid	expXId
8	3	0	134	38	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	648317	648427	4	3	2	99	649705	1388	wrong limb	expXId
8	3	0	135	39	0	1	hands parallel	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	651476	651776	1	1	1	1	652204	728	valid	expXId
8	3	0	136	40	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	654834	655134	3	4	0	1	655703	869	valid	expXId
8	3	0	137	41	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	658193	658303	3	4	1	1	659180	987	valid	expXId
8	3	0	138	42	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	661352	661652	2	2	1	1	662234	882	valid	expXId
8	3	0	139	43	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	664711	665011	0	0	2	99	0	0	no reaction	expXId
8	3	0	140	44	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	668055	668165	4	3	0	1	668945	890	valid	expXId
8	3	0	141	45	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	671215	671325	4	3	0	1	671934	719	valid	expXId
8	3	0	142	46	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	674374	674484	1	1	0	1	675221	847	valid	expXId
8	3	0	143	47	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	677533	677643	4	3	0	0	678313	780	valid	expXId
8	3	0	144	48	0	1	hands parallel	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	680692	680802	1	1	1	1	681324	632	valid	expXId
8	3	0	97	49	1	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	683851	684151	1	1	0	1	684512	661	valid	expXId
8	3	0	106	50	1	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	687210	687510	4	3	0	1	687917	707	valid	expXId
8	3	0	107	51	1	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	690569	690869	4	3	2	99	691518	949	wrong limb	expXId
8	3	0	119	52	1	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	693928	694038	4	3	0	1	695268	1340	valid	expXId
8	3	0	134	53	1	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	697087	697197	4	3	2	99	697796	709	wrong limb	expXId
8	3	0	139	54	1	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	700245	700545	4	3	0	0	702036	1791	valid	expXId
8	3	0	107	55	2	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	703604	703904	0	0	2	99	0	0	no reaction	expXId
8	3	0	134	56	2	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	706963	707073	0	0	2	99	0	0	no reaction	expXId
8	3	0	107	57	3	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	710122	710422	0	0	2	99	0	0	no reaction	expXId
