subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPositionCode	handPosition	feetPositionCode	feetPosition	soa	touchesNo	noOfTouches	firstLimbCode	firstLimb	secondLimbCode	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
9	1	0	9	9	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	214066	214176	2	2	1	0	214904	838	valid	expXId
9	1	0	10	10	0	1	hands parallel	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	217225	217335	1	1	1	1	217839	614	valid	expXId
9	1	0	11	11	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	220384	220684	2	2	1	1	220964	580	valid	expXId
9	1	0	12	12	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	223730	223840	0	0	2	99	0	0	no reaction	expXId
9	1	0	13	13	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	226889	227189	2	2	1	1	227796	907	valid	expXId
9	1	0	14	14	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	230234	230344	4	3	0	1	231203	969	valid	expXId
9	1	0	15	15	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	233393	233503	0	0	2	99	0	0	no reaction	expXId
9	1	0	16	16	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	236552	236662	2	2	1	1	237491	939	valid	expXId
9	1	0	17	17	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	239711	240011	0	0	2	99	0	0	no reaction	expXId
9	1	0	18	18	0	1	hands parallel	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	243057	243357	1	1	1	1	244276	1219	valid	expXId
9	1	0	19	19	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	246402	246512	4	3	2	99	247334	932	wrong limb	expXId
9	1	0	20	20	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	249561	249861	0	0	2	99	0	0	no reaction	expXId
9	1	0	21	21	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	252906	253206	4	3	0	0	253700	794	valid	expXId
9	1	0	22	22	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	256252	256552	1	1	0	1	257087	835	valid	expXId
9	1	0	23	23	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	259598	259708	4	3	0	1	260208	610	valid	expXId
9	1	0	24	24	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	262756	262866	4	3	2	99	263405	649	wrong limb	expXId
9	1	0	25	25	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	265915	266025	1	1	2	99	267804	1889	wrong limb	expXId
9	1	0	26	26	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	269074	269374	1	1	0	1	269959	885	valid	expXId
9	1	0	27	27	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	272420	272530	4	3	0	0	273060	640	valid	expXId
9	1	0	28	28	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	275579	275689	0	0	2	99	0	0	no reaction	expXId
9	1	0	29	29	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	278738	279038	2	2	1	1	279434	696	valid	expXId
9	1	0	30	30	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	282083	282193	0	0	2	99	0	0	no reaction	expXId
9	1	0	31	31	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	285242	285352	2	2	1	1	285997	755	valid	expXId
9	1	0	32	32	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	288401	288511	0	0	2	99	0	0	no reaction	expXId
9	1	0	33	33	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	291560	291860	0	0	2	99	0	0	no reaction	expXId
9	1	0	34	34	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	294906	295016	2	2	1	1	295531	625	valid	expXId
9	1	0	35	35	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	298064	298174	1	1	0	1	299242	1178	valid	expXId
9	1	0	36	36	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	301223	301523	2	2	1	1	302105	882	valid	expXId
9	1	0	37	37	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	304569	304679	4	3	0	1	305819	1250	valid	expXId
9	1	0	38	38	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	307728	307838	1	1	0	1	308564	836	valid	expXId
9	1	0	39	39	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	310887	311187	2	2	1	1	311783	896	valid	expXId
9	1	0	40	40	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	314232	314342	2	2	1	1	314896	664	valid	expXId
9	1	0	41	41	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	317391	317691	4	3	0	1	318034	643	valid	expXId
9	1	0	42	42	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	320737	321037	4	3	2	99	322365	1628	wrong limb	expXId
9	1	0	43	43	0	1	hands parallel	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	324082	324192	1	1	1	1	325279	1197	valid	expXId
9	1	0	44	44	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	327241	327351	4	3	0	1	328330	1089	valid	expXId
9	1	0	45	45	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	330400	330700	0	0	2	99	0	0	no reaction	expXId
9	1	0	46	46	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	333746	334046	0	0	2	99	0	0	no reaction	expXId
9	1	0	47	47	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	337091	337391	4	3	2	99	337955	864	wrong limb	expXId
9	1	0	48	48	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	340437	340737	4	3	0	1	341347	910	valid	expXId
9	1	0	1	49	1	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	343782	343892	2	2	1	1	344962	1180	valid	expXId
9	1	0	5	50	1	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	346941	347241	1	1	0	1	347841	900	valid	expXId
9	1	0	8	51	1	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	350287	350587	4	3	2	99	351175	888	wrong limb	expXId
9	1	0	12	52	1	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	353632	353742	0	0	2	99	0	0	no reaction	expXId
9	1	0	15	53	1	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	356791	356901	0	0	2	99	0	0	no reaction	expXId
9	1	0	17	54	1	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	359950	360250	3	4	1	1	361015	1065	valid	expXId
9	1	0	19	55	1	1	hands parallel	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	363296	363406	0	0	2	99	0	0	no reaction	expXId
9	1	0	20	56	1	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	366454	366754	4	3	0	1	367260	806	two reactions	expXId
9	1	0	24	57	1	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	369800	369910	4	3	2	99	370823	1023	wrong limb	expXId
9	1	0	25	58	1	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	372959	373069	2	2	1	0	374349	1390	valid	expXId
9	1	0	28	59	1	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	376118	376228	0	0	2	99	0	0	no reaction	expXId
9	1	0	30	60	1	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	379277	379387	0	0	2	99	0	0	no reaction	expXId
9	1	0	32	61	1	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	382436	382546	4	3	0	1	384632	2196	valid	expXId
9	1	0	33	62	1	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	385595	385895	0	0	2	99	0	0	no reaction	expXId
9	1	0	42	63	1	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	388940	389240	1	1	0	1	389736	796	valid	expXId
9	1	0	45	64	1	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	392286	392586	0	0	2	99	0	0	no reaction	expXId
9	1	0	46	65	1	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	395631	395931	3	4	2	99	396927	1296	wrong limb	expXId
9	1	0	47	66	1	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	398977	399277	0	0	2	99	0	0	no reaction	expXId
9	1	0	8	67	2	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	402322	402622	3	4	1	1	402952	630	valid	expXId
9	1	0	12	68	2	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	405668	405778	3	4	1	1	406858	1190	valid	expXId
9	1	0	15	69	2	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	408827	408937	3	4	1	1	410129	1302	valid	expXId
9	1	0	19	70	2	1	hands parallel	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	411986	412096	0	0	2	99	0	0	no reaction	expXId
9	1	0	20	71	2	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	415145	415445	4	3	0	1	416421	1276	valid	expXId
9	1	0	24	72	2	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	418490	418600	4	3	2	99	419551	1061	wrong limb	expXId
9	1	0	28	73	2	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	421649	421759	0	0	2	99	0	0	no reaction	expXId
9	1	0	30	74	2	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	424808	424918	3	4	1	0	425884	1076	two reactions	expXId
9	1	0	33	75	2	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	427967	428267	4	3	2	99	428888	921	wrong limb	expXId
9	1	0	45	76	2	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	431312	431612	4	3	2	99	432318	1006	wrong limb	expXId
9	1	0	46	77	2	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	434658	434958	1	1	2	99	436090	1432	wrong limb	expXId
9	1	0	47	78	2	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	438003	438303	0	0	2	99	0	0	no reaction	expXId
9	1	0	19	79	3	1	hands parallel	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	441349	441459	3	4	0	1	442730	1381	valid	expXId
9	1	0	24	80	3	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	444508	444618	4	3	2	99	446017	1509	wrong limb	expXId
9	1	0	28	81	3	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	447667	447777	0	0	2	99	0	0	no reaction	expXId
9	1	0	30	82	3	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	450826	450936	1	1	0	1	451759	933	valid	expXId
9	1	0	33	83	3	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	453985	454285	0	0	2	99	0	0	no reaction	expXId
9	1	0	45	84	3	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	457330	457630	0	0	2	99	0	0	no reaction	expXId
9	1	0	46	85	3	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	460676	460976	4	3	0	1	461434	758	valid	expXId
9	1	0	47	86	3	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	464021	464321	4	3	2	99	465068	1047	two reactions	expXId
9	1	0	24	87	4	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	467367	467477	4	3	2	99	468921	1554	wrong limb	expXId
9	1	0	28	88	4	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	470526	470636	0	0	2	99	0	0	no reaction	expXId
9	1	0	33	89	4	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	473685	473985	0	0	2	99	0	0	no reaction	expXId
9	1	0	45	90	4	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	477030	477330	4	3	2	99	477995	965	wrong limb	expXId
9	1	0	47	91	4	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	480376	480676	3	4	1	1	481052	676	valid	expXId
9	1	0	24	92	5	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	483721	483831	3	4	0	1	484874	1153	valid	expXId
9	1	0	28	93	5	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	486880	486990	0	0	2	99	0	0	no reaction	expXId
9	1	0	33	94	5	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	490039	490339	4	3	2	99	490901	862	two reactions	expXId
9	1	0	45	95	5	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	493384	493684	0	0	2	99	0	0	no reaction	expXId
9	1	0	28	96	6	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	496730	496840	0	0	2	99	0	0	no reaction	expXId
9	1	0	33	97	6	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	499889	500189	0	0	2	99	0	0	no reaction	expXId
9	1	0	45	98	6	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	503234	503534	4	3	2	99	504053	819	wrong limb	expXId
9	1	0	28	99	7	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	506580	506690	0	0	2	99	0	0	no reaction	expXId
9	1	0	33	100	7	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	509739	510039	4	3	2	99	510532	793	wrong limb	expXId
9	1	0	45	101	7	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	513084	513384	0	0	2	99	0	0	no reaction	expXId
9	1	0	28	102	8	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	516430	516540	0	0	2	99	0	0	no reaction	expXId
9	1	0	33	103	8	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	519589	519889	4	3	2	99	520274	685	two reactions	expXId
9	1	0	45	104	8	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	522934	523234	0	0	2	99	0	0	no reaction	expXId
9	1	0	28	105	9	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	526280	526390	0	0	2	99	0	0	no reaction	expXId
9	1	0	33	106	9	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	529439	529739	4	3	2	99	530141	702	wrong limb	expXId
9	1	0	45	107	9	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	532784	533084	0	0	2	99	0	0	no reaction	expXId
9	1	0	28	108	10	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	536130	536240	3	4	1	1	537393	1263	valid	expXId
9	1	0	33	109	10	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	539289	539589	3	4	0	1	540103	814	valid	expXId
9	1	0	45	110	10	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	542634	542934	0	0	2	99	0	0	no reaction	expXId
9	1	0	45	111	11	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	545980	546280	4	3	2	99	547108	1128	two reactions	expXId
9	1	0	45	112	12	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	549325	549625	4	3	2	99	550428	1103	wrong limb	expXId
9	1	0	45	113	13	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	552671	552971	0	0	2	99	0	0	no reaction	expXId
9	1	0	45	114	14	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	556016	556316	4	3	2	99	557175	1159	wrong limb	expXId
9	1	0	45	115	15	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	559362	559662	4	3	2	99	560339	977	wrong limb	expXId
9	1	0	45	116	16	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	562707	563007	4	3	2	99	563783	1076	wrong limb	expXId
9	1	0	45	117	17	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	566053	566353	4	3	2	99	567264	1211	two reactions	expXId
9	1	0	45	118	18	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	569399	569699	4	3	2	99	570284	885	wrong limb	expXId
9	1	0	45	119	19	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	572744	573044	4	3	2	99	573668	924	wrong limb	expXId
9	1	0	45	120	20	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	576090	576390	0	0	2	99	0	0	no reaction	expXId
9	1	0	45	121	21	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	579435	579735	3	4	0	1	580341	906	valid	expXId
9	2	0	49	1	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	657182	657292	1	1	2	99	658580	1398	block start	expXId
9	2	0	50	2	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	660341	660641	4	3	2	99	661225	884	wrong limb	expXId
9	2	0	51	3	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	663686	663986	3	4	0	1	664603	917	valid	expXId
9	2	0	52	4	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	667032	667332	4	3	0	1	667847	815	valid	expXId
9	2	0	53	5	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	4	rightFoot	670377	670677	2	2	1	1	671273	896	valid	expXId
9	2	0	54	6	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	673723	673833	3	4	1	1	674750	1027	valid	expXId
9	2	0	55	7	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	676882	676992	3	4	1	1	677621	739	valid	expXId
9	2	0	56	8	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	680041	680341	3	4	2	99	680969	928	wrong limb	expXId
9	2	0	57	9	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	683386	683496	3	4	1	1	684136	750	valid	expXId
9	2	0	58	10	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	686545	686655	1	1	0	1	686449	-96	button pressed too long	expXId
9	2	0	59	11	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	689704	689814	3	4	1	0	691364	1660	valid	expXId
9	2	0	60	12	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	692863	693163	2	2	1	1	693589	726	valid	expXId
9	2	0	61	13	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	696209	696509	3	4	0	1	696827	618	valid	expXId
9	2	0	62	14	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	699554	699854	2	2	1	1	700139	585	valid	expXId
9	2	0	63	15	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	702900	703010	2	2	2	99	703587	687	wrong limb	expXId
9	2	0	64	16	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	706058	706358	0	0	2	99	0	0	no reaction	expXId
9	2	0	65	17	0	1	hands parallel	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	709404	709514	1	1	1	1	709942	538	valid	expXId
9	2	0	66	18	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	712563	712863	4	3	0	1	713484	921	valid	expXId
9	2	0	67	19	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	715908	716208	3	4	2	99	717156	1248	wrong limb	expXId
9	2	0	68	20	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	719254	719364	2	2	1	1	719962	708	valid	expXId
9	2	0	69	21	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	722413	722523	1	1	2	99	722352	-61	two reactions	expXId
9	2	0	70	22	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	725572	725682	4	3	0	1	726214	642	valid	expXId
9	2	0	71	23	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	728731	728841	0	0	2	99	0	0	no reaction	expXId
9	2	0	72	24	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	731890	732190	3	4	1	0	733477	1587	two reactions	expXId
9	2	0	73	25	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	735235	735345	3	4	1	1	736243	1008	valid	expXId
9	2	0	74	26	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	738394	738504	4	3	0	1	739963	1569	valid	expXId
9	2	0	75	27	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	741553	741663	2	2	1	1	742286	733	valid	expXId
9	2	0	76	28	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	744712	744822	3	4	2	99	745716	1004	wrong limb	expXId
9	2	0	77	29	0	1	hands parallel	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	747871	748171	1	1	1	1	749920	2049	valid	expXId
9	2	0	78	30	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	751216	751326	2	2	1	1	751989	773	valid	expXId
9	2	0	79	31	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	754375	754675	3	4	1	1	755069	694	valid	expXId
9	2	0	80	32	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	757721	757831	3	4	0	1	759257	1536	valid	expXId
9	2	0	81	33	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	760880	761180	2	2	1	1	761329	449	valid	expXId
9	2	0	82	34	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	764225	764335	4	3	0	1	764848	623	two reactions	expXId
9	2	0	83	35	0	1	hands parallel	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	767384	767684	1	1	1	1	767840	456	valid	expXId
9	2	0	84	36	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	770730	771030	3	4	1	1	771349	619	valid	expXId
9	2	0	85	37	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	774075	774185	3	4	2	99	774835	760	wrong limb	expXId
9	2	0	86	38	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	777234	777534	4	3	0	1	778003	769	valid	expXId
9	2	0	87	39	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	780580	780880	3	4	1	1	781656	1076	valid	expXId
9	2	0	88	40	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	783925	784225	1	1	0	1	784708	783	valid	expXId
9	2	0	89	41	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	787271	787571	1	1	0	1	787850	579	valid	expXId
9	2	0	90	42	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	790616	790726	2	2	1	1	791203	587	valid	expXId
9	2	0	91	43	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	793775	794075	3	4	1	1	794550	775	valid	expXId
9	2	0	92	44	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	797121	797421	2	2	1	1	797704	583	valid	expXId
9	2	0	93	45	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	800466	800576	1	1	0	1	801257	791	valid	expXId
9	2	0	94	46	0	1	hands parallel	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	803625	803735	1	1	1	1	804305	680	valid	expXId
