subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPositionCode	handPosition	feetPositionCode	feetPosition	soa	touchesNo	noOfTouches	firstLimbCode	firstLimb	secondLimbCode	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
3	2	0	53	5	0	2	hands crossed	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	288552	288852	2	1	1	1	289020	468	valid	expXId
3	2	0	54	6	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	291897	292007	4	3	0	1	292511	614	valid	expXId
3	2	0	55	7	0	2	hands crossed	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	295056	295166	2	1	1	1	295749	693	valid	expXId
3	2	0	56	8	0	2	hands crossed	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	298215	298515	2	1	1	1	298706	491	valid	expXId
3	2	0	57	9	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	301561	301671	3	4	1	1	303115	1554	valid	expXId
3	2	0	58	10	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	304720	305020	4	3	0	1	305364	644	valid	expXId
3	2	0	59	11	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	308065	308175	1	2	1	1	308517	452	valid	expXId
3	2	0	60	12	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	311224	311334	3	4	1	1	312003	779	valid	expXId
3	2	0	61	13	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	314383	314493	4	3	0	1	314856	473	valid	expXId
3	2	0	62	14	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	317542	317652	4	3	0	1	318226	684	valid	expXId
3	2	0	63	15	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	320701	320811	3	4	0	1	321468	767	valid	expXId
3	2	0	64	16	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	323860	323970	4	3	0	1	324463	603	valid	expXId
3	2	0	65	17	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	327019	327129	2	1	1	0	328272	1253	valid	expXId
3	2	0	66	18	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	330178	330478	2	1	0	1	330893	715	valid	expXId
3	2	0	67	19	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	333524	333634	1	2	1	1	334281	757	valid	expXId
3	2	0	68	20	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	336683	336793	1	2	1	1	337958	1275	valid	expXId
3	2	0	69	21	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	339842	340142	3	4	0	1	340859	1017	valid	expXId
3	2	0	70	22	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	343185	343295	1	2	1	0	344413	1228	valid	expXId
3	2	0	71	23	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	346346	346646	4	3	0	1	347004	658	valid	expXId
3	2	0	72	24	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	349692	349802	1	2	2	99	350191	499	wrong limb	expXId
3	2	0	73	25	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	352851	353151	4	3	0	1	354355	1504	valid	expXId
3	2	0	74	26	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	356196	356306	2	1	0	1	356792	596	valid	expXId
3	2	0	75	27	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	359355	359655	4	3	0	1	360014	659	valid	expXId
3	2	0	76	28	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	362701	363001	1	2	1	1	363403	702	valid	expXId
3	2	0	77	29	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	366046	366346	1	2	1	1	366625	579	valid	expXId
3	2	0	78	30	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	369390	369500	3	4	1	1	370062	672	valid	expXId
3	2	0	79	31	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	372551	372661	3	4	1	1	373128	577	valid	expXId
3	2	0	80	32	0	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	375710	376010	1	2	2	99	377091	1381	two reactions	expXId
3	2	0	81	33	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	4	rightFoot	379056	379356	1	2	1	1	380372	1316	valid	expXId
3	2	0	82	34	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	382399	382509	2	1	0	0	382940	541	valid	expXId
3	2	0	83	35	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	385560	385860	4	3	0	1	386070	510	valid	expXId
3	2	0	84	36	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	388903	389203	2	1	0	1	390110	1207	valid	expXId
3	2	0	85	37	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	392251	392551	1	2	1	1	393055	804	valid	expXId
3	2	0	86	38	0	2	hands crossed	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	395595	395705	2	1	1	1	396177	582	valid	expXId
3	2	0	87	39	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	398756	398866	2	1	0	1	399316	560	valid	expXId
3	2	0	88	40	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	401915	402215	2	1	0	1	403533	1618	valid	expXId
3	2	0	89	41	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	405260	405560	2	1	0	1	406024	764	valid	expXId
3	2	0	90	42	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	408604	408714	1	2	1	1	409521	917	valid	expXId
3	2	0	91	43	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	411765	411875	1	2	1	1	412906	1141	valid	expXId
3	2	0	92	44	0	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	414924	415224	3	4	1	1	415924	1000	valid	expXId
3	2	0	93	45	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	418269	418569	1	2	1	1	419714	1445	valid	expXId
3	2	0	94	46	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	421613	421913	4	3	0	1	422245	632	valid	expXId
3	2	0	95	47	0	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	424961	425261	3	4	1	1	426015	1054	valid	expXId
3	2	0	96	48	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	428304	428604	1	2	1	1	429152	848	valid	expXId
3	2	0	49	49	1	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	431652	431952	3	4	1	1	432371	719	valid	expXId
3	2	0	72	50	1	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	434997	435107	2	1	0	1	435654	657	valid	expXId
3	2	0	80	51	1	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	438156	438456	3	4	1	1	439110	954	valid	expXId
3	3	1	999	1	0	2	hands crossed	1	feet parallel	1000	2	twoTouches	1	leftHand	3	leftFoot	491419	492419	2	1	1	1	492250	831	valid	expXId
3	3	1	999	2	0	2	hands crossed	1	feet parallel	1000	2	twoTouches	2	rightHand	4	rightFoot	495471	496471	1	2	1	1	496214	743	valid	expXId
3	3	1	999	3	0	2	hands crossed	1	feet parallel	-1000	1	oneTouch	3	leftFoot	5	none	499523	500523	3	3	0	1	499980	457	valid	expXId
3	3	1	999	4	0	2	hands crossed	1	feet parallel	-1000	1	oneTouch	1	leftHand	5	none	503575	504575	2	1	0	1	504027	452	valid	expXId
3	3	1	999	5	0	2	hands crossed	1	feet parallel	-1000	1	oneTouch	1	leftHand	5	none	507627	508627	2	1	0	1	508110	483	valid	expXId
3	3	0	97	1	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	516291	516401	2	1	1	0	516940	649	block start	expXId
3	3	0	98	2	0	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	519450	519750	4	4	1	1	520133	683	valid	expXId
3	3	0	99	3	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	2	rightHand	522792	523092	3	3	0	1	523640	848	valid	expXId
3	3	0	100	4	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	526141	526251	3	3	0	1	526562	421	valid	expXId
3	3	0	101	5	0	2	hands crossed	1	feet parallel	110	1	oneTouch	1	leftHand	5	none	529300	529410	2	1	1	1	529754	454	valid	expXId
3	3	0	102	6	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	532459	532569	2	1	0	1	532964	505	valid	expXId
3	3	0	103	7	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	4	rightFoot	535618	535728	3	3	0	1	536279	661	valid	expXId
3	3	0	104	8	0	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	538777	539077	4	4	1	1	539292	515	valid	expXId
3	3	0	105	9	0	2	hands crossed	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	542122	542422	4	4	1	1	542828	706	valid	expXId
3	3	0	106	10	0	2	hands crossed	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	545468	545578	2	1	1	1	546012	544	valid	expXId
3	3	0	107	11	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	548627	548737	1	2	1	0	549914	1287	valid	expXId
3	3	0	108	12	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	551786	551896	2	1	0	1	552305	519	valid	expXId
3	3	0	109	13	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	554945	555245	3	3	0	1	555393	448	valid	expXId
3	3	0	110	14	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	558288	558588	2	1	0	1	559222	934	valid	expXId
3	3	0	111	15	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	561636	561936	3	3	0	1	562267	631	valid	expXId
3	3	0	112	16	0	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	564981	565091	4	4	1	1	565498	517	valid	expXId
3	3	0	113	17	0	2	hands crossed	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	568140	568440	2	1	1	1	568837	697	valid	expXId
3	3	0	114	18	0	2	hands crossed	1	feet parallel	300	2	twoTouches	4	rightFoot	1	leftHand	571486	571786	2	1	0	0	572544	1058	valid	expXId
3	3	0	115	19	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	574832	574942	1	2	1	1	575837	1005	valid	expXId
3	3	0	116	20	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	577991	578291	1	2	1	1	578842	851	valid	expXId
3	3	0	117	21	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	581336	581446	1	2	1	1	581857	521	valid	expXId
3	3	0	118	22	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	584495	584795	3	3	0	1	585034	539	valid	expXId
3	3	0	119	23	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	587841	588141	1	2	1	1	588648	807	valid	expXId
3	3	0	120	24	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	1	leftHand	4	rightFoot	591186	591296	2	1	0	1	591839	653	valid	expXId
3	3	0	121	25	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	594345	594455	1	2	1	1	595326	981	valid	expXId
3	3	0	122	26	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	597504	597804	1	2	1	1	598130	626	valid	expXId
3	3	0	123	27	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	1	leftHand	600850	601150	3	3	0	1	601281	431	valid	expXId
3	3	0	124	28	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	604195	604495	2	1	0	1	604705	510	valid	expXId
3	3	0	125	29	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	1	leftHand	607538	607648	1	2	1	1	608201	663	valid	expXId
3	3	0	126	30	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	610700	610810	4	4	0	1	611438	738	valid	expXId
3	3	0	127	31	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	3	leftFoot	613859	614159	1	2	1	1	614597	738	valid	expXId
3	3	0	128	32	0	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	617204	617314	4	4	1	1	617788	584	valid	expXId
3	3	0	129	33	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	620363	620473	1	2	1	1	620995	632	valid	expXId
3	3	0	130	34	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	623522	623632	1	2	1	1	625087	1565	valid	expXId
3	3	0	131	35	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	626681	626981	2	1	0	1	627260	579	valid	expXId
3	3	0	132	36	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	4	rightFoot	630024	630324	1	2	1	1	631611	1587	valid	expXId
3	3	0	133	37	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	633372	633672	3	3	0	1	634608	1236	valid	expXId
3	3	0	134	38	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	636718	637018	1	2	1	1	637157	439	valid	expXId
3	3	0	135	39	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	640064	640174	3	3	0	1	640493	429	valid	expXId
3	3	0	136	40	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	643223	643523	4	4	0	1	643803	580	valid	expXId
3	3	0	137	41	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	646568	646678	4	4	0	1	647105	537	valid	expXId
3	3	0	138	42	0	2	hands crossed	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	649727	649837	4	4	1	1	650833	1106	valid	expXId
3	3	0	139	43	0	2	hands crossed	1	feet parallel	300	2	twoTouches	1	leftHand	3	leftFoot	652886	653186	2	1	1	1	653309	423	valid	expXId
3	3	0	140	44	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	656229	656339	3	3	0	1	657563	1334	valid	expXId
3	3	0	141	45	0	2	hands crossed	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	659391	659501	4	4	1	1	660383	992	valid	expXId
3	3	0	142	46	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	662550	662660	3	3	0	1	663430	880	valid	expXId
3	3	0	143	47	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	665708	666008	2	1	0	1	666391	683	valid	expXId
3	3	0	144	48	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	669051	669351	4	4	0	1	669558	507	valid	expXId
3	3	0	97	49	1	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	672400	672510	3	3	0	1	673840	1440	valid	expXId
3	4	0	145	1	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	679744	680044	3	3	0	1	680254	510	block start	expXId
3	4	0	146	2	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	683090	683200	2	1	2	99	683982	892	two reactions	expXId
3	4	0	147	3	0	2	hands crossed	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	686249	686359	2	1	1	1	687177	928	valid	expXId
3	4	0	148	4	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	689408	689518	1	2	1	1	689983	575	valid	expXId
3	4	0	149	5	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	692566	692866	1	2	1	1	693284	718	valid	expXId
3	4	0	150	6	0	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	695909	696209	4	4	1	1	696493	584	valid	expXId
3	4	0	151	7	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	4	rightFoot	699258	699368	3	3	0	1	699851	593	valid	expXId
3	4	0	152	8	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	702410	702710	3	3	0	1	703133	723	valid	expXId
3	4	0	153	9	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	705762	706062	4	4	0	1	706421	659	valid	expXId
3	4	0	154	10	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	709108	709218	4	4	0	1	709871	763	valid	expXId
3	4	0	155	11	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	712267	712567	1	2	1	1	712944	677	valid	expXId
3	4	0	156	12	0	2	hands crossed	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	715612	715912	2	1	1	1	716129	517	valid	expXId
3	4	0	157	13	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	718958	719068	3	3	0	1	719600	642	valid	expXId
3	4	0	158	14	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	722117	722417	2	1	0	1	722667	550	valid	expXId
