subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPositionCode	handPosition	feetPositionCode	feetPosition	soa	touchesNo	noOfTouches	firstLimbCode	firstLimb	secondLimbCode	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
4	1	0	7	7	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	2	rightHand	51282	51582	2	2	1	0	52356	1074	valid	expXId
4	1	0	8	8	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	54628	54928	3	3	0	1	55865	1237	valid	expXId
4	1	0	9	9	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	57974	58274	4	4	1	1	59348	1374	valid	expXId
4	1	0	10	10	0	1	hands parallel	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	61319	61429	1	1	1	1	62402	1083	valid	expXId
4	1	0	11	11	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	64478	64588	2	2	1	1	65860	1382	valid	expXId
4	1	0	12	12	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	1	leftHand	67637	67937	4	4	1	1	69055	1418	valid	expXId
4	1	0	13	13	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	70983	71283	2	2	1	1	72363	1380	valid	expXId
4	1	0	14	14	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	74328	74628	4	4	0	1	75572	1244	valid	expXId
4	1	0	15	15	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	77671	77971	1	1	0	1	78762	1091	valid	expXId
4	1	0	16	16	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	81019	81319	3	3	0	1	81899	880	valid	expXId
4	1	0	17	17	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	84363	84663	4	4	0	1	85804	1441	valid	expXId
4	1	0	18	18	0	1	hands parallel	1	feet parallel	110	1	oneTouch	1	leftHand	5	none	87711	87821	1	1	1	1	89253	1542	valid	expXId
4	1	0	19	19	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	90870	90980	4	4	0	1	92167	1297	valid	expXId
4	1	0	20	20	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	94028	94138	2	2	1	1	95675	1647	valid	expXId
4	1	0	21	21	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	97187	97297	3	3	0	1	98388	1201	valid	expXId
4	1	0	22	22	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	1	leftHand	100346	100646	3	3	0	1	101425	1079	valid	expXId
4	1	0	23	23	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	103692	103992	3	3	0	1	104979	1287	valid	expXId
4	1	0	24	24	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	107038	107338	4	4	1	1	108336	1298	valid	expXId
4	1	0	25	25	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	110381	110491	3	3	0	1	111736	1355	valid	expXId
4	1	0	26	26	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	113542	113652	3	3	0	1	115098	1556	valid	expXId
4	1	0	27	27	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	116701	116811	2	2	1	1	117767	1066	valid	expXId
4	1	0	28	28	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	119860	119970	1	1	0	1	121211	1351	valid	expXId
4	1	0	29	29	0	1	hands parallel	1	feet parallel	300	2	twoTouches	1	leftHand	3	leftFoot	123019	123319	1	1	1	1	124383	1364	valid	expXId
4	1	0	30	30	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	126362	126662	3	3	0	1	127645	1283	valid	expXId
4	1	0	31	31	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	129710	129820	4	4	1	1	131265	1555	valid	expXId
4	1	0	32	32	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	132864	132974	4	4	0	1	134368	1504	valid	expXId
4	1	0	33	33	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	4	rightFoot	136028	136328	4	4	0	0	137601	1573	valid	expXId
4	1	0	34	34	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	139371	139481	3	3	0	0	142067	2696	valid	expXId
4	1	0	35	35	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	142533	142643	2	2	1	0	143750	1217	valid	expXId
4	1	0	36	36	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	145692	145992	1	1	0	1	147231	1539	valid	expXId
4	1	0	37	37	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	149037	149147	3	3	0	1	150211	1174	valid	expXId
4	1	0	38	38	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	152196	152496	4	4	1	1	153505	1309	valid	expXId
4	1	0	39	39	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	3	leftFoot	155542	155842	2	2	1	1	156805	1263	valid	expXId
4	1	0	40	40	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	158884	159184	2	2	1	1	160474	1590	valid	expXId
4	1	0	41	41	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	162233	162533	1	1	0	1	163461	1228	valid	expXId
4	1	0	42	42	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	165576	165686	2	2	2	99	167410	1834	wrong limb	expXId
4	1	0	43	43	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	168737	169037	1	1	0	1	169983	1246	valid	expXId
4	1	0	44	44	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	1	leftHand	172080	172190	2	2	1	1	173058	978	valid	expXId
4	1	0	45	45	0	1	hands parallel	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	175242	175542	1	1	1	1	176370	1128	valid	expXId
4	1	0	46	46	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	178585	178695	4	4	1	1	179905	1320	valid	expXId
4	1	0	47	47	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	181747	181857	1	1	0	1	182848	1101	valid	expXId
4	1	0	48	48	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	184905	185205	2	2	1	1	186195	1290	valid	expXId
4	1	0	1	49	1	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	188251	188551	2	2	1	1	189831	1580	valid	expXId
4	1	0	42	50	1	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	191594	191704	3	3	2	99	192740	1146	wrong limb	expXId
4	1	0	42	51	2	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	194756	194866	4	4	1	1	196645	1889	valid	expXId
4	2	0	49	1	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	201140	201440	1	1	0	1	202510	1370	block start	expXId
4	2	0	50	2	0	1	hands parallel	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	204486	204786	1	1	1	1	205790	1304	valid	expXId
4	2	0	51	3	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	207831	207941	1	1	0	1	209414	1583	valid	expXId
4	2	0	52	4	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	210990	211290	2	2	1	1	212554	1564	valid	expXId
4	2	0	53	5	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	214336	214446	2	2	1	1	215861	1525	valid	expXId
4	2	0	54	6	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	217495	217795	2	2	1	1	218675	1180	valid	expXId
4	2	0	55	7	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	220840	221140	1	1	0	1	222093	1253	valid	expXId
4	2	0	56	8	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	4	rightFoot	224184	224294	1	1	0	1	225472	1288	valid	expXId
4	2	0	57	9	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	227345	227455	4	4	1	1	228608	1263	valid	expXId
4	2	0	58	10	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	230504	230614	2	2	1	1	232029	1525	valid	expXId
4	2	0	59	11	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	233663	233773	4	4	0	1	234722	1059	valid	expXId
4	2	0	60	12	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	236822	236932	4	4	0	1	238211	1389	valid	expXId
4	2	0	61	13	0	1	hands parallel	1	feet parallel	300	2	twoTouches	1	leftHand	3	leftFoot	239981	240281	1	1	1	1	241232	1251	valid	expXId
4	2	0	62	14	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	243326	243626	2	2	1	1	244773	1447	valid	expXId
4	2	0	63	15	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	3	leftFoot	246670	246970	2	2	1	1	248017	1347	valid	expXId
4	2	0	64	16	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	250018	250128	3	3	0	1	251186	1168	valid	expXId
4	2	0	65	17	0	1	hands parallel	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	253177	253287	3	3	0	0	254508	1331	valid	expXId
4	2	0	66	18	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	4	rightFoot	256335	256635	2	2	1	1	257398	1063	valid	expXId
4	2	0	67	19	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	259678	259978	3	3	0	1	260745	1067	valid	expXId
4	2	0	68	20	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	263027	263137	3	3	0	1	264242	1215	valid	expXId
4	2	0	69	21	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	266186	266486	1	1	0	1	267429	1243	valid	expXId
4	2	0	70	22	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	269531	269831	1	1	0	1	270643	1112	valid	expXId
4	2	0	71	23	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	272874	273174	4	4	1	1	274193	1319	valid	expXId
4	2	0	72	24	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	276222	276522	3	3	0	1	277545	1323	valid	expXId
4	2	0	73	25	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	4	rightFoot	279568	279678	3	3	0	1	280596	1028	valid	expXId
4	2	0	74	26	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	282727	282837	4	4	1	1	283713	986	valid	expXId
4	2	0	75	27	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	285886	285996	2	2	1	1	286928	1042	valid	expXId
4	2	0	76	28	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	289045	289155	2	2	1	1	290044	999	valid	expXId
4	2	0	77	29	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	292204	292314	1	1	0	1	293181	977	valid	expXId
4	2	0	78	30	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	295363	295663	4	4	0	1	296543	1180	valid	expXId
4	2	0	79	31	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	1	leftHand	298708	298818	2	2	1	1	299534	826	valid	expXId
4	2	0	80	32	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	1	leftHand	301867	302167	3	3	0	1	303121	1254	valid	expXId
4	2	0	81	33	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	305213	305513	3	3	0	1	306735	1522	valid	expXId
4	2	0	82	34	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	308558	308858	4	4	1	1	309772	1214	valid	expXId
4	2	0	83	35	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	311901	312201	4	4	0	1	313129	1228	valid	expXId
4	2	0	84	36	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	315250	315550	4	4	1	1	316337	1087	valid	expXId
4	2	0	85	37	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	318592	318892	2	2	1	1	319581	989	valid	expXId
4	2	0	86	38	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	321940	322050	2	2	2	99	323576	1636	wrong limb	expXId
4	2	0	87	39	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	325094	325204	4	4	1	1	327046	1952	valid	expXId
4	2	0	88	40	0	1	hands parallel	1	feet parallel	110	1	oneTouch	1	leftHand	5	none	328259	328369	1	1	1	1	329212	953	valid	expXId
4	2	0	89	41	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	331418	331528	1	1	0	1	332455	1037	valid	expXId
4	2	0	90	42	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	334577	334877	3	3	0	1	335906	1329	valid	expXId
4	2	0	91	43	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	337922	338032	2	2	1	1	339032	1110	valid	expXId
4	2	0	92	44	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	341081	341191	3	3	0	1	342133	1052	valid	expXId
4	2	0	93	45	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	344240	344350	3	3	0	1	345234	994	valid	expXId
4	2	0	94	46	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	2	rightHand	347399	347699	3	3	0	1	348665	1266	valid	expXId
4	2	0	95	47	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	350745	350855	3	3	0	1	352420	1675	valid	expXId
4	2	0	96	48	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	1	leftHand	353904	354204	4	4	1	1	355604	1700	valid	expXId
4	2	0	49	49	1	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	357249	357549	3	3	2	99	358496	1247	wrong limb	expXId
4	2	0	86	50	1	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	360595	360705	4	4	1	1	361787	1192	valid	expXId
4	2	0	49	51	2	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	363754	364054	1	1	0	1	364793	1039	valid	expXId
4	3	1	999	1	0	1	hands parallel	2	feet crossed	-1000	1	oneTouch	1	leftHand	5	none	437636	438637	1	1	0	1	439233	1597	valid	expXId
4	3	1	999	2	0	1	hands parallel	2	feet crossed	1000	1	oneTouch	4	rightFoot	5	none	441688	442688	3	4	1	1	442844	1156	two reactions	expXId
4	3	1	999	3	0	1	hands parallel	2	feet crossed	1000	1	oneTouch	2	rightHand	5	none	445740	446740	2	2	1	1	446919	1179	valid	expXId
4	3	1	999	4	0	1	hands parallel	2	feet crossed	-1000	1	oneTouch	4	rightFoot	5	none	449792	450792	3	4	0	1	450744	952	valid	expXId
4	3	1	999	5	0	1	hands parallel	2	feet crossed	-1000	1	oneTouch	3	leftFoot	5	none	453844	454844	4	3	0	1	454995	1151	valid	expXId
4	3	0	97	1	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	461042	461342	2	2	1	1	462368	1326	block start	expXId
4	3	0	98	2	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	464385	464495	2	2	1	1	465366	981	valid	expXId
4	3	0	99	3	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	467547	467657	3	4	0	1	469573	2026	valid	expXId
4	3	0	100	4	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	470706	471006	2	2	1	1	471873	1167	valid	expXId
4	3	0	101	5	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	474064	474174	1	1	0	1	475134	1070	valid	expXId
4	3	0	102	6	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	477223	477523	4	3	0	1	478497	1274	valid	expXId
4	3	0	103	7	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	480567	480677	2	2	1	1	481439	872	valid	expXId
4	3	0	104	8	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	483728	484028	2	2	1	1	484986	1258	valid	expXId
4	3	0	105	9	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	487071	487181	1	1	0	1	488087	1016	valid	expXId
4	3	0	106	10	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	490232	490342	4	3	0	0	491938	1706	valid	expXId
4	3	0	107	11	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	493391	493691	3	4	0	1	494498	1107	valid	expXId
4	3	0	108	12	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	496737	497037	4	3	0	1	497607	870	valid	expXId
4	3	0	109	13	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	500081	500381	3	4	1	1	500778	697	valid	expXId
4	3	0	110	14	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	503428	503728	3	4	1	1	504180	752	valid	expXId
4	3	0	111	15	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	506774	506884	1	1	0	1	508410	1636	valid	expXId
4	3	0	112	16	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	509933	510233	4	3	0	1	510814	881	valid	expXId
4	3	0	113	17	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	513278	513578	4	3	0	1	514589	1311	valid	expXId
4	3	0	114	18	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	516624	516734	2	2	2	99	519185	2561	wrong limb	expXId
4	3	0	115	19	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	519783	520083	3	4	1	1	520794	1011	valid	expXId
4	3	0	116	20	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	523128	523238	4	3	0	1	524006	878	valid	expXId
4	3	0	117	21	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	526287	526587	3	4	0	1	527555	1268	valid	expXId
4	3	0	118	22	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	529633	529743	3	4	1	1	530981	1348	valid	expXId
4	3	0	119	23	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	532792	532902	4	3	0	1	533795	1003	valid	expXId
4	3	0	120	24	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	535951	536061	3	4	0	1	536773	822	valid	expXId
4	3	0	121	25	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	539110	539220	1	1	0	1	540434	1324	valid	expXId
4	3	0	122	26	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	542269	542569	1	1	0	1	543367	1098	valid	expXId
4	3	0	123	27	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	545613	545723	3	4	1	1	546460	847	valid	expXId
4	3	0	124	28	0	1	hands parallel	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	548773	548883	1	1	1	1	550027	1254	valid	expXId
4	3	0	125	29	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	551932	552232	4	3	0	1	553556	1624	valid	expXId
4	3	0	126	30	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	555278	555388	2	2	1	1	556343	1065	valid	expXId
4	3	0	127	31	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	558437	558547	4	3	0	1	559184	747	valid	expXId
4	3	0	128	32	0	1	hands parallel	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	561596	561706	1	1	1	1	562895	1299	valid	expXId
4	3	0	129	33	0	1	hands parallel	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	564755	565055	3	4	2	99	565985	1230	wrong limb	expXId
4	3	0	130	34	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	568098	568208	4	3	0	1	569414	1316	valid	expXId
4	3	0	131	35	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	571259	571559	1	1	0	1	572454	1195	valid	expXId
4	3	0	132	36	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	574603	574903	3	4	1	1	575507	904	valid	expXId
4	3	0	133	37	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	577950	578060	3	4	2	99	579426	1476	wrong limb	expXId
4	3	0	134	38	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	4	rightFoot	581109	581409	2	2	1	1	582410	1301	valid	expXId
4	3	0	135	39	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	584455	584755	2	2	1	1	585552	1097	valid	expXId
4	3	0	136	40	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	587799	587909	4	3	0	1	588589	790	valid	expXId
4	3	0	137	41	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	590960	591070	2	2	1	1	592057	1097	valid	expXId
4	3	0	138	42	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	594119	594419	4	3	0	1	596152	2033	valid	expXId
4	3	0	139	43	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	597464	597764	1	1	0	1	598576	1112	valid	expXId
4	3	0	140	44	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	600808	601108	2	2	1	1	601794	986	valid	expXId
4	3	0	141	45	0	1	hands parallel	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	604155	604455	1	1	1	1	605286	1131	valid	expXId
4	3	0	142	46	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	607501	607611	3	4	1	1	608555	1054	valid	expXId
4	3	0	143	47	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	610660	610770	2	2	1	1	611541	881	valid	expXId
4	3	0	144	48	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	613819	614119	1	1	0	1	614942	1123	valid	expXId
4	3	0	97	49	1	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	617164	617464	2	2	1	1	618831	1667	valid	expXId
4	3	0	114	50	1	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	620510	620620	1	1	0	0	622321	1811	valid	expXId
4	3	0	129	51	1	1	hands parallel	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	623669	623969	1	1	1	1	624943	1274	valid	expXId
4	3	0	133	52	1	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	627014	627124	3	4	2	99	628953	1939	two reactions	expXId
4	3	0	133	53	2	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	630173	630283	4	3	0	1	631773	1600	valid	expXId
4	4	0	145	1	0	1	hands parallel	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	637065	637175	4	3	0	0	638729	1664	block start	expXId
4	4	0	146	2	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	640223	640523	3	4	0	1	641066	843	valid	expXId
4	4	0	147	3	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	643569	643679	2	2	1	1	644831	1262	valid	expXId
4	4	0	148	4	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	646728	646838	3	4	1	1	647535	807	valid	expXId
4	4	0	149	5	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	649887	649997	4	3	0	1	650969	1082	valid	expXId
4	4	0	150	6	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	653046	653346	2	2	1	1	654415	1369	valid	expXId
4	4	0	151	7	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	656392	656502	1	1	0	1	657560	1168	valid	expXId
4	4	0	152	8	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	659551	659851	4	3	0	1	660438	887	valid	expXId
