subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPositionCode	handPosition	feetPositionCode	feetPosition	soa	touchesNo	noOfTouches	firstLimbCode	firstLimb	secondLimbCode	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
12	1	1	999	1	0	1	hands parallel	1	feet parallel	1000	1	oneTouch	1	leftHand	5	none	5377	6377	1	1	1	1	7157	1780	valid	expXId
12	1	1	999	2	0	1	hands parallel	1	feet parallel	-1000	2	twoTouches	3	leftFoot	1	leftHand	9416	10416	3	3	0	1	10473	1057	valid	expXId
12	1	1	999	3	0	1	hands parallel	1	feet parallel	-1000	2	twoTouches	3	leftFoot	4	rightFoot	13468	14468	3	3	0	1	14372	904	valid	expXId
12	1	1	999	4	0	1	hands parallel	1	feet parallel	1000	2	twoTouches	2	rightHand	4	rightFoot	17520	18520	2	2	1	1	18472	952	valid	expXId
12	1	1	999	5	0	1	hands parallel	1	feet parallel	1000	1	oneTouch	2	rightHand	5	none	21572	22572	2	2	1	1	22546	974	valid	expXId
12	1	0	1	1	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	30382	30682	3	3	0	1	31389	1007	block start	expXId
12	1	0	2	2	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	33727	34027	3	3	0	1	35139	1412	valid	expXId
12	1	0	3	3	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	2	rightHand	37073	37373	3	3	0	1	38313	1240	valid	expXId
12	1	0	4	4	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	40418	40528	2	2	1	1	41269	851	valid	expXId
12	1	0	5	5	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	43577	43877	4	4	1	1	44867	1290	valid	expXId
12	1	0	6	6	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	46923	47033	3	3	0	1	47796	873	valid	expXId
12	1	0	7	7	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	4	rightFoot	50082	50382	2	2	1	1	51016	934	valid	expXId
12	1	0	8	8	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	53427	53537	3	3	0	1	54354	927	valid	expXId
12	1	0	9	9	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	56586	56886	1	1	0	1	57465	879	valid	expXId
12	1	0	10	10	0	1	hands parallel	1	feet parallel	110	1	oneTouch	1	leftHand	5	none	59932	60042	1	1	1	1	60656	724	valid	expXId
12	1	0	11	11	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	63090	63200	4	4	1	1	64175	1085	valid	expXId
12	1	0	12	12	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	66249	66549	3	3	0	1	67012	763	valid	expXId
12	1	0	13	13	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	69595	69895	2	2	1	1	70449	854	valid	expXId
12	1	0	14	14	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	72940	73240	2	2	1	1	73751	811	valid	expXId
12	1	0	15	15	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	1	leftHand	76286	76586	4	4	1	1	77379	1093	valid	expXId
12	1	0	16	16	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	79631	79931	2	2	1	1	80412	781	valid	expXId
12	1	0	17	17	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	1	leftHand	82977	83087	2	2	1	1	83706	729	valid	expXId
12	1	0	18	18	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	86136	86246	2	2	1	1	86928	792	valid	expXId
12	1	0	19	19	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	89295	89595	4	4	1	1	90292	997	valid	expXId
12	1	0	20	20	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	92640	92750	2	2	1	1	93442	802	valid	expXId
12	1	0	21	21	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	95799	96099	1	1	0	1	96703	904	valid	expXId
12	1	0	22	22	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	99145	99255	4	4	1	1	100162	1017	valid	expXId
12	1	0	23	23	0	1	hands parallel	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	102303	102413	1	1	1	1	103154	851	valid	expXId
12	1	0	24	24	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	105462	105762	2	2	1	1	106401	939	valid	expXId
12	1	0	25	25	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	108808	108918	3	3	0	1	109888	1080	valid	expXId
12	1	0	26	26	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	111967	112267	4	4	1	1	112934	967	valid	expXId
12	1	0	27	27	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	115312	115612	4	4	0	1	116591	1279	valid	expXId
12	1	0	28	28	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	118658	118768	4	4	1	1	119747	1089	valid	expXId
12	1	0	29	29	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	121817	121927	4	4	0	1	122996	1179	valid	expXId
12	1	0	30	30	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	4	rightFoot	124976	125086	3	3	0	1	126370	1394	valid	expXId
12	1	0	31	31	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	128134	128244	4	4	0	1	129785	1651	valid	expXId
12	1	0	32	32	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	131293	131593	1	1	0	1	132238	945	valid	expXId
12	1	0	33	33	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	134639	134939	1	1	0	1	135413	774	valid	expXId
12	1	0	34	34	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	3	leftFoot	137984	138284	2	2	1	1	138911	927	valid	expXId
12	1	0	35	35	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	4	rightFoot	141330	141440	1	1	0	1	142859	1529	valid	expXId
12	1	0	36	36	0	1	hands parallel	1	feet parallel	300	2	twoTouches	1	leftHand	3	leftFoot	144489	144789	1	1	1	1	145681	1192	valid	expXId
12	1	0	37	37	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	147834	148134	3	3	0	1	148707	873	valid	expXId
12	1	0	38	38	0	1	hands parallel	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	151180	151480	1	1	1	1	151964	784	valid	expXId
12	1	0	39	39	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	154525	154635	2	2	1	1	155362	837	valid	expXId
12	1	0	40	40	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	157684	157794	4	4	1	1	158642	958	valid	expXId
12	1	0	41	41	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	160843	160953	3	3	0	1	161944	1101	valid	expXId
12	1	0	42	42	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	164002	164302	4	4	0	1	164858	856	valid	expXId
12	1	0	43	43	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	167347	167457	2	2	1	1	168233	886	valid	expXId
12	1	0	44	44	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	170506	170616	1	1	0	1	171294	788	valid	expXId
12	1	0	45	45	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	173665	173775	1	1	0	1	174910	1245	valid	expXId
12	1	0	46	46	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	176824	176934	3	3	0	1	177594	770	valid	expXId
12	1	0	47	47	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	179983	180093	1	1	0	1	181081	1098	valid	expXId
12	1	0	48	48	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	1	leftHand	183142	183442	3	3	0	1	184222	1080	valid	expXId
12	1	0	1	49	1	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	186487	186787	3	3	0	1	187325	838	valid	expXId
12	2	0	49	1	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	194005	194305	3	3	0	1	194897	892	block start	expXId
12	2	0	50	2	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	197350	197460	4	4	1	1	198287	937	valid	expXId
12	2	0	51	3	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	200509	200619	4	4	1	1	202505	1996	valid	expXId
12	2	0	52	4	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	4	rightFoot	203668	203778	1	1	0	1	204955	1287	valid	expXId
12	2	0	53	5	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	206827	207127	2	2	1	1	207624	797	valid	expXId
12	2	0	54	6	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	210172	210282	1	1	0	1	211344	1172	button pressed too long	expXId
12	2	0	55	7	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	213331	213441	3	3	0	1	214189	858	valid	expXId
12	2	0	56	8	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	216490	216600	1	1	1	0	217815	1325	valid	expXId
12	2	0	57	9	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	1	leftHand	219649	219949	3	3	0	1	220840	1191	valid	expXId
12	2	0	58	10	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	223008	223118	4	4	1	1	224313	1305	valid	expXId
12	2	0	59	11	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	226167	226277	3	3	0	1	228465	2298	valid	expXId
12	2	0	60	12	0	1	hands parallel	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	229326	229626	1	1	1	1	230067	741	valid	expXId
12	2	0	61	13	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	232671	232971	4	4	1	1	233807	1136	valid	expXId
12	2	0	62	14	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	236017	236317	4	4	0	1	236872	855	valid	expXId
12	2	0	63	15	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	239362	239662	1	1	0	1	240431	1069	valid	expXId
12	2	0	64	16	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	242708	242818	4	4	0	1	243662	954	valid	expXId
12	2	0	65	17	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	245867	245977	2	2	1	1	246655	788	valid	expXId
12	2	0	66	18	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	249026	249136	1	1	0	1	249928	902	valid	expXId
12	2	0	67	19	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	252184	252484	4	4	1	1	253538	1354	valid	expXId
12	2	0	68	20	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	255530	255640	2	2	1	1	256365	835	valid	expXId
12	2	0	69	21	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	2	rightHand	258689	258989	3	3	0	1	259712	1023	valid	expXId
12	2	0	70	22	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	262034	262334	1	1	0	1	262936	902	valid	expXId
12	2	0	71	23	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	265380	265490	3	3	2	99	266756	1376	wrong limb	expXId
12	2	0	72	24	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	268539	268839	2	2	1	1	269293	754	valid	expXId
12	2	0	73	25	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	271884	272184	3	3	0	1	272857	973	valid	expXId
12	2	0	74	26	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	275230	275530	3	3	0	1	276129	899	valid	expXId
12	2	0	75	27	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	4	rightFoot	278575	278875	2	2	1	1	279612	1037	valid	expXId
12	2	0	76	28	0	1	hands parallel	1	feet parallel	300	2	twoTouches	1	leftHand	3	leftFoot	281921	282221	1	1	1	1	282726	805	valid	expXId
12	2	0	77	29	0	1	hands parallel	1	feet parallel	110	1	oneTouch	1	leftHand	5	none	285266	285376	1	1	1	1	286151	885	valid	expXId
12	2	0	78	30	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	288425	288725	3	3	0	1	289532	1107	valid	expXId
12	2	0	79	31	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	291771	292071	4	4	1	1	292696	925	valid	expXId
12	2	0	80	32	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	295116	295416	2	2	1	1	295985	869	valid	expXId
12	2	0	81	33	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	298462	298762	4	4	0	1	299917	1455	valid	expXId
12	2	0	82	34	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	301807	301917	2	2	1	1	302537	730	valid	expXId
12	2	0	83	35	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	304966	305266	1	1	0	1	306151	1185	valid	expXId
12	2	0	84	36	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	308312	308422	4	4	1	1	309474	1162	valid	expXId
12	2	0	85	37	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	311470	311580	0	0	2	99	0	0	no reaction	expXId
12	2	0	86	38	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	1	leftHand	314629	314739	2	2	1	1	315560	931	valid	expXId
12	2	0	87	39	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	317788	317898	3	3	0	1	318704	916	valid	expXId
12	2	0	88	40	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	4	rightFoot	320947	321057	3	3	0	1	321902	955	valid	expXId
12	2	0	89	41	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	1	leftHand	324106	324406	4	4	1	1	325475	1369	valid	expXId
12	2	0	90	42	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	3	leftFoot	327451	327751	2	2	1	1	328338	887	valid	expXId
12	2	0	91	43	0	1	hands parallel	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	330797	330907	1	1	1	1	331758	961	valid	expXId
12	2	0	92	44	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	333956	334066	2	2	1	1	334793	837	valid	expXId
12	2	0	93	45	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	337115	337225	2	2	1	1	337852	737	valid	expXId
12	2	0	94	46	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	340274	340574	1	1	0	1	341108	834	valid	expXId
12	2	0	95	47	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	343619	343919	2	2	1	1	344467	848	valid	expXId
12	2	0	96	48	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	346965	347075	1	1	0	1	347751	786	button pressed too long	expXId
12	2	0	49	49	1	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	350124	350424	3	3	0	1	351094	970	valid	expXId
12	2	0	54	50	1	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	353469	353579	1	1	0	1	354207	738	valid	expXId
12	2	0	71	51	1	1	hands parallel	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	356628	356738	4	4	0	1	358271	1643	valid	expXId
12	2	0	85	52	1	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	359787	359897	0	0	2	99	0	0	no reaction	expXId
12	2	0	96	53	1	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	362946	363056	1	1	0	1	363920	974	valid	expXId
12	2	0	85	54	2	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	366105	366215	3	3	0	1	366985	880	valid	expXId
12	3	1	999	1	0	1	hands parallel	2	feet crossed	-1000	2	twoTouches	4	rightFoot	2	rightHand	418153	419153	0	0	2	99	0	0	no reaction	expXId
12	3	1	999	2	0	1	hands parallel	2	feet crossed	1000	2	twoTouches	2	rightHand	4	rightFoot	424204	425204	2	2	1	1	424945	741	two reactions	expXId
12	3	1	999	3	0	1	hands parallel	2	feet crossed	-1000	1	oneTouch	1	leftHand	5	none	428256	429256	1	1	0	1	429082	826	button pressed too long	expXId
12	3	1	999	4	0	1	hands parallel	2	feet crossed	-1000	2	twoTouches	1	leftHand	2	rightHand	432308	433308	1	1	0	1	433048	740	valid	expXId
12	3	1	999	5	0	1	hands parallel	2	feet crossed	-1000	2	twoTouches	3	leftFoot	2	rightHand	436360	437360	3	4	2	99	437368	1008	wrong limb	expXId
12	3	0	97	1	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	445943	446243	1	1	0	1	446789	846	block start	expXId
12	3	0	98	2	0	1	hands parallel	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	449289	449589	1	1	1	1	450427	1138	valid	expXId
12	3	0	99	3	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	452634	452934	1	1	2	99	453958	1324	wrong limb	expXId
12	3	0	100	4	0	1	hands parallel	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	455980	456090	1	1	1	1	456826	846	valid	expXId
12	3	0	101	5	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	459139	459439	4	3	0	1	460130	991	valid	expXId
12	3	0	102	6	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	462484	462784	1	1	0	1	463343	859	valid	expXId
12	3	0	103	7	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	465830	465940	4	3	2	99	466747	917	wrong limb	expXId
12	3	0	104	8	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	468989	469099	2	2	1	0	470224	1235	valid	expXId
12	3	0	105	9	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	472147	472257	1	1	0	1	473101	954	valid	expXId
12	3	0	106	10	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	475306	475416	1	1	0	1	476159	853	valid	expXId
12	3	0	107	11	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	478465	478765	1	1	0	1	479339	874	valid	expXId
12	3	0	108	12	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	481811	482111	0	0	2	99	0	0	no reaction	expXId
12	3	0	109	13	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	485156	485456	1	1	0	0	486462	1306	valid	expXId
12	3	0	110	14	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	488502	488612	2	2	1	1	489378	876	valid	expXId
12	3	0	111	15	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	491661	491771	4	3	0	0	492801	1140	valid	expXId
12	3	0	112	16	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	494820	495120	2	2	1	1	496023	1203	valid	expXId
12	3	0	113	17	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	498165	498275	2	2	1	1	499427	1262	valid	expXId
12	3	0	114	18	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	4	rightFoot	501324	501624	2	2	1	1	502242	918	valid	expXId
12	3	0	115	19	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	504670	504970	2	2	1	1	505628	958	valid	expXId
12	3	0	116	20	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	508015	508125	1	1	0	1	508817	802	valid	expXId
12	3	0	117	21	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	511174	511474	4	3	0	1	511932	758	button pressed too long	expXId
12	3	0	118	22	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	514519	514629	0	0	2	99	0	0	no reaction	expXId
12	3	0	119	23	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	517678	517788	2	2	1	1	518493	815	valid	expXId
12	3	0	120	24	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	520837	520947	4	3	2	99	521425	588	wrong limb	expXId
12	3	0	121	25	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	523996	524296	3	4	1	1	524982	986	valid	expXId
12	3	0	122	26	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	527342	527642	0	0	2	99	0	0	no reaction	expXId
12	3	0	123	27	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	530687	530987	1	1	0	1	531837	1150	button pressed too long	expXId
12	3	0	124	28	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	534033	534143	3	4	1	1	534702	669	valid	expXId
12	3	0	125	29	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	537192	537492	4	3	0	1	538169	977	valid	expXId
12	3	0	126	30	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	540537	540837	0	0	2	99	0	0	no reaction	expXId
12	3	0	127	31	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	543883	543993	4	3	0	1	544868	985	valid	expXId
12	3	0	128	32	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	547041	547341	2	2	1	1	547843	802	valid	expXId
12	3	0	129	33	0	1	hands parallel	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	550387	550687	1	1	1	1	551114	727	valid	expXId
12	3	0	130	34	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	553732	553842	4	3	0	1	555335	1603	valid	expXId
12	3	0	131	35	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	556891	557191	3	4	0	1	557657	766	valid	expXId
12	3	0	132	36	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	560237	560347	3	4	0	1	561002	765	valid	expXId
12	3	0	133	37	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	563396	563696	2	2	1	1	564284	888	valid	expXId
12	3	0	134	38	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	566741	566851	1	1	0	1	567594	853	valid	expXId
12	3	0	135	39	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	569900	570010	4	3	0	1	570725	825	two reactions	expXId
12	3	0	136	40	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	573059	573359	4	3	0	1	573991	932	valid	expXId
12	3	0	137	41	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	576404	576514	2	2	1	1	577229	825	valid	expXId
12	3	0	138	42	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	579563	579673	2	2	1	1	580670	1107	valid	expXId
12	3	0	139	43	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	582722	583022	2	2	1	1	583636	914	valid	expXId
12	3	0	140	44	0	1	hands parallel	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	586068	586178	1	1	1	1	587258	1190	valid	expXId
12	3	0	141	45	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	589227	589337	2	2	1	0	590328	1101	valid	expXId
12	3	0	142	46	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	592386	592686	4	3	0	0	593888	1502	valid	expXId
12	3	0	143	47	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	595731	595841	2	2	1	1	597279	1548	valid	expXId
12	3	0	144	48	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	598890	599000	4	3	0	1	599977	1087	valid	expXId
12	3	0	97	49	1	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	602049	602349	1	1	0	1	602909	860	valid	expXId
12	3	0	99	50	1	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	605394	605694	0	0	2	99	0	0	no reaction	expXId
12	3	0	103	51	1	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	608740	608850	3	4	1	1	609947	1207	valid	expXId
12	3	0	108	52	1	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	611899	612199	3	4	2	99	612772	873	two reactions	expXId
12	3	0	117	53	1	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	615244	615544	4	3	0	1	616014	770	button pressed too long	expXId
12	3	0	118	54	1	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	618590	618700	0	0	2	99	0	0	no reaction	expXId
12	3	0	120	55	1	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	621749	621859	3	4	1	1	622538	789	valid	expXId
12	3	0	122	56	1	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	624908	625208	4	3	0	1	625926	1018	valid	expXId
12	3	0	123	57	1	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	628253	628553	1	1	0	1	629182	929	valid	expXId
12	3	0	126	58	1	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	631599	631899	3	4	1	1	632534	935	valid	expXId
12	3	0	135	59	1	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	634944	635054	4	3	0	1	635667	723	valid	expXId
12	3	0	99	60	2	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	638103	638403	3	4	0	1	638819	716	valid	expXId
12	3	0	108	61	2	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	641448	641748	4	3	0	1	642434	986	valid	expXId
12	3	0	117	62	2	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	644794	645094	4	3	0	1	646288	1494	valid	expXId
12	3	0	118	63	2	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	648139	648249	4	3	0	1	649105	966	valid	expXId
