subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
3	1	1	999	1	0	2	2	-1000	1	2	343838	344838	0	0	2	99	0	0	no reaction	expXIc
3	1	1	999	2	0	2	2	-1000	4	2	350869	351869	3	4	0	1	353385	1516	valid	expXIc
3	1	1	999	3	0	2	2	1000	4	3	357284	358284	3	4	1	1	359278	994	valid	expXIc
3	1	1	999	4	0	2	2	-1000	3	1	363632	364632	4	3	0	1	365276	644	valid	expXIc
3	1	1	999	5	0	2	2	-1000	1	2	369946	370946	2	1	0	1	371135	189	valid	expXIc
3	1	0	1	1	0	2	2	-50	1	4	410333	410383	2	1	0	1	411600	1217	block start	expXIc
3	1	0	2	2	0	2	2	110	4	1	415681	415791	3	4	1	1	417171	1380	valid	expXIc
3	1	0	3	3	0	2	2	-110	1	4	421180	421290	2	1	0	1	422913	1623	valid	expXIc
3	1	0	4	4	0	2	2	-300	3	4	426695	426995	4	3	0	1	428048	1053	valid	expXIc
3	1	0	5	5	0	2	2	50	1	3	432293	432343	0	0	2	99	0	0	no reaction	expXIc
3	1	0	6	6	0	2	2	-110	3	1	437374	437484	4	3	0	1	437841	357	valid	expXIc
3	1	0	7	7	0	2	2	300	1	3	442839	443139	0	0	2	99	0	0	no reaction	expXIc
3	1	0	8	8	0	2	2	110	2	3	448171	448281	2	1	2	99	449208	927	wrong limb	expXIc
3	1	0	9	9	0	2	2	50	2	4	453636	453686	0	0	2	99	0	0	no reaction	expXIc
3	1	0	10	10	0	2	2	-300	1	4	458718	459018	0	0	2	99	0	0	no reaction	expXIc
3	1	0	11	11	0	2	2	300	4	1	464049	464349	3	4	1	1	464549	200	valid	expXIc
3	1	0	12	12	0	2	2	300	4	3	470314	470614	3	4	1	1	471590	976	valid	expXIc
3	1	0	13	13	0	2	2	-300	3	2	475929	476229	4	3	0	1	477440	1211	valid	expXIc
3	1	0	14	14	0	2	2	110	1	3	481560	481670	4	3	0	0	483053	1383	valid	expXIc
3	1	0	15	15	0	2	2	-50	1	2	487675	487725	2	1	0	1	487952	227	valid	expXIc
3	1	0	16	16	0	2	2	50	4	3	493073	493123	4	3	0	0	493417	294	valid	expXIc
3	1	0	17	17	0	2	2	-300	4	2	498655	498955	3	4	0	1	499217	262	valid	expXIc
3	1	0	18	18	0	2	2	-50	3	4	504336	504386	0	0	2	99	0	0	no reaction	expXIc
3	1	0	19	19	0	2	2	110	4	3	509418	509528	0	0	2	99	0	0	no reaction	expXIc
3	1	0	20	20	0	2	2	110	2	4	514566	514676	5	0	2	99	516028	1352	strange verbal response	expXIc
3	1	0	21	21	0	2	2	-110	4	2	521897	522007	0	0	2	99	0	0	no reaction	expXIc
3	1	0	22	22	0	2	2	50	4	1	527045	527095	0	0	2	99	0	0	no reaction	expXIc
3	1	0	23	23	0	2	2	-300	3	1	532127	532427	4	3	0	1	533737	1310	valid	expXIc
3	1	0	24	24	0	2	2	-50	3	2	537692	537742	0	0	2	99	0	0	no reaction	expXIc
3	1	0	25	25	0	2	2	-50	3	1	542774	542824	4	3	0	1	544577	1753	valid	expXIc
3	1	0	26	26	0	2	2	-50	4	2	548122	548172	1	2	1	0	550273	2101	valid	expXIc
3	1	0	27	27	0	2	2	-110	3	4	553537	553647	4	3	0	1	554817	1170	valid	expXIc
3	1	0	28	28	0	2	2	300	2	4	558935	559235	1	2	1	1	560588	1353	valid	expXIc
3	1	0	29	29	0	2	2	300	2	3	564567	564867	0	0	2	99	0	0	no reaction	expXIc
3	1	0	30	30	0	2	2	-110	3	2	569898	570008	4	3	0	1	571454	1446	valid	expXIc
3	1	0	31	31	0	2	2	50	2	3	575313	575363	0	0	2	99	0	0	no reaction	expXIc
3	1	0	32	32	0	2	2	50	2	1	580395	580445	0	0	2	99	0	0	no reaction	expXIc
3	1	0	33	33	0	2	2	-300	1	2	585477	585777	0	0	2	99	0	0	no reaction	expXIc
3	1	0	34	34	0	2	2	110	2	1	590813	590923	0	0	2	99	0	0	no reaction	expXIc
3	1	0	35	35	0	2	2	-110	1	2	595962	596072	1	2	1	0	597329	1257	valid	expXIc
3	1	0	36	36	0	2	2	300	2	1	601376	601676	1	2	1	1	602541	865	valid	expXIc
3	1	0	1	37	1	2	2	-50	1	4	607025	607075	1	2	2	99	609540	2465	wrong limb	expXIc
3	1	0	5	38	1	2	2	50	1	3	613423	613473	4	3	0	0	615813	2340	valid	expXIc
3	1	0	7	39	1	2	2	300	1	3	620370	620670	2	1	1	1	621817	1147	valid	expXIc
3	1	0	8	40	1	2	2	110	2	3	625968	626078	0	0	2	99	0	0	no reaction	expXIc
3	1	0	9	41	1	2	2	50	2	4	631117	631167	0	0	2	99	0	0	no reaction	expXIc
3	1	0	10	42	1	2	2	-300	1	4	636199	636499	0	0	2	99	0	0	no reaction	expXIc
3	1	0	18	43	1	2	2	-50	3	4	641530	641580	4	3	0	1	643192	1612	valid	expXIc
3	1	0	19	44	1	2	2	110	4	3	646978	647088	4	3	0	0	649034	1946	valid	expXIc
3	1	0	20	45	1	2	2	110	2	4	652427	652537	3	4	0	0	654743	2206	valid	expXIc
3	1	0	21	46	1	2	2	-110	4	2	657858	657968	0	0	2	99	0	0	no reaction	expXIc
3	1	0	22	47	1	2	2	50	4	1	663007	663057	0	0	2	99	0	0	no reaction	expXIc
3	1	0	24	48	1	2	2	-50	3	2	668088	668138	0	0	2	99	0	0	no reaction	expXIc
3	1	0	29	49	1	2	2	300	2	3	673170	673470	0	0	2	99	0	0	no reaction	expXIc
3	1	0	31	50	1	2	2	50	2	3	678509	678559	1	2	1	1	679589	1030	valid	expXIc
3	1	0	32	51	1	2	2	50	2	1	683891	683941	1	2	1	1	685908	1967	valid	expXIc
3	1	0	33	52	1	2	2	-300	1	2	689289	689589	0	0	2	99	0	0	no reaction	expXIc
3	1	0	34	53	1	2	2	110	2	1	694621	694731	2	1	0	0	696348	1617	valid	expXIc
