subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
10	1	1	999	1	0	2	1	-1000	3	1	227827	228827	3	3	0	1	230655	1828	valid	expXIc
10	1	1	999	2	0	2	1	-1000	3	4	235941	236941	0	0	2	99	0	0	no reaction	expXIc
10	1	1	999	3	0	2	1	-1000	3	4	242971	243971	0	0	2	99	0	0	no reaction	expXIc
10	1	1	999	4	0	2	1	-1000	1	4	250003	251003	0	0	2	99	0	0	no reaction	expXIc
10	1	1	999	5	0	2	1	1000	1	3	257042	258042	2	1	1	1	257967	-75	too early	expXIc
10	1	0	1	1	0	2	1	50	4	1	286116	286166	4	4	1	1	287975	1809	block start	expXIc
10	1	0	2	2	0	2	1	-300	1	2	291631	291931	2	1	0	1	292709	778	valid	expXIc
10	1	0	3	3	0	2	1	-50	1	4	297229	297279	2	1	0	1	298779	1500	valid	expXIc
10	1	0	4	4	0	2	1	-110	3	1	302678	302788	3	3	0	1	304460	1672	valid	expXIc
10	1	0	5	5	0	2	1	50	2	4	308826	308876	1	2	1	1	310452	1576	valid	expXIc
10	1	0	6	6	0	2	1	-110	3	2	316140	316250	3	3	0	1	318131	1881	valid	expXIc
10	1	0	7	7	0	2	1	-50	3	1	322921	322971	3	3	0	1	324381	1410	valid	expXIc
10	1	0	8	8	0	2	1	-110	1	4	328386	328496	2	1	0	1	329504	1008	valid	expXIc
10	1	0	9	9	0	2	1	110	4	3	333768	333878	4	4	1	1	336016	2138	valid	expXIc
10	1	0	10	10	0	2	1	300	4	1	339466	339766	4	4	1	1	340582	816	valid	expXIc
10	1	0	11	11	0	2	1	-110	1	2	345064	345174	2	1	0	1	346183	1009	valid	expXIc
10	1	0	12	12	0	2	1	-50	3	4	350496	350546	4	4	1	0	351973	1427	valid	expXIc
10	1	0	13	13	0	2	1	-300	4	2	355794	356094	4	4	0	1	357025	931	valid	expXIc
10	1	0	14	14	0	2	1	300	2	3	361392	361692	4	4	2	99	363064	1372	wrong limb	expXIc
10	1	0	15	15	0	2	1	110	4	1	367024	367134	0	0	2	99	0	0	no reaction	expXIc
10	1	0	16	16	0	2	1	-300	3	2	372172	372472	3	3	0	1	373270	798	valid	expXIc
10	1	0	17	17	0	2	1	110	1	3	377787	377897	2	1	1	1	379197	1300	valid	expXIc
10	1	0	18	18	0	2	1	110	2	3	383352	383462	1	2	1	1	384414	952	valid	expXIc
10	1	0	19	19	0	2	1	300	2	1	390300	390600	1	2	1	1	391125	525	valid	expXIc
10	1	0	20	20	0	2	1	50	2	3	396498	396548	1	2	1	1	398041	1493	valid	expXIc
10	1	0	21	21	0	2	1	300	2	4	403929	404229	1	2	1	1	405005	776	valid	expXIc
10	1	0	22	22	0	2	1	110	2	1	410077	410187	1	2	1	1	411625	1438	valid	expXIc
10	1	0	23	23	0	2	1	110	2	4	415792	415902	1	2	1	1	417646	1744	valid	expXIc
10	1	0	24	24	0	2	1	-300	1	4	421956	422256	2	1	0	1	423065	809	valid	expXIc
10	1	0	25	25	0	2	1	50	4	3	427588	427638	3	3	0	0	429480	1842	valid	expXIc
10	1	0	26	26	0	2	1	300	4	3	433319	433619	4	4	1	1	434475	856	valid	expXIc
10	1	0	27	27	0	2	1	-50	4	2	438984	439034	4	4	0	1	440439	1405	valid	expXIc
10	1	0	28	28	0	2	1	-110	4	2	444416	444526	4	4	0	1	445559	1033	valid	expXIc
10	1	0	29	29	0	2	1	-300	3	4	449897	450197	3	3	0	1	451062	865	valid	expXIc
10	1	0	30	30	0	2	1	-50	3	2	455462	455512	4	4	2	99	457551	2039	wrong limb	expXIc
10	1	0	31	31	0	2	1	-300	3	1	461060	461360	3	3	0	1	462474	1114	valid	expXIc
10	1	0	32	32	0	2	1	300	1	3	466709	467009	2	1	1	1	467833	824	valid	expXIc
