subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
11	1	0	22	22	0	2	2	-110	1	4	438389	438499	2	1	0	1	439882	1383	valid	expXIc
11	1	0	23	23	0	2	2	-300	3	4	443871	444171	4	3	0	1	445019	848	valid	expXIc
11	1	0	24	24	0	2	2	300	2	3	449452	449752	1	2	1	1	450536	784	valid	expXIc
11	1	0	25	25	0	2	2	-110	3	1	455084	455194	4	3	0	1	456124	930	valid	expXIc
11	1	0	26	26	0	2	2	50	2	3	460482	460532	1	2	1	1	461561	1029	valid	expXIc
11	1	0	27	27	0	2	2	110	2	3	465830	465940	1	2	1	1	466049	109	valid	expXIc
11	1	0	28	28	0	2	2	-50	3	2	471495	471545	1	2	1	0	472888	1343	valid	expXIc
11	1	0	29	29	0	2	2	300	4	3	476910	477210	3	4	1	1	478076	866	valid	expXIc
11	1	0	30	30	0	2	2	-50	4	2	482575	482625	1	2	1	0	483838	1213	valid	expXIc
11	1	0	31	31	0	2	2	50	4	1	487957	488007	3	4	1	1	489167	1160	valid	expXIc
11	1	0	32	32	0	2	2	-50	1	4	493338	493388	3	4	1	0	494366	978	valid	expXIc
11	1	0	33	33	0	2	2	50	1	3	498703	498753	0	0	2	99	0	0	no reaction	expXIc
11	1	0	34	34	0	2	2	-50	1	2	503785	503835	2	1	0	1	505579	1744	valid	expXIc
11	1	0	35	35	0	2	2	-110	3	4	509216	509326	4	3	0	1	511100	1774	valid	expXIc
11	1	0	36	36	0	2	2	-50	3	1	515464	515514	2	1	1	0	516855	1341	valid	expXIc
11	1	0	1	37	1	2	2	300	2	4	520896	521196	1	2	1	1	522258	1062	valid	expXIc
11	1	0	19	38	1	2	2	110	1	3	526561	526671	2	1	1	1	527810	1139	valid	expXIc
11	1	0	33	39	1	2	2	50	1	3	532126	532176	2	1	1	1	533275	1099	valid	expXIc
11	2	0	37	1	0	2	2	-300	4	2	543672	543972	3	4	0	1	544959	987	block start	expXIc
11	2	0	38	2	0	2	2	110	4	3	549270	549380	3	4	1	1	550570	1190	valid	expXIc
11	2	0	39	3	0	2	2	-110	3	1	554735	554845	4	3	0	1	556055	1210	valid	expXIc
11	2	0	40	4	0	2	2	300	1	3	560167	560467	2	1	1	1	561365	898	valid	expXIc
11	2	0	41	5	0	2	2	-300	1	4	565865	566165	2	1	0	1	566944	779	valid	expXIc
11	2	0	42	6	0	2	2	-50	3	2	571463	571513	1	2	1	0	573105	1592	valid	expXIc
11	2	0	43	7	0	2	2	300	4	1	577811	578111	3	4	1	1	579015	904	valid	expXIc
11	2	0	44	8	0	2	2	110	4	1	583392	583502	3	4	1	1	584745	1243	valid	expXIc
11	2	0	45	9	0	2	2	-300	3	1	588957	589257	4	3	0	1	590158	901	valid	expXIc
11	2	0	46	10	0	2	2	-50	4	2	594538	594588	1	2	1	0	596143	1555	valid	expXIc
11	2	0	47	11	0	2	2	-50	1	2	599954	600004	0	0	2	99	0	0	no reaction	expXIc
11	2	0	48	12	0	2	2	300	2	4	605035	605335	0	0	2	99	0	0	no reaction	expXIc
11	2	0	49	13	0	2	2	300	2	3	610367	610667	1	2	1	1	611611	944	valid	expXIc
11	2	0	50	14	0	2	2	-110	3	4	616048	616158	3	4	1	0	617441	1283	valid	expXIc
11	2	0	51	15	0	2	2	50	4	3	621530	621580	4	3	0	0	623205	1625	valid	expXIc
11	2	0	52	16	0	2	2	50	4	1	627028	627078	0	0	2	99	0	0	no reaction	expXIc
11	2	0	53	17	0	2	2	-50	1	4	632110	632160	3	4	1	0	633790	1630	valid	expXIc
11	2	0	54	18	0	2	2	-110	1	2	637625	637735	1	2	1	0	639312	1577	valid	expXIc
11	2	0	55	19	0	2	2	-300	1	2	643090	643390	2	1	0	1	644438	1048	valid	expXIc
11	2	0	56	20	0	2	2	50	2	4	648571	648621	1	2	1	1	649754	1133	valid	expXIc
11	2	0	57	21	0	2	2	300	2	1	653936	654236	1	2	1	1	655159	923	valid	expXIc
11	2	0	58	22	0	2	2	-300	3	4	659584	659884	4	3	0	1	660734	850	valid	expXIc
11	2	0	59	23	0	2	2	300	4	3	665149	665449	3	4	1	1	666271	822	valid	expXIc
11	2	0	60	24	0	2	2	-110	1	4	670764	670874	2	1	0	1	672021	1147	valid	expXIc
11	2	0	61	25	0	2	2	50	2	1	676229	676279	1	2	1	1	677681	1402	valid	expXIc
11	2	0	62	26	0	2	2	-300	3	2	682127	682427	4	3	0	1	683251	824	valid	expXIc
11	2	0	63	27	0	2	2	-50	3	4	687725	687775	3	4	1	0	689785	2010	valid	expXIc
11	2	0	64	28	0	2	2	-50	3	1	693390	693440	0	0	2	99	0	0	no reaction	expXIc
11	2	0	65	29	0	2	2	110	1	3	698472	698582	0	0	2	99	0	0	no reaction	expXIc
11	2	0	66	30	0	2	2	110	2	3	703625	703735	1	2	1	1	704537	802	valid	expXIc
11	2	0	67	31	0	2	2	110	2	4	709073	709183	1	2	1	1	710066	883	valid	expXIc
11	2	0	68	32	0	2	2	-110	3	2	714471	714581	4	3	0	1	715858	1277	valid	expXIc
11	2	0	69	33	0	2	2	50	1	3	719953	720003	0	0	2	99	0	0	no reaction	expXIc
11	2	0	70	34	0	2	2	-110	4	2	725034	725144	3	4	0	1	726065	921	valid	expXIc
11	2	0	71	35	0	2	2	110	2	1	730449	730559	1	2	1	1	732177	1618	valid	expXIc
11	2	0	72	36	0	2	2	50	2	3	736047	736097	1	2	1	1	737500	1403	valid	expXIc
11	2	0	37	37	1	2	2	-300	4	2	741412	741712	3	4	0	1	742674	962	valid	expXIc
11	2	0	47	38	1	2	2	-50	1	2	747060	747110	0	0	2	99	0	0	no reaction	expXIc
11	2	0	48	39	1	2	2	300	2	4	752142	752442	1	2	1	1	753413	971	valid	expXIc
11	2	0	52	40	1	2	2	50	4	1	758373	758423	0	0	2	99	0	0	no reaction	expXIc
11	2	0	64	41	1	2	2	-50	3	1	763455	763505	4	3	0	1	764745	1240	valid	expXIc
11	2	0	65	42	1	2	2	110	1	3	768903	769013	0	0	2	99	0	0	no reaction	expXIc
11	2	0	69	43	1	2	2	50	1	3	774052	774102	2	1	1	1	775356	1254	valid	expXIc
11	2	0	47	44	2	2	2	-50	1	2	779583	779633	1	2	1	0	781030	1397	valid	expXIc
11	2	0	52	45	2	2	2	50	4	1	784948	784998	2	1	0	0	786517	1519	valid	expXIc
11	2	0	65	46	2	2	2	110	1	3	790363	790473	2	1	1	1	791772	1299	valid	expXIc
11	3	1	999	1	0	2	1	1000	4	1	866388	867388	4	4	1	1	868155	767	valid	expXIc
11	3	1	999	2	0	2	1	-1000	1	2	873403	874403	2	1	0	1	875336	933	valid	expXIc
11	3	1	999	3	0	2	1	1000	2	4	879767	880767	1	2	1	1	881775	1008	valid	expXIc
11	3	1	999	4	0	2	1	-1000	4	2	886565	887565	4	4	0	1	888567	1002	valid	expXIc
11	3	1	999	5	0	2	1	-1000	3	4	892896	893896	3	3	0	1	894903	1007	valid	expXIc
11	3	0	73	1	0	2	1	300	4	1	902527	902827	4	4	1	1	903658	831	block start	expXIc
11	3	0	74	2	0	2	1	-110	1	4	908108	908218	2	1	0	1	909446	1228	valid	expXIc
11	3	0	75	3	0	2	1	50	4	3	913556	913606	4	4	1	1	914728	1122	valid	expXIc
11	3	0	76	4	0	2	1	-110	3	2	918938	919048	1	2	1	0	920188	1140	valid	expXIc
11	3	0	77	5	0	2	1	-110	3	4	924336	924446	3	3	0	1	925560	1114	valid	expXIc
11	3	0	78	6	0	2	1	-50	1	4	929634	929684	1	2	2	99	931159	1475	wrong limb	expXIc
11	3	0	79	7	0	2	1	110	2	3	935116	935226	1	2	1	1	936445	1219	valid	expXIc
11	3	0	80	8	0	2	1	300	2	3	940498	940798	1	2	1	1	941694	896	valid	expXIc
11	3	0	81	9	0	2	1	110	1	3	946262	946372	2	1	1	1	947591	1219	valid	expXIc
11	3	0	82	10	0	2	1	300	4	3	951694	951994	4	4	1	1	952809	815	valid	expXIc
11	3	0	83	11	0	2	1	-300	1	2	957209	957509	2	1	0	1	958450	941	valid	expXIc
11	3	0	84	12	0	2	1	-300	3	2	962924	963224	3	3	0	1	964184	960	valid	expXIc
11	3	0	85	13	0	2	1	-300	4	2	968622	968922	4	4	0	1	969772	850	valid	expXIc
11	3	0	86	14	0	2	1	-300	3	4	974270	974570	3	3	0	1	975338	768	valid	expXIc
11	3	0	87	15	0	2	1	-110	4	2	979868	979978	1	2	1	0	981587	1609	valid	expXIc
11	3	0	88	16	0	2	1	-300	1	4	985749	986049	2	1	0	1	986951	902	valid	expXIc
11	3	0	89	17	0	2	1	-110	3	1	991498	991608	3	3	0	1	992908	1300	valid	expXIc
11	3	0	90	18	0	2	1	110	4	1	997229	997339	2	1	0	0	998760	1421	valid	expXIc
11	3	0	91	19	0	2	1	110	4	3	1002727	1002837	4	4	1	1	1003757	920	valid	expXIc
11	3	0	92	20	0	2	1	110	2	4	1008159	1008269	4	4	0	0	1009628	1359	valid	expXIc
11	3	0	93	21	0	2	1	-50	4	2	1013624	1013674	4	4	0	1	1014789	1115	valid	expXIc
11	3	0	94	22	0	2	1	-50	3	4	1018972	1019022	4	4	1	0	1020826	1804	valid	expXIc
11	3	0	95	23	0	2	1	50	1	3	1024370	1024420	2	1	1	1	1025904	1484	valid	expXIc
11	3	0	96	24	0	2	1	50	4	1	1029735	1029785	4	4	1	1	1031224	1439	valid	expXIc
11	3	0	97	25	0	2	1	-50	3	2	1035133	1035183	1	2	1	0	1036754	1571	valid	expXIc
11	3	0	98	26	0	2	1	300	2	1	1041765	1042065	1	2	1	1	1043085	1020	valid	expXIc
11	3	0	99	27	0	2	1	50	2	1	1047446	1047496	2	1	0	0	1048980	1484	valid	expXIc
11	3	0	100	28	0	2	1	300	2	4	1052861	1053161	1	2	1	1	1054041	880	valid	expXIc
11	3	0	101	29	0	2	1	-50	1	2	1058459	1058509	2	1	0	1	1059860	1351	valid	expXIc
11	3	0	102	30	0	2	1	-300	3	1	1063841	1064141	3	3	0	1	1064995	854	valid	expXIc
11	3	0	103	31	0	2	1	50	2	4	1069406	1069456	1	2	1	1	1070850	1394	valid	expXIc
11	3	0	104	32	0	2	1	300	1	3	1074787	1075087	2	1	1	1	1076090	1003	valid	expXIc
11	3	0	105	33	0	2	1	50	2	3	1080452	1080502	1	2	1	1	1081797	1295	valid	expXIc
11	3	0	106	34	0	2	1	-110	1	2	1085818	1085928	2	1	0	1	1087239	1311	valid	expXIc
11	3	0	107	35	0	2	1	110	2	1	1091332	1091442	2	1	0	0	1092856	1414	valid	expXIc
11	3	0	108	36	0	2	1	-50	3	1	1096780	1096830	2	1	1	0	1098386	1556	valid	expXIc
11	3	0	73	37	1	2	1	300	4	1	1102678	1102978	4	4	1	1	1103924	946	valid	expXIc
11	3	0	78	38	1	2	1	-50	1	4	1108326	1108376	4	4	1	0	1109943	1567	valid	expXIc
11	4	0	109	1	0	2	1	50	4	1	1118556	1118606	2	1	0	0	1120420	1814	block start	expXIc
11	4	0	110	2	0	2	1	110	4	3	1124071	1124181	4	4	1	1	1125206	1025	valid	expXIc
11	4	0	111	3	0	2	1	-300	3	4	1129536	1129836	3	3	0	1	1130694	858	valid	expXIc
11	4	0	112	4	0	2	1	-110	3	1	1135068	1135178	3	3	0	1	1136100	922	valid	expXIc
11	4	0	113	5	0	2	1	-50	3	1	1140632	1140682	3	3	0	1	1141909	1227	valid	expXIc
11	4	0	114	6	0	2	1	-110	4	2	1145964	1146074	4	4	0	1	1147658	1584	valid	expXIc
11	4	0	115	7	0	2	1	300	1	3	1151429	1151729	2	1	1	1	1152624	895	valid	expXIc
11	4	0	116	8	0	2	1	50	1	3	1157160	1157210	2	1	1	1	1158311	1101	valid	expXIc
11	4	0	117	9	0	2	1	-50	1	4	1162508	1162558	2	1	0	1	1163634	1076	valid	expXIc
11	4	0	118	10	0	2	1	110	2	3	1167874	1167984	1	2	1	1	1168907	923	valid	expXIc
11	4	0	119	11	0	2	1	-300	3	1	1173305	1173605	3	3	0	1	1174501	896	valid	expXIc
11	4	0	120	12	0	2	1	50	4	3	1178970	1179020	4	4	1	1	1180296	1276	valid	expXIc
11	4	0	121	13	0	2	1	300	4	3	1186001	1186301	4	4	1	1	1187075	774	valid	expXIc
11	4	0	122	14	0	2	1	-110	3	2	1191916	1192026	2	1	2	99	1193740	1714	wrong limb	expXIc
11	4	0	123	15	0	2	1	110	2	1	1197414	1197524	2	1	0	0	1199140	1616	valid	expXIc
11	4	0	124	16	0	2	1	-50	3	2	1202862	1202912	3	3	0	1	1204642	1730	valid	expXIc
11	4	0	125	17	0	2	1	-50	4	2	1208460	1208510	4	4	0	1	1209837	1327	valid	expXIc
11	4	0	126	18	0	2	1	50	2	1	1213792	1213842	1	2	1	1	1215944	2102	valid	expXIc
11	4	0	127	19	0	2	1	-300	4	2	1219423	1219723	4	4	0	1	1220676	953	valid	expXIc
11	4	0	128	20	0	2	1	50	2	4	1225005	1225055	1	2	1	1	1226726	1671	valid	expXIc
11	4	0	129	21	0	2	1	300	4	1	1230337	1230637	4	4	1	1	1231634	997	valid	expXIc
11	4	0	130	22	0	2	1	-300	3	2	1235918	1236218	3	3	0	1	1237072	854	valid	expXIc
11	4	0	131	23	0	2	1	110	2	4	1241600	1241710	1	2	1	1	1243430	1720	valid	expXIc
11	4	0	132	24	0	2	1	-110	1	2	1248314	1248424	2	1	0	1	1250177	1753	valid	expXIc
11	4	0	133	25	0	2	1	-110	1	4	1254146	1254256	2	1	0	1	1255320	1064	valid	expXIc
11	4	0	134	26	0	2	1	300	2	3	1259577	1259877	1	2	1	1	1260841	964	valid	expXIc
11	4	0	135	27	0	2	1	300	2	4	1265375	1265675	1	2	1	1	1266650	975	valid	expXIc
11	4	0	136	28	0	2	1	110	4	1	1271007	1271117	2	1	0	0	1272485	1368	valid	expXIc
11	4	0	137	29	0	2	1	-300	1	2	1276605	1276905	2	1	0	1	1277922	1017	valid	expXIc
11	4	0	138	30	0	2	1	110	1	3	1282170	1282280	2	1	1	1	1283555	1275	valid	expXIc
11	4	0	139	31	0	2	1	50	2	3	1287651	1287701	1	2	1	1	1288803	1102	valid	expXIc
11	4	0	140	32	0	2	1	300	2	1	1293000	1293300	1	2	1	1	1294314	1014	valid	expXIc
11	4	0	141	33	0	2	1	-110	3	4	1298548	1298658	3	3	0	1	1299866	1208	valid	expXIc
11	4	0	142	34	0	2	1	-300	1	4	1303996	1304296	2	1	0	1	1305325	1029	valid	expXIc
11	4	0	143	35	0	2	1	-50	1	2	1309644	1309694	2	1	0	1	1310846	1152	valid	expXIc
11	4	0	144	36	0	2	1	-50	3	4	1315076	1315126	3	3	0	1	1316752	1626	valid	expXIc
11	4	0	109	37	1	2	1	50	4	1	1320624	1320674	2	1	0	0	1321965	1291	valid	expXIc
11	4	0	122	38	1	2	1	-110	3	2	1325989	1326099	3	3	0	1	1327447	1348	valid	expXIc
11	5	1	999	1	0	1	2	1000	1	3	1419675	1420675	1	1	1	1	1420568	-107	too early	expXIc
11	5	1	999	2	0	1	2	1000	4	3	1426439	1427439	3	4	1	1	1428667	1228	valid	expXIc
11	5	1	999	3	0	1	2	-1000	3	1	1433754	1434754	4	3	0	1	1435752	998	valid	expXIc
11	5	1	999	4	0	1	2	1000	2	1	1440068	1441068	2	2	1	1	1442104	1036	valid	expXIc
11	5	1	999	5	0	1	2	1000	2	3	1446650	1447650	2	2	1	1	1448683	1033	valid	expXIc
11	5	0	145	1	0	1	2	-50	3	1	1455930	1455980	4	3	0	1	1457702	1722	block start	expXIc
11	5	0	146	2	0	1	2	50	2	3	1461828	1461878	2	2	1	1	1463121	1243	valid	expXIc
11	5	0	147	3	0	1	2	300	2	1	1467493	1467793	2	2	1	1	1469026	1233	valid	expXIc
11	5	0	148	4	0	1	2	-50	1	2	1473091	1473141	2	2	1	0	1474973	1832	valid	expXIc
11	5	0	149	5	0	1	2	110	2	3	1478639	1478749	2	2	1	1	1479851	1102	valid	expXIc
11	5	0	150	6	0	1	2	110	4	3	1484121	1484231	3	4	1	1	1485341	1110	valid	expXIc
11	5	0	151	7	0	1	2	-300	1	2	1489552	1489852	1	1	0	1	1490731	879	valid	expXIc
11	5	0	152	8	0	1	2	300	2	3	1495184	1495484	2	2	1	1	1496469	985	valid	expXIc
11	5	0	153	9	0	1	2	-50	3	2	1500815	1500865	2	2	1	0	1502850	1985	valid	expXIc
11	5	0	154	10	0	1	2	50	2	1	1506330	1506380	2	2	1	1	1507941	1561	valid	expXIc
11	5	0	155	11	0	1	2	110	4	1	1511778	1511888	1	1	0	0	1513258	1370	valid	expXIc
11	5	0	156	12	0	1	2	-110	1	4	1517293	1517403	1	1	0	1	1518561	1158	valid	expXIc
11	5	0	157	13	0	1	2	-110	4	2	1523125	1523235	2	2	1	0	1524464	1229	valid	expXIc
11	5	0	158	14	0	1	2	110	2	4	1528556	1528666	2	2	1	1	1529792	1126	valid	expXIc
11	5	0	159	15	0	1	2	300	4	1	1533838	1534138	3	4	1	1	1535131	993	valid	expXIc
11	5	0	160	16	0	1	2	-300	1	4	1539436	1539736	1	1	0	1	1540759	1023	valid	expXIc
11	5	0	161	17	0	1	2	50	4	3	1545051	1545101	3	4	1	1	1546592	1491	valid	expXIc
11	5	0	162	18	0	1	2	50	4	1	1550482	1550532	3	4	1	1	1552034	1502	valid	expXIc
11	5	0	163	19	0	1	2	110	1	3	1555881	1555991	1	1	1	1	1557190	1199	valid	expXIc
11	5	0	164	20	0	1	2	300	2	4	1561296	1561596	2	2	1	1	1562595	999	valid	expXIc
11	5	0	165	21	0	1	2	-300	3	1	1566944	1567244	4	3	0	1	1568262	1018	valid	expXIc
11	5	0	166	22	0	1	2	-300	3	2	1572525	1572825	4	3	0	1	1573737	912	valid	expXIc
11	5	0	167	23	0	1	2	-300	3	4	1578207	1578507	4	3	0	1	1579397	890	valid	expXIc
11	5	0	168	24	0	1	2	-50	1	4	1583788	1583838	1	1	0	1	1585326	1488	valid	expXIc
11	5	0	169	25	0	1	2	50	2	4	1589103	1589153	2	2	1	1	1590337	1184	valid	expXIc
11	5	0	170	26	0	1	2	-110	1	2	1594485	1594595	1	1	0	1	1595702	1107	valid	expXIc
11	5	0	171	27	0	1	2	-110	3	4	1599916	1600026	4	3	0	1	1600994	968	valid	expXIc
11	5	0	172	28	0	1	2	-300	4	2	1605281	1605581	3	4	0	1	1606575	994	valid	expXIc
11	5	0	173	29	0	1	2	-50	4	2	1610946	1610996	3	4	0	1	1612401	1405	valid	expXIc
11	5	0	174	30	0	1	2	-110	3	1	1616311	1616421	4	3	0	1	1617598	1177	valid	expXIc
11	5	0	175	31	0	1	2	-50	3	4	1621726	1621776	4	3	0	1	1623240	1464	valid	expXIc
11	5	0	176	32	0	1	2	300	1	3	1627074	1627374	1	1	1	1	1628373	999	valid	expXIc
11	5	0	177	33	0	1	2	300	4	3	1632672	1632972	3	4	1	1	1634077	1105	valid	expXIc
11	5	0	178	34	0	1	2	50	1	3	1638304	1638354	1	1	1	1	1640152	1798	valid	expXIc
11	5	0	179	35	0	1	2	110	2	1	1644002	1644112	2	2	1	1	1645414	1302	valid	expXIc
11	5	0	180	36	0	1	2	-110	3	2	1649500	1649610	4	3	0	1	1650869	1259	valid	expXIc
11	5	0	145	37	1	1	2	-50	3	1	1655048	1655098	4	3	0	1	1656492	1394	valid	expXIc
11	6	0	181	1	0	1	2	300	2	4	1664462	1664762	2	2	1	1	1665832	1070	block start	expXIc
11	6	0	182	2	0	1	2	-300	3	1	1670144	1670444	4	3	0	1	1671344	900	valid	expXIc
11	6	0	183	3	0	1	2	110	1	3	1675725	1675835	1	1	1	1	1676991	1156	valid	expXIc
11	6	0	184	4	0	1	2	50	2	4	1681190	1681240	2	2	1	1	1683583	2343	valid	expXIc
11	6	0	185	5	0	1	2	-300	1	2	1686621	1686921	1	1	0	1	1687839	918	valid	expXIc
11	6	0	186	6	0	1	2	110	2	1	1692203	1692313	2	2	1	1	1693498	1185	valid	expXIc
11	6	0	187	7	0	1	2	50	2	1	1697718	1697768	1	1	0	0	1699232	1464	valid	expXIc
11	6	0	188	8	0	1	2	-110	3	1	1703133	1703243	4	3	0	1	1704707	1464	valid	expXIc
11	6	0	189	9	0	1	2	-50	3	4	1708631	1708681	4	3	0	1	1710829	2148	valid	expXIc
11	6	0	190	10	0	1	2	300	4	1	1714146	1714446	3	4	1	1	1715439	993	valid	expXIc
11	6	0	191	11	0	1	2	-300	3	4	1719761	1720061	4	3	0	1	1721869	1808	valid	expXIc
11	6	0	192	12	0	1	2	-110	4	2	1725376	1725486	2	2	1	0	1727292	1806	valid	expXIc
11	6	0	193	13	0	1	2	110	2	3	1730990	1731100	2	2	1	1	1732330	1230	valid	expXIc
11	6	0	194	14	0	1	2	50	2	3	1736372	1736422	2	2	1	1	1737868	1446	valid	expXIc
11	6	0	195	15	0	1	2	300	2	3	1742020	1742320	2	2	1	1	1743409	1089	valid	expXIc
11	6	0	196	16	0	1	2	-50	3	2	1747835	1747885	4	3	0	1	1749248	1363	valid	expXIc
11	6	0	197	17	0	1	2	300	4	3	1753183	1753483	3	4	1	1	1754354	871	valid	expXIc
11	6	0	198	18	0	1	2	110	4	1	1758731	1758841	3	4	1	1	1760187	1346	valid	expXIc
11	6	0	199	19	0	1	2	50	4	1	1764380	1764430	1	1	0	0	1766793	2363	valid	expXIc
11	6	0	200	20	0	1	2	-300	3	2	1770044	1770344	4	3	0	1	1771350	1006	valid	expXIc
11	6	0	201	21	0	1	2	-110	3	2	1775643	1775753	4	3	0	1	1777169	1416	valid	expXIc
11	6	0	202	22	0	1	2	-300	4	2	1781024	1781324	3	4	0	1	1782221	897	valid	expXIc
11	6	0	203	23	0	1	2	-110	1	4	1786772	1786882	1	1	0	1	1787961	1079	valid	expXIc
11	6	0	204	24	0	1	2	-110	1	2	1792220	1792330	1	1	0	1	1793490	1160	valid	expXIc
11	6	0	205	25	0	1	2	50	1	3	1798219	1798269	1	1	1	1	1799730	1461	valid	expXIc
11	6	0	206	26	0	1	2	300	2	1	1803567	1803867	2	2	1	1	1804851	984	valid	expXIc
11	6	0	207	27	0	1	2	300	1	3	1809232	1809532	1	1	1	1	1810400	868	valid	expXIc
11	6	0	208	28	0	1	2	-50	4	2	1814796	1814846	2	2	1	0	1816340	1494	valid	expXIc
11	6	0	209	29	0	1	2	50	4	3	1820261	1820311	3	4	1	1	1821739	1428	valid	expXIc
11	6	0	210	30	0	1	2	-50	1	2	1825660	1825710	1	1	0	1	1827779	2069	valid	expXIc
11	6	0	211	31	0	1	2	-50	1	4	1831574	1831624	1	1	0	1	1833252	1628	valid	expXIc
11	6	0	212	32	0	1	2	-300	1	4	1836939	1837239	1	1	0	1	1838232	993	valid	expXIc
11	6	0	213	33	0	1	2	110	4	3	1842520	1842630	3	4	1	1	1844720	2090	valid	expXIc
11	6	0	214	34	0	1	2	110	2	4	1848985	1849095	2	2	1	1	1850296	1201	valid	expXIc
11	6	0	215	35	0	1	2	-50	3	1	1854317	1854367	1	1	1	0	1856153	1786	valid	expXIc
11	6	0	216	36	0	1	2	-110	3	4	1860048	1860158	4	3	0	1	1861394	1236	valid	expXIc
11	6	0	181	37	1	1	2	300	2	4	1865480	1865780	2	2	1	1	1866632	852	valid	expXIc
11	7	1	999	1	0	1	1	-1000	4	2	1943638	1944638	4	4	0	1	1945483	845	valid	expXIc
11	7	1	999	2	0	1	1	1000	2	1	1949936	1950936	2	2	1	1	1952025	1089	valid	expXIc
11	7	1	999	3	0	1	1	1000	4	1	1956350	1957350	4	4	1	1	1958407	1057	valid	expXIc
11	7	1	999	4	0	1	1	1000	2	1	1962648	1963648	2	2	1	1	1964715	1067	valid	expXIc
11	7	1	999	5	0	1	1	-1000	1	2	1968963	1969963	1	1	0	1	1971287	1324	valid	expXIc
11	7	0	217	1	0	1	1	110	2	3	1978693	1978803	2	2	1	1	1979966	1163	block start	expXIc
11	7	0	218	2	0	1	1	-50	1	2	1984208	1984258	2	2	1	0	1986335	2077	valid	expXIc
11	7	0	219	3	0	1	1	50	1	3	1990506	1990556	1	1	1	1	1991823	1267	valid	expXIc
11	7	0	220	4	0	1	1	-110	3	4	1995854	1995964	3	3	0	1	1997331	1367	valid	expXIc
11	7	0	221	5	0	1	1	-110	4	2	2001552	2001662	4	4	0	1	2003129	1467	valid	expXIc
11	7	0	222	6	0	1	1	-50	3	2	2007633	2007683	2	2	1	0	2009059	1376	valid	expXIc
11	7	0	223	7	0	1	1	110	4	1	2013032	2013142	3	3	2	99	2014815	1673	wrong limb	expXIc
11	7	0	224	8	0	1	1	300	1	3	2019030	2019330	1	1	1	1	2020231	901	valid	expXIc
11	7	0	225	9	0	1	1	-50	3	1	2024512	2024562	3	3	0	1	2025813	1251	valid	expXIc
