subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
5	2	0	45	9	0	1	2	300	1	3	733388	733688	1	1	1	1	734506	818	valid	expXIc
5	2	0	46	10	0	1	2	110	1	3	739036	739146	1	1	1	1	740035	889	valid	expXIc
5	2	0	47	11	0	1	2	-110	1	4	744484	744594	1	1	0	1	745696	1102	valid	expXIc
5	2	0	48	12	0	1	2	300	2	3	749982	750282	2	2	1	1	751160	878	valid	expXIc
5	2	0	49	13	0	1	2	-300	3	4	755564	755864	4	3	0	1	756910	1046	valid	expXIc
5	2	0	50	14	0	1	2	-300	3	1	761195	761495	4	3	0	1	762617	1122	valid	expXIc
5	2	0	51	15	0	1	2	-110	4	2	766777	766887	3	4	0	1	768661	1774	valid	expXIc
5	2	0	52	16	0	1	2	300	4	3	772258	772558	3	4	1	1	774074	1516	valid	expXIc
5	2	0	53	17	0	1	2	110	4	1	778006	778116	3	4	1	1	779937	1821	valid	expXIc
5	2	0	54	18	0	1	2	50	4	1	783421	783471	3	4	1	1	785733	2262	valid	expXIc
5	2	0	55	19	0	1	2	-50	4	2	789586	789636	2	2	1	0	791085	1449	valid	expXIc
5	2	0	56	20	0	1	2	50	2	4	795018	795068	2	2	1	1	796148	1080	valid	expXIc
5	2	0	57	21	0	1	2	-50	3	2	800366	800416	4	3	0	1	802410	1994	valid	expXIc
5	2	0	58	22	0	1	2	300	2	1	805914	806214	2	2	1	1	807439	1225	valid	expXIc
5	2	0	59	23	0	1	2	-300	1	4	811529	811829	1	1	0	1	812798	969	valid	expXIc
5	2	0	60	24	0	1	2	-110	3	2	817160	817270	4	3	0	1	818153	883	valid	expXIc
5	2	0	61	25	0	1	2	-50	3	4	822558	822608	3	4	1	0	823973	1365	valid	expXIc
5	2	0	62	26	0	1	2	-50	1	4	827940	827990	1	1	0	1	828889	899	valid	expXIc
5	2	0	63	27	0	1	2	300	4	1	833322	833622	3	4	1	1	834569	947	valid	expXIc
5	2	0	64	28	0	1	2	-110	1	2	838986	839096	1	1	0	1	839994	898	valid	expXIc
5	2	0	65	29	0	1	2	-50	3	1	844368	844418	4	3	0	1	845760	1342	valid	expXIc
5	2	0	66	30	0	1	2	-300	1	2	849716	850016	1	1	0	1	850864	848	valid	expXIc
5	2	0	67	31	0	1	2	110	2	1	855364	855474	2	2	1	1	856402	928	valid	expXIc
5	2	0	68	32	0	1	2	-50	1	2	860796	860846	1	1	0	1	862238	1392	valid	expXIc
5	2	0	69	33	0	1	2	110	2	3	866194	866304	2	2	1	1	867344	1040	valid	expXIc
5	2	0	70	34	0	1	2	50	4	3	871609	871659	3	4	1	1	873187	1528	valid	expXIc
5	2	0	71	35	0	1	2	50	1	3	876974	877024	1	1	1	1	878118	1094	valid	expXIc
5	2	0	72	36	0	1	2	50	2	1	882322	882372	2	2	1	1	883885	1513	valid	expXIc
5	2	0	37	37	1	1	2	-300	3	2	887670	887970	4	3	0	1	888775	805	valid	expXIc
5	3	1	999	1	0	1	1	-1000	3	4	1027641	1028641	3	3	0	1	1028728	87	too early	expXIc
5	3	1	999	2	0	1	1	-1000	3	1	1033905	1034905	3	3	0	1	1035714	809	valid	expXIc
5	3	1	999	3	0	1	1	1000	4	3	1040253	1041253	4	4	1	1	1041969	716	valid	expXIc
5	3	1	999	4	0	1	1	1000	2	1	1046618	1047618	2	2	1	1	1048263	645	valid	expXIc
5	3	1	999	5	0	1	1	-1000	1	4	1052966	1053966	1	1	0	1	1054218	252	valid	expXIc
5	3	0	73	1	0	1	1	-110	3	1	1065345	1065455	3	3	0	1	1066589	1134	block start	expXIc
5	3	0	74	2	0	1	1	-50	1	2	1070876	1070926	1	1	0	1	1071933	1007	valid	expXIc
5	3	0	75	3	0	1	1	-50	3	1	1076241	1076291	3	3	0	1	1077424	1133	valid	expXIc
5	3	0	76	4	0	1	1	50	2	1	1081623	1081673	2	2	1	1	1082548	875	valid	expXIc
5	3	0	77	5	0	1	1	50	4	1	1086954	1087004	4	4	1	1	1088123	1119	valid	expXIc
5	3	0	78	6	0	1	1	-300	4	2	1092353	1092653	4	4	0	1	1093604	951	valid	expXIc
5	3	0	79	7	0	1	1	-110	4	2	1098251	1098361	4	4	0	1	1099730	1369	valid	expXIc
5	3	0	80	8	0	1	1	50	4	3	1103665	1103715	3	3	0	0	1105131	1416	valid	expXIc
5	3	0	81	9	0	1	1	-300	3	2	1109364	1109664	3	3	0	1	1110655	991	valid	expXIc
5	3	0	82	10	0	1	1	300	4	3	1114928	1115228	4	4	1	1	1115879	651	valid	expXIc
5	3	0	83	11	0	1	1	-50	3	2	1120477	1120527	3	3	0	1	1121551	1024	valid	expXIc
5	3	0	84	12	0	1	1	-50	3	4	1125775	1125825	4	4	1	0	1126905	1080	valid	expXIc
5	3	0	85	13	0	1	1	-50	1	4	1131106	1131156	1	1	0	1	1131969	813	valid	expXIc
5	3	0	86	14	0	1	1	-50	4	2	1136571	1136621	2	2	1	0	1137562	941	valid	expXIc
5	3	0	87	15	0	1	1	110	4	3	1142003	1142113	3	3	0	0	1144631	2518	valid	expXIc
5	3	0	88	16	0	1	1	110	2	1	1147984	1148094	2	2	1	1	1149019	925	valid	expXIc
5	3	0	89	17	0	1	1	-300	3	1	1153399	1153699	3	3	0	1	1154764	1065	valid	expXIc
5	3	0	90	18	0	1	1	50	2	4	1158947	1158997	2	2	1	1	1160429	1432	valid	expXIc
5	3	0	91	19	0	1	1	110	4	1	1164329	1164439	4	4	1	1	1165280	841	valid	expXIc
5	3	0	92	20	0	1	1	110	2	4	1169744	1169854	2	2	1	1	1170835	981	valid	expXIc
5	3	0	93	21	0	1	1	300	4	1	1175109	1175409	4	4	1	1	1176101	692	valid	expXIc
5	3	0	94	22	0	1	1	-110	1	4	1180723	1180833	1	1	0	1	1181948	1115	valid	expXIc
5	3	0	95	23	0	1	1	300	2	3	1186388	1186688	0	0	2	99	0	0	no reaction	expXIc
5	3	0	96	24	0	1	1	-300	3	4	1191720	1192020	3	3	0	1	1192766	746	valid	expXIc
5	3	0	97	25	0	1	1	-300	1	2	1197368	1197668	1	1	0	1	1198387	719	valid	expXIc
5	3	0	98	26	0	1	1	-110	3	4	1202983	1203093	3	3	0	1	1204370	1277	valid	expXIc
5	3	0	99	27	0	1	1	-110	1	2	1208381	1208491	1	1	0	1	1209413	922	valid	expXIc
5	3	0	100	28	0	1	1	300	2	1	1213812	1214112	2	2	1	1	1214826	714	valid	expXIc
5	3	0	101	29	0	1	1	300	2	4	1219377	1219677	2	2	1	1	1221467	1790	valid	expXIc
5	3	0	102	30	0	1	1	300	1	3	1225042	1225342	1	1	1	1	1226631	1289	valid	expXIc
5	3	0	103	31	0	1	1	110	2	3	1230640	1230750	2	2	1	1	1232429	1679	valid	expXIc
5	3	0	104	32	0	1	1	50	1	3	1236255	1236305	1	1	1	1	1237407	1102	valid	expXIc
5	3	0	105	33	0	1	1	50	2	3	1241720	1241770	2	2	1	1	1242745	975	valid	expXIc
5	3	0	106	34	0	1	1	-110	3	2	1247068	1247178	3	3	0	1	1248216	1038	valid	expXIc
5	3	0	107	35	0	1	1	110	1	3	1252500	1252610	1	1	1	1	1253866	1256	valid	expXIc
5	3	0	108	36	0	1	1	-300	1	4	1257898	1258198	1	1	0	1	1259185	987	valid	expXIc
5	3	0	73	37	1	1	1	-110	3	1	1263479	1263589	1	1	1	0	1265320	1731	valid	expXIc
5	3	0	95	38	1	1	1	300	2	3	1268927	1269227	2	2	1	1	1270258	1031	valid	expXIc
5	4	0	109	1	0	1	1	300	2	3	1282556	1282856	2	2	1	1	1283484	628	block start	expXIc
5	4	0	110	2	0	1	1	110	2	4	1288121	1288231	0	0	2	99	0	0	no reaction	expXIc
5	4	0	111	3	0	1	1	-110	1	4	1293269	1293379	1	1	0	1	1294034	655	valid	expXIc
5	4	0	112	4	0	1	1	300	1	3	1298751	1299051	1	1	1	1	1299609	558	valid	expXIc
5	4	0	113	5	0	1	1	-300	3	2	1304382	1304682	3	3	0	1	1305566	884	valid	expXIc
5	4	0	114	6	0	1	1	50	2	4	1310047	1310097	2	2	1	1	1311353	1256	valid	expXIc
5	4	0	115	7	0	1	1	110	1	3	1315612	1315722	1	1	1	1	1316473	751	valid	expXIc
5	4	0	116	8	0	1	1	300	4	3	1321593	1321893	4	4	1	1	1322581	688	valid	expXIc
5	4	0	117	9	0	1	1	110	2	3	1327741	1327851	2	2	1	1	1328692	841	valid	expXIc
5	4	0	118	10	0	1	1	110	2	1	1333206	1333316	2	2	1	1	1335389	2073	valid	expXIc
5	4	0	119	11	0	1	1	-50	3	2	1339054	1339104	3	3	0	1	1340338	1234	valid	expXIc
5	4	0	120	12	0	1	1	-50	3	4	1344502	1344552	4	4	1	0	1346718	2166	valid	expXIc
5	4	0	121	13	0	1	1	-300	1	4	1350367	1350667	1	1	0	1	1351956	1289	valid	expXIc
5	4	0	122	14	0	1	1	-300	4	2	1356032	1356332	4	4	0	1	1357609	1277	valid	expXIc
5	4	0	123	15	0	1	1	-50	3	1	1361614	1361664	3	3	0	1	1362698	1034	valid	expXIc
5	4	0	124	16	0	1	1	-110	3	4	1367028	1367138	3	3	0	1	1368315	1177	valid	expXIc
5	4	0	125	17	0	1	1	-300	3	4	1372477	1372777	3	3	0	1	1373653	876	valid	expXIc
5	4	0	126	18	0	1	1	-50	4	2	1378075	1378125	2	2	1	0	1378986	861	valid	expXIc
5	4	0	127	19	0	1	1	110	4	3	1383789	1383899	4	4	1	1	1384958	1059	valid	expXIc
5	4	0	128	20	0	1	1	-110	4	2	1389154	1389264	4	4	0	1	1390982	1718	valid	expXIc
5	4	0	129	21	0	1	1	50	4	1	1394619	1394669	4	4	1	1	1396744	2075	valid	expXIc
5	4	0	130	22	0	1	1	-50	1	2	1400017	1400067	1	1	0	1	1401159	1092	valid	expXIc
5	4	0	131	23	0	1	1	300	4	1	1405416	1405716	4	4	1	1	1406790	1074	valid	expXIc
5	4	0	132	24	0	1	1	-300	1	2	1411014	1411314	1	1	0	1	1412172	858	valid	expXIc
5	4	0	133	25	0	1	1	50	2	1	1416662	1416712	2	2	1	1	1417621	909	valid	expXIc
5	4	0	134	26	0	1	1	-300	3	1	1422093	1422393	3	3	0	1	1423284	891	valid	expXIc
5	4	0	135	27	0	1	1	50	2	3	1427692	1427742	3	3	0	0	1429105	1363	valid	expXIc
5	4	0	136	28	0	1	1	110	4	1	1433140	1433250	4	4	1	1	1434120	870	valid	expXIc
5	4	0	137	29	0	1	1	-50	1	4	1438321	1438371	4	4	1	0	1439779	1408	valid	expXIc
5	4	0	138	30	0	1	1	-110	1	2	1443836	1443946	1	1	0	1	1444833	887	valid	expXIc
5	4	0	139	31	0	1	1	-110	3	2	1449251	1449361	3	3	0	1	1450169	808	valid	expXIc
5	4	0	140	32	0	1	1	50	1	3	1454699	1454749	1	1	1	1	1455909	1160	valid	expXIc
5	4	0	141	33	0	1	1	-110	3	1	1460131	1460241	3	3	0	1	1461106	865	valid	expXIc
5	4	0	142	34	0	1	1	300	2	1	1465512	1465812	2	2	1	1	1466438	626	valid	expXIc
5	4	0	143	35	0	1	1	300	2	4	1471111	1471411	2	2	1	1	1472620	1209	valid	expXIc
5	4	0	144	36	0	1	1	50	4	3	1476892	1476942	3	3	0	0	1478032	1090	valid	expXIc
5	4	0	109	37	1	1	1	300	2	3	1482224	1482524	2	2	1	1	1483230	706	valid	expXIc
5	4	0	110	38	1	1	1	110	2	4	1487838	1487948	2	2	1	1	1489169	1221	valid	expXIc
5	5	1	999	1	0	2	2	1000	2	3	1581424	1582424	1	2	1	1	1582230	-194	too early	expXIc
5	5	1	999	2	0	2	2	1000	4	1	1587805	1588805	3	4	1	1	1589431	626	valid	expXIc
5	5	1	999	3	0	2	2	-1000	1	2	1594103	1595103	2	1	0	1	1595214	111	valid	expXIc
5	5	1	999	4	0	2	2	-1000	3	1	1600401	1601401	4	3	0	1	1601218	-183	too early	expXIc
5	5	1	999	5	0	2	2	-1000	3	1	1606699	1607699	4	3	0	1	1608189	490	valid	expXIc
5	5	0	145	1	0	2	2	-300	3	4	1616596	1616896	4	3	0	1	1617985	1089	block start	expXIc
5	5	0	146	2	0	2	2	-300	3	1	1623044	1623344	4	3	0	1	1624489	1145	valid	expXIc
5	5	0	147	3	0	2	2	50	2	3	1628825	1628875	1	2	1	1	1629928	1053	valid	expXIc
5	5	0	148	4	0	2	2	110	1	3	1634357	1634467	2	1	1	1	1635380	913	valid	expXIc
5	5	0	149	5	0	2	2	50	4	3	1639788	1639838	3	4	1	1	1641458	1620	valid	expXIc
5	5	0	150	6	0	2	2	110	2	1	1645186	1645296	1	2	1	1	1646532	1236	valid	expXIc
5	5	0	151	7	0	2	2	-110	3	2	1652084	1652194	2	1	2	99	1653481	1287	wrong limb	expXIc
5	5	0	152	8	0	2	2	-300	1	4	1658099	1658399	2	1	0	1	1659111	712	valid	expXIc
5	5	0	153	9	0	2	2	110	4	1	1663730	1663840	2	1	0	0	1665156	1316	valid	expXIc
5	5	0	154	10	0	2	2	-300	3	2	1670678	1670978	4	3	0	1	1671710	732	valid	expXIc
5	5	0	155	11	0	2	2	-300	1	2	1676976	1677276	2	1	0	1	1678142	866	valid	expXIc
5	5	0	156	12	0	2	2	-110	4	2	1683207	1683317	3	4	0	1	1685893	2576	valid	expXIc
5	5	0	157	13	0	2	2	-50	1	4	1689705	1689755	2	1	0	1	1690947	1192	valid	expXIc
5	5	0	158	14	0	2	2	-110	3	4	1695087	1695197	4	3	0	1	1696810	1613	valid	expXIc
5	5	0	159	15	0	2	2	-50	3	1	1701001	1701051	2	1	1	0	1702302	1251	valid	expXIc
5	5	0	160	16	0	2	2	-50	3	2	1706483	1706533	4	3	0	1	1707651	1118	valid	expXIc
5	5	0	161	17	0	2	2	50	2	4	1711831	1711881	1	2	1	1	1713065	1184	valid	expXIc
5	5	0	162	18	0	2	2	300	4	3	1717163	1717463	3	4	1	1	1718841	1378	valid	expXIc
5	5	0	163	19	0	2	2	-300	4	2	1722761	1723061	3	4	0	1	1725288	2227	valid	expXIc
5	5	0	164	20	0	2	2	110	2	4	1728525	1728635	1	2	1	1	1730525	1890	valid	expXIc
5	5	0	165	21	0	2	2	300	2	4	1734290	1734590	1	2	1	1	1735971	1381	valid	expXIc
5	5	0	166	22	0	2	2	300	2	1	1739922	1740222	1	2	1	1	1741282	1060	valid	expXIc
5	5	0	167	23	0	2	2	110	2	3	1745603	1745713	1	2	1	1	1747067	1354	valid	expXIc
5	5	0	168	24	0	2	2	-110	1	2	1751118	1751228	2	1	0	1	1752687	1459	valid	expXIc
5	5	0	169	25	0	2	2	50	1	3	1756499	1756549	2	1	1	1	1757951	1402	valid	expXIc
5	5	0	170	26	0	2	2	300	4	1	1761848	1762148	3	4	1	1	1763124	976	valid	expXIc
5	5	0	171	27	0	2	2	-110	1	4	1767463	1767573	2	1	0	1	1768475	902	valid	expXIc
5	5	0	172	28	0	2	2	-50	1	2	1773094	1773144	2	1	0	1	1774299	1155	valid	expXIc
5	5	0	173	29	0	2	2	-110	3	1	1778442	1778552	4	3	0	1	1781199	2647	valid	expXIc
5	5	0	174	30	0	2	2	300	2	3	1784690	1784990	1	2	1	1	1785815	825	valid	expXIc
5	5	0	175	31	0	2	2	50	2	1	1790238	1790288	1	2	1	1	1791972	1684	valid	expXIc
5	5	0	176	32	0	2	2	110	4	3	1795587	1795697	3	4	1	1	1796677	980	valid	expXIc
5	5	0	177	33	0	2	2	-50	3	4	1801001	1801051	4	3	0	1	1802084	1033	valid	expXIc
5	5	0	178	34	0	2	2	50	4	1	1806400	1806450	2	1	0	0	1807411	961	valid	expXIc
5	5	0	179	35	0	2	2	300	1	3	1811698	1811998	2	1	1	1	1812720	722	valid	expXIc
5	5	0	180	36	0	2	2	-50	4	2	1817279	1817329	3	4	0	1	1819309	1980	valid	expXIc
5	5	0	145	37	1	2	2	-300	3	4	1822878	1823178	4	3	0	1	1823921	743	valid	expXIc
5	5	0	151	38	1	2	2	-110	3	2	1828492	1828602	4	3	0	1	1829810	1208	valid	expXIc
5	6	0	181	1	0	2	2	300	2	3	1839205	1839506	1	2	1	1	1840224	718	block start	expXIc
5	6	0	182	2	0	2	2	50	2	4	1844837	1844887	1	2	1	1	1846145	1258	valid	expXIc
5	6	0	183	3	0	2	2	-110	3	1	1850268	1850378	2	1	1	0	1851974	1596	valid	expXIc
5	6	0	184	4	0	2	2	-50	3	2	1855783	1855833	1	2	1	0	1857570	1737	valid	expXIc
5	6	0	185	5	0	2	2	-110	3	4	1861232	1861342	4	3	0	1	1862232	890	valid	expXIc
5	6	0	186	6	0	2	2	110	2	3	1866696	1866806	1	2	1	1	1867699	893	valid	expXIc
5	6	0	187	7	0	2	2	-300	1	2	1872111	1872411	2	1	0	1	1873176	765	valid	expXIc
5	6	0	188	8	0	2	2	-50	3	1	1877693	1877743	2	1	1	0	1878665	922	valid	expXIc
5	6	0	189	9	0	2	2	-300	1	4	1883008	1883308	2	1	0	1	1883999	691	valid	expXIc
5	6	0	190	10	0	2	2	50	4	1	1888706	1888756	2	1	0	0	1890096	1340	valid	expXIc
5	6	0	191	11	0	2	2	300	2	4	1894071	1894371	1	2	1	1	1894967	596	valid	expXIc
5	6	0	192	12	0	2	2	50	1	3	1899652	1899702	2	1	1	1	1900691	989	valid	expXIc
5	6	0	193	13	0	2	2	110	2	4	1905034	1905144	1	2	1	1	1905901	757	valid	expXIc
5	6	0	194	14	0	2	2	-110	3	2	1910432	1910542	4	3	0	1	1912278	1736	valid	expXIc
5	6	0	195	15	0	2	2	-300	4	2	1915880	1916180	3	4	0	1	1917196	1016	valid	expXIc
5	6	0	196	16	0	2	2	-110	1	2	1921528	1921638	2	1	0	1	1923009	1371	valid	expXIc
5	6	0	197	17	0	2	2	-50	3	4	1927010	1927060	4	3	0	1	1928280	1220	valid	expXIc
5	6	0	198	18	0	2	2	-300	3	1	1932358	1932658	4	3	0	1	1933397	739	valid	expXIc
5	6	0	199	19	0	2	2	110	4	3	1937989	1938099	4	3	0	0	1939369	1270	valid	expXIc
5	6	0	200	20	0	2	2	300	4	1	1943388	1943688	4	3	2	99	1944953	1265	wrong limb	expXIc
5	6	0	201	21	0	2	2	-50	1	4	1949019	1949069	2	1	0	1	1950160	1091	valid	expXIc
5	6	0	202	22	0	2	2	300	2	1	1954334	1954634	1	2	1	1	1955859	1225	valid	expXIc
5	6	0	203	23	0	2	2	110	2	1	1959916	1960026	2	1	0	0	1961199	1173	valid	expXIc
5	6	0	204	24	0	2	2	-110	1	4	1965364	1965474	2	1	0	1	1966741	1267	valid	expXIc
5	6	0	205	25	0	2	2	300	1	3	1970762	1971062	2	1	1	1	1971906	844	valid	expXIc
5	6	0	206	26	0	2	2	50	2	1	1976343	1976393	2	1	0	0	1978195	1802	valid	expXIc
5	6	0	207	27	0	2	2	300	4	3	1981892	1982192	3	4	1	1	1983150	958	valid	expXIc
5	6	0	208	28	0	2	2	-300	3	2	1987490	1987790	4	3	0	1	1988571	781	valid	expXIc
5	6	0	209	29	0	2	2	-50	1	2	1993138	1993188	2	1	0	1	1994537	1349	valid	expXIc
5	6	0	210	30	0	2	2	-300	3	4	1998586	1998886	4	3	0	1	1999995	1109	valid	expXIc
5	6	0	211	31	0	2	2	-50	4	2	2004251	2004301	0	0	2	99	0	0	no reaction	expXIc
5	6	0	212	32	0	2	2	110	1	3	2009332	2009442	2	1	1	1	2010990	1548	valid	expXIc
5	6	0	213	33	0	2	2	-110	4	2	2014747	2014857	0	0	2	99	0	0	no reaction	expXIc
5	6	0	214	34	0	2	2	110	4	1	2019896	2020006	2	1	0	0	2021423	1417	valid	expXIc
5	6	0	215	35	0	2	2	50	4	3	2025311	2025361	4	3	0	0	2026984	1623	valid	expXIc
5	6	0	216	36	0	2	2	50	2	3	2030709	2030759	1	2	1	1	2032587	1828	valid	expXIc
5	6	0	181	37	1	2	2	300	2	3	2036090	2036390	1	2	1	1	2037219	829	valid	expXIc
5	6	0	200	38	1	2	2	300	4	1	2041705	2042005	3	4	1	1	2043294	1289	valid	expXIc
5	6	0	211	39	1	2	2	-50	4	2	2047370	2047420	3	4	0	1	2048875	1455	valid	expXIc
5	6	0	213	40	1	2	2	-110	4	2	2052785	2052895	3	4	0	1	2054303	1408	valid	expXIc
5	7	1	999	1	0	2	1	-1000	3	2	2129943	2130943	3	3	0	1	2131684	741	valid	expXIc
5	7	1	999	2	0	2	1	1000	2	4	2136424	2137424	1	2	1	1	2138286	862	valid	expXIc
5	7	1	999	3	0	2	1	1000	1	3	2142788	2143788	2	1	1	1	2144663	875	valid	expXIc
5	7	1	999	4	0	2	1	1000	1	3	2149120	2150120	2	1	1	1	2150791	671	valid	expXIc
5	7	1	999	5	0	2	1	-1000	1	4	2155417	2156417	2	1	0	1	2157118	701	valid	expXIc
5	7	0	217	1	0	2	1	110	4	3	2166314	2166424	4	4	1	1	2167366	942	block start	expXIc
5	7	0	218	2	0	2	1	300	2	4	2171712	2172012	1	2	1	1	2172832	820	valid	expXIc
