subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
17	1	1	999	1	0	1	2	1000	1	3	707114	708114	0	0	2	99	0	0	no reaction	expXIc
17	1	1	999	2	0	1	2	-1000	4	2	714152	715152	0	0	2	99	0	0	no reaction	expXIc
17	1	1	999	3	0	1	2	-1000	4	2	721190	722190	3	4	0	1	723132	942	valid	expXIc
17	1	1	999	4	0	1	2	1000	4	3	730653	731653	0	0	2	99	0	0	no reaction	expXIc
17	1	1	999	5	0	1	2	-1000	3	1	737691	738691	4	3	0	1	739777	1086	valid	expXIc
17	1	0	1	1	0	1	2	-50	4	2	762643	762693	3	4	0	1	0	0	block start	expXIc
17	1	0	2	2	0	1	2	-300	3	4	768215	768515	4	3	0	1	769819	1304	valid	expXIc
17	1	0	3	3	0	1	2	-300	1	2	773920	774220	0	0	2	99	0	0	no reaction	expXIc
17	1	0	4	4	0	1	2	110	2	1	779251	779361	0	0	2	99	0	0	no reaction	expXIc
17	1	0	5	5	0	1	2	110	4	3	784396	784506	3	4	1	1	786031	1525	valid	expXIc
17	1	0	6	6	0	1	2	-300	3	2	790328	790628	0	0	2	99	0	0	no reaction	expXIc
17	1	0	7	7	0	1	2	-110	1	2	795659	795769	0	0	2	99	0	0	no reaction	expXIc
17	1	0	8	8	0	1	2	-110	3	4	800804	800914	0	0	2	99	0	0	no reaction	expXIc
17	1	0	9	9	0	1	2	-110	3	2	805949	806059	4	3	0	1	806682	623	valid	expXIc
17	1	0	10	10	0	1	2	-50	3	4	825277	825327	4	3	0	1	826634	1307	valid	expXIc
17	1	0	11	11	0	1	2	-110	3	1	830808	830918	0	0	2	99	0	0	no reaction	expXIc
17	1	0	12	12	0	1	2	300	1	3	835953	836253	0	0	2	99	0	0	no reaction	expXIc
17	1	0	13	13	0	1	2	-50	1	4	841285	841335	0	0	2	99	0	0	no reaction	expXIc
17	1	0	14	14	0	1	2	50	4	1	846377	846427	0	0	2	99	0	0	no reaction	expXIc
17	1	0	15	15	0	1	2	300	2	1	851468	851768	2	2	1	1	852638	870	valid	expXIc
17	1	0	16	16	0	1	2	-300	4	2	857293	857593	3	4	0	1	858384	791	valid	expXIc
17	1	0	17	17	0	1	2	-300	1	4	863131	863431	1	1	0	1	864389	958	valid	expXIc
17	1	0	18	18	0	1	2	-300	3	1	869636	869936	4	3	0	1	870860	924	valid	expXIc
17	1	0	19	19	0	1	2	-110	1	4	875341	875451	0	0	2	99	0	0	no reaction	expXIc
17	1	0	20	20	0	1	2	300	4	3	880486	880786	3	4	1	1	881653	867	valid	expXIc
17	1	0	21	21	0	1	2	50	2	1	886244	886294	0	0	2	99	0	0	no reaction	expXIc
17	1	0	22	22	0	1	2	110	1	3	891336	891446	1	1	1	1	892602	1156	valid	expXIc
17	1	0	23	23	0	1	2	300	4	1	896987	897287	3	4	1	1	897108	-179	too early	expXIc
17	1	0	24	24	0	1	2	-50	1	2	902679	902729	1	1	0	1	903913	1184	valid	expXIc
17	1	0	25	25	0	1	2	110	2	4	908130	908240	0	0	2	99	0	0	no reaction	expXIc
17	1	0	26	26	0	1	2	50	2	4	913275	913325	0	0	2	99	0	0	no reaction	expXIc
17	1	0	27	27	0	1	2	50	2	3	918367	918417	0	0	2	99	0	0	no reaction	expXIc
17	1	0	28	28	0	1	2	-50	3	2	923459	923509	0	0	2	99	0	0	no reaction	expXIc
17	1	0	29	29	0	1	2	300	2	3	928550	928850	0	0	2	99	0	0	no reaction	expXIc
17	1	0	30	30	0	1	2	50	1	3	933880	933930	0	0	2	99	0	0	no reaction	expXIc
17	1	0	31	31	0	1	2	50	4	3	938974	939024	0	0	2	99	0	0	no reaction	expXIc
17	1	0	32	32	0	1	2	-110	4	2	944065	944175	4	3	2	99	946563	2388	wrong limb	expXIc
17	1	0	33	33	0	1	2	300	2	4	949664	949964	0	0	2	99	0	0	no reaction	expXIc
17	1	0	34	34	0	1	2	110	4	1	954995	955105	0	0	2	99	0	0	no reaction	expXIc
17	1	0	35	35	0	1	2	-50	3	1	960140	960190	0	0	2	99	0	0	no reaction	expXIc
17	1	0	36	36	0	1	2	110	2	3	965232	965342	0	0	2	99	0	0	no reaction	expXIc
17	1	0	1	37	1	1	2	-50	4	2	970377	970427	0	0	2	99	0	0	no reaction	expXIc
17	1	0	3	38	1	1	2	-300	1	2	975469	975769	1	1	0	1	976675	906	valid	expXIc
17	1	0	4	39	1	1	2	110	2	1	989318	989428	2	2	1	1	990435	1007	valid	expXIc
17	1	0	6	40	1	1	2	-300	3	2	994943	995243	0	0	2	99	0	0	no reaction	expXIc
17	1	0	7	41	1	1	2	-110	1	2	1000274	1000384	0	0	2	99	0	0	no reaction	expXIc
17	1	0	8	42	1	1	2	-110	3	4	1005419	1005529	0	0	2	99	0	0	no reaction	expXIc
17	1	0	11	43	1	1	2	-110	3	1	1010564	1010674	4	3	0	1	1011615	941	valid	expXIc
17	1	0	12	44	1	1	2	300	1	3	1016029	1016329	1	1	1	1	1017280	951	valid	expXIc
17	1	0	13	45	1	1	2	-50	1	4	1021841	1021891	1	1	0	1	1022636	745	valid	expXIc
17	1	0	14	46	1	1	2	50	4	1	1027359	1027409	0	0	2	99	0	0	no reaction	expXIc
17	1	0	19	47	1	1	2	-110	1	4	1032451	1032561	1	1	0	1	1033421	860	valid	expXIc
17	1	0	21	48	1	1	2	50	2	1	1038195	1038245	0	0	2	99	0	0	no reaction	expXIc
17	1	0	23	49	1	1	2	300	4	1	1043287	1043587	0	0	2	99	0	0	no reaction	expXIc
17	1	0	25	50	1	1	2	110	2	4	1048618	1048728	0	0	2	99	0	0	no reaction	expXIc
17	1	0	26	51	1	1	2	50	2	4	1053764	1053814	0	0	2	99	0	0	no reaction	expXIc
17	1	0	27	52	1	1	2	50	2	3	1058855	1058905	0	0	2	99	0	0	no reaction	expXIc
17	1	0	28	53	1	1	2	-50	3	2	1063947	1063997	0	0	2	99	0	0	no reaction	expXIc
17	1	0	29	54	1	1	2	300	2	3	1069039	1069339	0	0	2	99	0	0	no reaction	expXIc
17	1	0	30	55	1	1	2	50	1	3	1074371	1074421	1	1	1	1	1075530	1109	valid	expXIc
17	1	0	31	56	1	1	2	50	4	3	1079982	1080032	4	3	0	0	1082138	2106	valid	expXIc
17	1	0	32	57	1	1	2	-110	4	2	1085567	1085677	4	3	2	99	1087414	1737	wrong limb	expXIc
17	1	0	33	58	1	1	2	300	2	4	1091072	1091372	2	2	1	1	1092184	812	valid	expXIc
17	1	0	34	59	1	1	2	110	4	1	1096737	1096847	3	4	1	1	1098412	1565	valid	expXIc
17	1	0	35	60	1	1	2	-50	3	1	1102202	1102252	4	3	0	1	1104894	2642	valid	expXIc
17	1	0	36	61	1	1	2	110	2	3	1107840	1107950	0	0	2	99	0	0	no reaction	expXIc
17	1	0	1	62	2	1	2	-50	4	2	1112985	1113035	2	2	1	0	1114479	1444	valid	expXIc
17	1	0	6	63	2	1	2	-300	3	2	1118423	1118723	4	3	0	1	1119496	773	valid	expXIc
17	1	0	7	64	2	1	2	-110	1	2	1124181	1124291	1	1	0	1	1125289	998	valid	expXIc
17	1	0	8	65	2	1	2	-110	3	4	1129646	1129756	4	3	0	1	1131375	1619	valid	expXIc
17	1	0	14	66	2	1	2	50	4	1	1135378	1135428	3	4	1	1	1137828	2400	valid	expXIc
17	1	0	21	67	2	1	2	50	2	1	1141909	1141959	0	0	2	99	0	0	no reaction	expXIc
17	1	0	23	68	2	1	2	300	4	1	1147001	1147301	3	4	1	1	1148081	780	valid	expXIc
17	1	0	25	69	2	1	2	110	2	4	1152665	1152775	2	2	1	1	1153578	803	valid	expXIc
17	1	0	26	70	2	1	2	50	2	4	1158184	1158234	2	2	1	1	1158992	758	valid	expXIc
17	1	0	27	71	2	1	2	50	2	3	1163635	1163685	2	2	1	1	1164827	1142	valid	expXIc
17	1	0	28	72	2	1	2	-50	3	2	1169100	1169150	4	3	0	1	1170050	900	valid	expXIc
17	1	0	29	73	2	1	2	300	2	3	1175112	1175412	2	2	1	1	1176291	879	valid	expXIc
17	1	0	32	74	2	1	2	-110	4	2	1180763	1180873	4	3	2	99	1182763	1890	wrong limb	expXIc
17	1	0	36	75	2	1	2	110	2	3	1186441	1186551	2	2	1	1	1187469	918	valid	expXIc
17	1	0	21	76	3	1	2	50	2	1	1192053	1192103	2	2	1	1	1193422	1319	valid	expXIc
17	1	0	32	77	3	1	2	-110	4	2	1197785	1197895	3	4	0	1	1199501	1606	valid	expXIc
17	2	0	37	1	0	1	2	-300	3	2	1205915	1206215	4	3	0	1	1206991	776	block start	expXIc
17	2	0	38	2	0	1	2	-300	4	2	1211580	1211880	3	4	0	1	1213147	1267	valid	expXIc
17	2	0	39	3	0	1	2	-300	3	1	1217258	1217558	4	3	0	1	1218861	1303	valid	expXIc
17	2	0	40	4	0	1	2	-50	1	4	1222936	1222986	1	1	0	1	1223933	947	valid	expXIc
17	2	0	41	5	0	1	2	50	1	3	1228375	1228425	4	3	0	0	1231135	2710	valid	expXIc
17	2	0	42	6	0	1	2	-50	3	4	1234946	1234996	0	0	2	99	0	0	no reaction	expXIc
17	2	0	43	7	0	1	2	110	1	3	1240038	1240148	1	1	1	1	1241159	1011	valid	expXIc
17	2	0	44	8	0	1	2	110	2	4	1245543	1245653	2	2	1	1	1246481	828	valid	expXIc
17	2	0	45	9	0	1	2	300	4	3	1250994	1251294	3	4	1	1	1252051	757	valid	expXIc
17	2	0	46	10	0	1	2	110	4	1	1256606	1256716	1	1	0	0	1258907	2191	valid	expXIc
17	2	0	47	11	0	1	2	50	2	1	1262990	1263040	1	1	0	0	1265236	2196	valid	expXIc
17	2	0	48	12	0	1	2	-110	3	2	1268829	1268939	4	3	0	1	1270720	1781	valid	expXIc
17	2	0	49	13	0	1	2	50	2	4	1274334	1274384	0	0	2	99	0	0	no reaction	expXIc
17	2	0	50	14	0	1	2	110	4	3	1279425	1279535	3	4	1	1	1281418	1883	valid	expXIc
17	2	0	51	15	0	1	2	300	1	3	1285157	1285457	1	1	1	1	1286465	1008	valid	expXIc
17	2	0	52	16	0	1	2	-110	3	4	1290568	1290678	4	3	0	1	1292402	1724	valid	expXIc
17	2	0	53	17	0	1	2	300	2	1	1296420	1296720	2	2	1	1	1297396	676	valid	expXIc
17	2	0	54	18	0	1	2	-110	3	1	1302338	1302448	4	3	0	1	1303686	1238	valid	expXIc
17	2	0	55	19	0	1	2	-50	1	2	1307816	1307866	0	0	2	99	0	0	no reaction	expXIc
17	2	0	56	20	0	1	2	-110	1	2	1312908	1313018	1	1	0	1	1314154	1136	valid	expXIc
17	2	0	57	21	0	1	2	-300	1	4	1318546	1318846	1	1	0	1	1319954	1108	valid	expXIc
17	2	0	58	22	0	1	2	-50	4	2	1324224	1324274	4	3	2	99	1326558	2284	wrong limb	expXIc
17	2	0	59	23	0	1	2	50	4	1	1329796	1329846	0	0	2	99	0	0	no reaction	expXIc
17	2	0	60	24	0	1	2	50	4	3	1334888	1334938	3	4	1	1	1336587	1649	valid	expXIc
17	2	0	61	25	0	1	2	-110	4	2	1340379	1340489	4	3	2	99	1342653	2164	wrong limb	expXIc
17	2	0	62	26	0	1	2	300	2	4	1346604	1346904	2	2	1	1	1347696	792	valid	expXIc
17	2	0	63	27	0	1	2	300	4	1	1352295	1352595	3	4	1	1	1353512	917	valid	expXIc
17	2	0	64	28	0	1	2	110	2	3	1358533	1358644	2	2	1	1	1359826	1182	valid	expXIc
17	2	0	65	29	0	1	2	-300	3	4	1364438	1364738	4	3	0	1	1365793	1055	valid	expXIc
17	2	0	66	30	0	1	2	50	2	3	1370236	1370286	4	3	0	0	1371936	1650	valid	expXIc
17	2	0	67	31	0	1	2	110	2	1	1377127	1377237	0	0	2	99	0	0	no reaction	expXIc
17	2	0	68	32	0	1	2	-110	1	4	1382272	1382382	0	0	2	99	0	0	no reaction	expXIc
17	2	0	69	33	0	1	2	-50	3	2	1387417	1387467	0	0	2	99	0	0	no reaction	expXIc
17	2	0	70	34	0	1	2	-50	3	1	1392509	1392559	0	0	2	99	0	0	no reaction	expXIc
17	2	0	71	35	0	1	2	300	2	3	1397601	1397901	0	0	2	99	0	0	no reaction	expXIc
17	2	0	72	36	0	1	2	-300	1	2	1402933	1403233	1	1	0	1	1404062	829	valid	expXIc
17	2	0	37	37	1	1	2	-300	3	2	1408984	1409284	4	3	0	1	1410154	870	valid	expXIc
17	2	0	42	38	1	1	2	-50	3	4	1415115	1415165	4	3	0	1	1416577	1412	valid	expXIc
17	2	0	49	39	1	1	2	50	2	4	1420580	1420630	2	2	1	1	1421780	1150	valid	expXIc
17	2	0	55	40	1	1	2	-50	1	2	1426565	1426615	0	0	2	99	0	0	no reaction	expXIc
17	2	0	58	41	1	1	2	-50	4	2	1431657	1431707	0	0	2	99	0	0	no reaction	expXIc
17	2	0	59	42	1	1	2	50	4	1	1436748	1436798	2	2	2	99	1438768	1970	wrong limb	expXIc
17	2	0	61	43	1	1	2	-110	4	2	1442920	1443030	0	0	2	99	0	0	no reaction	expXIc
17	2	0	67	44	1	1	2	110	2	1	1448065	1448175	2	2	1	1	1449305	1130	valid	expXIc
17	2	0	68	45	1	1	2	-110	1	4	1453623	1453733	1	1	0	1	1454786	1053	valid	expXIc
17	2	0	69	46	1	1	2	-50	3	2	1459315	1459365	1	1	2	99	1461571	2206	wrong limb	expXIc
17	2	0	70	47	1	1	2	-50	3	1	1466232	1466283	0	0	2	99	0	0	no reaction	expXIc
17	2	0	71	48	1	1	2	300	2	3	1471324	1471624	0	0	2	99	0	0	no reaction	expXIc
17	2	0	55	49	2	1	2	-50	1	2	1476656	1476706	0	0	2	99	0	0	no reaction	expXIc
17	2	0	58	50	2	1	2	-50	4	2	1481747	1481797	0	0	2	99	0	0	no reaction	expXIc
17	2	0	59	51	2	1	2	50	4	1	1486839	1486889	0	0	2	99	0	0	no reaction	expXIc
17	2	0	61	52	2	1	2	-110	4	2	1491931	1492041	2	2	1	0	1493252	1211	valid	expXIc
17	2	0	69	53	2	1	2	-50	3	2	1497689	1497739	3	4	2	99	1499115	1376	wrong limb	expXIc
17	2	0	70	54	2	1	2	-50	3	1	1503061	1503111	0	0	2	99	0	0	no reaction	expXIc
17	2	0	71	55	2	1	2	300	2	3	1508152	1508452	0	0	2	99	0	0	no reaction	expXIc
17	2	0	55	56	3	1	2	-50	1	2	1513484	1513534	0	0	2	99	0	0	no reaction	expXIc
17	2	0	58	57	3	1	2	-50	4	2	1518576	1518626	0	0	2	99	0	0	no reaction	expXIc
17	2	0	59	58	3	1	2	50	4	1	1523667	1523717	4	3	2	99	1525402	1685	wrong limb	expXIc
17	2	0	69	59	3	1	2	-50	3	2	1529532	1529582	0	0	2	99	0	0	no reaction	expXIc
17	2	0	70	60	3	1	2	-50	3	1	1534624	1534674	4	3	0	1	1536078	1404	valid	expXIc
17	2	0	71	61	3	1	2	300	2	3	1540582	1540882	0	0	2	99	0	0	no reaction	expXIc
17	2	0	55	62	4	1	2	-50	1	2	1545914	1545964	0	0	2	99	0	0	no reaction	expXIc
17	2	0	58	63	4	1	2	-50	4	2	1551005	1551055	0	0	2	99	0	0	no reaction	expXIc
17	2	0	59	64	4	1	2	50	4	1	1556097	1556147	0	0	2	99	0	0	no reaction	expXIc
17	2	0	69	65	4	1	2	-50	3	2	1561189	1561239	0	0	2	99	0	0	no reaction	expXIc
17	2	0	71	66	4	1	2	300	2	3	1566280	1566580	0	0	2	99	0	0	no reaction	expXIc
17	2	0	55	67	5	1	2	-50	1	2	1571611	1571661	0	0	2	99	0	0	no reaction	expXIc
17	2	0	58	68	5	1	2	-50	4	2	1576704	1576754	4	3	2	99	1579178	2424	wrong limb	expXIc
17	2	0	59	69	5	1	2	50	4	1	1584088	1584138	0	0	2	99	0	0	no reaction	expXIc
17	2	0	69	70	5	1	2	-50	3	2	1589180	1589230	4	3	0	1	1590303	1073	valid	expXIc
17	2	0	71	71	5	1	2	300	2	3	1594791	1595091	2	2	1	1	1596874	1783	valid	expXIc
17	2	0	55	72	6	1	2	-50	1	2	1600656	1600706	0	0	2	99	0	0	no reaction	expXIc
17	2	0	58	73	6	1	2	-50	4	2	1605748	1605798	3	4	0	1	1607821	2023	valid	expXIc
17	2	0	59	74	6	1	2	50	4	1	1611159	1611209	0	0	2	99	0	0	no reaction	expXIc
17	2	0	55	75	7	1	2	-50	1	2	1616251	1616301	0	0	2	99	0	0	no reaction	expXIc
17	2	0	59	76	7	1	2	50	4	1	1621343	1621393	3	4	1	1	1622697	1304	valid	expXIc
17	2	0	55	77	8	1	2	-50	1	2	1626808	1626858	0	0	2	99	0	0	no reaction	expXIc
17	2	0	55	78	9	1	2	-50	1	2	1631900	1631950	0	0	2	99	0	0	no reaction	expXIc
17	2	0	55	79	10	1	2	-50	1	2	1636991	1637041	0	0	2	99	0	0	no reaction	expXIc
17	2	0	55	80	11	1	2	-50	1	2	1642083	1642133	0	0	2	99	0	0	no reaction	expXIc
17	2	0	55	81	12	1	2	-50	1	2	1647175	1647225	1	1	0	1	1649099	1874	valid	expXIc
17	3	1	999	1	0	1	1	1000	2	1	1813908	1814908	2	2	1	1	1815290	382	valid	expXIc
17	3	1	999	2	0	1	1	1000	2	3	1820439	1821439	2	2	1	1	1822452	1013	valid	expXIc
17	3	1	999	3	0	1	1	-1000	3	4	1826891	1827891	3	3	0	1	1828979	1088	valid	expXIc
17	3	1	999	4	0	1	1	1000	1	3	1833235	1834235	1	1	1	1	1835305	1070	valid	expXIc
17	3	1	999	5	0	1	1	-1000	1	2	1839567	1840567	1	1	0	1	1841641	1074	valid	expXIc
17	3	0	73	1	0	1	1	50	2	4	1847577	1847627	2	2	1	1	1849447	1820	block start	expXIc
17	3	0	74	2	0	1	1	300	4	1	1853082	1853382	4	4	1	1	1854360	978	valid	expXIc
17	3	0	75	3	0	1	1	300	2	4	1858801	1859101	2	2	1	1	1860060	959	valid	expXIc
17	3	0	76	4	0	1	1	110	4	1	1864412	1864522	4	4	1	1	1865461	939	valid	expXIc
17	3	0	77	5	0	1	1	-50	3	1	1869850	1869900	3	3	0	1	1871051	1151	valid	expXIc
17	3	0	78	6	0	1	1	-110	3	4	1875662	1875772	3	3	0	1	1876868	1096	valid	expXIc
17	3	0	79	7	0	1	1	-110	4	2	1881767	1881877	4	4	0	1	1882819	942	valid	expXIc
17	3	0	80	8	0	1	1	50	2	1	1888018	1888068	2	2	1	1	1889478	1410	valid	expXIc
17	3	0	81	9	0	1	1	50	4	3	1893576	1893626	4	4	1	1	1895519	1893	valid	expXIc
17	3	0	82	10	0	1	1	-110	3	2	1899601	1899711	3	3	0	1	1900804	1093	valid	expXIc
17	3	0	83	11	0	1	1	-50	4	2	1905506	1905556	2	2	1	0	1907666	2110	valid	expXIc
17	3	0	84	12	0	1	1	50	1	3	1912343	1912393	1	1	1	1	1914845	2452	valid	expXIc
17	3	0	85	13	0	1	1	-300	3	1	1918435	1918735	3	3	0	1	1919593	858	valid	expXIc
17	3	0	86	14	0	1	1	-110	1	4	1924193	1924303	1	1	0	1	1926480	2177	valid	expXIc
17	3	0	87	15	0	1	1	-110	1	2	1931511	1931621	1	1	0	1	1932716	1095	valid	expXIc
17	3	0	88	16	0	1	1	110	2	3	1938802	1938912	2	2	1	1	1939899	987	valid	expXIc
17	3	0	89	17	0	1	1	-300	4	2	1944173	1944473	4	4	0	1	1945442	969	valid	expXIc
17	3	0	90	18	0	1	1	-300	1	2	1950411	1950711	1	1	0	1	1951517	806	valid	expXIc
17	3	0	91	19	0	1	1	-50	1	2	1956663	1956713	1	1	0	1	1957822	1109	valid	expXIc
17	3	0	92	20	0	1	1	-300	3	4	1962421	1962721	3	3	0	1	1963532	811	valid	expXIc
17	3	0	93	21	0	1	1	300	2	3	1968059	1968359	2	2	1	1	1969096	737	valid	expXIc
17	3	0	94	22	0	1	1	110	2	1	1973644	1973754	2	2	1	1	1974786	1032	valid	expXIc
17	3	0	95	23	0	1	1	-110	3	1	1979230	1979340	3	3	0	1	1980202	862	valid	expXIc
17	3	0	96	24	0	1	1	110	1	3	1984667	1984777	1	1	1	1	1985524	747	valid	expXIc
17	3	0	97	25	0	1	1	300	2	1	1991745	1992045	2	2	1	1	1992694	649	valid	expXIc
17	3	0	98	26	0	1	1	50	2	3	1997516	1997566	2	2	1	1	1999608	2042	valid	expXIc
17	3	0	99	27	0	1	1	-300	1	4	2003274	2003574	1	1	0	1	2004425	851	valid	expXIc
17	3	0	100	28	0	1	1	110	2	4	2008912	2009022	4	4	0	0	2010479	1457	valid	expXIc
17	3	0	101	29	0	1	1	-50	3	4	2014378	2014428	3	3	0	1	2015323	895	valid	expXIc
17	3	0	102	30	0	1	1	300	1	3	2019776	2020076	1	1	1	1	2020776	700	valid	expXIc
17	3	0	103	31	0	1	1	110	4	3	2025468	2025578	4	4	1	1	2026568	990	valid	expXIc
17	3	0	104	32	0	1	1	-50	3	2	2030892	2030942	3	3	0	1	2032249	1307	valid	expXIc
17	3	0	105	33	0	1	1	300	4	3	2036611	2036911	4	4	1	1	2037789	878	valid	expXIc
17	3	0	106	34	0	1	1	50	4	1	2042222	2042272	4	4	1	1	2043881	1609	valid	expXIc
17	3	0	107	35	0	1	1	-300	3	2	2048034	2048334	3	3	0	1	2049148	814	valid	expXIc
17	3	0	108	36	0	1	1	-50	1	4	2053832	2053882	1	1	0	1	2055386	1504	valid	expXIc
17	3	0	73	37	1	1	1	50	2	4	2059217	2059267	4	4	0	0	2061051	1784	valid	expXIc
17	4	0	109	1	0	1	1	50	1	3	2067054	2067104	1	1	1	1	2069544	2440	block start	expXIc
17	4	0	110	2	0	1	1	50	2	3	2072852	2072902	2	2	1	1	2074083	1181	valid	expXIc
17	4	0	111	3	0	1	1	-110	1	2	2078251	2078361	1	1	0	1	2079228	867	valid	expXIc
17	4	0	112	4	0	1	1	-50	1	2	2083636	2083686	1	1	0	1	2085775	2089	valid	expXIc
17	4	0	113	5	0	1	1	110	1	3	2090126	2090236	1	1	1	1	2091333	1097	valid	expXIc
17	4	0	114	6	0	1	1	300	2	3	2095632	2095932	2	2	1	1	2096974	1042	valid	expXIc
17	4	0	115	7	0	1	1	-110	4	2	2101230	2101340	4	4	0	1	2103019	1679	valid	expXIc
17	4	0	116	8	0	1	1	300	4	3	2107081	2107381	4	4	1	1	2108235	854	valid	expXIc
17	4	0	117	9	0	1	1	-300	3	2	2112773	2113073	3	3	0	1	2114062	989	valid	expXIc
17	4	0	118	10	0	1	1	-300	3	1	2119051	2119351	3	3	0	1	2120444	1093	valid	expXIc
17	4	0	119	11	0	1	1	-300	4	2	2124676	2124976	4	4	0	1	2125789	813	valid	expXIc
17	4	0	120	12	0	1	1	-300	1	4	2130754	2131054	1	1	0	1	2132489	1435	valid	expXIc
17	4	0	121	13	0	1	1	-110	3	1	2136432	2136542	3	3	0	1	2138115	1573	valid	expXIc
17	4	0	122	14	0	1	1	300	2	1	2142430	2142730	2	2	1	1	2143616	886	valid	expXIc
17	4	0	123	15	0	1	1	50	4	3	2148082	2148132	3	3	0	0	2149612	1480	valid	expXIc
17	4	0	124	16	0	1	1	-50	3	4	2155186	2155236	3	3	0	1	2156790	1554	valid	expXIc
17	4	0	125	17	0	1	1	-50	1	4	2161864	2161914	4	4	1	0	2163309	1395	valid	expXIc
17	4	0	126	18	0	1	1	-50	4	2	2167929	2167979	4	4	0	1	2169830	1851	valid	expXIc
17	4	0	127	19	0	1	1	300	1	3	2173474	2173774	1	1	1	1	2174575	801	valid	expXIc
17	4	0	128	20	0	1	1	-110	3	4	2179618	2179728	3	3	0	1	2180758	1030	valid	expXIc
17	4	0	129	21	0	1	1	50	2	4	2185243	2185293	2	2	1	1	2186212	919	valid	expXIc
17	4	0	130	22	0	1	1	110	4	1	2191108	2191218	4	4	1	1	2192201	983	valid	expXIc
17	4	0	131	23	0	1	1	300	2	4	2196560	2196860	2	2	1	1	2197595	735	valid	expXIc
17	4	0	132	24	0	1	1	-300	3	4	2202664	2202964	3	3	0	1	2203996	1032	valid	expXIc
17	4	0	133	25	0	1	1	110	2	3	2208356	2208466	2	2	1	1	2209890	1424	valid	expXIc
17	4	0	134	26	0	1	1	-110	1	4	2214327	2214437	1	1	0	1	2215610	1173	valid	expXIc
17	4	0	135	27	0	1	1	-50	3	1	2219805	2219855	3	3	0	1	2222189	2334	valid	expXIc
17	4	0	136	28	0	1	1	300	4	1	2226710	2227010	4	4	1	1	2228031	1021	valid	expXIc
17	4	0	137	29	0	1	1	50	4	1	2232775	2232825	4	4	1	1	2234090	1265	valid	expXIc
17	4	0	138	30	0	1	1	50	2	1	2238533	2238583	1	1	0	0	2239940	1357	valid	expXIc
17	4	0	139	31	0	1	1	110	4	3	2244038	2244148	4	4	1	1	2245392	1244	valid	expXIc
17	4	0	140	32	0	1	1	110	2	4	2249529	2249639	4	4	0	0	2251442	1803	valid	expXIc
17	4	0	141	33	0	1	1	-50	3	2	2258154	2258204	3	3	0	1	2259786	1582	valid	expXIc
17	4	0	142	34	0	1	1	-110	3	2	2264124	2264234	3	3	0	1	2265707	1473	valid	expXIc
17	4	0	143	35	0	1	1	110	2	1	2269576	2269686	2	2	1	1	2270623	937	valid	expXIc
17	4	0	144	36	0	1	1	-300	1	2	2275028	2275328	1	1	0	1	2276476	1148	valid	expXIc
