subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
8	1	1	999	1	0	1	1	-1000	1	2	212712	213712	0	0	2	99	0	0	no reaction	expXIc
8	1	1	999	2	0	1	1	1000	2	1	219743	220743	0	0	2	99	0	0	no reaction	expXIc
8	1	1	999	3	0	1	1	-1000	3	2	226782	227782	3	3	0	1	228897	1115	valid	expXIc
8	1	1	999	4	0	1	1	1000	4	3	233180	234180	4	4	1	1	235198	1018	valid	expXIc
8	1	1	999	5	0	1	1	-1000	3	2	239528	240528	0	0	2	99	0	0	no reaction	expXIc
8	1	0	1	1	0	1	1	-300	3	1	253624	253924	3	3	0	1	0	0	block start	expXIc
8	1	0	2	2	0	1	1	-300	1	2	259255	259555	0	0	2	99	0	0	no reaction	expXIc
8	1	0	3	3	0	1	1	110	4	3	264585	264695	4	4	1	1	265557	862	valid	expXIc
8	1	0	4	4	0	1	1	110	2	3	270018	270128	0	0	2	99	0	0	no reaction	expXIc
8	1	0	5	5	0	1	1	300	4	1	275166	275466	0	0	2	99	0	0	no reaction	expXIc
8	1	0	6	6	0	1	1	50	2	4	280498	280548	4	4	0	0	283196	2648	valid	expXIc
8	1	0	7	7	0	1	1	-300	4	2	286896	287196	4	4	0	1	288840	1644	valid	expXIc
8	1	0	8	8	0	1	1	-300	1	4	292627	292927	1	1	0	1	294096	1169	valid	expXIc
8	1	0	9	9	0	1	1	-50	3	2	298359	298409	0	0	2	99	0	0	no reaction	expXIc
8	1	0	10	10	0	1	1	50	4	3	303440	303490	3	3	0	0	303390	-100	too early	expXIc
8	1	0	11	11	0	1	1	300	1	3	310421	310721	0	0	2	99	0	0	no reaction	expXIc
8	1	0	12	12	0	1	1	-50	3	4	315753	315803	3	3	0	1	315860	57	too early	expXIc
8	1	0	13	13	0	1	1	300	2	4	322817	323117	0	0	2	99	0	0	no reaction	expXIc
8	1	0	14	14	0	1	1	-300	3	2	328149	328449	0	0	2	99	0	0	no reaction	expXIc
8	1	0	15	15	0	1	1	-300	3	4	333480	333780	0	0	2	99	0	0	no reaction	expXIc
8	1	0	16	16	0	1	1	300	2	3	338826	339126	0	0	2	99	0	0	no reaction	expXIc
8	1	0	17	17	0	1	1	-110	3	4	344157	344267	3	3	0	1	345297	1030	valid	expXIc
8	1	0	18	18	0	1	1	-110	3	2	350288	350398	3	3	0	1	351629	1231	valid	expXIc
8	1	0	19	19	0	1	1	-50	1	2	355753	355803	1	1	0	1	356786	983	valid	expXIc
8	1	0	20	20	0	1	1	-50	1	4	361152	361202	1	1	0	1	362602	1400	valid	expXIc
8	1	0	21	21	0	1	1	-110	1	4	366883	366993	1	1	0	1	368063	1070	valid	expXIc
8	1	0	22	22	0	1	1	110	2	1	372448	372558	0	0	2	99	0	0	no reaction	expXIc
8	1	0	23	23	0	1	1	50	2	3	377596	377646	0	0	2	99	0	0	no reaction	expXIc
8	1	0	24	24	0	1	1	-110	1	2	382678	382788	0	0	2	99	0	0	no reaction	expXIc
8	1	0	25	25	0	1	1	300	4	3	387826	388126	4	4	1	1	389671	1545	valid	expXIc
8	1	0	26	26	0	1	1	300	2	1	393524	393824	0	0	2	99	0	0	no reaction	expXIc
8	1	0	27	27	0	1	1	-110	3	1	398856	398966	0	0	2	99	0	0	no reaction	expXIc
8	1	0	28	28	0	1	1	50	2	1	404004	404054	0	0	2	99	0	0	no reaction	expXIc
8	1	0	29	29	0	1	1	50	4	1	409086	409136	0	0	2	99	0	0	no reaction	expXIc
8	1	0	30	30	0	1	1	50	1	3	414167	414217	1	1	1	1	414857	640	valid	expXIc
8	1	0	31	31	0	1	1	110	2	4	419982	420092	0	0	2	99	0	0	no reaction	expXIc
8	1	0	32	32	0	1	1	-110	4	2	425130	425240	0	0	2	99	0	0	no reaction	expXIc
8	1	0	33	33	0	1	1	-50	3	1	430278	430328	3	3	0	1	432578	2250	valid	expXIc
8	1	0	34	34	0	1	1	110	4	1	435861	435971	0	0	2	99	0	0	no reaction	expXIc
8	1	0	35	35	0	1	1	110	1	3	441008	441118	1	1	1	1	442854	1736	valid	expXIc
8	1	0	36	36	0	1	1	-50	4	2	446523	446573	4	4	0	1	448220	1647	valid	expXIc
8	1	0	1	37	1	1	1	-300	3	1	451905	452205	3	3	0	1	453874	1669	valid	expXIc
8	1	0	2	38	1	1	1	-300	1	2	457536	457836	0	0	2	99	0	0	no reaction	expXIc
8	1	0	4	39	1	1	1	110	2	3	462868	462978	0	0	2	99	0	0	no reaction	expXIc
8	1	0	5	40	1	1	1	300	4	1	468019	468319	4	4	1	1	469239	920	valid	expXIc
8	1	0	9	41	1	1	1	-50	3	2	473617	473667	3	3	0	1	475152	1485	valid	expXIc
8	1	0	10	42	1	1	1	50	4	3	479082	479132	4	4	1	1	480841	1709	valid	expXIc
8	1	0	11	43	1	1	1	300	1	3	484497	484797	1	1	1	1	485532	735	valid	expXIc
8	1	0	12	44	1	1	1	-50	3	4	490045	490095	3	3	0	1	492138	2043	valid	expXIc
8	1	0	13	45	1	1	1	300	2	4	495493	495793	0	0	2	99	0	0	no reaction	expXIc
8	1	0	14	46	1	1	1	-300	3	2	500825	501125	3	3	0	1	502194	1069	valid	expXIc
8	1	0	15	47	1	1	1	-300	3	4	506456	506756	3	3	0	1	507663	907	valid	expXIc
8	1	0	16	48	1	1	1	300	2	3	512054	512354	0	0	2	99	0	0	no reaction	expXIc
8	1	0	22	49	1	1	1	110	2	1	517386	517496	2	2	1	1	518364	868	valid	expXIc
8	1	0	23	50	1	1	1	50	2	3	522918	522968	0	0	2	99	0	0	no reaction	expXIc
8	1	0	24	51	1	1	1	-110	1	2	527999	528109	1	1	0	1	529004	895	valid	expXIc
