subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
9	1	1	999	1	0	1	2	1000	4	3	505750	506750	0	0	2	99	0	0	no reaction	expXIc
9	1	1	999	2	0	1	2	1000	2	1	512798	513798	4	3	2	99	513094	-704	wrong limb	expXIc
9	1	1	999	3	0	1	2	-1000	1	4	529388	530388	1	1	0	1	530348	-40	too early	expXIc
9	1	1	999	4	0	1	2	1000	2	4	535819	536819	2	2	1	1	536690	-129	too early	expXIc
9	1	1	999	5	0	1	2	1000	4	3	542593	543593	3	4	1	1	543248	-345	too early	expXIc
9	1	0	1	1	0	1	2	-110	1	2	575715	575825	1	1	0	1	576499	674	block start	expXIc
9	1	0	2	2	0	1	2	300	2	4	581164	581464	2	2	1	1	581962	498	valid	expXIc
9	1	0	3	3	0	1	2	-300	3	1	586878	587178	4	3	0	1	587718	540	valid	expXIc
9	1	0	4	4	0	1	2	-50	1	2	592477	592527	1	1	0	1	593541	1014	valid	expXIc
9	1	0	5	5	0	1	2	-110	3	2	598025	598135	2	2	1	0	599111	976	valid	expXIc
9	1	0	6	6	0	1	2	-50	4	2	603440	603490	0	0	2	99	0	0	no reaction	expXIc
9	1	0	7	7	0	1	2	-110	3	1	608520	608630	4	3	0	1	609841	1211	valid	expXIc
9	1	0	8	8	0	1	2	110	4	1	614136	614246	3	4	1	1	615108	862	valid	expXIc
9	1	0	9	9	0	1	2	50	1	3	619584	619634	4	3	0	0	620985	1351	valid	expXIc
9	1	0	10	10	0	1	2	110	1	3	624933	625043	1	1	1	1	626368	1325	valid	expXIc
9	1	0	11	11	0	1	2	110	2	3	630314	630424	2	2	1	1	631658	1234	valid	expXIc
9	1	0	12	12	0	1	2	110	2	1	635746	635856	2	2	1	1	636705	849	valid	expXIc
9	1	0	13	13	0	1	2	-300	4	2	641127	641427	3	4	0	1	641956	529	valid	expXIc
9	1	0	14	14	0	1	2	-50	3	2	646726	646776	4	3	0	1	648520	1744	valid	expXIc
9	1	0	15	15	0	1	2	50	4	1	652090	652140	3	4	1	1	653176	1036	valid	expXIc
9	1	0	16	16	0	1	2	50	2	4	657439	657489	2	2	1	1	659025	1536	valid	expXIc
9	1	0	17	17	0	1	2	300	4	1	662770	663070	3	4	1	1	663724	654	valid	expXIc
9	1	0	18	18	0	1	2	-300	3	4	668368	668668	4	3	0	1	669573	905	valid	expXIc
9	1	0	19	19	0	1	2	-50	3	4	674000	674050	3	4	1	0	675213	1163	valid	expXIc
9	1	0	20	20	0	1	2	50	2	3	679348	679398	2	2	1	1	680862	1464	valid	expXIc
9	1	0	21	21	0	1	2	-300	1	4	684780	685080	1	1	0	1	686252	1172	valid	expXIc
9	1	0	22	22	0	1	2	50	2	1	690378	690428	2	2	1	1	691610	1182	valid	expXIc
9	1	0	23	23	0	1	2	300	2	3	695826	696126	2	2	1	1	698773	2647	valid	expXIc
9	1	0	24	24	0	1	2	-50	1	4	701441	701491	3	4	1	0	703179	1688	valid	expXIc
9	1	0	25	25	0	1	2	300	4	3	706822	707122	3	4	1	1	707990	868	valid	expXIc
9	1	0	26	26	0	1	2	-300	3	2	712404	712704	4	3	0	1	713485	781	valid	expXIc
9	1	0	27	27	0	1	2	-50	3	1	718019	718069	4	3	0	1	719523	1454	valid	expXIc
9	1	0	28	28	0	1	2	300	1	3	723500	723800	1	1	1	1	724483	683	valid	expXIc
9	1	0	29	29	0	1	2	-110	1	4	729065	729175	3	4	1	0	730526	1351	valid	expXIc
9	1	0	30	30	0	1	2	50	4	3	734563	734613	3	4	1	1	736350	1737	valid	expXIc
9	1	0	31	31	0	1	2	110	2	4	739912	740022	2	2	1	1	741417	1395	valid	expXIc
9	1	0	32	32	0	1	2	-110	4	2	745660	745770	2	2	1	0	747556	1786	valid	expXIc
9	1	0	33	33	0	1	2	110	4	3	751108	751218	3	4	1	1	752343	1125	valid	expXIc
9	1	0	34	34	0	1	2	300	2	1	756523	756823	2	2	1	1	757689	866	valid	expXIc
9	1	0	35	35	0	1	2	-110	3	4	762154	762264	3	4	1	0	763272	1008	valid	expXIc
9	1	0	36	36	0	1	2	-300	1	2	767569	767869	1	1	0	1	768484	615	valid	expXIc
9	1	0	1	37	1	1	2	-110	1	2	773184	773294	1	1	0	1	774057	763	valid	expXIc
9	1	0	6	38	1	1	2	-50	4	2	778582	778632	2	2	1	0	780490	1858	valid	expXIc
9	2	0	37	1	0	1	2	50	2	4	798326	798376	3	4	0	0	800375	1999	block start	expXIc
9	2	0	38	2	0	1	2	110	4	1	803741	803851	3	4	1	1	804560	709	valid	expXIc
9	2	0	39	3	0	1	2	-110	4	2	809139	809249	2	2	1	0	810943	1694	valid	expXIc
9	2	0	40	4	0	1	2	-50	1	4	814620	814670	3	4	1	0	815696	1026	valid	expXIc
9	2	0	41	5	0	1	2	-50	3	4	819969	820019	3	4	1	0	820873	854	valid	expXIc
9	2	0	42	6	0	1	2	-50	3	2	825384	825434	4	3	0	1	826650	1216	valid	expXIc
9	2	0	43	7	0	1	2	300	4	1	830782	831082	3	4	1	1	831628	546	valid	expXIc
9	2	0	44	8	0	1	2	-300	3	1	836330	836630	4	3	0	1	837352	722	valid	expXIc
9	2	0	45	9	0	1	2	300	4	3	841978	842278	3	4	1	1	842876	598	valid	expXIc
9	2	0	46	10	0	1	2	50	1	3	847593	847643	1	1	1	1	848640	997	valid	expXIc
9	2	0	47	11	0	1	2	300	2	1	852941	853241	2	2	1	1	853936	695	valid	expXIc
9	2	0	48	12	0	1	2	-300	1	2	858556	858856	1	1	0	1	859470	614	valid	expXIc
9	2	0	49	13	0	1	2	-300	3	4	864137	864437	4	3	0	1	865020	583	valid	expXIc
9	2	0	50	14	0	1	2	-300	3	2	869752	870052	4	3	0	1	870899	847	valid	expXIc
9	2	0	51	15	0	1	2	110	2	3	875334	875444	0	0	2	99	0	0	no reaction	expXIc
9	2	0	52	16	0	1	2	110	4	3	880482	880592	3	4	1	1	881647	1055	valid	expXIc
9	2	0	53	17	0	1	2	-50	1	2	885914	885964	0	0	2	99	0	0	no reaction	expXIc
9	2	0	54	18	0	1	2	-50	4	2	890995	891045	3	4	0	1	892282	1237	valid	expXIc
9	2	0	55	19	0	1	2	50	2	3	896344	896394	0	0	2	99	0	0	no reaction	expXIc
9	2	0	56	20	0	1	2	-300	4	2	901425	901725	3	4	0	1	902394	669	valid	expXIc
9	2	0	57	21	0	1	2	50	4	1	907023	907073	3	4	1	1	908186	1113	valid	expXIc
9	2	0	58	22	0	1	2	300	1	3	912372	912672	1	1	1	1	913277	605	valid	expXIc
9	2	0	59	23	0	1	2	300	2	4	918036	918336	0	0	2	99	0	0	no reaction	expXIc
9	2	0	60	24	0	1	2	110	2	4	923382	923493	2	2	1	1	924216	723	valid	expXIc
9	2	0	61	25	0	1	2	-110	1	2	928847	928957	1	1	0	1	929821	864	valid	expXIc
9	2	0	62	26	0	1	2	110	2	1	934345	934455	2	2	1	1	935331	876	valid	expXIc
9	2	0	63	27	0	1	2	-110	3	2	939860	939970	4	3	0	1	940871	901	valid	expXIc
9	2	0	64	28	0	1	2	-110	3	4	945258	945368	3	4	1	0	946215	847	valid	expXIc
9	2	0	65	29	0	1	2	110	1	3	950740	950850	1	1	1	1	951581	731	valid	expXIc
9	2	0	66	30	0	1	2	50	2	1	956338	956388	2	2	1	1	957216	828	valid	expXIc
9	2	0	67	31	0	1	2	300	2	3	961686	961986	2	2	1	1	962431	445	valid	expXIc
9	2	0	68	32	0	1	2	-110	3	1	967368	967478	4	3	0	1	968355	877	valid	expXIc
9	2	0	69	33	0	1	2	50	4	3	972899	972949	3	4	1	1	973747	798	valid	expXIc
9	2	0	70	34	0	1	2	-110	1	4	978280	978390	1	1	0	1	979203	813	valid	expXIc
9	2	0	71	35	0	1	2	-50	3	1	983846	983896	4	3	0	1	984954	1058	valid	expXIc
9	2	0	72	36	0	1	2	-300	1	4	989294	989594	1	1	0	1	990317	723	valid	expXIc
9	2	0	37	37	1	1	2	50	2	4	994925	994975	3	4	0	0	996479	1504	valid	expXIc
9	2	0	51	38	1	1	2	110	2	3	1000390	1000500	2	2	1	1	1001210	710	valid	expXIc
9	2	0	53	39	1	1	2	-50	1	2	1005772	1005822	2	2	1	0	1007334	1512	valid	expXIc
9	2	0	55	40	1	1	2	50	2	3	1011153	1011203	2	2	1	1	1012196	993	valid	expXIc
9	2	0	59	41	1	1	2	300	2	4	1016718	1017018	2	2	1	1	1017645	627	valid	expXIc
9	3	1	999	1	0	1	1	-1000	4	2	1151741	1152741	4	4	0	1	1152484	-257	too early	expXIc
