subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPosition	feetPosition	soa	firstLimb	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
15	4	0	117	39	1	2	1	-50	3	1	1341582	1341632	3	3	0	1	1343213	1581	valid	expXIc
15	4	0	120	40	1	2	1	50	4	1	1347047	1347097	4	4	1	1	1348347	1250	valid	expXIc
15	4	0	126	41	1	2	1	-300	3	4	1352478	1352778	0	0	2	99	0	0	no reaction	expXIc
15	4	0	127	42	1	2	1	50	1	3	1357810	1357860	3	3	0	0	1359208	1348	valid	expXIc
15	4	0	141	43	1	2	1	-300	1	4	1363258	1363558	2	1	0	1	1364164	606	valid	expXIc
15	4	0	142	44	1	2	1	-110	1	2	1368890	1369000	0	0	2	99	0	0	no reaction	expXIc
15	4	0	126	45	2	2	1	-300	3	4	1374038	1374338	3	3	0	1	1374868	530	valid	expXIc
15	4	0	142	46	2	2	1	-110	1	2	1379636	1379746	2	1	0	1	1380411	665	valid	expXIc
15	5	1	999	1	0	1	2	1000	2	1	1443232	1444232	2	2	1	1	1444259	27	too early	expXIc
15	5	1	999	2	0	1	2	-1000	3	2	1449746	1450746	4	3	0	1	1450888	142	valid	expXIc
15	5	1	999	3	0	1	2	-1000	3	2	1456144	1457144	4	3	0	1	1457261	117	valid	expXIc
15	5	1	999	4	0	1	2	-1000	3	4	1462559	1463559	4	3	0	1	1464242	683	valid	expXIc
15	5	1	999	5	0	1	2	1000	2	1	1468940	1469940	2	2	1	1	1470456	516	valid	expXIc
15	5	0	145	1	0	1	2	-300	3	1	1478054	1478354	4	3	0	1	1478966	612	block start	expXIc
15	5	0	146	2	0	1	2	-300	4	2	1483685	1483985	3	4	0	1	1484635	650	valid	expXIc
15	5	0	147	3	0	1	2	50	2	3	1489383	1489433	0	0	2	99	0	0	no reaction	expXIc
15	5	0	148	4	0	1	2	110	1	3	1494465	1494575	1	1	1	1	1495225	650	valid	expXIc
15	5	0	149	5	0	1	2	-110	3	4	1500396	1500506	3	4	1	0	1501222	716	valid	expXIc
15	5	0	150	6	0	1	2	-50	1	4	1506578	1506628	1	1	0	1	1507334	706	valid	expXIc
15	5	0	151	7	0	1	2	50	1	3	1512759	1512809	1	1	1	1	1513526	717	valid	expXIc
15	5	0	152	8	0	1	2	-50	3	2	1518141	1518191	0	0	2	99	0	0	no reaction	expXIc
15	5	0	153	9	0	1	2	300	2	4	1523222	1523522	2	2	1	1	1524258	736	valid	expXIc
15	5	0	154	10	0	1	2	50	4	1	1528954	1529004	1	1	0	0	1530440	1436	valid	expXIc
15	5	0	155	11	0	1	2	-300	3	4	1535785	1536085	4	3	0	1	1536667	582	valid	expXIc
15	5	0	156	12	0	1	2	300	4	3	1541250	1541550	3	4	1	1	1542292	742	valid	expXIc
15	5	0	157	13	0	1	2	-110	4	2	1547131	1547241	3	4	0	1	1548958	1717	valid	expXIc
15	5	0	158	14	0	1	2	300	1	3	1552962	1553262	1	1	1	1	1553894	632	valid	expXIc
15	5	0	159	15	0	1	2	-110	1	4	1558610	1558720	1	1	0	1	1559485	765	valid	expXIc
15	5	0	160	16	0	1	2	-110	3	2	1564508	1564618	3	4	2	99	1565408	790	wrong limb	expXIc
15	5	0	161	17	0	1	2	-110	1	2	1571240	1571350	1	1	0	1	1572032	682	valid	expXIc
15	5	0	162	18	0	1	2	300	4	1	1576821	1577121	3	4	1	1	1577674	553	valid	expXIc
15	5	0	163	19	0	1	2	110	2	3	1582536	1582646	0	0	2	99	0	0	no reaction	expXIc
15	5	0	164	20	0	1	2	50	2	4	1587684	1587734	2	2	1	1	1588640	906	valid	expXIc
15	5	0	165	21	0	1	2	-50	3	4	1593066	1593116	3	4	1	0	1594201	1085	valid	expXIc
15	5	0	166	22	0	1	2	50	4	3	1598497	1598547	4	3	0	0	1599660	1113	valid	expXIc
15	5	0	167	23	0	1	2	-50	1	2	1604346	1604396	1	1	0	1	1605440	1044	valid	expXIc
15	5	0	168	24	0	1	2	110	4	1	1610310	1610420	3	4	1	1	1611740	1320	valid	expXIc
15	5	0	169	25	0	1	2	110	2	4	1616625	1616735	2	2	1	1	1617583	848	valid	expXIc
15	5	0	170	26	0	1	2	-50	3	1	1622373	1622423	4	3	0	1	1623401	978	valid	expXIc
15	5	0	171	27	0	1	2	-50	4	2	1627821	1627871	3	4	0	1	1629139	1268	valid	expXIc
15	5	0	172	28	0	1	2	300	2	3	1633452	1633752	2	2	1	1	1634290	538	valid	expXIc
15	5	0	173	29	0	1	2	-300	3	2	1639183	1639483	4	3	0	1	1639932	449	valid	expXIc
15	5	0	174	30	0	1	2	300	2	1	1644799	1645099	0	0	2	99	0	0	no reaction	expXIc
15	5	0	175	31	0	1	2	50	2	1	1650130	1650180	2	2	1	1	1651693	1513	valid	expXIc
15	5	0	176	32	0	1	2	-300	1	4	1656295	1656595	1	1	0	1	1657214	619	valid	expXIc
15	5	0	177	33	0	1	2	110	4	3	1662093	1662203	3	4	1	1	1662964	761	valid	expXIc
15	5	0	178	34	0	1	2	-300	1	2	1667608	1667908	1	1	0	1	1668439	531	valid	expXIc
15	5	0	179	35	0	1	2	-110	3	1	1673839	1673949	4	3	0	1	1674656	707	valid	expXIc
15	5	0	180	36	0	1	2	110	2	1	1679653	1679763	2	2	1	1	1681047	1284	valid	expXIc
15	5	0	145	37	1	1	2	-300	3	1	1685434	1685734	4	3	0	1	1686939	1205	valid	expXIc
15	5	0	147	38	1	1	2	50	2	3	1691233	1691283	2	2	1	1	1692568	1285	valid	expXIc
15	5	0	152	39	1	1	2	-50	3	2	1696665	1696715	4	3	0	1	1698360	1645	valid	expXIc
15	5	0	160	40	1	1	2	-110	3	2	1703829	1703939	4	3	0	1	1704626	687	valid	expXIc
15	5	0	163	41	1	1	2	110	2	3	1710410	1710520	2	2	1	1	1711282	762	valid	expXIc
15	5	0	174	42	1	1	2	300	2	1	1717658	1717958	0	0	2	99	0	0	no reaction	expXIc
15	5	0	174	43	2	1	2	300	2	1	1722989	1723289	0	0	2	99	0	0	no reaction	expXIc
15	5	0	174	44	3	1	2	300	2	1	1728321	1728621	2	2	1	1	1729145	524	valid	expXIc
15	6	0	181	1	0	1	2	-50	1	2	1737435	1737485	1	1	0	1	1738215	730	block start	expXIc
15	6	0	182	2	0	1	2	-50	1	4	1742966	1743016	1	1	0	1	1743714	698	valid	expXIc
15	6	0	183	3	0	1	2	50	2	4	1748464	1748514	2	2	1	1	1749211	697	valid	expXIc
15	6	0	184	4	0	1	2	-110	1	2	1753896	1754006	1	1	0	1	1754577	571	valid	expXIc
15	6	0	185	5	0	1	2	-110	4	2	1759411	1759521	3	4	0	1	1760760	1239	valid	expXIc
15	6	0	186	6	0	1	2	50	1	3	1765309	1765359	0	0	2	99	0	0	no reaction	expXIc
15	6	0	187	7	0	1	2	-300	1	4	1770390	1770690	1	1	0	1	1771379	689	valid	expXIc
15	6	0	188	8	0	1	2	-50	3	1	1776055	1776105	3	4	2	99	1777044	939	wrong limb	expXIc
15	6	0	189	9	0	1	2	300	1	3	1781986	1782286	1	1	1	1	1782848	562	valid	expXIc
15	6	0	190	10	0	1	2	-50	3	4	1787918	1787968	4	3	0	1	1788710	742	valid	expXIc
15	6	0	191	11	0	1	2	110	2	4	1793816	1793926	2	2	1	1	1794566	640	valid	expXIc
15	6	0	192	12	0	1	2	-300	3	4	1799597	1799897	3	4	1	0	1801283	1386	valid	expXIc
15	6	0	193	13	0	1	2	300	2	3	1805395	1805695	2	2	1	1	1806268	573	valid	expXIc
15	6	0	194	14	0	1	2	110	2	3	1811060	1811170	2	2	1	1	1811940	770	valid	expXIc
15	6	0	195	15	0	1	2	300	4	3	1816491	1816791	3	4	1	1	1817429	638	valid	expXIc
15	6	0	196	16	0	1	2	-300	3	1	1822256	1822556	4	3	0	1	1823013	457	valid	expXIc
15	6	0	197	17	0	1	2	300	2	4	1828021	1828321	0	0	2	99	0	0	no reaction	expXIc
15	6	0	198	18	0	1	2	50	4	1	1833353	1833403	3	4	1	1	1834472	1069	valid	expXIc
15	6	0	199	19	0	1	2	-110	3	2	1838768	1838878	4	3	0	1	1839585	707	valid	expXIc
15	6	0	200	20	0	1	2	300	4	1	1844216	1844516	3	4	1	1	1845127	611	valid	expXIc
15	6	0	201	21	0	1	2	110	4	1	1849847	1849957	3	4	1	1	1850806	849	valid	expXIc
15	6	0	202	22	0	1	2	110	4	3	1855346	1855456	4	3	0	0	1856020	564	valid	expXIc
15	6	0	203	23	0	1	2	50	2	3	1860794	1860844	0	0	2	99	0	0	no reaction	expXIc
15	6	0	204	24	0	1	2	-50	4	2	1865875	1865925	4	3	2	99	1867981	2056	wrong limb	expXIc
15	6	0	205	25	0	1	2	300	2	1	1871507	1871807	2	2	1	1	1872322	515	valid	expXIc
15	6	0	206	26	0	1	2	-110	1	4	1877105	1877215	1	1	0	1	1878090	875	valid	expXIc
